ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
360, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
361, 4, 3, 3, 0, 74, 7494, 32482, 17445, 57505
367, 3, 6, 2, 0, 50, 7492, 32485, 17467, 57505
373, 1, 5, 1, 0, 124, 7553, 36220, 13601, 57505
379, 3, 6, 1, 0, 84, 7553, 38903, 10955, 57505
385, 2, 5, 2, 0, 58, 7552, 40688, 9198, 57505
391, 1, 4, 3, 0, 47, 7581, 41345, 8524, 57505
397, 1, 3, 3, 0, 44, 7581, 42422, 7451, 57505
403, 4, 2, 2, 0, 176, 7709, 3360, 46252, 57505
409, 5, 2, 3, 0, 127, 7709, 3301, 46358, 57505
415, 4, 4, 2, 0, 127, 7846, 3305, 46217, 57505
421, 4, 4, 4, 0, 129, 7845, 3242, 46277, 57505
427, 3, 3, 5, 0, 328, 7980, 3256, 45930, 57505
433, 2, 2, 5, 0, 287, 8064, 3799, 45346, 57505
439, 3, 2, 3, 0, 280, 8004, 3680, 45533, 57505
445, 3, 101, 3, 0, 289, 12666, 298, 44145, 57505
451, 2, 482, 4, 0, 254, 13906, 333, 42524, 57505
457, 2, 1537, 4, 0, 236, 16318, 321, 39087, 57505
463, 2, 1844, 4, 0, 220, 17360, 309, 37766, 57505
469, 3, 2952, 4, 0, 193, 19365, 392, 34596, 57505
475, 3, 3860, 4, 0, 189, 22168, 491, 30790, 57505
481, 27, 4421, 3, 0, 138, 23629, 494, 28793, 57505
487, 14, 4817, 19, 0, 130, 23830, 348, 28347, 57505
493, 10, 4821, 18, 0, 125, 23663, 486, 28382, 57505
499, 10, 4820, 19, 0, 125, 23667, 700, 28164, 57505
505, 14, 4785, 23, 0, 103, 23649, 1104, 27827, 57505
511, 11, 4734, 26, 0, 102, 23378, 1193, 28061, 57505
517, 11, 4572, 23, 0, 103, 22074, 1849, 28873, 57505
523, 16, 3908, 22, 0, 83, 20267, 2001, 31208, 57505
529, 15, 3124, 17, 0, 84, 18432, 1769, 34064, 57505
535, 14, 2897, 24, 0, 53, 17397, 2410, 34710, 57505
541, 14, 2420, 26, 0, 53, 16179, 3592, 35221, 57505
547, 12, 2005, 23, 0, 54, 14289, 4624, 36498, 57505
553, 13, 1644, 17, 0, 52, 12672, 5244, 37863, 57505
559, 4, 1315, 23, 0, 49, 11548, 5830, 38736, 57505
565, 1, 1098, 25, 0, 51, 10937, 6416, 38977, 57505
571, 2, 741, 27, 0, 45, 9732, 3996, 42962, 57505
577, 1, 679, 26, 0, 47, 9523, 3837, 43392, 57505
583, 2, 491, 22, 0, 46, 8732, 3837, 44375, 57505
589, 0, 369, 18, 0, 48, 8665, 4344, 44061, 57505
595, 2, 288, 16, 0, 49, 8366, 4372, 44412, 57505
601, 3, 223, 11, 0, 49, 8288, 4460, 44471, 57505
607, 0, 163, 10, 0, 48, 8547, 4505, 44232, 57505
613, 0, 224, 7, 0, 49, 9631, 4405, 43189, 57505
619, 1, 479, 3, 0, 46, 10780, 5878, 40318, 57505
625, 1, 1137, 2, 0, 46, 13229, 6980, 36110, 57505
631, 2, 1735, 2, 0, 32, 14999, 7236, 33499, 57505
637, 2, 2788, 2, 0, 30, 17533, 6976, 30174, 57505
643, 0, 3244, 1, 0, 33, 18808, 6731, 28688, 57505
649, 1, 4164, 1, 0, 29, 20596, 6147, 26567, 57505
655, 1, 4799, 1, 0, 33, 22042, 417, 30212, 57505
661, 2, 4773, 2, 0, 32, 22194, 225, 30277, 57505
667, 0, 4740, 1, 0, 33, 21987, 181, 30563, 57505
673, 4, 4683, 2, 0, 28, 21754, 263, 30771, 57505
679, 3, 4681, 3, 0, 28, 21568, 264, 30958, 57505
685, 4, 4661, 2, 0, 27, 20935, 253, 31623, 57505
691, 2, 4611, 3, 0, 28, 20584, 340, 31937, 57505
697, 1, 4465, 1, 0, 29, 19897, 420, 32692, 57505
703, 1, 3816, 1, 0, 29, 18155, 575, 34928, 57505
709, 1, 3444, 3, 0, 28, 17071, 716, 36242, 57505
715, 3, 2903, 2, 0, 26, 15691, 1057, 37823, 57505
721, 2, 2125, 0, 0, 28, 13941, 1226, 40183, 57505
727, 1, 1557, 0, 0, 32, 12191, 1410, 42314, 57505
733, 0, 1048, 1, 0, 31, 10812, 1654, 43959, 57505
739, 3, 894, 0, 0, 31, 9873, 502, 46202, 57505
745, 1, 693, 0, 0, 27, 9347, 978, 46459, 57505
751, 1, 584, 1, 0, 30, 8997, 870, 47022, 57505
757, 2, 332, 0, 0, 29, 8742, 1329, 47071, 57505
763, 4, 273, 2, 0, 28, 8411, 1815, 46972, 57505
769, 2, 154, 1, 0, 33, 8370, 1858, 47087, 57505
775, 1, 132, 0, 0, 32, 8061, 1751, 47528, 57505
781, 2, 113, 2, 0, 29, 11495, 89, 45775, 57505
787, 2, 277, 0, 0, 26, 13900, 80, 43220, 57505
793, 3, 994, 2, 0, 27, 17137, 54, 39288, 57505
799, 1, 2522, 0, 0, 33, 19176, 167, 35606, 57505
805, 2, 4067, 1, 0, 29, 21042, 247, 32117, 57505
811, 1, 4519, 3, 0, 24, 23008, 256, 29694, 57505
817, 1, 5534, 1, 0, 24, 24121, 330, 27494, 57505
823, 18, 5736, 0, 0, 25, 24139, 200, 27387, 57505
829, 13, 5709, 17, 0, 25, 24011, 475, 27255, 57505
835, 12, 5692, 23, 0, 24, 23861, 579, 27314, 57505
841, 11, 5684, 20, 0, 24, 23820, 695, 27251, 57505
847, 6, 5590, 22, 0, 23, 23769, 750, 27345, 57505
853, 1, 5473, 22, 0, 26, 22993, 923, 28067, 57505
859, 3, 5058, 23, 0, 22, 20645, 1082, 30672, 57505
865, 4, 4697, 23, 0, 22, 25927, 18, 26814, 57505
871, 2, 3916, 21, 0, 23, 17126, 729, 35688, 57505
877, 1, 2808, 17, 0, 26, 23744, 558, 30351, 57505
883, 1, 2357, 15, 0, 26, 27126, 434, 27546, 57505
889, 1, 1857, 13, 0, 29, 31090, 337, 24178, 57505
895, 0, 1229, 6, 0, 24, 34883, 413, 20950, 57505
901, 4, 1044, 4, 0, 27, 37901, 390, 18135, 57505
907, 2, 834, 4, 0, 26, 41645, 58, 14936, 57505
913, 1, 704, 4, 0, 27, 42616, 145, 14008, 57505
919, 1, 485, 3, 0, 27, 44996, 132, 11861, 57505
925, 0, 334, 3, 0, 27, 48085, 95, 8961, 57505
931, 0, 315, 2, 0, 28, 49695, 92, 7373, 57505
937, 1, 284, 2, 0, 26, 48164, 347, 8681, 57505
943, 1, 175, 1, 0, 24, 49065, 251, 7988, 57505
949, 1, 65, 1, 0, 23, 50795, 23, 6597, 57505
955, 1, 94, 1, 0, 25, 51473, 22, 5889, 57505
961, 4, 539, 0, 0, 15, 51026, 24, 5897, 57505
967, 1, 691, 1, 0, 15, 52401, 23, 4373, 57505
973, 0, 810, 0, 0, 13, 52114, 24, 4544, 57505
979, 0, 805, 0, 0, 18, 52458, 24, 4200, 57505
985, 0, 975, 2, 0, 16, 51609, 357, 4546, 57505
991, 0, 1089, 1, 0, 16, 52320, 120, 3959, 57505
997, 0, 1088, 0, 0, 17, 52098, 89, 4213, 57505
1003, 3, 1088, 2, 0, 16, 52362, 60, 3974, 57505
1009, 1, 1070, 1, 0, 17, 52554, 55, 3807, 57505
1015, 1, 1068, 0, 0, 19, 13383, 970, 42064, 57505
1021, 1, 1068, 0, 0, 18, 13380, 873, 42165, 57505
1027, 1, 1008, 0, 0, 18, 23366, 542, 32570, 57505
1033, 1, 958, 1, 0, 18, 29866, 88, 26573, 57505
1039, 1, 653, 1, 0, 19, 11673, 351, 44807, 57505
1045, 1, 534, 1, 0, 17, 15349, 278, 41325, 57505
1051, 2, 449, 1, 0, 15, 22894, 126, 34018, 57505
1057, 1, 446, 1, 0, 18, 26882, 124, 30033, 57505
1063, 1, 381, 1, 0, 20, 32514, 121, 24467, 57505
1069, 1, 291, 1, 0, 21, 37750, 121, 19320, 57505
1075, 2, 212, 1, 0, 18, 40877, 109, 16286, 57505
1081, 3, 152, 1, 0, 18, 45757, 154, 11420, 57505
1087, 3, 153, 1, 0, 18, 46720, 137, 10473, 57505
1093, 2, 121, 1, 0, 22, 47688, 103, 9568, 57505
1099, 2, 91, 1, 0, 21, 48592, 103, 8695, 57505
1105, 4, 31, 0, 0, 19, 47728, 267, 9456, 57505
1111, 3, 31, 0, 0, 19, 48347, 173, 8932, 57505
1117, 2, 92, 0, 0, 19, 49168, 4, 8220, 57505
1123, 1, 242, 0, 0, 20, 50638, 6, 6598, 57505
1129, 1, 677, 2, 0, 14, 50547, 5, 6259, 57505
1135, 1, 793, 2, 0, 13, 50759, 5, 5932, 57505
1141, 1, 1338, 2, 0, 13, 50083, 6, 6062, 57505
1147, 1, 1627, 2, 0, 14, 50541, 7, 5313, 57505
1153, 1, 2023, 2, 0, 14, 48927, 8, 6530, 57505
1159, 1, 2053, 2, 0, 13, 49201, 4, 6231, 57505
1165, 2, 2053, 2, 0, 11, 48923, 5, 6509, 57505
1171, 2, 2051, 2, 0, 12, 49611, 6, 5821, 57505
1177, 2, 2050, 1, 0, 13, 49689, 37, 5713, 57505
