ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
613, 1, 451, 172, 0, 9581, 25, 35, 47230, 57495
619, 4, 301, 173, 0, 9092, 21, 175, 47729, 57495
625, 2, 210, 172, 0, 8951, 22, 198, 47940, 57495
631, 1, 101, 170, 0, 8432, 22, 204, 48565, 57495
637, 0, 73, 170, 0, 8031, 24, 226, 48971, 57495
643, 1, 72, 109, 0, 8028, 22, 374, 48889, 57495
649, 0, 33, 60, 0, 7817, 23, 384, 49178, 57495
655, 2, 35, 60, 0, 7973, 21, 38, 49366, 57495
661, 0, 438, 30, 0, 8989, 23, 40, 47975, 57495
667, 0, 727, 31, 0, 9983, 20, 183, 46551, 57495
673, 1, 997, 30, 0, 11918, 23, 180, 44346, 57495
679, 2, 1823, 0, 0, 14109, 21, 174, 41366, 57495
685, 1, 2316, 1, 0, 16969, 20, 174, 38014, 57495
691, 1, 2365, 0, 0, 18765, 20, 176, 36168, 57495
697, 2, 2492, 0, 0, 20893, 23, 16, 34069, 57495
703, 1, 2629, 0, 0, 21150, 23, 15, 33677, 57495
709, 1, 2628, 0, 0, 21145, 22, 29, 33670, 57495
715, 0, 2627, 1, 0, 20943, 24, 20, 33880, 57495
721, 0, 2622, 1, 0, 20822, 21, 33, 33996, 57495
727, 1, 2622, 0, 0, 20706, 22, 43, 34101, 57495
733, 1, 2563, 2, 0, 20372, 20, 42, 34495, 57495
739, 0, 2475, 11, 0, 20040, 20, 25, 34924, 57495
745, 0, 2092, 1, 0, 19219, 21, 36, 36126, 57495
751, 1, 1814, 3, 0, 18142, 18, 76, 37441, 57495
757, 2, 1404, 73, 0, 16291, 20, 73, 39632, 57495
763, 1, 1118, 72, 0, 15221, 22, 157, 40904, 57495
769, 1, 1027, 73, 0, 14032, 20, 177, 42165, 57495
775, 1, 798, 73, 0, 12502, 20, 281, 43820, 57495
781, 1, 521, 73, 0, 11245, 18, 16, 45621, 57495
787, 1, 462, 72, 0, 10263, 20, 26, 46651, 57495
793, 1, 281, 208, 0, 9775, 20, 39, 47171, 57495
799, 1, 232, 179, 0, 8794, 18, 36, 48235, 57495
805, 3, 180, 177, 0, 8546, 19, 38, 48532, 57495
811, 0, 142, 158, 0, 8320, 20, 43, 48812, 57495
817, 0, 142, 1, 0, 8401, 22, 36, 48893, 57495
823, 0, 84, 0, 0, 8276, 24, 19, 49092, 57495
829, 0, 210, 0, 0, 10151, 23, 20, 47091, 57495
835, 0, 620, 0, 0, 11580, 23, 12, 45260, 57495
841, 1, 1079, 1, 0, 13359, 15, 11, 43029, 57495
847, 1, 2023, 0, 0, 14176, 14, 20, 41261, 57495
853, 1, 3802, 10, 0, 16461, 14, 126, 37081, 57495
859, 3, 4698, 0, 0, 18624, 14, 129, 34027, 57495
865, 4, 4791, 0, 0, 23033, 13, 4, 29650, 57495
871, 4, 4786, 0, 0, 30159, 8, 136, 22402, 57495
877, 4, 4786, 0, 0, 35950, 7, 115, 16633, 57495
883, 4, 4785, 0, 0, 38567, 7, 146, 13986, 57495
889, 4, 4745, 0, 0, 40514, 6, 178, 12048, 57495
895, 3, 4744, 11, 0, 18118, 8, 257, 34354, 57495
901, 2, 4572, 2, 0, 21614, 7, 160, 31138, 57495
907, 2, 4182, 1, 0, 29197, 8, 4, 24101, 57495
913, 2, 3873, 1, 0, 34019, 8, 7, 19585, 57495
919, 2, 3571, 1, 0, 37275, 7, 9, 16630, 57495
925, 2, 2410, 1, 0, 42582, 7, 9, 12484, 57495
931, 2, 1721, 0, 0, 44514, 7, 10, 11241, 57495
937, 1, 1619, 0, 0, 44743, 9, 12, 11111, 57495
943, 0, 1018, 0, 0, 46596, 10, 44, 9827, 57495
949, 0, 658, 10, 0, 49090, 10, 5, 7722, 57495
955, 0, 504, 1, 0, 49131, 5, 121, 7733, 57495
961, 1, 442, 0, 0, 48407, 4, 182, 8459, 57495
967, 1, 312, 1, 0, 8549, 5, 804, 47823, 57495
973, 0, 284, 0, 0, 10771, 4, 826, 45610, 57495
979, 1, 264, 0, 0, 16650, 3, 858, 39719, 57495
985, 0, 203, 0, 0, 24258, 7, 836, 32191, 57495
991, 0, 112, 0, 0, 30239, 9, 6, 27129, 57495
997, 1, 425, 0, 0, 19501, 9, 570, 36989, 57495
1003, 1, 366, 0, 0, 26449, 9, 566, 30104, 57495
1009, 2, 689, 0, 0, 30245, 8, 768, 25783, 57495
1015, 2, 709, 0, 0, 32251, 7, 765, 23761, 57495
1021, 0, 985, 0, 0, 35001, 8, 765, 20736, 57495
1027, 0, 1093, 0, 0, 39465, 8, 768, 16161, 57495
1033, 0, 1306, 0, 0, 42317, 8, 45, 13819, 57495
1039, 0, 1409, 1, 0, 43472, 6, 46, 12561, 57495
1045, 0, 1379, 1, 0, 46063, 6, 37, 10009, 57495
1051, 0, 1378, 2, 0, 48022, 6, 37, 8050, 57495
1057, 0, 1378, 2, 0, 48176, 6, 200, 7733, 57495
1063, 0, 1376, 77, 0, 21766, 9, 573, 33694, 57495
1069, 1, 1286, 77, 0, 23521, 8, 545, 32057, 57495
1075, 1, 1145, 78, 0, 29599, 8, 66, 26598, 57495
1081, 0, 825, 78, 0, 34492, 9, 343, 21748, 57495
1087, 0, 775, 77, 0, 38712, 8, 516, 17407, 57495
1093, 1, 591, 77, 0, 42560, 6, 519, 13741, 57495
1099, 0, 465, 77, 0, 46163, 7, 640, 10143, 57495
1105, 0, 346, 76, 0, 46588, 7, 891, 9587, 57495
1111, 0, 292, 16, 0, 47987, 6, 1124, 8070, 57495
1117, 0, 173, 31, 0, 50008, 7, 38, 7238, 57495
1123, 0, 91, 31, 0, 51416, 8, 330, 5619, 57495
1129, 1, 91, 30, 0, 50489, 7, 491, 6386, 57495
1135, 1, 91, 16, 0, 8637, 8, 2758, 45984, 57495
1141, 1, 61, 15, 0, 9828, 8, 2778, 44804, 57495
1147, 1, 41, 16, 0, 19750, 6, 2766, 34915, 57495
1153, 1, 41, 14, 0, 26895, 7, 2881, 27656, 57495
1159, 2, 95, 15, 0, 34630, 5, 100, 22648, 57495
1165, 1, 563, 1, 0, 17751, 5, 237, 38937, 57495
1171, 1, 563, 1, 0, 22780, 7, 226, 33917, 57495
1177, 1, 844, 0, 0, 31326, 9, 221, 25094, 57495
1183, 1, 1079, 1, 0, 34480, 5, 205, 21724, 57495
1189, 1, 1414, 0, 0, 38480, 5, 264, 17331, 57495
1195, 0, 1662, 0, 0, 40884, 6, 326, 14617, 57495
1201, 4, 1894, 0, 0, 43429, 4, 24, 12140, 57495
1207, 0, 1955, 2, 0, 44864, 7, 24, 10643, 57495
1213, 0, 1911, 1, 0, 47451, 8, 26, 8098, 57495
1219, 1, 1912, 2, 0, 48995, 6, 25, 6554, 57495
1225, 0, 1914, 0, 0, 49706, 6, 16, 5853, 57495
1231, 0, 1912, 165, 0, 20300, 8, 113, 34997, 57495
1237, 1, 1681, 194, 0, 17317, 9, 124, 38169, 57495
1243, 1, 1349, 194, 0, 28024, 7, 6, 27914, 57495
1249, 1, 1186, 166, 0, 34089, 5, 6, 22042, 57495
1255, 1, 907, 165, 0, 39205, 7, 7, 17203, 57495
1261, 3, 681, 166, 0, 42541, 4, 5, 14095, 57495
1267, 2, 614, 165, 0, 46068, 5, 6, 10635, 57495
1273, 2, 582, 166, 0, 46575, 5, 8, 10157, 57495
1279, 1, 370, 76, 0, 48175, 7, 8, 8858, 57495
1285, 2, 341, 34, 0, 49027, 4, 8, 8079, 57495
1291, 2, 311, 31, 0, 49949, 7, 9, 7186, 57495
1297, 1, 230, 31, 0, 49375, 4, 25, 7829, 57495
1303, 1, 231, 31, 0, 49285, 6, 22, 7919, 57495
1309, 1, 172, 32, 0, 50995, 7, 23, 6265, 57495
1315, 0, 154, 30, 0, 52007, 6, 32, 5266, 57495
1321, 0, 123, 30, 0, 52135, 5, 28, 5174, 57495
1327, 0, 64, 0, 0, 52188, 4, 12, 5227, 57495
1333, 2, 698, 128, 0, 27283, 4, 844, 28536, 57495
1339, 1, 701, 128, 0, 28025, 5, 837, 27798, 57495
1345, 0, 983, 130, 0, 35232, 4, 874, 20272, 57495
1351, 0, 1016, 128, 0, 39518, 7, 944, 15882, 57495
1357, 2, 1219, 128, 0, 42679, 5, 944, 12518, 57495
1363, 2, 1315, 127, 0, 45020, 5, 940, 10086, 57495
1369, 1, 1473, 127, 0, 46643, 7, 49, 9195, 57495
1375, 0, 1533, 61, 0, 48814, 6, 49, 7032, 57495
1381, 0, 1503, 0, 0, 50335, 7, 80, 5570, 57495
1387, 0, 1503, 0, 0, 50955, 6, 112, 4919, 57495
1393, 0, 1504, 0, 0, 51372, 6, 200, 4413, 57495
1399, 0, 1503, 67, 0, 29363, 6, 637, 25919, 57495
1405, 0, 1330, 68, 0, 24368, 3, 753, 30973, 57495
1411, 1, 1090, 67, 0, 30747, 4, 25, 25561, 57495
1417, 2, 848, 67, 0, 36324, 3, 19, 20232, 57495
1423, 2, 727, 127, 0, 15855, 4, 215, 40565, 57495
1429, 2, 531, 127, 0, 20853, 4, 210, 35768, 57495
1435, 1, 411, 127, 0, 25874, 4, 217, 30861, 57495
1441, 3, 231, 157, 0, 32759, 3, 218, 24124, 57495
1447, 0, 223, 128, 0, 37074, 4, 218, 19848, 57495
1453, 0, 134, 120, 0, 41078, 5, 28, 16130, 57495
1459, 0, 81, 100, 0, 44563, 9, 30, 12712, 57495
1465, 0, 53, 100, 0, 45955, 6, 23, 11358, 57495
1471, 1, 23, 41, 0, 46961, 7, 10, 10452, 57495
1477, 1, 22, 42, 0, 48087, 7, 15, 9321, 57495
1483, 2, 23, 42, 0, 49344, 4, 16, 8064, 57495
1489, 1, 23, 166, 0, 49527, 5, 22, 7751, 57495
1495, 0, 24, 166, 0, 49960, 5, 13, 7327, 57495
1501, 0, 55, 165, 0, 51237, 5, 15, 6018, 57495
1507, 0, 55, 165, 0, 51653, 5, 20, 5597, 57495
1513, 1, 402, 145, 0, 51048, 4, 148, 5747, 57495
1519, 0, 493, 146, 0, 50471, 7, 148, 6230, 57495
1525, 1, 875, 147, 0, 50829, 4, 168, 5471, 57495
1531, 1, 1085, 146, 0, 50646, 2, 165, 5450, 57495
1537, 0, 1413, 93, 0, 50015, 3, 8, 5963, 57495
1543, 0, 1445, 64, 0, 49998, 5, 6, 5977, 57495
1549, 2, 1442, 3, 0, 51241, 3, 5, 4799, 57495
1555, 0, 1418, 3, 0, 51825, 7, 5, 4237, 57495
1561, 1, 1377, 4, 0, 50674, 5, 100, 5334, 57495
1567, 1, 1375, 5, 0, 11192, 9, 299, 44614, 57495
1573, 0, 1376, 4, 0, 11041, 9, 296, 44769, 57495
1579, 0, 1135, 8, 0, 20004, 9, 35, 36304, 57495
1585, 1, 1075, 0, 0, 27334, 7, 27, 29051, 57495
1591, 0, 1019, 1, 0, 29326, 9, 29, 27111, 57495
1597, 1, 706, 0, 0, 36828, 9, 29, 19922, 57495
1603, 0, 506, 30, 0, 40210, 8, 30, 16711, 57495
1609, 3, 430, 30, 0, 41206, 9, 33, 15784, 57495
1615, 3, 250, 32, 0, 42092, 5, 32, 15081, 57495
1621, 4, 152, 31, 0, 44767, 5, 59, 12477, 57495
1627, 4, 121, 31, 0, 45897, 5, 61, 11376, 57495
1633, 2, 91, 0, 0, 45949, 9, 173, 11271, 57495
1639, 1, 91, 1, 0, 47349, 4, 175, 9874, 57495
1645, 1, 50, 2, 0, 49093, 4, 211, 8134, 57495
1651, 1, 21, 1, 0, 49807, 4, 212, 7449, 57495
1657, 2, 21, 1, 0, 49006, 5, 240, 8220, 57495
1663, 0, 51, 1, 0, 50179, 5, 9, 7250, 57495
1669, 1, 1205, 0, 0, 26243, 6, 286, 29754, 57495
1675, 1, 1236, 1, 0, 28131, 5, 262, 27859, 57495
1681, 0, 1404, 0, 0, 33990, 6, 259, 21836, 57495
1687, 1, 1542, 0, 0, 38788, 6, 264, 16894, 57495
1693, 1, 1669, 0, 0, 41757, 5, 273, 13790, 57495
1699, 1, 1786, 1, 0, 44175, 2, 270, 11260, 57495
1705, 0, 3705, 1, 0, 34831, 6, 157, 18795, 57495
1711, 0, 3798, 0, 0, 34998, 6, 189, 18504, 57495
1717, 0, 3796, 0, 0, 34994, 5, 247, 18453, 57495
1723, 0, 3792, 0, 0, 34822, 7, 249, 18625, 57495
1729, 1, 3789, 1, 0, 34729, 6, 251, 18718, 57495
1735, 0, 3710, 57, 0, 34631, 8, 266, 18823, 57495
1741, 2, 3365, 58, 0, 31003, 7, 426, 22634, 57495
1747, 0, 2964, 57, 0, 28262, 9, 73, 26130, 57495
1753, 0, 2714, 30, 0, 26280, 9, 160, 28302, 57495
1759, 0, 2684, 30, 0, 25351, 9, 141, 29280, 57495
1765, 0, 2504, 31, 0, 22864, 8, 165, 31923, 57495
1771, 0, 2234, 31, 0, 20725, 18, 145, 34342, 57495
1777, 0, 1944, 31, 0, 18634, 18, 135, 36733, 57495
1783, 0, 1205, 61, 0, 14378, 7, 143, 41701, 57495
1789, 0, 839, 61, 0, 12990, 7, 32, 43566, 57495
1795, 0, 641, 61, 0, 11213, 8, 36, 45536, 57495
1801, 0, 431, 61, 0, 9944, 8, 35, 47016, 57495
1807, 0, 220, 60, 0, 8934, 9, 36, 48236, 57495
1813, 0, 160, 60, 0, 8434, 9, 29, 48803, 57495
1819, 0, 130, 60, 0, 8262, 9, 19, 49015, 57495
1825, 0, 80, 30, 0, 8124, 9, 49, 49203, 57495
1831, 0, 51, 30, 0, 8225, 9, 11, 49169, 57495
1837, 0, 53, 31, 0, 9703, 9, 14, 47685, 57495
1843, 0, 172, 31, 0, 11038, 5, 26, 46223, 57495
1849, 0, 2146, 31, 0, 15119, 7, 36, 40156, 57495
1855, 16, 2553, 31, 0, 16515, 6, 57, 38317, 57495
1861, 13, 3599, 27, 0, 19754, 7, 75, 34020, 57495
1867, 13, 4889, 28, 0, 22138, 8, 77, 30342, 57495
1873, 16, 5122, 21, 0, 23112, 9, 46, 29169, 57495
1879, 13, 5156, 27, 0, 23201, 8, 127, 28963, 57495
1885, 14, 5157, 26, 0, 23321, 7, 493, 28477, 57495
1891, 9, 5199, 25, 0, 23161, 8, 501, 28592, 57495
1897, 6, 5195, 32, 0, 23106, 8, 549, 28599, 57495
1903, 1, 5130, 33, 0, 22698, 7, 598, 29028, 57495
1909, 1, 5068, 29, 0, 22264, 8, 635, 29490, 57495
1915, 0, 4758, 29, 0, 21035, 9, 131, 31533, 57495
1921, 0, 3868, 57, 0, 19667, 10, 134, 33759, 57495
