ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
769, 0, 1722, 31, 0, 12184, 13, 74, 43487, 57511
775, 2, 1129, 33, 0, 10725, 14, 70, 45538, 57511
781, 1, 809, 33, 0, 9667, 11, 6, 46984, 57511
787, 1, 437, 31, 0, 8627, 16, 10, 48389, 57511
793, 1, 352, 1, 0, 8356, 14, 14, 48773, 57511
799, 1, 172, 0, 0, 7936, 15, 11, 49376, 57511
805, 1, 81, 2, 0, 7757, 13, 298, 49359, 57511
811, 2, 55, 0, 0, 7488, 8, 270, 49688, 57511
817, 3, 53, 0, 0, 7489, 12, 267, 49687, 57511
823, 1, 149, 1, 0, 7817, 14, 298, 49231, 57511
829, 2, 507, 1, 0, 13968, 15, 470, 42548, 57511
835, 0, 1477, 1, 0, 18994, 15, 933, 36091, 57511
841, 2, 3815, 3, 0, 25098, 9, 1209, 27375, 57511
847, 0, 4247, 3, 0, 26183, 14, 1214, 25850, 57511
853, 2, 4950, 1, 0, 27243, 10, 1212, 24093, 57511
859, 1, 5289, 2, 0, 28383, 14, 1339, 22483, 57511
865, 1, 5283, 0, 0, 34533, 14, 9, 17671, 57511
871, 1, 5284, 0, 0, 37549, 11, 6, 14660, 57511
877, 1, 5283, 0, 0, 39558, 11, 48, 12610, 57511
883, 2, 5280, 0, 0, 42394, 11, 47, 9777, 57511
889, 0, 5090, 0, 0, 50297, 10, 49, 2065, 57511
895, 0, 4803, 0, 0, 51841, 11, 81, 775, 57511
901, 0, 4653, 1, 0, 26295, 9, 711, 25842, 57511
907, 1, 4222, 1, 0, 27439, 9, 4, 25835, 57511
913, 0, 3277, 1, 0, 35807, 11, 5, 18410, 57511
919, 1, 836, 1, 0, 53691, 12, 5, 2965, 57511
925, 1, 679, 2, 0, 13235, 11, 30, 43553, 57511
931, 1, 449, 3, 0, 14038, 10, 18, 42992, 57511
937, 1, 33, 1, 0, 52537, 12, 8, 4919, 57511
943, 1, 3, 0, 0, 55345, 12, 7, 2143, 57511
949, 2, 2, 1, 0, 56949, 12, 10, 535, 57511
955, 2, 1, 1, 0, 56464, 12, 157, 874, 57511
961, 3, 1, 1, 0, 55760, 10, 167, 1569, 57511
967, 3, 1, 0, 0, 55017, 12, 465, 2013, 57511
973, 3, 2, 0, 0, 55205, 11, 767, 1523, 57511
979, 1, 2, 0, 0, 55386, 12, 767, 1343, 57511
985, 1, 2, 0, 0, 54824, 12, 767, 1905, 57511
991, 1, 94, 1, 0, 12750, 13, 5695, 38957, 57511
997, 1, 125, 0, 0, 14499, 12, 5562, 37312, 57511
1003, 1, 124, 0, 0, 47111, 12, 6166, 4097, 57511
1009, 1, 295, 0, 0, 49882, 11, 6285, 1037, 57511
1015, 1, 418, 0, 0, 47238, 10, 7297, 2547, 57511
1021, 1, 1072, 0, 0, 46727, 11, 7363, 2337, 57511
1027, 1, 1242, 0, 0, 46812, 10, 7612, 1834, 57511
1033, 1, 1354, 0, 0, 54257, 9, 188, 1702, 57511
1039, 1, 1413, 0, 0, 54631, 9, 187, 1270, 57511
1045, 2, 1412, 0, 0, 54684, 9, 186, 1218, 57511
1051, 2, 1410, 0, 0, 54886, 11, 185, 1017, 57511
1057, 1, 1410, 0, 0, 54396, 12, 188, 1504, 57511
1063, 1, 1410, 0, 0, 54278, 12, 184, 1626, 57511
1069, 1, 1360, 232, 0, 13088, 12, 3228, 39590, 57511
1075, 1, 1360, 232, 0, 16748, 12, 4, 39154, 57511
1081, 1, 1312, 233, 0, 23377, 12, 5, 32571, 57511
1087, 2, 1281, 233, 0, 27884, 12, 6, 28093, 57511
1093, 2, 879, 219, 0, 35228, 13, 6, 21164, 57511
1099, 1, 533, 221, 0, 42477, 11, 5, 14263, 57511
1105, 1, 405, 200, 0, 45750, 10, 124, 11021, 57511
1111, 1, 203, 180, 0, 48070, 11, 124, 8922, 57511
1117, 1, 203, 180, 0, 49190, 9, 47, 7881, 57511
1123, 0, 185, 150, 0, 50902, 6, 450, 5818, 57511
1129, 0, 154, 149, 0, 50753, 7, 718, 5730, 57511
1135, 0, 154, 128, 0, 50771, 9, 1034, 5415, 57511
1141, 0, 95, 110, 0, 50670, 8, 1167, 5461, 57511
1147, 0, 95, 50, 0, 51265, 8, 1461, 4632, 57511
1153, 1, 65, 20, 0, 50500, 8, 2128, 4789, 57511
1159, 3, 5, 0, 0, 12157, 7, 9107, 36232, 57511
1165, 4, 57, 0, 0, 10359, 7, 10541, 36543, 57511
1171, 5, 57, 0, 0, 19361, 5, 10716, 27367, 57511
1177, 3, 57, 3, 0, 27199, 4, 10762, 19483, 57511
1183, 2, 225, 0, 0, 32948, 9, 10875, 13452, 57511
1189, 1, 366, 1, 0, 35100, 6, 10906, 11131, 57511
1195, 0, 365, 2, 0, 37245, 10, 11102, 8787, 57511
1201, 0, 688, 1, 0, 48824, 12, 353, 7633, 57511
1207, 1, 802, 1, 0, 49192, 9, 385, 7121, 57511
1213, 2, 803, 1, 0, 51028, 9, 411, 5257, 57511
1219, 3, 803, 2, 0, 51402, 8, 443, 4850, 57511
1225, 2, 802, 2, 0, 52553, 9, 473, 3670, 57511
1231, 2, 802, 2, 0, 52861, 8, 473, 3363, 57511
1237, 1, 772, 1, 0, 10855, 11, 8446, 37425, 57511
1243, 1, 752, 1, 0, 20020, 11, 77, 36649, 57511
1249, 1, 751, 1, 0, 34409, 11, 80, 22258, 57511
1255, 1, 701, 1, 0, 41718, 11, 81, 14998, 57511
1261, 3, 641, 1, 0, 44740, 11, 125, 11990, 57511
1267, 1, 521, 1, 0, 48072, 13, 125, 8778, 57511
1273, 1, 326, 1, 0, 50040, 11, 246, 6886, 57511
1279, 1, 244, 1, 0, 51670, 10, 247, 5338, 57511
1285, 1, 242, 1, 0, 52565, 11, 274, 4417, 57511
1291, 1, 153, 1, 0, 53996, 11, 196, 3153, 57511
1297, 2, 93, 1, 0, 54616, 11, 365, 2423, 57511
1303, 2, 33, 1, 0, 54946, 11, 369, 2149, 57511
1309, 2, 33, 2, 0, 55023, 9, 591, 1851, 57511
1315, 1, 33, 1, 0, 55512, 9, 565, 1390, 57511
1321, 1, 34, 0, 0, 54852, 9, 1005, 1610, 57511
1327, 1, 173, 0, 0, 9057, 11, 586, 47683, 57511
1333, 1, 144, 0, 0, 9099, 11, 582, 47674, 57511
1339, 2, 145, 0, 0, 18872, 8, 533, 37951, 57511
1345, 1, 317, 0, 0, 32456, 12, 509, 24216, 57511
1351, 1, 317, 0, 0, 35989, 11, 491, 20702, 57511
1357, 1, 473, 0, 0, 41152, 8, 480, 15397, 57511
1363, 1, 474, 0, 0, 46166, 7, 416, 10447, 57511
1369, 1, 638, 1, 0, 47511, 8, 114, 9238, 57511
1375, 1, 638, 1, 0, 48274, 7, 114, 8476, 57511
1381, 1, 635, 1, 0, 49541, 7, 114, 7212, 57511
1387, 1, 635, 1, 0, 49866, 8, 111, 6889, 57511
1393, 1, 635, 1, 0, 50913, 8, 114, 5839, 57511
1399, 1, 574, 0, 0, 52524, 11, 123, 4278, 57511
1405, 1, 496, 0, 0, 10920, 10, 1182, 44902, 57511
1411, 1, 495, 0, 0, 13014, 11, 4, 43986, 57511
1417, 1, 435, 1, 0, 22354, 11, 4, 34705, 57511
1423, 1, 405, 0, 0, 27070, 11, 5, 30019, 57511
1429, 1, 286, 0, 0, 35330, 10, 4, 21880, 57511
1435, 0, 260, 1, 0, 41995, 10, 5, 15240, 57511
1441, 0, 140, 1, 0, 44931, 10, 4, 12425, 57511
1447, 0, 34, 2, 0, 48226, 9, 4, 9236, 57511
1453, 0, 33, 4, 0, 49840, 9, 3, 7622, 57511
1459, 0, 34, 3, 0, 51338, 9, 3, 6124, 57511
1465, 0, 33, 3, 0, 52613, 9, 5, 4848, 57511
1471, 0, 32, 2, 0, 53057, 10, 5, 4405, 57511
1477, 0, 32, 2, 0, 54209, 10, 8, 3250, 57511
1483, 0, 33, 2, 0, 55006, 10, 7, 2453, 57511
1489, 1, 33, 2, 0, 54471, 10, 151, 2843, 57511
1495, 0, 172, 2, 0, 8934, 8, 4216, 44179, 57511
1501, 0, 143, 2, 0, 9259, 8, 4215, 43884, 57511
1507, 0, 143, 2, 0, 13640, 9, 4195, 39522, 57511
1513, 0, 146, 2, 0, 20589, 9, 4190, 32575, 57511
1519, 0, 388, 2, 0, 28530, 10, 4265, 24316, 57511
1525, 0, 660, 3, 0, 33511, 10, 4253, 19074, 57511
1531, 0, 659, 3, 0, 40474, 10, 4250, 12115, 57511
1537, 0, 883, 3, 0, 46169, 10, 13, 10433, 57511
1543, 1, 879, 3, 0, 47956, 12, 81, 8579, 57511
1549, 1, 879, 3, 0, 49905, 11, 81, 6631, 57511
1555, 1, 849, 3, 0, 51314, 11, 82, 5251, 57511
1561, 1, 849, 4, 0, 51844, 12, 74, 4727, 57511
1567, 1, 849, 3, 0, 52502, 11, 73, 4072, 57511
1573, 1, 790, 11, 0, 10454, 11, 1391, 44853, 57511
1579, 1, 712, 2, 0, 12744, 10, 3, 44039, 57511
1585, 1, 653, 2, 0, 24708, 6, 4, 32137, 57511
1591, 0, 543, 2, 0, 34490, 7, 4, 22465, 57511
1597, 0, 508, 2, 0, 40837, 9, 4, 16151, 57511
1603, 1, 388, 1, 0, 44391, 7, 4, 12719, 57511
1609, 2, 244, 1, 0, 46992, 9, 4, 10259, 57511
1615, 2, 153, 1, 0, 48537, 10, 7, 8801, 57511
1621, 1, 124, 1, 0, 50905, 11, 143, 6326, 57511
1627, 1, 36, 1, 0, 51823, 9, 175, 5466, 57511
1633, 1, 35, 1, 0, 52625, 9, 187, 4653, 57511
1639, 0, 34, 1, 0, 53697, 8, 191, 3580, 57511
1645, 0, 3, 1, 0, 54579, 10, 194, 2724, 57511
1651, 0, 4, 1, 0, 54748, 10, 195, 2553, 57511
1657, 0, 5, 1, 0, 54951, 9, 411, 2134, 57511
1663, 15, 18, 1, 0, 10283, 7, 4763, 42424, 57511
1669, 15, 13, 19, 0, 10354, 11, 4756, 42343, 57511
1675, 14, 13, 30, 0, 20537, 10, 3948, 32959, 57511
1681, 19, 258, 20, 0, 30746, 9, 2864, 23595, 57511
1687, 20, 263, 19, 0, 38977, 7, 2143, 16082, 57511
