ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57515, 0, 0, 0, 0, 0, 0, 0, 57515
360, 57515, 0, 0, 0, 0, 0, 0, 0, 57515
361, 2, 3, 305, 0, 76, 7254, 33764, 16111, 57515
367, 1, 5, 303, 0, 43, 7253, 33796, 16114, 57515
373, 0, 5, 303, 0, 36, 7252, 37474, 12445, 57515
379, 1, 4, 305, 0, 37, 7250, 39777, 10141, 57515
385, 1, 5, 3, 0, 69, 7240, 41525, 8672, 57515
391, 2, 4, 3, 0, 72, 7240, 41854, 8340, 57515
397, 2, 3, 3, 0, 41, 7240, 43010, 7216, 57515
403, 2, 4, 127, 0, 145, 8209, 99, 48929, 57515
409, 2, 5, 129, 0, 99, 8238, 139, 48903, 57515
415, 2, 4, 130, 0, 95, 8658, 138, 48488, 57515
421, 1, 0, 129, 0, 265, 10976, 128, 46016, 57515
427, 1, 391, 130, 0, 205, 14209, 259, 42320, 57515
433, 1, 1125, 131, 0, 257, 16246, 258, 39497, 57515
439, 2, 1897, 131, 0, 180, 19474, 258, 35573, 57515
445, 3, 5751, 99, 0, 233, 26824, 20, 24585, 57515
451, 2, 6910, 130, 0, 425, 30989, 197, 18862, 57515
457, 2, 8456, 140, 0, 447, 33973, 197, 14300, 57515
463, 2, 8534, 142, 0, 312, 34153, 197, 14175, 57515
469, 2, 8532, 141, 0, 185, 34156, 197, 14302, 57515
475, 2, 8502, 198, 0, 184, 33903, 233, 14493, 57515
481, 2, 8480, 27, 0, 142, 33760, 268, 14836, 57515
487, 2, 8481, 28, 0, 120, 33327, 16, 15541, 57515
493, 2, 8310, 27, 0, 120, 32037, 18, 17001, 57515
499, 2, 8088, 61, 0, 114, 30232, 19, 18999, 57515
505, 2, 7829, 102, 0, 113, 29492, 19, 19958, 57515
511, 4, 7269, 102, 0, 101, 27714, 17, 22308, 57515
517, 3, 5909, 103, 0, 98, 23620, 19, 27763, 57515
523, 2, 4679, 113, 0, 87, 19499, 19, 33116, 57515
529, 3, 4048, 211, 0, 88, 17949, 81, 35135, 57515
