ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57521, 0, 0, 0, 0, 0, 0, 0, 57521
360, 57521, 0, 0, 0, 0, 0, 0, 0, 57521
361, 10, 0, 0, 0, 396, 7098, 35238, 14779, 57521
367, 5, 4, 2, 0, 129, 7096, 35455, 14830, 57521
373, 4, 5, 2, 0, 79, 7094, 39165, 11172, 57521
379, 3, 7, 3, 0, 64, 7094, 41458, 8892, 57521
385, 2, 6, 3, 0, 158, 7125, 42922, 7305, 57521
391, 14, 19, 3, 0, 125, 7117, 43480, 6763, 57521
397, 10, 23, 27, 0, 120, 7280, 43924, 6137, 57521
403, 7, 2868, 30, 0, 385, 19597, 3449, 31185, 57521
409, 4, 3026, 32, 0, 280, 20298, 3441, 30440, 57521
415, 4, 4021, 33, 0, 170, 21987, 3564, 27742, 57521
421, 2, 4501, 35, 0, 228, 23075, 3741, 25939, 57521
427, 3, 5138, 34, 0, 142, 23976, 3781, 24447, 57521
433, 4, 5282, 31, 0, 105, 25256, 3885, 22958, 57521
439, 4, 5506, 27, 0, 129, 25498, 3808, 22549, 57521
445, 5, 5522, 23, 0, 263, 25689, 1043, 24976, 57521
451, 5, 5523, 16, 0, 215, 25696, 1410, 24656, 57521
457, 5, 5260, 12, 0, 212, 25755, 1900, 24377, 57521
463, 4, 4970, 11, 0, 144, 25755, 2167, 24470, 57521
469, 4, 4840, 9, 0, 104, 25698, 2645, 24221, 57521
475, 3, 4348, 5, 0, 84, 23787, 3274, 26020, 57521
481, 2, 3556, 3, 0, 53, 21348, 3796, 28763, 57521
487, 3, 2840, 65, 0, 49, 18395, 477, 35692, 57521
493, 2, 2125, 65, 0, 51, 15503, 1119, 38656, 57521
499, 13, 1886, 65, 0, 41, 13662, 1111, 40743, 57521
505, 18, 1364, 74, 0, 37, 11529, 1370, 43129, 57521
511, 10, 843, 81, 0, 36, 10467, 1346, 44738, 57521
517, 17, 475, 82, 0, 36, 9239, 1689, 45983, 57521
523, 6, 392, 86, 0, 36, 9187, 1650, 46164, 57521
529, 4, 333, 22, 0, 38, 8748, 622, 47754, 57521
535, 4, 313, 22, 0, 35, 8375, 787, 47985, 57521
541, 2, 183, 23, 0, 33, 8141, 1301, 47838, 57521
547, 3, 156, 19, 0, 30, 8046, 1865, 47402, 57521
553, 2, 155, 15, 0, 31, 8060, 2367, 46891, 57521
559, 3, 104, 15, 0, 31, 8279, 2443, 46646, 57521
565, 4, 376, 10, 0, 33, 9417, 2760, 44921, 57521
571, 4, 739, 8, 0, 32, 11912, 381, 44445, 57521
577, 3, 1574, 6, 0, 29, 14159, 441, 41309, 57521
583, 3, 1944, 6, 0, 30, 15345, 412, 39781, 57521
589, 3, 3781, 4, 0, 28, 19175, 498, 34032, 57521
595, 2, 3812, 3, 0, 29, 19506, 497, 33672, 57521
601, 2, 3895, 3, 0, 29, 19953, 679, 32960, 57521
607, 2, 4240, 3, 0, 29, 20208, 651, 32388, 57521
613, 1, 4184, 3, 0, 32, 20343, 247, 32711, 57521
619, 4, 4174, 13, 0, 30, 20208, 485, 32607, 57521
625, 5, 4115, 0, 0, 30, 20026, 454, 32891, 57521
631, 3, 4044, 0, 0, 31, 19699, 663, 33081, 57521
637, 1, 3911, 0, 0, 34, 19117, 914, 33544, 57521
643, 1, 3493, 0, 0, 31, 18124, 1144, 34728, 57521
649, 3, 3235, 0, 0, 23, 17044, 1409, 35807, 57521
655, 3, 2575, 0, 0, 27, 15487, 952, 38477, 57521
661, 5, 1934, 1, 0, 20, 13640, 2424, 39497, 57521
667, 3, 1698, 0, 0, 21, 12126, 3147, 40526, 57521
673, 3, 1294, 0, 0, 25, 10808, 4097, 41294, 57521
679, 3, 841, 3, 0, 23, 9905, 4442, 42304, 57521
685, 4, 438, 0, 0, 14, 8992, 5079, 42994, 57521
691, 9, 209, 0, 0, 12, 8506, 6274, 42511, 57521
697, 9, 147, 0, 0, 12, 8367, 895, 48091, 57521
703, 5, 99, 0, 0, 14, 7843, 810, 48750, 57521
709, 4, 69, 2, 0, 14, 7732, 1180, 48520, 57521
715, 5, 40, 3, 0, 13, 7412, 1643, 48405, 57521
721, 4, 39, 1, 0, 13, 7459, 1455, 48550, 57521
727, 3, 39, 1, 0, 14, 7380, 1281, 48803, 57521
733, 4, 183, 0, 0, 14, 8874, 1142, 47304, 57521
739, 5, 513, 0, 0, 15, 11739, 174, 45075, 57521
