ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57523, 0, 0, 0, 0, 0, 0, 0, 57523
360, 57523, 0, 0, 0, 0, 0, 0, 0, 57523
361, 3, 4615, 104, 0, 185, 16457, 13244, 22915, 57523
367, 3, 4611, 105, 0, 141, 16477, 13234, 22952, 57523
373, 4, 4604, 103, 0, 118, 16542, 15812, 20340, 57523
379, 2, 4583, 104, 0, 75, 16671, 17535, 18553, 57523
385, 2, 4563, 4, 0, 66, 16671, 18533, 17684, 57523
391, 1, 4503, 5, 0, 67, 16668, 19682, 16597, 57523
397, 1, 4373, 4, 0, 51, 16648, 21405, 15041, 57523
403, 1, 4233, 39, 0, 199, 16761, 2402, 33888, 57523
409, 1, 3885, 39, 0, 141, 16878, 2488, 34091, 57523
415, 1, 3705, 38, 0, 138, 16878, 2786, 33977, 57523
421, 1, 3543, 38, 0, 84, 16881, 2882, 34094, 57523
427, 0, 3234, 37, 0, 65, 16982, 3182, 34023, 57523
433, 1, 2415, 40, 0, 160, 15383, 3541, 35983, 57523
439, 2, 2055, 48, 0, 174, 14699, 3540, 37005, 57523
445, 1, 1695, 32, 0, 177, 13072, 218, 42328, 57523
451, 1, 1284, 34, 0, 152, 11700, 268, 44084, 57523
457, 1, 1098, 6, 0, 85, 10581, 452, 45300, 57523
463, 2, 998, 5, 0, 81, 10156, 600, 45681, 57523
469, 3, 548, 3, 0, 69, 9219, 755, 46926, 57523
475, 3, 497, 2, 0, 53, 9179, 760, 47029, 57523
481, 2, 357, 0, 0, 47, 9013, 785, 47319, 57523
487, 2, 236, 0, 0, 42, 8787, 27, 48429, 57523
493, 2, 432, 0, 0, 40, 10743, 27, 46279, 57523
499, 3, 662, 0, 0, 38, 13180, 163, 43477, 57523
505, 3, 1764, 1, 0, 37, 15250, 289, 40179, 57523
511, 3, 2477, 1, 0, 35, 16644, 434, 37929, 57523
517, 3, 4417, 1, 0, 34, 20369, 434, 32265, 57523
523, 2, 5269, 1, 0, 36, 22860, 434, 28921, 57523
529, 2, 5526, 1, 0, 34, 24204, 158, 27598, 57523
535, 5, 5658, 1, 0, 29, 24312, 159, 27359, 57523
541, 16, 5542, 1, 0, 31, 23904, 159, 27870, 57523
547, 9, 5482, 21, 0, 31, 23620, 266, 28094, 57523
553, 9, 5453, 23, 0, 29, 23298, 353, 28358, 57523
559, 5, 5426, 25, 0, 32, 23142, 342, 28551, 57523
565, 5, 5272, 26, 0, 32, 22616, 334, 29238, 57523
