ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
979, 1, 794, 1, 0, 48518, 16, 3774, 4414, 57518
985, 1, 794, 1, 0, 48192, 16, 4927, 3587, 57518
991, 3, 764, 1, 0, 8582, 14, 29319, 18835, 57518
997, 3, 764, 1, 0, 14998, 13, 23575, 18164, 57518
1003, 2, 735, 1, 0, 22475, 13, 20247, 14045, 57518
1009, 2, 676, 1, 0, 30070, 13, 16075, 10681, 57518
1015, 1, 639, 1, 0, 35024, 15, 13136, 8702, 57518
1021, 0, 572, 1, 0, 7954, 15, 33341, 15635, 57518
1027, 2, 414, 0, 0, 20522, 14, 23546, 13020, 57518
1033, 2, 289, 1, 0, 36143, 15, 9806, 11262, 57518
1039, 2, 260, 1, 0, 36607, 15, 11153, 9480, 57518
1045, 2, 231, 2, 0, 37729, 13, 12696, 6845, 57518
1051, 2, 91, 2, 0, 38380, 13, 13860, 5170, 57518
1057, 3, 31, 2, 0, 35055, 11, 18144, 4272, 57518
1063, 3, 32, 1, 0, 34786, 12, 18991, 3693, 57518
1069, 4, 2, 1, 0, 34718, 11, 19874, 2908, 57518
1075, 3, 3, 1, 0, 51192, 12, 2529, 3778, 57518
1081, 5, 3, 1, 0, 48342, 12, 4802, 4353, 57518
1087, 1, 8, 0, 0, 48723, 9, 5454, 3323, 57518
1093, 1, 271, 0, 0, 11390, 9, 38261, 7586, 57518
1099, 1, 270, 0, 0, 12223, 11, 37735, 7278, 57518
1105, 1, 300, 0, 0, 14375, 12, 37235, 5595, 57518
1111, 1, 300, 1, 0, 15926, 9, 36603, 4678, 57518
1117, 0, 523, 1, 0, 40880, 8, 11266, 4840, 57518
1123, 1, 550, 2, 0, 41248, 10, 11707, 4000, 57518
1129, 1, 632, 0, 0, 38837, 10, 13920, 4118, 57518
1135, 0, 633, 0, 0, 38681, 11, 14333, 3860, 57518
1141, 2, 629, 0, 0, 38544, 12, 14984, 3347, 57518
1147, 1, 632, 2, 0, 38666, 9, 15096, 3112, 57518
1153, 1, 630, 1, 0, 37801, 11, 16608, 2466, 57518
1159, 1, 633, 2, 0, 12755, 6, 38462, 5659, 57518
1165, 2, 537, 0, 0, 13563, 16, 37800, 5600, 57518
1171, 1, 449, 0, 0, 16205, 13, 36694, 4156, 57518
1177, 1, 388, 3, 0, 17419, 9, 36452, 3246, 57518
1183, 1, 363, 1, 0, 19689, 15, 35366, 2083, 57518
1189, 0, 275, 1, 0, 9100, 13, 45620, 2509, 57518
1195, 1, 277, 1, 0, 11148, 8, 43987, 2096, 57518
1201, 2, 155, 1, 0, 37218, 14, 17348, 2780, 57518
1207, 1, 92, 0, 0, 40200, 13, 14632, 2580, 57518
1213, 0, 65, 1, 0, 41239, 11, 14027, 2175, 57518
1219, 1, 64, 0, 0, 42096, 11, 13304, 2042, 57518
1225, 1, 62, 2, 0, 39862, 13, 15108, 2470, 57518
1231, 1, 34, 2, 0, 41542, 9, 13732, 2198, 57518
1237, 2, 1, 1, 0, 43778, 13, 12043, 1680, 57518
1243, 1, 0, 0, 0, 53411, 15, 1940, 2151, 57518
1249, 2, 1, 1, 0, 50732, 10, 3685, 3087, 57518
1255, 2, 2, 0, 0, 50454, 10, 3869, 3181, 57518
1261, 3, 3, 0, 0, 13705, 12, 26753, 17042, 57518
1267, 1, 64, 0, 0, 14382, 13, 26722, 16336, 57518
1273, 1, 180, 0, 0, 17000, 14, 26838, 13485, 57518
1279, 1, 179, 0, 0, 20827, 13, 27182, 9316, 57518
1285, 0, 301, 0, 0, 38373, 15, 11094, 7735, 57518
1291, 0, 332, 0, 0, 43097, 16, 8925, 5148, 57518
1297, 0, 504, 0, 0, 39512, 15, 12629, 4858, 57518
1303, 1, 503, 0, 0, 41006, 15, 11697, 4296, 57518
1309, 1, 503, 0, 0, 42427, 14, 11230, 3343, 57518
1315, 1, 502, 0, 0, 45024, 14, 9412, 2565, 57518
1321, 1, 503, 0, 0, 40613, 14, 13689, 2698, 57518
1327, 3, 504, 1, 0, 14844, 10, 34975, 7181, 57518
1333, 3, 504, 1, 0, 19822, 9, 30483, 6696, 57518
1339, 3, 505, 1, 0, 26203, 7, 25897, 4902, 57518
1345, 2, 385, 1, 0, 26746, 8, 25802, 4574, 57518
1351, 2, 299, 0, 0, 30017, 8, 23435, 3757, 57518
1357, 2, 298, 0, 0, 8957, 10, 40128, 8123, 57518
1363, 2, 247, 0, 0, 13653, 11, 36053, 7552, 57518
1369, 2, 200, 1, 0, 8218, 10, 32237, 16850, 57518
1375, 2, 199, 2, 0, 7988, 9, 31103, 18215, 57518
1381, 2, 160, 2, 0, 7679, 9, 28568, 21098, 57518
1387, 1, 68, 2, 0, 7511, 11, 25996, 23929, 57518
1393, 0, 37, 1, 0, 7452, 12, 25188, 24828, 57518
1399, 0, 7, 1, 0, 7462, 13, 25605, 24430, 57518
1405, 1, 4, 1, 0, 7432, 10, 25528, 24542, 57518
1411, 1, 73, 0, 0, 7380, 12, 3763, 46289, 57518
1417, 1, 73, 0, 0, 7448, 13, 4002, 45981, 57518
1423, 1, 210, 0, 0, 7489, 16, 5054, 44748, 57518
1429, 1, 210, 0, 0, 8066, 17, 5657, 43567, 57518
1435, 1, 463, 0, 0, 10620, 18, 5715, 40701, 57518
1441, 1, 1679, 0, 0, 13042, 18, 6079, 36699, 57518
1447, 1, 2068, 0, 0, 14850, 16, 6254, 34329, 57518
1453, 2, 5096, 1, 0, 24267, 13, 5288, 22851, 57518
1459, 3, 6563, 2, 0, 28391, 11, 5604, 16944, 57518
1465, 2, 7077, 1, 0, 30751, 11, 5105, 14571, 57518
1471, 3, 7542, 1, 0, 31187, 12, 5888, 12885, 57518
1477, 2, 7601, 1, 0, 31191, 11, 6689, 12023, 57518
1483, 3, 7529, 1, 0, 31106, 12, 6330, 12537, 57518
1489, 2, 7530, 1, 0, 30958, 13, 5971, 13043, 57518
1495, 2, 7440, 1, 0, 30958, 12, 1698, 17407, 57518
1501, 1, 7442, 1, 0, 30828, 11, 1784, 17451, 57518
1507, 0, 7321, 1, 0, 29967, 11, 2086, 18132, 57518
1513, 0, 6714, 0, 0, 28409, 12, 3113, 19270, 57518
1519, 0, 6133, 0, 0, 26052, 12, 4060, 21261, 57518
1525, 1, 5638, 0, 0, 24134, 12, 4802, 22931, 57518
1531, 1, 4307, 0, 0, 20908, 13, 5666, 26623, 57518
1537, 1, 3517, 0, 0, 18323, 13, 2237, 33427, 57518
1543, 1, 2268, 0, 0, 14565, 13, 2865, 37806, 57518
1549, 1, 1558, 0, 0, 12387, 15, 3930, 39627, 57518
1555, 1, 1168, 0, 0, 10995, 13, 4853, 40488, 57518
1561, 1, 788, 0, 0, 9930, 13, 6285, 40501, 57518
1567, 3, 619, 3, 0, 9458, 9, 6950, 40476, 57518
1573, 1, 569, 0, 0, 9128, 11, 7990, 39819, 57518
1579, 2, 318, 1, 0, 8820, 16, 1319, 47042, 57518
1585, 3, 247, 0, 0, 8435, 14, 2415, 46404, 57518
1591, 4, 147, 1, 0, 8266, 14, 2699, 46387, 57518
1597, 1, 149, 1, 0, 9753, 13, 4096, 43505, 57518
1603, 2, 152, 0, 0, 11334, 11, 4241, 41778, 57518
1609, 0, 521, 0, 0, 12801, 12, 4472, 39712, 57518
1615, 0, 632, 0, 0, 13792, 12, 4928, 38154, 57518
1621, 2, 4812, 1, 0, 22664, 10, 4400, 25629, 57518
1627, 0, 6180, 0, 0, 25906, 11, 6026, 19395, 57518
1633, 1, 7041, 2, 0, 28268, 10, 8106, 14090, 57518
1639, 0, 7132, 0, 0, 28227, 12, 10179, 11968, 57518
1645, 2, 7014, 1, 0, 27541, 10, 11557, 11393, 57518
1651, 1, 6981, 1, 0, 27261, 9, 12539, 10726, 57518
1657, 0, 6982, 0, 0, 27201, 10, 13443, 9882, 57518
1663, 0, 6980, 0, 0, 27199, 12, 2102, 21225, 57518
1669, 1, 6979, 0, 0, 27110, 13, 2215, 21200, 57518
1675, 1, 6979, 1, 0, 26429, 12, 2215, 21881, 57518
1681, 0, 6932, 1, 0, 25189, 12, 2789, 22595, 57518
1687, 3, 6807, 0, 0, 23958, 14, 3090, 23646, 57518
1693, 1, 5590, 0, 0, 21207, 6, 4245, 26469, 57518
1699, 0, 4231, 2, 0, 18983, 8, 4402, 29892, 57518
1705, 1, 3349, 1, 0, 15813, 12, 4561, 33781, 57518
1711, 3, 2889, 1, 0, 14640, 9, 5334, 34642, 57518
1717, 0, 2211, 1, 0, 12770, 8, 7892, 34636, 57518
1723, 2, 1688, 2, 0, 11670, 11, 9297, 34848, 57518
1729, 0, 1398, 0, 0, 11310, 12, 9815, 34983, 57518
