ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
360, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
361, 2, 126, 4, 0, 25, 7591, 34245, 15526, 57519
367, 1, 117, 4, 0, 18, 7592, 34259, 15528, 57519
373, 1, 126, 4, 0, 13, 8166, 37789, 11420, 57519
379, 1, 236, 4, 0, 11, 8721, 39154, 9392, 57519
385, 1, 370, 3, 0, 12, 9003, 40159, 7971, 57519
391, 1, 421, 3, 0, 11, 9321, 40665, 7097, 57519
397, 1, 530, 5, 0, 12, 9633, 41132, 6206, 57519
403, 3, 4812, 4, 0, 20, 24114, 2556, 26010, 57519
409, 3, 5224, 3, 0, 15, 25049, 517, 26708, 57519
415, 3, 5300, 3, 0, 17, 25100, 327, 26769, 57519
421, 2, 5432, 4, 0, 24, 25097, 308, 26652, 57519
427, 2, 5414, 3, 0, 24, 25094, 376, 26606, 57519
433, 2, 5388, 3, 0, 28, 24912, 473, 26713, 57519
439, 2, 5186, 3, 0, 25, 24672, 554, 27077, 57519
445, 1, 4864, 70, 0, 130, 24526, 33, 27895, 57519
451, 2, 4143, 71, 0, 75, 24314, 32, 28882, 57519
457, 3, 3892, 2, 0, 86, 24039, 32, 29465, 57519
463, 4, 3152, 2, 0, 53, 23615, 32, 30661, 57519
469, 4, 2795, 3, 0, 50, 23361, 35, 31271, 57519
475, 4, 2243, 51, 0, 46, 20045, 35, 35095, 57519
481, 4, 1804, 49, 0, 47, 17850, 35, 37730, 57519
487, 3, 1056, 49, 0, 23, 15245, 5, 41138, 57519
493, 2, 857, 48, 0, 23, 13824, 6, 42759, 57519
499, 2, 707, 48, 0, 21, 12056, 129, 44556, 57519
505, 3, 458, 48, 0, 18, 9906, 158, 46928, 57519
511, 2, 440, 48, 0, 18, 9238, 156, 47617, 57519
517, 3, 382, 30, 0, 7, 8659, 125, 48313, 57519
523, 3, 332, 0, 0, 7, 8419, 125, 48633, 57519
529, 2, 242, 1, 0, 6, 8329, 5, 48934, 57519
535, 2, 201, 0, 0, 7, 8432, 6, 48871, 57519
541, 1, 457, 0, 0, 8, 8954, 5, 48094, 57519
547, 1, 1447, 0, 0, 10, 12768, 6, 43287, 57519
553, 1, 2970, 0, 0, 8, 15491, 6, 39043, 57519
559, 1, 3711, 0, 0, 8, 17930, 6, 35863, 57519
565, 1, 4334, 0, 0, 7, 20366, 8, 32803, 57519
571, 2, 5242, 1, 0, 7, 22369, 6, 29892, 57519
577, 2, 6003, 1, 0, 8, 23973, 7, 27525, 57519
583, 0, 6141, 1, 0, 9, 24102, 8, 27258, 57519
589, 0, 6131, 1, 0, 9, 23998, 6, 27374, 57519
595, 1, 6032, 1, 0, 8, 23994, 78, 27405, 57519
601, 1, 5989, 1, 0, 8, 23815, 78, 27627, 57519
607, 0, 5880, 0, 0, 9, 23500, 75, 28055, 57519
613, 0, 5787, 0, 0, 8, 23116, 4, 28604, 57519
619, 0, 5432, 0, 0, 9, 22249, 4, 29825, 57519
625, 0, 4727, 0, 0, 8, 21302, 35, 31447, 57519
631, 0, 4626, 0, 0, 9, 21060, 35, 31789, 57519
637, 0, 3443, 0, 0, 6, 17896, 36, 36138, 57519
643, 1, 2975, 0, 0, 5, 16470, 36, 38032, 57519
649, 2, 2442, 0, 0, 5, 14997, 66, 40007, 57519
655, 2, 1570, 0, 0, 5, 13002, 4, 42936, 57519
661, 2, 1200, 0, 0, 5, 11483, 5, 44824, 57519
667, 2, 1053, 0, 0, 3, 11002, 5, 45454, 57519
673, 3, 842, 1, 0, 3, 9999, 4, 46667, 57519
679, 3, 544, 2, 0, 3, 9496, 5, 47466, 57519
685, 3, 313, 2, 0, 3, 8934, 5, 48259, 57519
691, 2, 265, 2, 0, 2, 8282, 6, 48960, 57519
697, 2, 135, 2, 0, 2, 7964, 150, 49264, 57519
703, 2, 67, 2, 0, 2, 7866, 151, 49429, 57519
709, 2, 46, 2, 0, 3, 9834, 151, 47481, 57519
715, 2, 58, 3, 0, 1, 11887, 153, 45415, 57519
721, 0, 2009, 3, 0, 3, 16526, 153, 38825, 57519
727, 0, 2882, 4, 0, 4, 18878, 151, 35600, 57519
733, 2, 4326, 4, 0, 2, 21457, 150, 31578, 57519
739, 2, 4503, 4, 0, 2, 23568, 121, 29319, 57519
745, 2, 4957, 3, 0, 3, 24171, 91, 28292, 57519
751, 1, 5232, 3, 0, 5, 24737, 64, 27477, 57519
757, 0, 5229, 3, 0, 4, 24706, 34, 27543, 57519
763, 1, 5199, 2, 0, 5, 24639, 34, 27639, 57519
769, 1, 5199, 2, 0, 5, 24623, 34, 27655, 57519
775, 0, 5149, 1, 0, 5, 24381, 35, 27948, 57519
781, 0, 5067, 2, 0, 5, 24014, 5, 28426, 57519
787, 0, 4958, 2, 0, 5, 22803, 5, 29746, 57519
793, 0, 4330, 2, 0, 5, 20637, 6, 32539, 57519
799, 0, 3736, 0, 0, 6, 19298, 17, 34462, 57519
805, 0, 2505, 0, 0, 6, 17094, 7, 37907, 57519
811, 0, 2276, 0, 0, 7, 15932, 6, 39298, 57519
817, 0, 1636, 0, 0, 5, 14059, 6, 41813, 57519
823, 1, 1171, 0, 0, 4, 12429, 11, 43903, 57519
829, 1, 906, 1, 0, 5, 11177, 11, 45418, 57519
835, 1, 737, 1, 0, 6, 10894, 12, 45868, 57519
841, 1, 576, 1, 0, 6, 9818, 14, 47103, 57519
847, 1, 481, 2, 0, 4, 9191, 15, 47825, 57519
853, 1, 383, 1, 0, 6, 8858, 14, 48256, 57519
859, 1, 248, 1, 0, 5, 8650, 14, 48600, 57519
865, 1, 224, 1, 0, 6, 12515, 4, 44768, 57519
