ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
360, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
361, 5, 5, 3, 0, 133, 7093, 25601, 24665, 57505
367, 4, 4, 5, 0, 100, 7092, 25621, 24679, 57505
373, 2, 4, 3, 0, 68, 7216, 34019, 16193, 57505
379, 1, 4, 128, 0, 52, 7351, 38685, 11284, 57505
385, 2, 2, 2, 0, 125, 7350, 42426, 7598, 57505
391, 2, 2, 2, 0, 95, 7350, 44168, 5886, 57505
397, 2, 3, 2, 0, 59, 7380, 46104, 3955, 57505
403, 3, 82, 62, 0, 265, 7680, 4842, 44571, 57505
409, 4, 111, 61, 0, 136, 7709, 1669, 47815, 57505
415, 3, 111, 63, 0, 284, 7974, 1450, 47620, 57505
421, 2, 110, 65, 0, 327, 8628, 1452, 46921, 57505
427, 2, 650, 65, 0, 281, 11212, 1590, 43705, 57505
433, 3, 2150, 3, 0, 217, 14330, 1726, 39076, 57505
439, 3, 2658, 107, 0, 335, 15836, 1714, 36852, 57505
445, 1, 3793, 107, 0, 413, 18784, 256, 34151, 57505
451, 1, 4210, 107, 0, 332, 20502, 269, 32084, 57505
457, 0, 4438, 107, 0, 337, 21397, 351, 30875, 57505
463, 0, 4584, 106, 0, 304, 21966, 370, 30175, 57505
469, 1, 4725, 106, 0, 210, 22077, 582, 29804, 57505
475, 1, 4725, 105, 0, 168, 21916, 720, 29870, 57505
481, 1, 4723, 62, 0, 156, 21755, 792, 30016, 57505
487, 3, 4693, 4, 0, 93, 21481, 44, 31187, 57505
493, 4, 4613, 5, 0, 77, 21140, 245, 31421, 57505
499, 3, 4613, 7, 0, 77, 20620, 312, 31873, 57505
505, 2, 3628, 8, 0, 75, 18810, 979, 34003, 57505
511, 2, 3119, 8, 0, 72, 17039, 1053, 36212, 57505
517, 1, 2501, 7, 0, 70, 15459, 1376, 38091, 57505
523, 1, 2001, 6, 0, 69, 14440, 1661, 39327, 57505
529, 1, 1690, 35, 0, 71, 13599, 1054, 41055, 57505
535, 1, 1044, 35, 0, 70, 11239, 1924, 43192, 57505
541, 1, 774, 150, 0, 68, 10080, 2625, 43807, 57505
547, 0, 393, 155, 0, 71, 8840, 4476, 43570, 57505
553, 1, 293, 1, 0, 69, 8360, 5616, 43165, 57505
559, 1, 215, 1, 0, 67, 8040, 6259, 42922, 57505
565, 2, 115, 1, 0, 64, 7801, 6951, 42571, 57505
571, 2, 56, 61, 0, 64, 7771, 2460, 47091, 57505
577, 1, 26, 62, 0, 56, 7603, 3049, 46708, 57505
583, 1, 5, 62, 0, 60, 7840, 3053, 46484, 57505
589, 1, 267, 62, 0, 50, 9429, 3188, 44508, 57505
595, 2, 392, 62, 0, 46, 10096, 3448, 43459, 57505
601, 3, 1230, 0, 0, 45, 12641, 3816, 39770, 57505
607, 2, 2067, 0, 0, 39, 14594, 4342, 36461, 57505
613, 2, 2639, 1, 0, 37, 16570, 480, 37776, 57505
619, 2, 3099, 1, 0, 32, 17455, 565, 36351, 57505
625, 3, 3566, 1, 0, 29, 17797, 580, 35529, 57505
631, 4, 3645, 83, 0, 30, 18146, 763, 34834, 57505
637, 2, 3644, 82, 0, 32, 18526, 951, 34268, 57505
643, 3, 3642, 83, 0, 32, 18441, 1021, 34283, 57505
649, 3, 3642, 0, 0, 34, 18437, 1368, 34021, 57505
655, 3, 3640, 0, 0, 34, 18355, 267, 35206, 57505
661, 3, 3609, 0, 0, 35, 17978, 564, 35316, 57505
667, 2, 3579, 2, 0, 34, 17616, 562, 35710, 57505
673, 2, 3218, 0, 0, 34, 16168, 659, 37424, 57505
679, 2, 2668, 1, 0, 32, 14329, 1394, 39079, 57505
685, 2, 2308, 1, 0, 31, 12821, 1779, 40563, 57505
691, 0, 1919, 1, 0, 32, 12201, 1810, 41542, 57505
697, 0, 243, 0, 0, 34, 8524, 418, 48286, 57505
703, 1, 1, 0, 0, 22, 7811, 543, 49127, 57505
709, 0, 1, 1, 0, 24, 7384, 1072, 49023, 57505
715, 1, 1, 0, 0, 23, 7410, 1358, 48712, 57505
721, 1, 1, 0, 0, 24, 7402, 1926, 48151, 57505
727, 1, 1, 0, 0, 24, 7585, 2038, 47856, 57505
733, 1, 1, 0, 0, 26, 7432, 2465, 47580, 57505
739, 0, 1, 1, 0, 26, 7322, 3462, 46693, 57505
745, 0, 1, 0, 0, 28, 7657, 7855, 41964, 57505
751, 0, 0, 2, 0, 26, 8986, 9858, 38633, 57505
757, 0, 388, 2, 0, 26, 15634, 12383, 29072, 57505
763, 0, 921, 1, 0, 25, 18853, 14055, 23650, 57505
769, 1, 2286, 2, 0, 20, 23889, 15218, 16089, 57505
775, 1, 2935, 2, 0, 21, 25834, 15786, 12926, 57505
781, 2, 6018, 2, 0, 19, 33031, 541, 17892, 57505
787, 3, 6231, 1, 0, 18, 33548, 591, 17113, 57505
793, 4, 6467, 3, 0, 15, 34540, 681, 15795, 57505
799, 1, 6535, 3, 0, 14, 34695, 786, 15471, 57505
805, 0, 6534, 3, 0, 15, 34625, 854, 15474, 57505
811, 1, 6531, 2, 0, 13, 34730, 978, 15250, 57505
817, 0, 6528, 0, 0, 15, 34607, 1105, 15250, 57505
823, 2, 6529, 10, 0, 15, 34396, 34, 16519, 57505
829, 1, 6476, 10, 0, 16, 32497, 131, 18374, 57505
835, 1, 6375, 10, 0, 16, 31180, 237, 19686, 57505
841, 1, 5871, 0, 0, 15, 28547, 301, 22770, 57505
847, 1, 5159, 0, 0, 17, 25703, 414, 26211, 57505
853, 1, 3120, 104, 0, 17, 20420, 618, 33225, 57505
859, 0, 1980, 104, 0, 17, 16585, 744, 38075, 57505
865, 0, 1495, 0, 0, 16, 24893, 121, 30980, 57505
871, 0, 1125, 0, 0, 13, 51829, 564, 3974, 57505
877, 0, 994, 0, 0, 13, 54046, 849, 1603, 57505
883, 0, 874, 0, 0, 14, 53971, 1018, 1628, 57505
889, 0, 794, 0, 0, 14, 53298, 1703, 1696, 57505
895, 0, 584, 0, 0, 15, 7858, 7889, 41159, 57505
901, 0, 293, 0, 0, 15, 9386, 7940, 39871, 57505
907, 2, 173, 0, 0, 14, 45921, 943, 10452, 57505
913, 3, 172, 0, 0, 14, 53209, 527, 3580, 57505
919, 3, 113, 1, 0, 12, 10262, 5490, 41624, 57505
925, 3, 72, 1, 0, 13, 13291, 5454, 38671, 57505
931, 4, 210, 0, 0, 12, 44614, 5905, 6760, 57505
937, 3, 601, 0, 0, 11, 45176, 5979, 5735, 57505
943, 2, 828, 0, 0, 12, 46035, 6163, 4465, 57505
949, 3, 959, 0, 0, 13, 51895, 842, 3793, 57505
955, 3, 957, 3, 0, 13, 52394, 967, 3168, 57505
961, 3, 1068, 3, 0, 12, 52572, 1967, 1880, 57505
967, 3, 1068, 1, 0, 11, 52785, 2654, 983, 57505
973, 3, 1046, 1, 0, 11, 51397, 3368, 1679, 57505
979, 2, 1046, 1, 0, 11, 50362, 4100, 1983, 57505
985, 2, 985, 1, 0, 12, 51367, 4491, 647, 57505
991, 2, 985, 11, 0, 14, 11595, 15068, 29830, 57505
997, 1, 925, 11, 0, 15, 11837, 15072, 29644, 57505
1003, 2, 749, 10, 0, 13, 19858, 15140, 21733, 57505
1009, 2, 629, 0, 0, 13, 24707, 15517, 16637, 57505
1015, 2, 509, 0, 0, 12, 27871, 15629, 13482, 57505
1021, 2, 420, 0, 0, 11, 30611, 15991, 10470, 57505
1027, 1, 420, 0, 0, 13, 31529, 15991, 9551, 57505
1033, 1, 209, 0, 0, 15, 48568, 868, 7844, 57505
1039, 1, 159, 0, 0, 14, 48094, 1676, 7561, 57505
1045, 1, 9, 0, 0, 14, 49209, 2239, 6033, 57505
1051, 1, 10, 0, 0, 13, 49778, 2547, 5156, 57505
1057, 1, 11, 1, 0, 12, 49940, 3136, 4404, 57505
1063, 1, 2, 1, 0, 13, 7373, 17148, 32967, 57505
1069, 1, 2, 1, 0, 12, 7931, 17122, 32436, 57505
1075, 1, 1, 2, 0, 9, 50723, 1055, 5714, 57505
1081, 1, 0, 3, 0, 10, 54249, 649, 2593, 57505
1087, 0, 6, 11, 0, 9, 13842, 2805, 40832, 57505
1093, 2, 34, 0, 0, 8, 15788, 2804, 38869, 57505
1099, 0, 32, 1, 0, 10, 48048, 2802, 6612, 57505
1105, 2, 737, 1, 0, 7, 51758, 2909, 2091, 57505
1111, 1, 1086, 0, 0, 7, 51927, 3078, 1406, 57505
1117, 1, 1245, 1, 0, 12, 54615, 221, 1410, 57505
1123, 1, 1575, 2, 0, 6, 55192, 47, 682, 57505
1129, 0, 1888, 0, 0, 14, 54727, 45, 831, 57505
1135, 1, 1978, 1, 0, 10, 53939, 146, 1430, 57505
1141, 0, 1980, 0, 0, 11, 53252, 239, 2023, 57505
1147, 0, 1948, 1, 0, 11, 52475, 439, 2631, 57505
1153, 0, 1949, 0, 0, 10, 53209, 431, 1906, 57505
1159, 0, 1949, 1, 0, 11, 14525, 3084, 37935, 57505
1165, 1, 1949, 0, 0, 10, 15974, 3092, 36479, 57505
1171, 2, 1917, 0, 0, 9, 46240, 3163, 6174, 57505
1177, 1, 1887, 0, 0, 8, 51137, 3177, 1295, 57505
