ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
775, 2, 3265, 115, 0, 22934, 15, 31175, 0, 57506
781, 3, 2934, 659, 0, 34391, 18, 19501, 0, 57506
787, 3, 2337, 707, 0, 34585, 19, 19855, 0, 57506
793, 3, 1758, 66, 0, 34768, 17, 20894, 0, 57506
799, 3, 959, 66, 0, 35317, 16, 21145, 0, 57506
805, 3, 552, 178, 0, 34209, 17, 22547, 0, 57506
811, 4, 473, 178, 0, 34049, 15, 22787, 0, 57506
817, 6, 404, 179, 0, 33692, 13, 23212, 0, 57506
823, 4, 353, 279, 0, 41008, 15, 15847, 0, 57506
829, 3, 323, 277, 0, 40210, 12, 16681, 0, 57506
835, 3, 290, 276, 0, 39787, 12, 17138, 0, 57506
841, 3, 289, 245, 0, 39158, 11, 17800, 0, 57506
847, 3, 301, 226, 0, 39142, 9, 17825, 0, 57506
853, 2, 280, 224, 0, 39490, 10, 17500, 0, 57506
859, 3, 725, 221, 0, 39807, 8, 16742, 0, 57506
865, 3, 3410, 113, 0, 53346, 9, 625, 0, 57506
871, 27, 3986, 52, 0, 52945, 9, 487, 0, 57506
877, 14, 4478, 56, 0, 52417, 7, 534, 0, 57506
883, 11, 5627, 58, 0, 51295, 11, 504, 0, 57506
889, 6, 6412, 59, 0, 50354, 10, 665, 0, 57506
895, 4, 6375, 61, 0, 50541, 13, 512, 0, 57506
901, 4, 6371, 61, 0, 50622, 11, 437, 0, 57506
907, 0, 6372, 32, 0, 49951, 10, 1141, 0, 57506
913, 2, 6348, 31, 0, 45545, 11, 5569, 0, 57506
919, 0, 6254, 109, 0, 18103, 14, 33026, 0, 57506
925, 1, 6128, 108, 0, 18098, 12, 33159, 0, 57506
931, 2, 5394, 72, 0, 18529, 11, 33498, 0, 57506
937, 1, 4230, 48, 0, 19207, 10, 34010, 0, 57506
943, 1, 3463, 45, 0, 20117, 9, 33871, 0, 57506
949, 1, 2833, 41, 0, 10206, 10, 44415, 0, 57506
955, 0, 2335, 39, 0, 12443, 9, 42680, 0, 57506
961, 0, 1520, 36, 0, 14272, 12, 41666, 0, 57506
967, 0, 1171, 35, 0, 16755, 12, 39533, 0, 57506
973, 1, 836, 3, 0, 18467, 11, 38188, 0, 57506
979, 0, 684, 3, 0, 20778, 14, 36027, 0, 57506
985, 0, 380, 2, 0, 20999, 15, 36110, 0, 57506
991, 0, 343, 1, 0, 8314, 16, 48832, 0, 57506
997, 1, 263, 2, 0, 8759, 12, 48469, 0, 57506
1003, 1, 263, 2, 0, 8891, 12, 48337, 0, 57506
1009, 0, 261, 2, 0, 8923, 15, 48305, 0, 57506
1015, 0, 95, 2, 0, 9600, 15, 47794, 0, 57506
1021, 2, 99, 1, 0, 9517, 13, 47874, 0, 57506
1027, 1, 161, 1, 0, 10066, 12, 47265, 0, 57506
1033, 1, 4076, 1, 0, 47332, 11, 6085, 0, 57506
1039, 1, 4473, 0, 0, 47246, 14, 5772, 0, 57506
1045, 1, 4994, 0, 0, 46875, 14, 5622, 0, 57506
1051, 1, 5259, 0, 0, 46457, 13, 5776, 0, 57506
1057, 1, 6462, 0, 0, 44347, 11, 6685, 0, 57506
1063, 1, 6527, 1, 0, 44151, 13, 6813, 0, 57506
1069, 1, 6525, 1, 0, 44233, 15, 6731, 0, 57506
1075, 1, 6515, 1, 0, 49865, 15, 1109, 0, 57506
1081, 0, 6516, 1, 0, 48993, 14, 1982, 0, 57506
1087, 4, 6536, 56, 0, 25944, 15, 24951, 0, 57506
1093, 5, 6464, 56, 0, 26003, 13, 24965, 0, 57506
1099, 3, 6090, 57, 0, 26331, 14, 25011, 0, 57506
1105, 2, 4819, 57, 0, 27048, 13, 25567, 0, 57506
1111, 2, 4038, 57, 0, 27593, 10, 25806, 0, 57506
1117, 2, 3407, 57, 0, 18939, 12, 35089, 0, 57506
1123, 2, 2312, 57, 0, 18918, 11, 36206, 0, 57506
1129, 2, 1782, 57, 0, 18198, 11, 37456, 0, 57506
1135, 1, 1500, 57, 0, 18625, 12, 37311, 0, 57506
1141, 1, 1038, 57, 0, 18418, 10, 37982, 0, 57506
1147, 1, 796, 57, 0, 17770, 10, 38872, 0, 57506
1153, 1, 429, 0, 0, 15806, 9, 41261, 0, 57506
1159, 1, 347, 0, 0, 10065, 11, 47082, 0, 57506
1165, 1, 297, 0, 0, 9831, 11, 47366, 0, 57506
1171, 0, 263, 0, 0, 9719, 13, 47511, 0, 57506
1177, 0, 232, 1, 0, 9533, 12, 47728, 0, 57506
1183, 0, 200, 2, 0, 9478, 12, 47814, 0, 57506
1189, 1, 126, 1, 0, 9407, 11, 47960, 0, 57506
1195, 1, 126, 2, 0, 9229, 11, 48137, 0, 57506
1201, 1, 5467, 2, 0, 38463, 10, 13563, 0, 57506
1207, 2, 5854, 2, 0, 37593, 11, 14044, 0, 57506
1213, 1, 6580, 2, 0, 36351, 12, 14560, 0, 57506
1219, 1, 6657, 2, 0, 35781, 13, 15052, 0, 57506
1225, 2, 7020, 2, 0, 34066, 12, 16404, 0, 57506
1231, 3, 7109, 2, 0, 33876, 13, 16503, 0, 57506
1237, 23, 7095, 1, 0, 33384, 12, 16991, 0, 57506
1243, 21, 7094, 58, 0, 41122, 12, 9199, 0, 57506
1249, 12, 7091, 63, 0, 36655, 13, 13672, 0, 57506
1255, 8, 6954, 68, 0, 22123, 12, 28341, 0, 57506
1261, 2, 6887, 73, 0, 22371, 10, 28163, 0, 57506
1267, 2, 5632, 72, 0, 23345, 12, 28443, 0, 57506
1273, 0, 4219, 34, 0, 23154, 13, 30086, 0, 57506
1279, 0, 3259, 34, 0, 24134, 16, 30063, 0, 57506
1285, 0, 2255, 30, 0, 15649, 10, 39562, 0, 57506
1291, 0, 1410, 55, 0, 15074, 10, 40957, 0, 57506
1297, 1, 1087, 21, 0, 14104, 11, 42282, 0, 57506
1303, 2, 877, 18, 0, 13340, 10, 43259, 0, 57506
1309, 2, 596, 16, 0, 12985, 10, 43897, 0, 57506
1315, 4, 498, 13, 0, 12780, 8, 44203, 0, 57506
1321, 4, 378, 7, 0, 11721, 8, 45388, 0, 57506
1327, 4, 355, 7, 0, 52724, 8, 4408, 0, 57506
1333, 4, 255, 6, 0, 52058, 9, 5174, 0, 57506
1339, 4, 217, 5, 0, 50729, 9, 6542, 0, 57506
1345, 3, 192, 3, 0, 48685, 12, 8611, 0, 57506
1351, 3, 98, 3, 0, 47634, 11, 9757, 0, 57506
1357, 7, 963, 2, 0, 37519, 11, 19004, 0, 57506
1363, 7, 960, 0, 0, 37801, 13, 18725, 0, 57506
1369, 7, 3266, 0, 0, 45363, 11, 8859, 0, 57506
1375, 4, 3272, 0, 0, 45359, 12, 8859, 0, 57506
1381, 3, 3274, 0, 0, 45320, 13, 8896, 0, 57506
1387, 2, 3279, 1, 0, 45324, 11, 8889, 0, 57506
1393, 2, 3275, 0, 0, 45272, 13, 8944, 0, 57506
1399, 2, 3303, 0, 0, 45242, 13, 8946, 0, 57506
1405, 2, 3278, 0, 0, 45155, 15, 9056, 0, 57506
1411, 2, 3399, 35, 0, 46580, 15, 7475, 0, 57506
1417, 2, 3398, 35, 0, 46444, 14, 7613, 0, 57506
1423, 2, 3372, 33, 0, 46074, 15, 8010, 0, 57506
1429, 18, 3214, 273, 0, 38303, 15, 15683, 0, 57506
1435, 19, 3004, 363, 0, 37002, 16, 17102, 0, 57506
1441, 12, 2253, 446, 0, 33584, 13, 21198, 0, 57506
1447, 3, 1577, 446, 0, 31245, 14, 24221, 0, 57506
1453, 2, 1337, 476, 0, 30936, 11, 24744, 0, 57506
1459, 1, 914, 539, 0, 26564, 10, 29478, 0, 57506
1465, 1, 661, 570, 0, 24975, 11, 31288, 0, 57506
1471, 1, 545, 538, 0, 23957, 6, 32459, 0, 57506
1477, 0, 475, 445, 0, 21832, 6, 34748, 0, 57506
1483, 1, 386, 321, 0, 20510, 9, 36279, 0, 57506
1489, 1, 325, 299, 0, 19531, 13, 37337, 0, 57506
1495, 1, 544, 327, 0, 26564, 45, 30025, 0, 57506
1501, 1, 476, 232, 0, 25248, 14, 31535, 0, 57506
1507, 1, 456, 188, 0, 23530, 15, 33316, 0, 57506
1513, 1, 408, 130, 0, 22510, 13, 34444, 0, 57506
1519, 1, 368, 69, 0, 23508, 12, 33548, 0, 57506
1525, 1, 886, 69, 0, 28110, 14, 28426, 0, 57506
1531, 0, 1203, 38, 0, 29666, 11, 26588, 0, 57506
1537, 5, 9984, 101, 0, 47153, 10, 253, 0, 57506
1543, 5, 10254, 100, 0, 46917, 7, 223, 0, 57506
1549, 5, 10509, 70, 0, 46692, 7, 223, 0, 57506
1555, 6, 10764, 69, 0, 46439, 5, 223, 0, 57506
1561, 7, 10945, 68, 0, 46258, 5, 223, 0, 57506
1567, 7, 11063, 67, 0, 46139, 7, 223, 0, 57506
1573, 7, 11192, 66, 0, 45914, 7, 320, 0, 57506
1579, 10, 11540, 85, 0, 45279, 9, 583, 0, 57506
1585, 10, 11469, 125, 0, 45051, 10, 841, 0, 57506
1591, 8, 11468, 217, 0, 44481, 11, 1321, 0, 57506
1597, 8, 11090, 489, 0, 43062, 11, 2846, 0, 57506
1603, 8, 10992, 537, 0, 42679, 11, 3279, 0, 57506
1609, 8, 9551, 618, 0, 43659, 10, 3660, 0, 57506
1615, 8, 7630, 721, 0, 45098, 11, 4038, 0, 57506
1621, 7, 6784, 838, 0, 47298, 14, 2565, 0, 57506
1627, 6, 5431, 869, 0, 48141, 13, 3046, 0, 57506
1633, 6, 4391, 887, 0, 48507, 14, 3701, 0, 57506
1639, 4, 3845, 808, 0, 48903, 13, 3933, 0, 57506
1645, 4, 2580, 821, 0, 49917, 16, 4168, 0, 57506
1651, 4, 1920, 710, 0, 50319, 14, 4539, 0, 57506
1657, 4, 1508, 574, 0, 50423, 16, 4981, 0, 57506
1663, 4, 1404, 403, 0, 44713, 17, 10965, 0, 57506
1669, 4, 1180, 283, 0, 40472, 14, 15553, 0, 57506
1675, 3, 1079, 282, 0, 39224, 18, 16900, 0, 57506
1681, 3, 904, 201, 0, 35585, 18, 20795, 0, 57506
1687, 2, 891, 165, 0, 36331, 18, 20099, 0, 57506
1693, 1, 901, 115, 0, 38755, 16, 17718, 0, 57506
1699, 1, 2223, 181, 0, 40915, 12, 14174, 0, 57506
1705, 1, 6814, 140, 0, 49791, 12, 748, 0, 57506
1711, 2, 7090, 140, 0, 49387, 11, 876, 0, 57506
1717, 2, 7659, 140, 0, 48947, 11, 747, 0, 57506
1723, 1, 8340, 120, 0, 48297, 13, 735, 0, 57506
1729, 1, 8717, 120, 0, 47909, 11, 748, 0, 57506
1735, 1, 8765, 120, 0, 47615, 12, 993, 0, 57506
1741, 1, 8929, 119, 0, 46798, 11, 1648, 0, 57506
1747, 8, 8901, 140, 0, 47158, 12, 1287, 0, 57506
1753, 8, 8887, 112, 0, 46287, 12, 2200, 0, 57506
1759, 7, 8835, 81, 0, 45635, 18, 2930, 0, 57506
1765, 8, 8766, 273, 0, 43111, 17, 5331, 0, 57506
1771, 8, 8229, 275, 0, 42794, 15, 6185, 0, 57506
1777, 8, 5909, 314, 0, 43922, 13, 7340, 0, 57506
1783, 8, 5118, 397, 0, 44419, 14, 7550, 0, 57506
1789, 7, 4611, 449, 0, 47808, 16, 4615, 0, 57506
1795, 5, 3407, 421, 0, 48498, 17, 5158, 0, 57506
1801, 4, 2094, 663, 0, 47125, 18, 7602, 0, 57506
1807, 3, 1612, 575, 0, 47157, 16, 8143, 0, 57506
1813, 1, 1182, 572, 0, 46473, 14, 9264, 0, 57506
1819, 2, 923, 472, 0, 45986, 16, 10107, 0, 57506
1825, 4, 704, 450, 0, 44958, 13, 11377, 0, 57506
1831, 4, 608, 450, 0, 44056, 14, 12374, 0, 57506
