ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
360, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
361, 2, 6, 163, 0, 17, 7342, 32392, 17585, 57507
367, 1, 1, 155, 0, 10, 7342, 32406, 17592, 57507
373, 3, 0, 126, 0, 15, 7340, 39862, 10161, 57507
379, 2, 3, 96, 0, 94, 7376, 43670, 6266, 57507
385, 3, 3, 4, 0, 83, 7377, 44699, 5338, 57507
391, 3, 3, 4, 0, 15, 7376, 45471, 4635, 57507
397, 3, 3, 4, 0, 14, 7406, 46144, 3933, 57507
403, 2, 48, 4, 0, 150, 7885, 13344, 36074, 57507
409, 2, 48, 3, 0, 94, 7886, 13261, 36213, 57507
415, 2, 47, 3, 0, 58, 7886, 13666, 35845, 57507
421, 3, 152, 2, 0, 43, 10290, 13580, 33437, 57507
427, 3, 318, 1, 0, 31, 12302, 13833, 31019, 57507
433, 1, 1622, 2, 0, 27, 15255, 13806, 26794, 57507
439, 1, 1916, 3, 0, 26, 16491, 13701, 25369, 57507
445, 1, 3698, 3, 0, 44, 23108, 1996, 28657, 57507
451, 2, 3998, 2, 0, 29, 23923, 2023, 27530, 57507
457, 3, 4131, 2, 0, 32, 24997, 1972, 26370, 57507
463, 3, 4336, 3, 0, 32, 25271, 1998, 25864, 57507
469, 2, 4335, 3, 0, 32, 25312, 2362, 25461, 57507
475, 1, 4334, 2, 0, 21, 25079, 2767, 25303, 57507
481, 1, 4333, 1, 0, 22, 24876, 2994, 25280, 57507
487, 1, 4311, 0, 0, 22, 24778, 361, 28034, 57507
493, 1, 4141, 0, 0, 22, 23699, 1437, 28207, 57507
499, 2, 3785, 0, 0, 21, 22706, 1486, 29507, 57507
505, 1, 3535, 0, 0, 21, 22046, 1584, 30320, 57507
511, 2, 3084, 1, 0, 21, 21178, 1685, 31536, 57507
517, 3, 2057, 1, 0, 20, 16504, 2427, 36495, 57507
523, 3, 1587, 1, 0, 20, 14264, 2658, 38974, 57507
529, 3, 1298, 1, 0, 19, 12756, 2078, 41352, 57507
535, 2, 762, 1, 0, 20, 11393, 3072, 42257, 57507
541, 2, 522, 3, 0, 17, 10362, 3896, 42705, 57507
547, 2, 401, 3, 0, 18, 9371, 4745, 42967, 57507
553, 0, 341, 2, 0, 19, 9357, 4919, 42869, 57507
559, 0, 251, 2, 0, 20, 8783, 5237, 43214, 57507
565, 0, 232, 2, 0, 17, 8669, 6126, 42461, 57507
571, 0, 212, 2, 0, 18, 8480, 1744, 47051, 57507
577, 0, 42, 2, 0, 18, 8181, 3735, 45529, 57507
583, 1, 43, 0, 0, 19, 8166, 3946, 45332, 57507
589, 1, 158, 0, 0, 20, 10822, 4970, 41536, 57507
595, 1, 494, 0, 0, 20, 13322, 5696, 37974, 57507
601, 1, 1293, 0, 0, 17, 15888, 6088, 34220, 57507
607, 1, 1559, 0, 0, 15, 16986, 6348, 32598, 57507
613, 1, 3385, 1, 0, 14, 19773, 1595, 32738, 57507
619, 1, 4007, 1, 0, 12, 21361, 1910, 30215, 57507
625, 0, 4372, 1, 0, 13, 22076, 2375, 28670, 57507
631, 1, 4606, 1, 0, 14, 22074, 2931, 27880, 57507
637, 1, 4603, 1, 0, 13, 21885, 4134, 26870, 57507
643, 1, 4600, 1, 0, 12, 21733, 4585, 26575, 57507
649, 1, 4669, 2, 0, 12, 21590, 5087, 26146, 57507
655, 2, 4669, 2, 0, 12, 21530, 665, 30627, 57507
661, 2, 4649, 1, 0, 11, 20739, 918, 31187, 57507
667, 2, 4400, 1, 0, 9, 19259, 1435, 32401, 57507
673, 1, 4200, 0, 0, 12, 18338, 2070, 32886, 57507
679, 1, 3870, 1, 0, 12, 16956, 2143, 34524, 57507
685, 2, 3575, 91, 0, 10, 15595, 2334, 35900, 57507
691, 1, 3074, 91, 0, 11, 14185, 2446, 37699, 57507
697, 1, 1743, 92, 0, 12, 12044, 786, 42829, 57507
703, 1, 1069, 92, 0, 11, 10413, 889, 45032, 57507
709, 1, 721, 91, 0, 10, 9867, 1804, 45013, 57507
715, 1, 631, 92, 0, 12, 9452, 2207, 45112, 57507
721, 2, 462, 91, 0, 13, 8886, 2329, 45724, 57507
727, 1, 405, 2, 0, 9, 7513, 2927, 46650, 57507
733, 0, 335, 0, 0, 11, 8123, 3435, 45603, 57507
739, 0, 212, 0, 0, 11, 7903, 4672, 44709, 57507
745, 2, 151, 1, 0, 12, 7719, 8143, 41479, 57507
751, 0, 250, 1, 0, 14, 8316, 10434, 38492, 57507
757, 2, 718, 1, 0, 8, 13986, 14665, 28127, 57507
763, 2, 1281, 0, 0, 6, 17650, 16677, 21891, 57507
769, 1, 2711, 1, 0, 7, 21352, 18078, 15357, 57507
775, 1, 2890, 1, 0, 6, 22415, 18302, 13892, 57507
781, 0, 5664, 1, 0, 11, 28839, 4912, 18080, 57507
787, 1, 5973, 0, 0, 9, 29683, 5111, 16730, 57507
793, 1, 6330, 0, 0, 9, 30908, 5731, 14528, 57507
799, 1, 6332, 0, 0, 9, 30905, 5833, 14427, 57507
805, 1, 6342, 1, 0, 8, 30870, 6207, 14078, 57507
