ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57510, 0, 0, 0, 0, 0, 0, 0, 57510
360, 57510, 0, 0, 0, 0, 0, 0, 0, 57510
361, 5, 5, 2, 0, 59, 7192, 33901, 16346, 57510
367, 3, 3, 2, 0, 37, 7193, 33912, 16360, 57510
373, 2, 3, 3, 0, 44, 7193, 42499, 7766, 57510
379, 1, 4, 3, 0, 68, 7193, 46016, 4225, 57510
385, 2, 4, 4, 0, 64, 7221, 47817, 2398, 57510
391, 3, 3, 3, 0, 32, 7221, 48793, 1455, 57510
397, 3, 3, 2, 0, 39, 7222, 49272, 969, 57510
403, 4, 3, 3, 0, 134, 7483, 9632, 40251, 57510
409, 4, 3, 3, 0, 57, 7484, 7037, 42922, 57510
415, 3, 3, 4, 0, 159, 7484, 7437, 42420, 57510
421, 2, 4, 3, 0, 158, 7484, 9028, 40831, 57510
427, 2, 3, 3, 0, 235, 7841, 10631, 38795, 57510
433, 3, 4, 4, 0, 137, 8141, 11914, 37307, 57510
439, 3, 2, 5, 0, 28, 8100, 12816, 36556, 57510
445, 2, 3, 4, 0, 141, 8257, 6796, 42307, 57510
451, 2, 2, 5, 0, 97, 8334, 8398, 40672, 57510
457, 2, 119, 4, 0, 139, 8507, 11337, 37402, 57510
463, 2, 228, 6, 0, 33, 9063, 12719, 35459, 57510
469, 3, 507, 6, 0, 26, 13125, 14403, 29440, 57510
475, 1, 1037, 6, 0, 28, 17846, 15753, 22839, 57510
481, 2, 2330, 4, 0, 28, 22211, 16706, 16229, 57510
487, 0, 4312, 1, 0, 23, 27298, 3202, 22674, 57510
493, 0, 5666, 1, 0, 20, 31735, 3156, 16932, 57510
499, 0, 6657, 0, 0, 10, 34646, 4347, 11850, 57510
505, 0, 6941, 0, 0, 10, 35026, 4634, 10899, 57510
511, 0, 6967, 0, 0, 12, 34813, 4823, 10895, 57510
517, 14, 7075, 0, 0, 11, 34512, 5327, 10571, 57510
523, 5, 7075, 21, 0, 9, 34196, 5484, 10720, 57510
529, 8, 7073, 21, 0, 12, 34162, 1892, 14342, 57510
535, 6, 7007, 24, 0, 13, 33820, 1959, 14681, 57510
