ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
721, 3, 9145, 0, 0, 43073, 4, 6, 5266, 57497
727, 2, 9186, 30, 0, 43098, 6, 4, 5171, 57497
733, 1, 9172, 30, 0, 42945, 8, 3, 5338, 57497
739, 1, 9151, 31, 0, 42789, 10, 4, 5511, 57497
745, 1, 8996, 0, 0, 42606, 10, 6, 5878, 57497
751, 1, 8629, 1, 0, 42212, 4, 5, 6645, 57497
757, 0, 7288, 1, 0, 38328, 7, 3, 11870, 57497
763, 0, 4788, 1, 0, 36318, 2, 7, 16381, 57497
769, 1, 2459, 2, 0, 31949, 4, 3, 23079, 57497
775, 0, 788, 31, 0, 27180, 5, 4, 29489, 57497
781, 1, 609, 32, 0, 23929, 5, 7, 32914, 57497
787, 0, 412, 31, 0, 20052, 6, 10, 36986, 57497
793, 0, 311, 2, 0, 15062, 2, 13, 42107, 57497
799, 0, 289, 2, 0, 13584, 5, 40, 43577, 57497
805, 1, 300, 1, 0, 12701, 4, 42, 44448, 57497
811, 1, 268, 1, 0, 11728, 7, 40, 45452, 57497
817, 0, 170, 2, 0, 10398, 5, 37, 46885, 57497
823, 1, 150, 2, 0, 9358, 5, 35, 47946, 57497
829, 1, 149, 1, 0, 8951, 5, 38, 48352, 57497
835, 2, 78, 2, 0, 8641, 6, 38, 48730, 57497
841, 0, 43, 1, 0, 8340, 6, 40, 49067, 57497
847, 0, 52, 2, 0, 8464, 9, 38, 48932, 57497
853, 1, 209, 1, 0, 10448, 8, 14, 46816, 57497
859, 0, 1149, 3, 0, 14011, 5, 10, 42319, 57497
865, 0, 1602, 2, 0, 27351, 8, 4, 28530, 57497
871, 2, 3645, 2, 0, 21921, 8, 15, 31904, 57497
877, 1, 3699, 0, 0, 25253, 6, 5, 28533, 57497
883, 0, 3694, 0, 0, 31796, 8, 4, 21995, 57497
889, 0, 3766, 2, 0, 37429, 6, 3, 16291, 57497
895, 1, 3843, 1, 0, 40483, 6, 3, 13160, 57497
901, 1, 3840, 1, 0, 41882, 5, 4, 11764, 57497
907, 0, 3750, 3, 0, 43786, 2, 7, 9949, 57497
913, 0, 3590, 2, 0, 45697, 6, 6, 8196, 57497
919, 0, 3564, 2, 0, 22417, 3, 6, 31505, 57497
925, 2, 3229, 2, 0, 23679, 6, 4, 30575, 57497
931, 0, 2214, 2, 0, 34750, 7, 5, 20519, 57497
937, 0, 1581, 2, 0, 40409, 10, 4, 15491, 57497
943, 0, 892, 11, 0, 15159, 6, 8, 41421, 57497
949, 2, 698, 1, 0, 16482, 9, 5, 40300, 57497
955, 0, 409, 2, 0, 30474, 7, 7, 26598, 57497
961, 1, 266, 2, 0, 36309, 7, 3, 20909, 57497
967, 1, 237, 2, 0, 38752, 8, 5, 18492, 57497
973, 0, 238, 2, 0, 41385, 9, 5, 15858, 57497
979, 0, 206, 2, 0, 44262, 11, 6, 13010, 57497
985, 0, 100, 2, 0, 47053, 5, 6, 10331, 57497
991, 1, 100, 2, 0, 48761, 6, 4, 8623, 57497
997, 0, 24, 2, 0, 50648, 7, 3, 6813, 57497
1003, 0, 25, 0, 0, 51953, 5, 3, 5511, 57497
1009, 2, 23, 1, 0, 51110, 3, 4, 6354, 57497
1015, 1, 24, 2, 0, 51154, 4, 4, 6308, 57497
1021, 2, 23, 0, 0, 51597, 5, 3, 5867, 57497
1027, 0, 14, 2, 0, 53205, 9, 3, 4264, 57497
1033, 1, 440, 0, 0, 52299, 5, 6, 4746, 57497
1039, 15, 457, 0, 0, 52804, 8, 5, 4208, 57497
1045, 11, 577, 13, 0, 53403, 4, 21, 3468, 57497
1051, 4, 703, 23, 0, 53696, 7, 25, 3039, 57497
1057, 5, 949, 28, 0, 53149, 6, 14, 3346, 57497
1063, 2, 941, 28, 0, 53342, 8, 9, 3167, 57497
1069, 1, 940, 31, 0, 53991, 8, 5, 2521, 57497
1075, 2, 949, 31, 0, 54078, 8, 5, 2424, 57497
1081, 1, 940, 30, 0, 53252, 7, 6, 3261, 57497
1087, 1, 943, 28, 0, 11224, 6, 8, 45287, 57497
1093, 1, 942, 22, 0, 11201, 6, 9, 45316, 57497
1099, 1, 893, 9, 0, 19969, 5, 8, 36612, 57497
1105, 2, 742, 3, 0, 27974, 4, 9, 28763, 57497
1111, 1, 642, 1, 0, 10384, 6, 8, 46455, 57497
1117, 0, 603, 1, 0, 14942, 5, 5, 41941, 57497
1123, 0, 449, 0, 0, 23467, 7, 3, 33571, 57497
1129, 1, 193, 1, 0, 31616, 7, 3, 25676, 57497
1135, 1, 183, 1, 0, 35521, 8, 4, 21779, 57497
1141, 0, 93, 0, 0, 39403, 8, 4, 17989, 57497
1147, 0, 33, 0, 0, 42674, 9, 4, 14777, 57497
1153, 0, 34, 0, 0, 43002, 10, 4, 14447, 57497
1159, 0, 34, 0, 0, 44516, 10, 4, 12933, 57497
1165, 0, 35, 0, 0, 46292, 9, 4, 11157, 57497
1171, 0, 5, 0, 0, 49490, 10, 3, 7989, 57497
1177, 0, 15, 0, 0, 48385, 10, 5, 9082, 57497
1183, 1, 24, 1, 0, 49857, 7, 4, 7603, 57497
1189, 0, 45, 0, 0, 50146, 8, 7, 7291, 57497
1195, 0, 46, 1, 0, 50765, 7, 17, 6661, 57497
1201, 0, 4340, 1, 0, 29417, 10, 9, 23720, 57497
1207, 0, 4364, 2, 0, 29818, 7, 11, 23295, 57497
1213, 1, 4833, 0, 0, 30868, 8, 10, 21777, 57497
1219, 0, 5621, 1, 0, 31994, 7, 9, 19865, 57497
1225, 0, 6008, 0, 0, 33030, 8, 11, 18440, 57497
1231, 2, 6098, 1, 0, 33362, 6, 15, 18013, 57497
1237, 0, 6093, 0, 0, 33470, 9, 14, 17911, 57497
1243, 1, 6093, 0, 0, 33499, 6, 5, 17893, 57497
1249, 0, 6072, 0, 0, 33434, 6, 5, 17980, 57497
1255, 0, 6047, 1, 0, 33391, 7, 10, 18041, 57497
1261, 0, 5979, 1, 0, 33239, 5, 13, 18260, 57497
1267, 2, 5599, 0, 0, 33142, 7, 13, 18734, 57497
1273, 1, 4470, 3, 0, 27717, 6, 25, 25275, 57497
1279, 3, 3794, 1, 0, 23638, 8, 15, 30038, 57497
1285, 2, 2763, 1, 0, 18576, 6, 6, 36143, 57497
1291, 1, 1842, 2, 0, 15044, 9, 8, 40591, 57497
1297, 1, 1493, 0, 0, 13590, 6, 7, 42400, 57497
1303, 0, 965, 0, 0, 11396, 3, 7, 45126, 57497
1309, 1, 720, 30, 0, 10357, 5, 5, 46379, 57497
1315, 2, 557, 31, 0, 9464, 5, 6, 47432, 57497
1321, 1, 415, 31, 0, 8901, 4, 8, 48137, 57497
1327, 3, 257, 30, 0, 8395, 2, 7, 48803, 57497
1333, 2, 126, 30, 0, 8128, 4, 7, 49200, 57497
1339, 0, 75, 30, 0, 7965, 5, 11, 49411, 57497
1345, 0, 330, 0, 0, 8086, 6, 9, 49066, 57497
1351, 0, 331, 1, 0, 8776, 6, 7, 48376, 57497
1357, 0, 661, 2, 0, 14864, 5, 11, 41954, 57497
1363, 0, 1216, 0, 0, 22994, 3, 8, 33276, 57497
1369, 0, 4010, 2, 0, 30647, 7, 5, 22826, 57497
1375, 0, 5132, 10, 0, 34510, 2, 6, 17837, 57497
1381, 0, 6220, 2, 0, 38526, 5, 11, 12733, 57497
1387, 1, 7155, 0, 0, 40605, 5, 8, 9723, 57497
1393, 1, 7781, 0, 0, 41859, 8, 10, 7838, 57497
1399, 1, 7845, 0, 0, 41848, 5, 7, 7791, 57497
1405, 12, 7857, 0, 0, 41780, 6, 7, 7835, 57497
1411, 14, 7853, 13, 0, 41734, 6, 18, 7859, 57497
1417, 11, 7732, 25, 0, 41412, 6, 32, 8279, 57497
1423, 5, 7673, 30, 0, 41289, 4, 15, 8481, 57497
1429, 2, 7421, 32, 0, 39580, 6, 10, 10446, 57497
1435, 0, 6980, 32, 0, 36104, 6, 10, 14365, 57497
1441, 0, 6153, 32, 0, 33174, 7, 11, 18120, 57497
1447, 0, 4182, 33, 0, 24755, 4, 10, 28513, 57497
1453, 1, 3715, 20, 0, 21952, 7, 8, 31794, 57497
1459, 2, 2335, 11, 0, 17105, 5, 46, 37993, 57497
1465, 4, 1867, 5, 0, 15252, 6, 45, 40318, 57497
1471, 4, 1494, 0, 0, 13583, 10, 43, 42363, 57497
1477, 6, 1273, 1, 0, 12345, 6, 39, 43827, 57497
1483, 3, 964, 1, 0, 11221, 7, 41, 45260, 57497
1489, 4, 826, 0, 0, 10436, 8, 38, 46185, 57497
1495, 4, 612, 138, 0, 9637, 9, 5, 47092, 57497
1501, 3, 497, 139, 0, 9144, 6, 8, 47700, 57497
1507, 3, 307, 139, 0, 9005, 8, 8, 48027, 57497
1513, 3, 248, 139, 0, 8895, 5, 14, 48193, 57497
1519, 1, 203, 139, 0, 9190, 5, 16, 47943, 57497
1525, 1, 133, 139, 0, 11889, 6, 14, 45315, 57497
1531, 0, 511, 139, 0, 13052, 5, 14, 43776, 57497
1537, 1, 1322, 1, 0, 16548, 5, 5, 39615, 57497
1543, 0, 1779, 0, 0, 19345, 3, 6, 36364, 57497
1549, 0, 3202, 0, 0, 22479, 6, 7, 31803, 57497
1555, 3, 3766, 0, 0, 23499, 5, 7, 30217, 57497
1561, 1, 4141, 2, 0, 24214, 5, 9, 29125, 57497
1567, 1, 4280, 1, 0, 24571, 6, 9, 28629, 57497
1573, 1, 4255, 1, 0, 24334, 6, 9, 28891, 57497
1579, 1, 4212, 1, 0, 23900, 7, 5, 29371, 57497
1585, 0, 4151, 1, 0, 23822, 8, 5, 29510, 57497
1591, 0, 4019, 1, 0, 23464, 8, 6, 29999, 57497
1597, 14, 3735, 1, 0, 22079, 9, 7, 31652, 57497
1603, 12, 3081, 16, 0, 20741, 8, 24, 33615, 57497
1609, 4, 2963, 17, 0, 20273, 8, 21, 34211, 57497
1615, 4, 2407, 19, 0, 18659, 8, 14, 36386, 57497
1621, 4, 1795, 18, 0, 16639, 8, 10, 39023, 57497
1627, 4, 1156, 17, 0, 14046, 9, 10, 42255, 57497
1633, 2, 715, 96, 0, 12157, 10, 11, 44506, 57497
1639, 2, 433, 96, 0, 11038, 10, 11, 45907, 57497
1645, 2, 378, 87, 0, 10448, 9, 13, 46560, 57497
1651, 2, 308, 84, 0, 9481, 9, 15, 47598, 57497
1657, 2, 198, 81, 0, 8995, 8, 12, 48201, 57497
1663, 3, 156, 80, 0, 8496, 6, 5, 48751, 57497
1669, 2, 166, 79, 0, 8173, 7, 35, 49035, 57497
1675, 2, 147, 79, 0, 8243, 5, 37, 48984, 57497
1681, 2, 125, 60, 0, 8283, 7, 37, 48983, 57497
1687, 1, 229, 22, 0, 8299, 7, 44, 48895, 57497
1693, 2, 518, 0, 0, 12061, 7, 47, 44862, 57497
1699, 2, 937, 0, 0, 14580, 7, 19, 41952, 57497
1705, 3, 2145, 0, 0, 19294, 8, 4, 36043, 57497
1711, 3, 3792, 1, 0, 21313, 6, 6, 32376, 57497
1717, 1, 4641, 1, 0, 24773, 7, 4, 28070, 57497
1723, 1, 5605, 1, 0, 27095, 9, 5, 24781, 57497
1729, 1, 5788, 1, 0, 27520, 8, 8, 24171, 57497
1735, 1, 5847, 1, 0, 27646, 8, 9, 23985, 57497
1741, 1, 5807, 0, 0, 27543, 8, 7, 24131, 57497
1747, 1, 5797, 0, 0, 27518, 7, 12, 24162, 57497
1753, 1, 5776, 0, 0, 27404, 7, 19, 24290, 57497
1759, 2, 5738, 0, 0, 27263, 7, 14, 24473, 57497
1765, 2, 5589, 0, 0, 26078, 7, 17, 25804, 57497
1771, 2, 5487, 1, 0, 25816, 7, 16, 26168, 57497
1777, 2, 4917, 0, 0, 23059, 7, 14, 29498, 57497
