ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
360, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
361, 2, 10, 2, 0, 387, 7245, 31408, 18465, 57519
367, 4, 7, 2, 0, 142, 7244, 31495, 18625, 57519
373, 2, 6, 3, 0, 148, 7245, 34106, 16009, 57519
379, 2, 5, 4, 0, 158, 7243, 35829, 14278, 57519
385, 2, 7, 4, 0, 134, 7242, 38974, 11156, 57519
391, 3, 7, 2, 0, 143, 7244, 39822, 10298, 57519
397, 2, 41, 1, 0, 146, 7713, 41335, 8281, 57519
403, 2, 1858, 1, 0, 362, 18041, 4061, 33194, 57519
409, 2, 1968, 2, 0, 342, 18459, 3944, 32802, 57519
415, 2, 2321, 3, 0, 245, 20390, 3255, 31303, 57519
421, 2, 3219, 2, 0, 186, 22324, 3619, 28167, 57519
427, 2, 3949, 2, 0, 176, 23820, 3763, 25807, 57519
433, 3, 4448, 3, 0, 144, 24842, 3629, 24450, 57519
439, 1, 4689, 3, 0, 115, 24903, 3470, 24338, 57519
445, 1, 4718, 4, 0, 148, 24919, 129, 27600, 57519
451, 1, 4715, 4, 0, 149, 24848, 121, 27681, 57519
457, 1, 4714, 3, 0, 144, 24814, 114, 27729, 57519
463, 1, 4713, 3, 0, 130, 24783, 115, 27774, 57519
469, 0, 4710, 4, 0, 106, 24560, 126, 28013, 57519
475, 1, 4231, 5, 0, 98, 22095, 147, 30942, 57519
481, 1, 3791, 2, 0, 100, 19494, 187, 33944, 57519
487, 1, 3663, 3, 0, 85, 18295, 3, 35469, 57519
493, 1, 3217, 2, 0, 84, 16435, 16, 37764, 57519
499, 0, 2447, 2, 0, 82, 14073, 8, 40907, 57519
505, 0, 2068, 1, 0, 76, 13433, 18, 41923, 57519
511, 1, 1558, 2, 0, 74, 11614, 11, 44259, 57519
517, 2, 1096, 2, 0, 75, 10641, 38, 45665, 57519
523, 2, 735, 2, 0, 71, 9725, 50, 46934, 57519
529, 3, 345, 1, 0, 68, 8936, 7, 48159, 57519
535, 3, 295, 1, 0, 67, 8526, 148, 48479, 57519
541, 3, 275, 1, 0, 67, 8227, 146, 48800, 57519
547, 3, 256, 1, 0, 66, 8118, 147, 48928, 57519
553, 3, 176, 1, 0, 65, 8006, 148, 49120, 57519
559, 3, 157, 1, 0, 65, 7872, 149, 49272, 57519
565, 3, 136, 1, 0, 51, 8970, 150, 48208, 57519
571, 3, 469, 1, 0, 49, 11139, 17, 45841, 57519
577, 3, 825, 1, 0, 48, 13254, 26, 43362, 57519
583, 3, 789, 1, 0, 46, 16281, 38, 40361, 57519
589, 3, 2282, 0, 0, 49, 20163, 241, 34781, 57519
595, 3, 2756, 1, 0, 40, 22369, 350, 32000, 57519
601, 3, 3322, 2, 0, 40, 23514, 502, 30136, 57519
607, 2, 3323, 2, 0, 40, 23966, 505, 29681, 57519
613, 3, 3320, 2, 0, 39, 24132, 106, 29917, 57519
619, 2, 3319, 2, 0, 41, 24036, 108, 30011, 57519
625, 2, 3288, 2, 0, 40, 23875, 121, 30191, 57519
631, 2, 3270, 1, 0, 40, 23804, 110, 30292, 57519
637, 2, 3270, 1, 0, 39, 23300, 113, 30794, 57519
643, 1, 3177, 1, 0, 39, 22399, 143, 31759, 57519
649, 1, 3024, 1, 0, 41, 21131, 172, 33149, 57519
655, 1, 2943, 0, 0, 42, 19527, 154, 34852, 57519
661, 2, 2333, 1, 0, 40, 16852, 193, 38098, 57519
667, 2, 1427, 0, 0, 41, 13378, 232, 42439, 57519
673, 3, 1047, 0, 0, 41, 11945, 223, 44260, 57519
679, 4, 687, 0, 0, 39, 10596, 325, 45868, 57519
685, 3, 437, 0, 0, 41, 9688, 461, 46889, 57519
691, 2, 407, 0, 0, 41, 9310, 369, 47390, 57519
697, 2, 330, 0, 0, 39, 8806, 293, 48049, 57519
703, 2, 241, 0, 0, 37, 8773, 374, 48092, 57519
709, 1, 220, 0, 0, 39, 8582, 621, 48056, 57519
715, 0, 219, 0, 0, 39, 8991, 1037, 47233, 57519
721, 0, 188, 1, 0, 40, 8841, 1309, 47140, 57519
727, 1, 189, 1, 0, 38, 9198, 1301, 46791, 57519
733, 1, 266, 1, 0, 29, 11718, 1567, 43937, 57519
739, 2, 710, 1, 0, 29, 13531, 267, 42979, 57519
745, 2, 1765, 1, 0, 30, 15806, 484, 39431, 57519
751, 1, 2154, 0, 0, 29, 16932, 556, 37847, 57519
757, 2, 2830, 0, 0, 29, 19552, 710, 34396, 57519
763, 2, 3965, 0, 0, 28, 22677, 714, 30133, 57519
769, 2, 4428, 1, 0, 28, 23875, 709, 28476, 57519
775, 3, 4490, 1, 0, 26, 23730, 732, 28537, 57519
781, 3, 4500, 2, 0, 25, 23593, 25, 29371, 57519
787, 2, 4452, 3, 0, 24, 23359, 16, 29663, 57519
793, 2, 4388, 2, 0, 26, 23119, 80, 29902, 57519
799, 3, 4358, 1, 0, 25, 22860, 181, 30091, 57519
805, 3, 4359, 1, 0, 24, 21399, 237, 31496, 57519
811, 4, 4051, 1, 0, 22, 20218, 312, 32911, 57519
817, 3, 3686, 1, 0, 22, 19007, 254, 34546, 57519
823, 1, 3175, 1, 0, 24, 17494, 161, 36663, 57519
829, 0, 2825, 0, 0, 25, 16555, 221, 37893, 57519
835, 0, 2445, 0, 0, 28, 14789, 426, 39831, 57519
841, 1, 1956, 0, 0, 28, 12509, 807, 42218, 57519
847, 1, 1222, 0, 0, 28, 10757, 661, 44850, 57519
853, 1, 881, 0, 0, 29, 10062, 720, 45826, 57519
859, 1, 581, 0, 0, 29, 9085, 579, 47244, 57519
865, 1, 502, 0, 0, 23, 19252, 4, 37737, 57519
