ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57501, 0, 0, 0, 0, 0, 0, 0, 57501
360, 57501, 0, 0, 0, 0, 0, 0, 0, 57501
361, 4, 6, 4, 0, 42, 7343, 16186, 33916, 57501
367, 1, 5, 3, 0, 41, 7343, 16182, 33926, 57501
373, 1, 6, 4, 0, 210, 7580, 21545, 28155, 57501
379, 4, 2, 166, 0, 239, 7800, 26023, 23267, 57501
385, 3, 3, 32, 0, 196, 7912, 30250, 19105, 57501
391, 0, 5, 53, 0, 88, 7915, 32579, 16861, 57501
397, 1, 2, 55, 0, 56, 7955, 35015, 14417, 57501
403, 1, 1, 58, 0, 161, 8184, 3860, 45236, 57501
409, 2, 71, 56, 0, 77, 8250, 1347, 47698, 57501
415, 1, 202, 57, 0, 78, 8918, 1655, 46590, 57501
421, 3, 340, 57, 0, 64, 14026, 1774, 41237, 57501
427, 3, 1997, 57, 0, 172, 20833, 1895, 32544, 57501
433, 2, 5243, 4, 0, 58, 27806, 1962, 22426, 57501
439, 1, 6634, 3, 0, 50, 32116, 1965, 16732, 57501
445, 2, 8323, 2, 0, 58, 36411, 42, 12663, 57501
451, 1, 9232, 2, 0, 60, 39057, 5, 9144, 57501
457, 3, 9996, 2, 0, 58, 40281, 26, 7135, 57501
463, 2, 10205, 6, 0, 47, 40417, 27, 6797, 57501
469, 2, 10204, 3, 0, 44, 40208, 27, 7013, 57501
475, 1, 10082, 6, 0, 39, 40063, 31, 7279, 57501
481, 0, 9924, 1, 0, 32, 39904, 62, 7578, 57501
487, 0, 9571, 1, 0, 36, 39492, 25, 8376, 57501
493, 2, 9281, 1, 0, 34, 38131, 48, 10004, 57501
499, 0, 7041, 1, 0, 33, 35743, 50, 14633, 57501
505, 5, 4072, 0, 0, 32, 30738, 231, 22423, 57501
511, 2, 2739, 0, 0, 32, 27553, 226, 26949, 57501
517, 2, 1421, 68, 0, 30, 24680, 284, 31016, 57501
523, 2, 623, 67, 0, 29, 21762, 407, 34611, 57501
529, 2, 202, 68, 0, 28, 18237, 488, 38476, 57501
535, 2, 65, 37, 0, 27, 15495, 834, 41041, 57501
541, 1, 1, 37, 0, 30, 13788, 1811, 41833, 57501
547, 2, 2, 38, 0, 27, 11975, 2048, 43409, 57501
553, 3, 4, 1, 0, 18, 11078, 2635, 43762, 57501
559, 2, 2, 3, 0, 19, 10742, 2988, 43745, 57501
565, 2, 0, 0, 0, 21, 9929, 3704, 43845, 57501
571, 1, 2, 2, 0, 18, 9825, 526, 47127, 57501
577, 11, 274, 2, 0, 19, 9971, 524, 46700, 57501
583, 17, 410, 10, 0, 20, 10107, 789, 46148, 57501
589, 5, 1372, 24, 0, 19, 17368, 1303, 37410, 57501
595, 1, 3030, 15, 0, 16, 25499, 1407, 27533, 57501
601, 2, 5696, 16, 0, 17, 31366, 1401, 19003, 57501
607, 4, 6369, 20, 0, 9, 33675, 1407, 16017, 57501
613, 1, 7827, 16, 0, 9, 37135, 500, 12013, 57501
619, 0, 8570, 17, 0, 10, 38923, 615, 9366, 57501
625, 1, 9239, 24, 0, 12, 39744, 863, 7618, 57501
631, 0, 9491, 11, 0, 14, 38359, 995, 8631, 57501
637, 3, 9520, 9, 0, 10, 37834, 1207, 8918, 57501
643, 2, 9405, 8, 0, 11, 37342, 1379, 9354, 57501
649, 2, 8939, 8, 0, 14, 37006, 1502, 10030, 57501
655, 0, 8067, 5, 0, 14, 36951, 158, 12306, 57501
661, 0, 6895, 4, 0, 12, 35580, 194, 14816, 57501
667, 3, 4486, 6, 0, 14, 31626, 258, 21108, 57501
673, 1, 2756, 4, 0, 15, 25874, 750, 28101, 57501
679, 1, 2389, 1, 0, 15, 21783, 757, 32555, 57501
685, 1, 1510, 0, 0, 12, 19085, 1090, 35803, 57501
691, 3, 711, 2, 0, 9, 15533, 1407, 39836, 57501
697, 1, 213, 0, 0, 13, 13850, 751, 42673, 57501
703, 0, 33, 0, 0, 11, 12602, 988, 43867, 57501
709, 0, 33, 0, 0, 14, 11358, 2108, 43988, 57501
715, 0, 1, 0, 0, 12, 11434, 2836, 43218, 57501
721, 0, 2, 0, 0, 15, 10031, 3516, 43937, 57501
727, 2, 4, 0, 0, 12, 9414, 3705, 44364, 57501
733, 0, 1, 1, 0, 10, 9153, 4669, 43667, 57501
739, 1, 4, 1, 0, 9, 9283, 330, 47873, 57501
745, 13, 13, 0, 0, 12, 9388, 91, 47984, 57501
751, 12, 18, 14, 0, 10, 10191, 78, 47178, 57501
757, 14, 1063, 19, 0, 11, 17898, 93, 38403, 57501
763, 15, 3363, 22, 0, 15, 24276, 157, 29653, 57501
769, 11, 6148, 18, 0, 16, 31864, 167, 19277, 57501
775, 8, 7084, 25, 0, 14, 35738, 150, 14482, 57501
781, 3, 8038, 26, 0, 12, 38916, 320, 10186, 57501
787, 0, 8718, 38, 0, 13, 40847, 957, 6928, 57501
