ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57510, 0, 0, 0, 0, 0, 0, 0, 57510
360, 57510, 0, 0, 0, 0, 0, 0, 0, 57510
361, 21, 11, 36, 0, 487, 7168, 36174, 13613, 57510
367, 7, 7, 38, 0, 216, 7199, 36196, 13847, 57510
373, 4, 9, 36, 0, 102, 7206, 40519, 9634, 57510
379, 3, 3, 39, 0, 44, 7209, 41927, 8285, 57510
385, 5, 5, 36, 0, 35, 7212, 42841, 7376, 57510
391, 4, 5, 36, 0, 59, 7211, 44093, 6102, 57510
397, 3, 4, 36, 0, 61, 7241, 44813, 5352, 57510
403, 2, 3, 29, 0, 190, 7690, 11980, 37616, 57510
409, 3, 3, 27, 0, 145, 7694, 12220, 37418, 57510
415, 3, 3, 20, 0, 72, 7671, 13353, 36388, 57510
421, 4, 4, 15, 0, 55, 7675, 14760, 34997, 57510
427, 5, 5, 11, 0, 48, 7678, 15863, 33900, 57510
433, 3, 7, 9, 0, 44, 7681, 16869, 32897, 57510
439, 3, 5, 6, 0, 142, 7653, 17707, 31994, 57510
445, 3, 5, 7, 0, 401, 7635, 2024, 47435, 57510
451, 4, 37, 7, 0, 307, 7605, 2486, 47064, 57510
457, 6, 35, 7, 0, 223, 7773, 3704, 45762, 57510
463, 6, 33, 6, 0, 178, 8454, 4441, 44392, 57510
469, 6, 63, 4, 0, 93, 11731, 4615, 40998, 57510
475, 5, 664, 5, 0, 59, 14382, 4750, 37645, 57510
481, 4, 1814, 4, 0, 58, 17235, 5252, 33143, 57510
487, 3, 2579, 3, 0, 60, 19305, 606, 34954, 57510
493, 3, 3419, 2, 0, 29, 21766, 714, 31577, 57510
499, 3, 4115, 2, 0, 28, 23559, 717, 29086, 57510
505, 3, 4408, 2, 0, 29, 24880, 969, 27219, 57510
511, 1, 4559, 1, 0, 26, 25010, 1254, 26659, 57510
517, 2, 4584, 3, 0, 25, 24886, 1591, 26419, 57510
523, 0, 4553, 1, 0, 30, 24765, 2131, 26030, 57510
529, 3, 4502, 3, 0, 24, 24617, 1464, 26897, 57510
535, 3, 4461, 3, 0, 25, 24424, 1902, 26692, 57510
