ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57497, 0, 0, 0, 0, 0, 0, 0, 57497
360, 57497, 0, 0, 0, 0, 0, 0, 0, 57497
361, 2, 1, 5, 0, 63, 7091, 22601, 27734, 57497
367, 2, 1, 3, 0, 56, 7093, 22600, 27742, 57497
373, 0, 2, 3, 0, 67, 7090, 25057, 25278, 57497
379, 3, 0, 5, 0, 48, 7093, 26140, 24208, 57497
385, 1, 3, 4, 0, 42, 7234, 28790, 21423, 57497
391, 2, 2, 3, 0, 150, 7234, 29968, 20138, 57497
397, 0, 1, 2, 0, 155, 7236, 30936, 19167, 57497
403, 0, 2, 3, 0, 306, 7369, 1757, 48060, 57497
409, 2, 2, 4, 0, 202, 7380, 499, 49408, 57497
415, 0, 4, 3, 0, 404, 7399, 354, 49333, 57497
421, 0, 2, 4, 0, 290, 7546, 356, 49299, 57497
427, 1, 1, 5, 0, 238, 7547, 561, 49144, 57497
433, 0, 0, 3, 0, 386, 7646, 805, 48657, 57497
439, 0, 0, 3, 0, 392, 7646, 958, 48498, 57497
445, 0, 0, 3, 0, 342, 7646, 272, 49234, 57497
451, 0, 0, 3, 0, 538, 7646, 163, 49147, 57497
457, 0, 1, 4, 0, 489, 7731, 103, 49169, 57497
463, 1, 1, 3, 0, 362, 8212, 103, 48815, 57497
469, 1, 145, 4, 0, 321, 9227, 103, 47696, 57497
475, 1, 797, 4, 0, 213, 13493, 102, 42887, 57497
481, 3, 2379, 2, 0, 155, 16625, 102, 38231, 57497
487, 3, 2970, 0, 0, 136, 18056, 24, 36308, 57497
493, 1, 4098, 0, 0, 83, 20783, 7, 32525, 57497
499, 1, 5190, 0, 0, 52, 21840, 8, 30406, 57497
505, 1, 5488, 0, 0, 47, 22700, 18, 29243, 57497
511, 0, 5562, 0, 0, 45, 23056, 22, 28812, 57497
517, 0, 5560, 1, 0, 43, 22932, 20, 28941, 57497
523, 0, 5557, 1, 0, 43, 22787, 157, 28952, 57497
529, 1, 5557, 1, 0, 42, 22686, 368, 28842, 57497
535, 1, 5557, 1, 0, 40, 22488, 362, 29048, 57497
541, 1, 5487, 1, 0, 41, 21856, 743, 29368, 57497
547, 1, 5377, 1, 0, 41, 20902, 828, 30347, 57497
553, 1, 4678, 1, 0, 39, 18961, 1473, 32344, 57497
559, 1, 4538, 1, 0, 39, 18359, 1481, 33078, 57497
565, 1, 3269, 1, 0, 29, 15389, 2369, 36439, 57497
571, 2, 2379, 1, 0, 29, 13007, 496, 41583, 57497
577, 2, 1823, 1, 0, 30, 12524, 774, 42343, 57497
583, 2, 1594, 1, 0, 29, 11935, 896, 43040, 57497
589, 3, 1215, 1, 0, 29, 10644, 1412, 44193, 57497
595, 5, 792, 1, 0, 28, 9355, 1755, 45561, 57497
601, 3, 443, 2, 0, 29, 8874, 2969, 45177, 57497
607, 2, 364, 2, 0, 29, 8574, 3193, 45333, 57497
613, 2, 224, 1, 0, 31, 8394, 512, 48333, 57497
619, 2, 224, 1, 0, 30, 8333, 403, 48504, 57497
625, 2, 184, 1, 0, 31, 8207, 517, 48555, 57497
631, 2, 164, 2, 0, 30, 8488, 519, 48292, 57497
637, 2, 389, 2, 0, 30, 10470, 663, 45941, 57497
643, 1, 930, 2, 0, 29, 11749, 664, 44122, 57497
649, 0, 2956, 1, 0, 34, 14594, 663, 39249, 57497
655, 1, 3681, 1, 0, 27, 16277, 124, 37386, 57497
661, 1, 4552, 0, 0, 28, 20213, 118, 32585, 57497
667, 1, 4945, 1, 0, 26, 21206, 121, 31197, 57497
673, 2, 5534, 0, 0, 26, 22875, 134, 28926, 57497
679, 2, 5558, 0, 0, 27, 22792, 196, 28922, 57497
685, 14, 5683, 0, 0, 26, 22657, 301, 28816, 57497
691, 8, 5651, 16, 0, 27, 22444, 401, 28950, 57497
697, 13, 5649, 15, 0, 27, 22381, 119, 29293, 57497
703, 7, 5622, 22, 0, 25, 22209, 134, 29478, 57497
709, 4, 5489, 22, 0, 26, 21354, 104, 30498, 57497
715, 4, 5216, 23, 0, 26, 20749, 102, 31377, 57497
