ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
799, 2, 91, 31, 0, 8114, 18, 10735, 38529, 57520
805, 0, 493, 25, 0, 9105, 19, 13925, 33953, 57520
811, 0, 889, 11, 0, 10643, 17, 15420, 30540, 57520
817, 0, 1568, 11, 0, 11400, 19, 16179, 28343, 57520
823, 0, 3944, 9, 0, 16591, 18, 621, 36337, 57520
829, 0, 4505, 7, 0, 19208, 20, 852, 32928, 57520
835, 1, 5264, 7, 0, 21283, 18, 1137, 29810, 57520
841, 1, 5704, 6, 0, 23140, 19, 1362, 27288, 57520
847, 3, 5926, 5, 0, 23875, 18, 1350, 26343, 57520
853, 3, 6023, 5, 0, 23796, 17, 1582, 26094, 57520
859, 3, 5960, 4, 0, 23562, 15, 1788, 26188, 57520
865, 1, 5930, 2, 0, 27907, 18, 73, 23589, 57520
871, 2, 5680, 1, 0, 23215, 17, 124, 28481, 57520
877, 1, 4978, 1, 0, 27680, 16, 198, 24646, 57520
883, 0, 4378, 1, 0, 29530, 12, 263, 23336, 57520
889, 0, 3662, 2, 0, 33057, 12, 455, 20332, 57520
895, 0, 3060, 2, 0, 32016, 13, 540, 21889, 57520
901, 0, 2800, 0, 0, 33001, 13, 544, 21162, 57520
907, 1, 2320, 0, 0, 35151, 13, 361, 19674, 57520
913, 1, 2141, 0, 0, 33504, 13, 777, 21084, 57520
919, 1, 1520, 0, 0, 34592, 13, 852, 20542, 57520
925, 2, 1239, 0, 0, 35452, 12, 1140, 19675, 57520
931, 2, 850, 1, 0, 37180, 11, 1241, 18235, 57520
937, 3, 573, 0, 0, 38486, 11, 1429, 17018, 57520
943, 1, 533, 1, 0, 38994, 12, 1452, 16527, 57520
949, 1, 503, 0, 0, 40728, 13, 273, 16002, 57520
955, 1, 415, 1, 0, 42296, 9, 221, 14577, 57520
961, 2, 233, 1, 0, 41217, 12, 430, 15625, 57520
967, 16, 207, 1, 0, 42186, 10, 465, 14635, 57520
973, 15, 1310, 12, 0, 22183, 6, 1119, 32875, 57520
979, 2, 1288, 17, 0, 23814, 9, 1106, 31284, 57520
985, 2, 1898, 17, 0, 29141, 12, 1382, 25068, 57520
991, 2, 3687, 18, 0, 26165, 13, 464, 27171, 57520
997, 1, 3744, 19, 0, 31083, 12, 457, 22204, 57520
1003, 1, 4031, 19, 0, 33483, 12, 529, 19445, 57520
1009, 1, 4360, 19, 0, 34852, 13, 575, 17700, 57520
1015, 1, 4360, 18, 0, 35568, 14, 571, 16988, 57520
1021, 2, 4331, 16, 0, 37707, 12, 649, 14803, 57520
1027, 2, 4213, 12, 0, 39804, 10, 702, 12777, 57520
1033, 2, 4071, 11, 0, 41425, 8, 256, 11747, 57520
1039, 2, 4046, 10, 0, 29024, 8, 438, 23992, 57520
1045, 2, 3465, 9, 0, 29115, 7, 424, 24498, 57520
1051, 1, 3235, 7, 0, 31726, 8, 515, 22028, 57520
1057, 2, 2252, 6, 0, 34742, 8, 507, 20003, 57520
1063, 3, 1720, 5, 0, 35280, 11, 641, 19860, 57520
1069, 2, 1250, 32, 0, 39580, 10, 722, 15924, 57520
1075, 22, 982, 33, 0, 41303, 10, 94, 15076, 57520
1081, 15, 707, 44, 0, 39018, 11, 117, 17608, 57520
1087, 13, 485, 47, 0, 39101, 10, 122, 17742, 57520
1093, 14, 323, 59, 0, 40405, 11, 114, 16594, 57520
1099, 6, 286, 60, 0, 40554, 11, 114, 16489, 57520
1105, 2, 152, 61, 0, 41130, 11, 115, 16049, 57520
1111, 0, 91, 60, 0, 41385, 10, 104, 15870, 57520
1117, 0, 62, 59, 0, 43043, 12, 421, 13923, 57520
1123, 1, 62, 56, 0, 43273, 15, 598, 13515, 57520
1129, 0, 32, 24, 0, 39536, 15, 1265, 16648, 57520
1135, 1, 46, 16, 0, 39843, 14, 1370, 16230, 57520
1141, 0, 162, 14, 0, 21301, 13, 6458, 29572, 57520
1147, 0, 223, 13, 0, 23366, 12, 6564, 27342, 57520
1153, 2, 530, 12, 0, 28975, 8, 7004, 20989, 57520
1159, 0, 2154, 11, 0, 27112, 12, 405, 27826, 57520
1165, 0, 2335, 8, 0, 31055, 15, 388, 23719, 57520
1171, 0, 2738, 5, 0, 34592, 11, 358, 19816, 57520
1177, 3, 2896, 3, 0, 35346, 8, 413, 18851, 57520
1183, 2, 2935, 3, 0, 36405, 9, 457, 17709, 57520
1189, 2, 2903, 3, 0, 38802, 8, 497, 15305, 57520
1195, 2, 2838, 3, 0, 40809, 8, 548, 13312, 57520
1201, 2, 2747, 1, 0, 41030, 11, 241, 13488, 57520
1207, 2, 2467, 1, 0, 29190, 11, 1078, 24771, 57520
1213, 2, 2117, 1, 0, 29943, 10, 1203, 24244, 57520
1219, 0, 1637, 1, 0, 32255, 13, 1400, 22214, 57520
1225, 0, 1303, 1, 0, 32723, 14, 1712, 21767, 57520
1231, 1, 1105, 0, 0, 33143, 14, 1770, 21487, 57520
1237, 2, 879, 0, 0, 35789, 11, 2078, 18761, 57520
1243, 3, 562, 0, 0, 38598, 10, 173, 18174, 57520
1249, 4, 353, 0, 0, 36479, 11, 249, 20424, 57520
1255, 5, 253, 0, 0, 36188, 12, 295, 20767, 57520
1261, 4, 223, 1, 0, 38763, 10, 505, 18014, 57520
1267, 4, 104, 1, 0, 40031, 9, 681, 16690, 57520
1273, 3, 73, 0, 0, 38826, 10, 712, 17896, 57520
1279, 4, 73, 0, 0, 39760, 9, 715, 16959, 57520
1285, 4, 74, 1, 0, 8549, 11, 1545, 47336, 57520
1291, 3, 73, 2, 0, 10815, 13, 1561, 45053, 57520
1297, 1, 73, 0, 0, 14422, 15, 1676, 41333, 57520
1303, 1, 73, 1, 0, 17631, 13, 1798, 38003, 57520
1309, 0, 297, 0, 0, 13181, 15, 2145, 41882, 57520
1315, 3, 479, 2, 0, 20841, 8, 2142, 34045, 57520
1321, 2, 1168, 0, 0, 26866, 13, 2129, 27342, 57520
1327, 2, 1877, 0, 0, 30233, 13, 31, 25364, 57520
1333, 2, 2137, 0, 0, 33395, 12, 103, 21871, 57520
1339, 2, 2279, 0, 0, 35357, 10, 113, 19759, 57520
1345, 2, 2726, 1, 0, 35986, 12, 298, 18495, 57520
1351, 3, 2740, 1, 0, 37303, 11, 332, 17130, 57520
1357, 3, 2716, 0, 0, 38426, 14, 372, 15989, 57520
1363, 3, 2667, 0, 0, 40339, 13, 414, 14084, 57520
1369, 3, 2587, 0, 0, 20454, 14, 370, 34092, 57520
1375, 3, 2586, 0, 0, 20133, 14, 401, 34383, 57520
1381, 0, 2526, 0, 0, 19043, 17, 508, 35426, 57520
1387, 1, 2231, 1, 0, 17574, 14, 697, 37002, 57520
1393, 0, 1575, 1, 0, 15096, 14, 860, 39974, 57520
1399, 0, 1103, 2, 0, 13902, 14, 878, 41621, 57520
1405, 1, 707, 1, 0, 12957, 12, 1207, 42635, 57520
1411, 2, 558, 0, 0, 11955, 11, 192, 44802, 57520
1417, 2, 439, 1, 0, 10994, 11, 509, 45564, 57520
1423, 1, 289, 1, 0, 10417, 11, 550, 46251, 57520
1429, 18, 281, 1, 0, 9429, 10, 570, 47211, 57520
1435, 15, 146, 17, 0, 8592, 12, 608, 48130, 57520
1441, 18, 149, 21, 0, 8257, 12, 619, 48444, 57520
1447, 8, 112, 27, 0, 8341, 12, 747, 48273, 57520
1453, 5, 99, 28, 0, 8083, 10, 75, 49220, 57520
1459, 3, 76, 29, 0, 7914, 10, 80, 49408, 57520
1465, 3, 45, 29, 0, 8133, 11, 181, 49118, 57520
1471, 3, 190, 29, 0, 8286, 10, 473, 48529, 57520
1477, 1, 147, 27, 0, 10671, 11, 487, 46176, 57520
1483, 2, 283, 24, 0, 12315, 9, 623, 44264, 57520
1489, 2, 819, 21, 0, 16401, 9, 620, 39648, 57520
1495, 4, 1969, 17, 0, 19008, 7, 60, 36455, 57520
1501, 3, 4311, 11, 0, 21849, 8, 77, 31261, 57520
1507, 1, 5026, 7, 0, 23496, 11, 242, 28737, 57520
1513, 1, 5941, 5, 0, 24837, 13, 235, 26488, 57520
1519, 2, 6148, 4, 0, 24706, 12, 239, 26409, 57520
1525, 2, 6236, 4, 0, 24710, 12, 311, 26245, 57520
1531, 1, 6236, 4, 0, 24414, 14, 374, 26477, 57520
1537, 1, 6215, 2, 0, 24104, 15, 86, 27097, 57520
1543, 1, 6105, 1, 0, 23964, 16, 110, 27323, 57520
1549, 1, 5929, 0, 0, 23059, 16, 511, 28004, 57520
1555, 1, 5701, 0, 0, 22209, 14, 527, 29068, 57520
1561, 1, 5261, 0, 0, 20414, 11, 873, 30960, 57520
1567, 1, 4848, 0, 0, 18673, 11, 951, 33036, 57520
1573, 2, 3858, 1, 0, 16024, 9, 1680, 35946, 57520
1579, 2, 2857, 1, 0, 13487, 11, 796, 40366, 57520
1585, 1, 2487, 1, 0, 12709, 12, 1318, 40992, 57520
1591, 1, 1787, 1, 0, 10839, 12, 1633, 43247, 57520
1597, 1, 1287, 2, 0, 9816, 12, 2122, 44280, 57520
1603, 3, 823, 2, 0, 9000, 11, 2547, 45134, 57520
1609, 14, 701, 2, 0, 8663, 9, 2629, 45502, 57520
1615, 13, 377, 11, 0, 8190, 11, 3010, 45908, 57520
1621, 8, 284, 16, 0, 7852, 13, 178, 49169, 57520
1627, 14, 196, 23, 0, 7834, 13, 355, 49085, 57520
1633, 11, 160, 27, 0, 7774, 11, 453, 49084, 57520
1639, 4, 128, 28, 0, 8211, 9, 736, 48404, 57520
1645, 2, 523, 30, 0, 10788, 9, 1047, 45121, 57520
1651, 1, 1164, 31, 0, 13104, 10, 1053, 42157, 57520
1657, 2, 1957, 28, 0, 15086, 14, 1260, 39173, 57520
1663, 2, 2922, 24, 0, 16209, 12, 106, 38245, 57520
1669, 1, 4030, 125, 0, 18609, 12, 222, 34521, 57520
1675, 1, 4398, 121, 0, 19628, 11, 310, 33051, 57520
1681, 1, 5349, 118, 0, 21164, 11, 630, 30247, 57520
1687, 1, 5510, 114, 0, 22114, 15, 707, 29059, 57520
1693, 2, 5504, 82, 0, 22126, 13, 934, 28859, 57520
1699, 2, 5472, 81, 0, 21894, 15, 1134, 28922, 57520
1705, 1, 5412, 65, 0, 21834, 16, 162, 30030, 57520
1711, 0, 5411, 34, 0, 21754, 16, 178, 30127, 57520
1717, 0, 5139, 4, 0, 20714, 15, 210, 31438, 57520
1723, 1, 4470, 3, 0, 18972, 15, 379, 33680, 57520
1729, 1, 4040, 1, 0, 17590, 14, 488, 35386, 57520
1735, 1, 3569, 1, 0, 16811, 14, 482, 36642, 57520
1741, 1, 3028, 2, 0, 15430, 13, 542, 38504, 57520
1747, 4, 2006, 2, 0, 13612, 13, 190, 41693, 57520
1753, 3, 1402, 2, 0, 12269, 13, 270, 43561, 57520
1759, 3, 1131, 1, 0, 10828, 14, 571, 44972, 57520
1765, 3, 941, 2, 0, 10181, 13, 822, 45558, 57520
1771, 3, 671, 2, 0, 9251, 12, 1104, 46477, 57520
1777, 3, 431, 1, 0, 8936, 12, 1238, 46899, 57520
1783, 3, 340, 2, 0, 8762, 12, 1344, 47057, 57520
1789, 2, 271, 2, 0, 8480, 15, 52, 48698, 57520
1795, 2, 242, 0, 0, 8342, 15, 162, 48757, 57520
1801, 2, 222, 0, 0, 8416, 16, 332, 48532, 57520
1807, 2, 202, 0, 0, 8192, 16, 366, 48742, 57520
1813, 1, 143, 1, 0, 9692, 16, 543, 47124, 57520
1819, 2, 145, 1, 0, 10510, 14, 542, 46306, 57520
1825, 2, 1046, 1, 0, 13783, 16, 533, 42139, 57520
1831, 2, 3101, 1, 0, 19262, 15, 491, 34648, 57520
1837, 3, 4185, 1, 0, 22260, 13, 483, 30575, 57520
1843, 3, 4827, 1, 0, 23813, 13, 764, 28099, 57520
1849, 2, 5090, 1, 0, 25383, 14, 889, 26141, 57520
1855, 2, 5180, 1, 0, 26248, 13, 1150, 24926, 57520
1861, 3, 5132, 1, 0, 26183, 69, 1581, 24551, 57520
1867, 3, 5102, 1, 0, 26019, 41, 1582, 24772, 57520
1873, 2, 5019, 1, 0, 25864, 45, 529, 26060, 57520
1879, 2, 4865, 1, 0, 25706, 15, 785, 26146, 57520
1885, 2, 4598, 1, 0, 25187, 13, 1172, 26547, 57520
