ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
360, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
361, 3, 5, 3, 0, 310, 7393, 32990, 16802, 57506
367, 2, 4, 5, 0, 159, 7393, 33047, 16896, 57506
373, 2, 6, 3, 0, 102, 7394, 37051, 12948, 57506
379, 3, 6, 2, 0, 73, 7432, 38425, 11565, 57506
385, 1, 5, 4, 0, 44, 7431, 39341, 10680, 57506
391, 1, 5, 3, 0, 56, 7505, 40392, 9544, 57506
397, 3, 35, 32, 0, 22, 8099, 41540, 7775, 57506
403, 1, 1638, 33, 0, 19, 19414, 5457, 30944, 57506
409, 1, 1939, 34, 0, 18, 19990, 5405, 30119, 57506
415, 1, 2405, 34, 0, 21, 22173, 5358, 27514, 57506
421, 0, 3233, 34, 0, 90, 23858, 5398, 24893, 57506
427, 0, 4032, 34, 0, 75, 24811, 5648, 22906, 57506
433, 1, 4330, 34, 0, 76, 25661, 6121, 21283, 57506
439, 1, 4325, 32, 0, 44, 26127, 6390, 20587, 57506
445, 1, 4373, 32, 0, 58, 26360, 327, 26355, 57506
451, 2, 4371, 1, 0, 48, 26179, 430, 26475, 57506
457, 0, 4332, 1, 0, 53, 26055, 517, 26548, 57506
463, 1, 4340, 3, 0, 45, 26014, 521, 26582, 57506
469, 0, 4161, 4, 0, 41, 25873, 523, 26904, 57506
475, 4, 3675, 3, 0, 39, 23144, 664, 29977, 57506
481, 3, 2995, 1, 0, 39, 20247, 896, 33325, 57506
487, 2, 2299, 1, 0, 8, 16055, 205, 38936, 57506
493, 0, 1883, 1, 0, 13, 14479, 489, 40641, 57506
499, 1, 1216, 0, 0, 6, 12575, 406, 43302, 57506
505, 1, 948, 11, 0, 7, 11939, 383, 44217, 57506
511, 0, 706, 11, 0, 9, 11303, 381, 45096, 57506
517, 0, 459, 11, 0, 9, 10485, 515, 46027, 57506
523, 0, 317, 1, 0, 11, 9592, 453, 47132, 57506
529, 0, 198, 1, 0, 12, 9433, 6, 47856, 57506
535, 2, 157, 0, 0, 12, 8993, 8, 48334, 57506
541, 1, 129, 0, 0, 11, 8434, 7, 48924, 57506
547, 1, 99, 0, 0, 10, 8233, 7, 49156, 57506
553, 1, 38, 0, 0, 11, 8022, 8, 49426, 57506
559, 16, 56, 0, 0, 9, 8362, 7, 49056, 57506
565, 17, 49, 14, 0, 11, 9140, 17, 48258, 57506
571, 14, 51, 19, 0, 11, 11193, 22, 46196, 57506
577, 8, 1186, 20, 0, 12, 14679, 14, 41587, 57506
583, 6, 2358, 20, 0, 13, 17058, 138, 37913, 57506
589, 6, 2640, 21, 0, 12, 17967, 215, 36645, 57506
595, 0, 3360, 21, 0, 14, 19507, 232, 34372, 57506
601, 0, 3696, 21, 0, 14, 20150, 219, 33406, 57506
607, 0, 3761, 20, 0, 14, 20655, 139, 32917, 57506
613, 0, 3856, 18, 0, 14, 20781, 441, 32396, 57506
619, 0, 3824, 16, 0, 14, 20515, 779, 32358, 57506
625, 0, 3825, 11, 0, 16, 20255, 677, 32722, 57506
631, 0, 3805, 11, 0, 16, 20222, 578, 32874, 57506
637, 0, 3785, 8, 0, 14, 19886, 779, 33034, 57506
643, 0, 3585, 7, 0, 14, 19038, 825, 34037, 57506
649, 0, 3423, 6, 0, 12, 18199, 1092, 34774, 57506
655, 0, 2934, 5, 0, 13, 17042, 5, 37507, 57506
661, 0, 2103, 4, 0, 14, 14722, 36, 40627, 57506
667, 0, 1312, 2, 0, 15, 12443, 38, 43696, 57506
673, 1, 973, 1, 0, 13, 11358, 275, 44885, 57506
679, 1, 543, 1, 0, 13, 9987, 155, 46806, 57506
685, 1, 435, 2, 0, 11, 9587, 165, 47305, 57506
691, 0, 296, 3, 0, 11, 9267, 273, 47656, 57506
697, 0, 206, 3, 0, 10, 8639, 287, 48361, 57506
703, 0, 174, 3, 0, 12, 8234, 137, 48946, 57506
709, 0, 123, 3, 0, 14, 8026, 533, 48807, 57506
715, 0, 123, 3, 0, 12, 8060, 499, 48809, 57506
721, 0, 217, 3, 0, 11, 7929, 525, 48821, 57506
727, 0, 331, 3, 0, 12, 8094, 555, 48511, 57506
733, 1, 534, 2, 0, 12, 10375, 408, 46174, 57506
739, 1, 1372, 2, 0, 10, 12441, 4, 43676, 57506
745, 1, 2885, 1, 0, 12, 15400, 6, 39201, 57506
751, 0, 3419, 108, 0, 14, 16679, 5, 37281, 57506
757, 1, 4596, 107, 0, 12, 19138, 8, 33644, 57506
763, 1, 4820, 108, 0, 8, 20681, 9, 31879, 57506
769, 1, 5205, 107, 0, 7, 21993, 6, 30187, 57506
775, 2, 5321, 108, 0, 7, 22738, 17, 29313, 57506
781, 2, 5322, 108, 0, 7, 22626, 73, 29368, 57506
