ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
359, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
360, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
361, 2, 4, 4, 0, 7093, 350, 35476, 14590, 57519
367, 0, 3, 5, 0, 7091, 65, 35655, 14700, 57519
373, 5, 2, 4, 0, 7134, 75, 39080, 11219, 57519
379, 3, 3, 6, 0, 7166, 42, 41378, 8921, 57519
385, 4, 3, 3, 0, 7165, 51, 42606, 7687, 57519
391, 3, 3, 3, 0, 7165, 39, 43537, 6769, 57519
397, 3, 2, 1, 0, 7167, 41, 44278, 6027, 57519
403, 1, 1, 110, 0, 7681, 281, 1583, 47862, 57519
409, 2, 2, 110, 0, 7680, 287, 1564, 47874, 57519
415, 1, 6, 109, 0, 7679, 278, 1576, 47870, 57519
421, 1, 4, 95, 0, 7818, 405, 1765, 47431, 57519
427, 0, 7, 94, 0, 7819, 414, 2052, 47133, 57519
433, 2, 8, 95, 0, 7953, 230, 2059, 47172, 57519
439, 2, 4, 95, 0, 8362, 221, 2027, 46808, 57519
445, 2, 170, 93, 0, 11486, 447, 2726, 42595, 57519
451, 1, 291, 4, 0, 13753, 506, 3225, 39739, 57519
457, 2, 1903, 3, 0, 16068, 422, 3401, 35720, 57519
463, 1, 2297, 4, 0, 18560, 326, 3986, 32345, 57519
469, 2, 3036, 3, 0, 20202, 309, 4571, 29396, 57519
475, 2, 4318, 4, 0, 23449, 184, 5587, 23975, 57519
481, 1, 4429, 2, 0, 24370, 145, 5789, 22783, 57519
487, 1, 4938, 3, 0, 25958, 87, 232, 26300, 57519
493, 1, 4907, 3, 0, 25811, 55, 302, 26440, 57519
499, 0, 4883, 3, 0, 25661, 55, 399, 26518, 57519
505, 1, 4840, 2, 0, 25476, 57, 540, 26603, 57519
511, 1, 4811, 2, 0, 25306, 55, 636, 26708, 57519
517, 1, 4431, 1, 0, 24193, 55, 721, 28117, 57519
523, 2, 3852, 1, 0, 23234, 22, 839, 29569, 57519
529, 3, 3433, 0, 0, 22107, 23, 534, 31419, 57519
535, 4, 2581, 1, 0, 19416, 21, 1275, 34221, 57519
541, 6, 2185, 31, 0, 18276, 19, 1593, 35409, 57519
547, 5, 1814, 125, 0, 16053, 21, 2613, 36888, 57519
553, 4, 1343, 0, 0, 14114, 22, 4154, 37882, 57519
559, 4, 943, 0, 0, 12252, 21, 4560, 39739, 57519
565, 4, 802, 0, 0, 11134, 20, 5194, 40365, 57519
571, 4, 462, 0, 0, 10724, 20, 2268, 44041, 57519
577, 2, 343, 1, 0, 10085, 22, 3369, 43697, 57519
583, 2, 410, 1, 0, 9345, 21, 4286, 43454, 57519
589, 1, 301, 0, 0, 8663, 21, 5657, 42876, 57519
595, 3, 238, 0, 0, 8263, 20, 6430, 42565, 57519
601, 4, 211, 1, 0, 8293, 17, 6824, 42169, 57519
607, 5, 180, 2, 0, 8181, 15, 7398, 41738, 57519
613, 4, 250, 1, 0, 11928, 15, 636, 44685, 57519
619, 3, 1204, 0, 0, 16596, 16, 762, 38938, 57519
625, 3, 2335, 1, 0, 19265, 15, 847, 35053, 57519
631, 3, 2699, 1, 0, 19542, 14, 868, 34392, 57519
637, 2, 4225, 1, 0, 22029, 14, 849, 30399, 57519
643, 2, 5408, 1, 0, 24469, 16, 797, 26826, 57519
649, 2, 5992, 1, 0, 25462, 15, 927, 25120, 57519
655, 2, 6043, 1, 0, 26058, 16, 77, 25322, 57519
661, 1, 6042, 0, 0, 26034, 17, 97, 25328, 57519
667, 2, 6041, 10, 0, 25965, 15, 156, 25330, 57519
673, 1, 5964, 0, 0, 25727, 15, 172, 25640, 57519
679, 1, 5901, 0, 0, 25569, 15, 234, 25799, 57519
685, 1, 5785, 0, 0, 24820, 15, 282, 26616, 57519
691, 1, 5375, 0, 0, 23018, 15, 456, 28654, 57519
697, 2, 4719, 0, 0, 21496, 14, 589, 30699, 57519
703, 4, 3846, 0, 0, 18444, 12, 1515, 33698, 57519
709, 3, 3241, 1, 0, 16904, 13, 2241, 35116, 57519
715, 2, 2502, 1, 0, 14764, 12, 2669, 37569, 57519
721, 2, 1503, 1, 0, 12673, 12, 3489, 39839, 57519
727, 2, 1144, 4, 0, 11705, 11, 3526, 41127, 57519
733, 2, 517, 1, 0, 10332, 8, 4864, 41795, 57519
739, 2, 337, 1, 0, 9051, 9, 7062, 41057, 57519
745, 2, 167, 2, 0, 8605, 9, 8796, 39938, 57519
751, 2, 166, 2, 0, 8515, 10, 9031, 39793, 57519
757, 2, 125, 112, 0, 8155, 10, 13124, 35991, 57519
763, 2, 54, 112, 0, 7934, 11, 16533, 32873, 57519
769, 2, 35, 1, 0, 7814, 12, 18080, 31575, 57519
775, 0, 36, 1, 0, 7986, 13, 19227, 30256, 57519
781, 0, 394, 1, 0, 18076, 14, 2058, 36976, 57519
787, 2, 1065, 1, 0, 23100, 12, 2420, 30919, 57519
793, 3, 4076, 0, 0, 29719, 12, 2911, 20798, 57519
799, 3, 5061, 0, 0, 33260, 13, 3111, 16071, 57519
805, 2, 6549, 1, 0, 37492, 14, 3193, 10268, 57519
811, 2, 7325, 1, 0, 40007, 14, 3296, 6874, 57519
817, 2, 7906, 0, 0, 41137, 13, 3359, 5102, 57519
823, 2, 8225, 0, 0, 41642, 13, 432, 7205, 57519
829, 2, 8221, 0, 0, 41581, 14, 488, 7213, 57519
835, 1, 8218, 0, 0, 41426, 15, 473, 7386, 57519
841, 1, 8077, 0, 0, 41193, 15, 560, 7673, 57519
847, 1, 7946, 0, 0, 40972, 14, 671, 7915, 57519
853, 1, 7745, 38, 0, 38903, 16, 827, 9989, 57519
859, 2, 6493, 38, 0, 34804, 15, 1286, 14881, 57519
