ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
1291, 0, 324, 83, 0, 23637, 8, 4, 33442, 57498
1297, 0, 224, 33, 0, 25816, 7, 5, 31413, 57498
1303, 0, 192, 44, 0, 8294, 10, 7, 48951, 57498
1309, 0, 141, 33, 0, 11314, 11, 7, 45992, 57498
1315, 0, 92, 33, 0, 18052, 7, 7, 39307, 57498
1321, 0, 63, 34, 0, 19095, 7, 5, 38294, 57498
1327, 1, 43, 32, 0, 22990, 9, 5, 34418, 57498
1333, 1, 42, 2, 0, 27387, 9, 7, 30050, 57498
1339, 2, 225, 0, 0, 31741, 9, 9, 25512, 57498
1345, 0, 1721, 1, 0, 31290, 11, 82, 24393, 57498
1351, 0, 2323, 63, 0, 33379, 9, 82, 21642, 57498
1357, 1, 2931, 63, 0, 34789, 8, 81, 19625, 57498
1363, 2, 3390, 63, 0, 36015, 6, 81, 17941, 57498
1369, 2, 3807, 114, 0, 34046, 5, 5, 19519, 57498
1375, 2, 4085, 114, 0, 34599, 6, 5, 18687, 57498
1381, 1, 4083, 114, 0, 35847, 7, 4, 17442, 57498
1387, 0, 4031, 114, 0, 37382, 7, 5, 15959, 57498
1393, 0, 3999, 84, 0, 35614, 8, 5, 17788, 57498
1399, 0, 3998, 55, 0, 19513, 7, 7, 33918, 57498
1405, 1, 3996, 55, 0, 22350, 8, 7, 31081, 57498
1411, 2, 3876, 55, 0, 23247, 7, 77, 30234, 57498
1417, 1, 3581, 69, 0, 25272, 10, 109, 28456, 57498
1423, 1, 3021, 69, 0, 28541, 10, 110, 25746, 57498
1429, 1, 2257, 69, 0, 31887, 10, 170, 23104, 57498
1435, 2, 1857, 70, 0, 33329, 8, 170, 22062, 57498
1441, 1, 1125, 70, 0, 32484, 9, 169, 23640, 57498
1447, 1, 914, 71, 0, 10170, 10, 169, 46163, 57498
1453, 1, 554, 72, 0, 15026, 8, 35, 41802, 57498
1459, 1, 403, 32, 0, 17231, 7, 66, 39758, 57498
1465, 1, 193, 32, 0, 22140, 7, 68, 35057, 57498
1471, 1, 163, 5, 0, 9275, 6, 130, 47918, 57498
1477, 1, 113, 1, 0, 13544, 8, 129, 43702, 57498
1483, 1, 91, 1, 0, 15618, 7, 131, 41649, 57498
1489, 1, 41, 1, 0, 19598, 8, 252, 37597, 57498
1495, 1, 21, 2, 0, 22140, 10, 9, 35315, 57498
1501, 2, 22, 1, 0, 28809, 9, 9, 28646, 57498
1507, 2, 23, 1, 0, 29889, 9, 10, 27564, 57498
1513, 2, 1064, 1, 0, 27627, 8, 9, 28787, 57498
1519, 1, 1738, 1, 0, 29451, 9, 9, 26289, 57498
1525, 1, 2963, 1, 0, 31822, 10, 6, 22695, 57498
1531, 1, 3430, 1, 0, 34292, 10, 7, 19757, 57498
1537, 1, 4221, 1, 0, 34245, 11, 4, 19015, 57498
1543, 1, 4519, 4, 0, 34697, 10, 5, 18262, 57498
1549, 1, 4518, 3, 0, 36044, 10, 6, 16916, 57498
1555, 2, 4516, 3, 0, 36012, 9, 7, 16949, 57498
1561, 2, 4496, 1, 0, 35604, 8, 8, 17379, 57498
1567, 2, 4496, 1, 0, 20466, 8, 45, 32480, 57498
1573, 2, 4495, 1, 0, 22480, 9, 32, 30479, 57498
1579, 1, 4476, 1, 0, 25325, 8, 6, 27681, 57498
1585, 0, 4027, 0, 0, 28065, 9, 41, 25356, 57498
1591, 0, 3706, 0, 0, 29426, 8, 39, 24319, 57498
1597, 2, 3045, 2, 0, 30851, 8, 38, 23552, 57498
1603, 1, 2564, 0, 0, 32459, 10, 39, 22425, 57498
1609, 0, 1524, 0, 0, 35003, 10, 101, 20860, 57498
1615, 2, 1243, 0, 0, 10558, 10, 104, 45581, 57498
1621, 2, 934, 0, 0, 12844, 8, 4, 43706, 57498
1627, 2, 483, 0, 0, 18228, 8, 6, 38771, 57498
1633, 2, 353, 0, 0, 21192, 9, 7, 35935, 57498
1639, 3, 202, 46, 0, 8739, 9, 12, 48487, 57498
1645, 3, 152, 35, 0, 14179, 8, 11, 43110, 57498
1651, 3, 92, 35, 0, 18194, 8, 10, 39156, 57498
1657, 3, 128, 35, 0, 19094, 7, 9, 38222, 57498
1663, 1, 38, 35, 0, 22220, 11, 7, 35186, 57498
1669, 2, 124, 36, 0, 25420, 8, 7, 31901, 57498
1675, 2, 284, 36, 0, 28464, 8, 5, 28699, 57498
1681, 2, 616, 36, 0, 31257, 8, 5, 25574, 57498
1687, 2, 993, 36, 0, 30767, 10, 3, 25687, 57498
1693, 2, 2068, 36, 0, 33649, 10, 3, 21730, 57498
1699, 2, 2590, 38, 0, 33916, 10, 3, 20939, 57498
1705, 2, 3014, 3, 0, 35170, 9, 3, 19297, 57498
1711, 2, 3072, 3, 0, 36089, 10, 15, 18307, 57498
1717, 2, 3187, 3, 0, 36195, 9, 17, 18085, 57498
1723, 2, 3187, 1, 0, 37910, 11, 16, 16371, 57498
1729, 2, 3155, 1, 0, 39212, 11, 6, 15111, 57498
1735, 2, 3154, 1, 0, 38232, 11, 6, 16092, 57498
1741, 3, 3124, 2, 0, 37904, 10, 8, 16447, 57498
1747, 2, 3018, 2, 0, 38813, 12, 5, 15646, 57498
1753, 2, 2978, 3, 0, 39173, 11, 4, 15327, 57498
1759, 2, 2850, 2, 0, 37583, 7, 7, 17047, 57498
1765, 2, 2400, 1, 0, 36932, 8, 7, 18148, 57498
1771, 2, 2003, 0, 0, 37272, 9, 9, 18203, 57498
1777, 3, 1488, 0, 0, 38183, 7, 11, 17806, 57498
1783, 3, 919, 0, 0, 37661, 6, 13, 18896, 57498
1789, 3, 653, 1, 0, 39089, 5, 5, 17742, 57498
1795, 2, 443, 1, 0, 39784, 6, 5, 17257, 57498
1801, 1, 153, 1, 0, 39800, 9, 4, 17530, 57498
1807, 1, 62, 0, 0, 38636, 9, 8, 18782, 57498
1813, 0, 2, 1, 0, 39325, 8, 9, 18153, 57498
1819, 1, 2, 1, 0, 39936, 7, 17, 17534, 57498
1825, 0, 57, 0, 0, 40995, 7, 12, 16427, 57498
1831, 0, 57, 0, 0, 40304, 8, 8, 17121, 57498
1837, 0, 56, 2, 0, 40966, 8, 7, 16459, 57498
1843, 0, 174, 3, 0, 41041, 9, 8, 16263, 57498
