ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57522, 0, 0, 0, 0, 0, 0, 0, 57522
360, 57522, 0, 0, 0, 0, 0, 0, 0, 57522
361, 3, 3157, 6, 0, 79, 12247, 27529, 14501, 57522
367, 1, 3155, 3, 0, 76, 12246, 27534, 14507, 57522
373, 1, 3209, 3, 0, 87, 12296, 30599, 11327, 57522
379, 1, 3210, 4, 0, 104, 12295, 32469, 9439, 57522
385, 1, 3208, 4, 0, 130, 12296, 33546, 8337, 57522
391, 1, 3207, 3, 0, 133, 12296, 34481, 7401, 57522
397, 0, 3207, 6, 0, 106, 12295, 35307, 6601, 57522
403, 0, 3187, 7, 0, 153, 12364, 15665, 26146, 57522
409, 0, 3156, 8, 0, 127, 12421, 16064, 25746, 57522
415, 0, 3155, 7, 0, 120, 12421, 16884, 24935, 57522
421, 0, 3137, 6, 0, 109, 12494, 17978, 23798, 57522
427, 0, 3117, 8, 0, 115, 12561, 19341, 22380, 57522
433, 0, 2137, 6, 0, 144, 11413, 21256, 22566, 57522
439, 0, 1567, 6, 0, 119, 9680, 23354, 22796, 57522
445, 1, 1478, 7, 0, 162, 9733, 1074, 45067, 57522
451, 1, 1047, 37, 0, 126, 9083, 1189, 46039, 57522
457, 1, 733, 36, 0, 130, 8853, 1189, 46580, 57522
463, 1, 532, 34, 0, 100, 8386, 1191, 47278, 57522
469, 0, 502, 34, 0, 98, 8430, 1200, 47258, 57522
475, 0, 342, 32, 0, 88, 8282, 1340, 47438, 57522
481, 2, 281, 31, 0, 82, 8190, 1441, 47495, 57522
487, 1, 241, 30, 0, 75, 8125, 252, 48798, 57522
493, 2, 203, 30, 0, 62, 9453, 593, 47179, 57522
499, 1, 1055, 0, 0, 50, 11018, 1749, 43649, 57522
505, 0, 1585, 1, 0, 42, 11925, 2026, 41943, 57522
511, 0, 1820, 2, 0, 39, 12553, 2791, 40317, 57522
517, 1, 2687, 1, 0, 39, 15228, 3038, 36528, 57522
523, 0, 3347, 1, 0, 38, 16564, 3856, 33716, 57522
529, 2, 4134, 1, 0, 38, 18573, 710, 34064, 57522
535, 3, 4728, 1, 0, 38, 19452, 1221, 32079, 57522
541, 3, 4817, 1, 0, 36, 19344, 1850, 31471, 57522
547, 2, 4786, 1, 0, 27, 19178, 1890, 31638, 57522
553, 2, 4745, 1, 0, 27, 18905, 2111, 31731, 57522
559, 2, 4693, 2, 0, 27, 18853, 2284, 31661, 57522
565, 2, 4693, 2, 0, 27, 18387, 2652, 31759, 57522
571, 2, 4553, 2, 0, 27, 18296, 198, 34444, 57522
577, 2, 4342, 2, 0, 22, 17825, 562, 34767, 57522
583, 2, 3792, 1, 0, 23, 16827, 765, 36112, 57522
589, 1, 3314, 1, 0, 23, 15689, 918, 37576, 57522
595, 1, 2842, 1, 0, 20, 14533, 1048, 39077, 57522
601, 1, 2312, 2, 0, 20, 13003, 1471, 40713, 57522
607, 1, 1712, 2, 0, 20, 11764, 1582, 42441, 57522
613, 1, 1309, 2, 0, 21, 11024, 991, 44174, 57522
619, 2, 858, 1, 0, 22, 9994, 1613, 45032, 57522
625, 2, 688, 31, 0, 21, 9725, 2306, 44749, 57522
631, 2, 508, 31, 0, 21, 9646, 2473, 44841, 57522
637, 2, 313, 31, 0, 20, 8764, 3162, 45230, 57522
643, 2, 203, 31, 0, 21, 8494, 4110, 44661, 57522
649, 1, 153, 31, 0, 23, 8187, 4644, 44483, 57522
655, 1, 228, 33, 0, 13, 8149, 4761, 44337, 57522
661, 1, 295, 32, 0, 13, 9190, 6876, 41115, 57522
667, 2, 500, 32, 0, 12, 9410, 7987, 39579, 57522
673, 1, 810, 31, 0, 14, 12051, 10147, 34468, 57522
679, 1, 1514, 1, 0, 14, 13608, 11540, 30844, 57522
685, 1, 1691, 1, 0, 15, 14331, 12020, 29463, 57522
691, 1, 2009, 1, 0, 13, 15316, 13959, 26223, 57522
697, 2, 3784, 2, 0, 14, 19197, 1932, 32591, 57522
703, 2, 4131, 2, 0, 12, 19553, 1199, 32623, 57522
709, 1, 4132, 2, 0, 13, 19508, 1515, 32351, 57522
715, 1, 4127, 2, 0, 14, 19385, 1695, 32298, 57522
721, 1, 4106, 2, 0, 14, 18877, 2205, 32317, 57522
727, 3, 4046, 2, 0, 8, 18825, 2430, 32208, 57522
733, 1, 4016, 4, 0, 10, 18325, 2972, 32194, 57522
739, 2, 3951, 3, 0, 10, 17956, 340, 35260, 57522
745, 2, 3800, 1, 0, 10, 17414, 569, 35726, 57522
751, 1, 3488, 2, 0, 13, 16442, 650, 36926, 57522
757, 2, 3178, 4, 0, 11, 15488, 893, 37946, 57522
763, 3, 2798, 3, 0, 7, 14721, 1068, 38922, 57522
769, 3, 2101, 3, 0, 10, 12433, 1639, 41333, 57522
775, 3, 1613, 2, 0, 9, 11262, 1858, 42775, 57522
781, 2, 1225, 1, 0, 8, 10385, 1914, 43987, 57522
787, 2, 985, 1, 0, 6, 9598, 2439, 44491, 57522
793, 2, 745, 1, 0, 6, 9205, 3996, 43567, 57522
799, 2, 335, 1, 0, 6, 8475, 4526, 44177, 57522
805, 3, 285, 1, 0, 7, 8304, 4987, 43935, 57522
811, 2, 286, 1, 0, 7, 8034, 6145, 43047, 57522
817, 1, 227, 1, 0, 6, 7872, 6995, 42420, 57522
823, 2, 206, 0, 0, 8, 8603, 359, 48344, 57522
829, 3, 420, 0, 0, 9, 9328, 482, 47280, 57522
835, 3, 773, 0, 0, 10, 11145, 621, 44970, 57522
841, 3, 1635, 0, 0, 10, 14341, 921, 40612, 57522
847, 3, 1978, 0, 0, 10, 16591, 909, 38031, 57522
853, 2, 2460, 0, 0, 9, 18245, 910, 35896, 57522
859, 2, 2772, 0, 0, 8, 20886, 1106, 32748, 57522
865, 0, 2929, 0, 0, 10, 28041, 133, 26409, 57522
871, 0, 2878, 0, 0, 9, 36021, 214, 18400, 57522
877, 0, 2876, 0, 0, 9, 39487, 209, 14941, 57522
883, 0, 2794, 0, 0, 9, 44513, 245, 9961, 57522
889, 1, 2761, 0, 0, 9, 45202, 248, 9301, 57522
895, 1, 2731, 0, 0, 10, 47830, 229, 6721, 57522
901, 1, 2639, 0, 0, 11, 48628, 259, 5984, 57522
907, 1, 2119, 0, 0, 11, 50473, 221, 4697, 57522
913, 1, 1827, 0, 0, 9, 51080, 208, 4397, 57522
919, 2, 1627, 88, 0, 9, 16401, 2346, 37049, 57522
925, 1, 1248, 88, 0, 10, 17955, 2188, 36032, 57522
931, 1, 765, 88, 0, 8, 27247, 2157, 27256, 57522
937, 1, 596, 89, 0, 8, 31698, 2105, 23025, 57522
943, 1, 490, 88, 0, 11, 37168, 2007, 17757, 57522
949, 0, 324, 88, 0, 13, 41063, 1927, 14107, 57522
955, 0, 224, 88, 0, 12, 43632, 1912, 11654, 57522
961, 0, 143, 89, 0, 13, 45268, 1589, 10420, 57522
967, 0, 113, 31, 0, 13, 45882, 1362, 10121, 57522
973, 1, 62, 31, 0, 11, 47289, 1276, 8852, 57522
979, 1, 2, 30, 0, 13, 50097, 842, 6537, 57522
985, 1, 2, 30, 0, 12, 52240, 711, 4526, 57522
991, 1, 2, 30, 0, 14, 13204, 3244, 41027, 57522
997, 2, 32, 30, 0, 13, 11587, 3271, 42587, 57522
1003, 2, 31, 30, 0, 14, 24264, 2955, 30226, 57522
1009, 1, 65, 30, 0, 14, 35328, 2626, 19458, 57522
1015, 1, 253, 1, 0, 12, 40529, 2437, 14289, 57522
1021, 1, 357, 1, 0, 12, 42727, 2267, 12157, 57522
1027, 0, 358, 0, 0, 12, 44718, 2226, 10208, 57522
1033, 1, 446, 0, 0, 11, 47339, 1215, 8510, 57522
1039, 1, 445, 0, 0, 10, 48211, 1300, 7555, 57522
1045, 1, 445, 1, 0, 9, 49992, 1414, 5660, 57522
1051, 0, 444, 1, 0, 12, 50486, 1762, 4817, 57522
1057, 0, 442, 1, 0, 13, 49808, 2567, 4691, 57522
1063, 0, 410, 0, 0, 15, 51046, 2919, 3132, 57522
1069, 0, 412, 1, 0, 13, 51409, 3178, 2509, 57522
1075, 0, 411, 1, 0, 13, 51647, 3173, 2277, 57522
1081, 0, 410, 0, 0, 15, 50756, 3300, 3041, 57522
1087, 0, 376, 0, 0, 14, 9614, 18267, 29251, 57522
1093, 0, 374, 0, 0, 14, 9948, 18122, 29064, 57522
1099, 0, 295, 0, 0, 14, 17198, 17902, 22113, 57522
1105, 0, 247, 1, 0, 14, 22573, 17910, 16777, 57522
1111, 0, 188, 1, 0, 12, 7901, 24725, 24695, 57522
1117, 0, 158, 1, 0, 13, 34355, 450, 22545, 57522
1123, 0, 160, 2, 0, 11, 37241, 452, 19656, 57522
1129, 0, 63, 2, 0, 12, 41556, 594, 15295, 57522
1135, 1, 63, 3, 0, 11, 43553, 690, 13201, 57522
1141, 0, 33, 4, 0, 10, 45810, 796, 10869, 57522
1147, 1, 33, 3, 0, 9, 48504, 797, 8175, 57522
1153, 3, 2, 1, 0, 11, 49646, 1026, 6833, 57522
1159, 4, 2, 1, 0, 11, 50356, 198, 6950, 57522
1165, 3, 666, 1, 0, 12, 15114, 14725, 27001, 57522
1171, 3, 668, 0, 0, 11, 16927, 14748, 25165, 57522
1177, 3, 669, 0, 0, 11, 20578, 14872, 21389, 57522
1183, 2, 743, 2, 0, 13, 24333, 14972, 17457, 57522
1189, 2, 774, 3, 0, 12, 27929, 15182, 13620, 57522
1195, 1, 793, 3, 0, 12, 30398, 15246, 11069, 57522
1201, 0, 1063, 5, 0, 12, 45754, 628, 10060, 57522
1207, 1, 1135, 5, 0, 11, 47523, 661, 8186, 57522
1213, 1, 1135, 4, 0, 12, 48515, 653, 7202, 57522
1219, 1, 1114, 5, 0, 12, 49614, 741, 6035, 57522
1225, 1, 1114, 1, 0, 14, 50201, 776, 5415, 57522
1231, 1, 1114, 0, 0, 15, 16099, 4690, 35603, 57522
1237, 1, 890, 0, 0, 14, 17365, 4733, 34519, 57522
1243, 2, 821, 0, 0, 12, 28199, 1234, 27254, 57522
1249, 2, 561, 0, 0, 12, 32787, 3087, 21073, 57522
1255, 3, 502, 0, 0, 11, 10712, 17548, 28746, 57522
1261, 2, 483, 0, 0, 11, 13979, 18277, 24770, 57522
1267, 2, 465, 0, 0, 12, 21751, 18879, 16413, 57522
1273, 2, 314, 0, 0, 10, 23970, 19951, 13275, 57522
1279, 1, 264, 0, 0, 10, 25844, 20278, 11125, 57522
1285, 1, 212, 0, 0, 9, 45463, 595, 11242, 57522
1291, 1, 182, 0, 0, 10, 47895, 917, 8517, 57522
1297, 1, 162, 0, 0, 11, 48186, 1744, 7418, 57522
1303, 1, 163, 1, 0, 9, 48723, 1743, 6882, 57522
1309, 1, 83, 1, 0, 9, 48839, 2501, 6088, 57522
1315, 2, 55, 1, 0, 7, 49303, 2695, 5459, 57522
1321, 2, 25, 2, 0, 6, 49317, 3060, 5110, 57522
1327, 1, 25, 1, 0, 9, 52905, 476, 4105, 57522
1333, 1, 248, 2, 0, 7, 15346, 26867, 15051, 57522
1339, 1, 248, 1, 0, 8, 16223, 26985, 14056, 57522
1345, 0, 248, 0, 0, 10, 19958, 27168, 10138, 57522
1351, 0, 258, 1, 0, 7, 22007, 27386, 7863, 57522
1357, 0, 378, 2, 0, 6, 24603, 27597, 4936, 57522
1363, 1, 406, 2, 0, 8, 25568, 27859, 3678, 57522
1369, 1, 477, 0, 0, 14, 43259, 9254, 4517, 57522
1375, 1, 474, 0, 0, 14, 42986, 9970, 4077, 57522
1381, 1, 474, 0, 0, 14, 42892, 11375, 2766, 57522
1387, 1, 475, 1, 0, 11, 42851, 11755, 2428, 57522
1393, 0, 475, 0, 0, 14, 41667, 12937, 2429, 57522
1399, 0, 473, 0, 0, 15, 16187, 32102, 8745, 57522
1405, 0, 319, 0, 0, 15, 15911, 33253, 8024, 57522
1411, 0, 283, 0, 0, 14, 40391, 7708, 9126, 57522
1417, 0, 261, 0, 0, 14, 38710, 10465, 8072, 57522
1423, 1, 237, 0, 0, 13, 39003, 10775, 7493, 57522
1429, 1, 207, 0, 0, 12, 40269, 11917, 5116, 57522
1435, 1, 207, 0, 0, 13, 40483, 12376, 4442, 57522
1441, 2, 157, 0, 0, 11, 39569, 14314, 3469, 57522
1447, 2, 97, 0, 0, 9, 38629, 15680, 3105, 57522
1453, 2, 67, 0, 0, 9, 53284, 845, 3315, 57522
1459, 2, 31, 0, 0, 8, 53027, 1088, 3366, 57522
1465, 3, 31, 0, 0, 7, 52626, 1599, 3256, 57522
1471, 4, 31, 0, 0, 7, 52510, 1606, 3364, 57522
1477, 4, 31, 0, 0, 7, 52493, 1764, 3223, 57522
1483, 4, 32, 0, 0, 6, 52943, 1830, 2707, 57522
1489, 4, 31, 0, 0, 8, 52658, 2096, 2725, 57522
1495, 2, 32, 0, 0, 9, 8090, 18917, 30472, 57522
1501, 1, 34, 0, 0, 8, 8251, 19061, 30167, 57522
1507, 2, 34, 0, 0, 7, 14142, 18767, 24570, 57522
1513, 2, 135, 0, 0, 9, 18485, 18558, 20333, 57522
1519, 3, 257, 0, 0, 9, 22444, 18290, 16519, 57522
1525, 3, 361, 0, 0, 10, 27024, 18024, 12100, 57522
1531, 2, 401, 0, 0, 9, 30011, 18104, 8995, 57522
1537, 3, 624, 0, 0, 7, 48517, 1405, 6966, 57522
1543, 2, 593, 0, 0, 9, 49699, 1635, 5584, 57522
1549, 1, 590, 0, 0, 11, 50860, 1817, 4243, 57522
1555, 0, 590, 1, 0, 11, 51226, 2028, 3666, 57522
1561, 0, 590, 0, 0, 9, 51145, 2333, 3445, 57522
1567, 0, 591, 0, 0, 12, 9388, 15876, 31655, 57522
1573, 0, 592, 0, 0, 12, 8904, 16526, 31488, 57522
1579, 1, 552, 2, 0, 9, 32323, 249, 24386, 57522
1585, 1, 420, 2, 0, 9, 40017, 240, 16833, 57522
1591, 0, 389, 2, 0, 11, 8766, 1955, 46399, 57522
1597, 0, 309, 1, 0, 13, 13191, 1790, 42218, 57522
1603, 0, 253, 1, 0, 12, 25556, 1617, 30083, 57522
1609, 0, 221, 1, 0, 14, 35731, 1554, 20001, 57522
1615, 1, 223, 2, 0, 11, 40415, 1431, 15439, 57522
1621, 1, 126, 2, 0, 10, 44049, 1424, 11910, 57522
1627, 1, 126, 1, 0, 11, 47020, 1290, 9073, 57522
1633, 0, 126, 0, 0, 11, 48635, 982, 7768, 57522
1639, 2, 106, 0, 0, 10, 51290, 623, 5491, 57522
1645, 3, 107, 0, 0, 8, 52584, 404, 4416, 57522
1651, 3, 86, 0, 0, 9, 53597, 292, 3535, 57522
1657, 2, 36, 0, 0, 10, 54625, 143, 2706, 57522
1663, 1, 38, 0, 0, 9, 54914, 331, 2229, 57522
1669, 1, 183, 1, 0, 9, 55004, 339, 1985, 57522
1675, 1, 180, 1, 0, 12, 54917, 463, 1948, 57522
1681, 0, 453, 1, 0, 13, 54036, 1036, 1983, 57522
1687, 0, 432, 2, 0, 12, 54470, 1002, 1604, 57522
1693, 0, 433, 2, 0, 11, 54710, 1002, 1364, 57522
1699, 1, 431, 2, 0, 10, 54849, 1150, 1079, 57522
1705, 1, 431, 1, 0, 11, 54510, 1870, 698, 57522
1711, 2, 431, 1, 0, 11, 54385, 2246, 446, 57522
1717, 2, 432, 1, 0, 10, 54393, 2279, 405, 57522
1723, 2, 431, 1, 0, 12, 54496, 2285, 295, 57522
1729, 0, 433, 0, 0, 11, 52254, 4007, 817, 57522
1735, 1, 431, 1, 0, 11, 7722, 44094, 5262, 57522
1741, 1, 377, 1, 0, 11, 7692, 44408, 5032, 57522
1747, 2, 331, 1, 0, 11, 52346, 3, 4828, 57522
1753, 1, 241, 1, 0, 12, 53969, 5, 3293, 57522
1759, 1, 181, 2, 0, 11, 54815, 4, 2508, 57522
