ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57501, 0, 0, 0, 0, 0, 0, 0, 57501
360, 57501, 0, 0, 0, 0, 0, 0, 0, 57501
361, 3, 37, 4, 0, 172, 7422, 26904, 22959, 57501
367, 3, 38, 4, 0, 126, 7416, 26933, 22981, 57501
373, 2, 39, 4, 0, 104, 8830, 30288, 18234, 57501
379, 2, 134, 6, 0, 113, 9555, 31408, 16283, 57501
385, 5, 265, 7, 0, 59, 10191, 32465, 14509, 57501
391, 1, 512, 7, 0, 52, 10781, 33048, 13100, 57501
397, 1, 864, 4, 0, 53, 11314, 34063, 11202, 57501
403, 2, 4689, 4, 0, 155, 22199, 1296, 29156, 57501
409, 2, 4964, 3, 0, 157, 22492, 1285, 28598, 57501
415, 3, 4970, 2, 0, 127, 22816, 1280, 28303, 57501
421, 3, 5048, 3, 0, 97, 22904, 1283, 28163, 57501
427, 2, 5035, 3, 0, 87, 22909, 1403, 28062, 57501
433, 0, 5032, 4, 0, 89, 22974, 1701, 27701, 57501
439, 1, 5031, 4, 0, 97, 22930, 1960, 27478, 57501
445, 2, 5038, 3, 0, 96, 22339, 1, 30022, 57501
451, 2, 5001, 3, 0, 104, 21703, 0, 30688, 57501
457, 2, 4760, 3, 0, 84, 21156, 1, 31495, 57501
463, 2, 4653, 4, 0, 79, 20476, 2, 32285, 57501
469, 2, 4528, 3, 0, 77, 20189, 1, 32701, 57501
475, 2, 3698, 2, 0, 65, 17680, 188, 35866, 57501
481, 1, 2322, 1, 0, 64, 14411, 193, 40509, 57501
487, 1, 1752, 1, 0, 59, 8356, 366, 46966, 57501
493, 1, 1160, 0, 0, 43, 7676, 492, 48129, 57501
499, 1, 917, 1, 0, 38, 7388, 607, 48549, 57501
505, 1, 714, 0, 0, 40, 7674, 1175, 47897, 57501
511, 2, 635, 0, 0, 35, 7743, 1597, 47489, 57501
517, 2, 456, 0, 0, 34, 7695, 1833, 47481, 57501
523, 2, 417, 0, 0, 30, 7663, 1865, 47524, 57501
529, 2, 534, 0, 0, 29, 8026, 36, 48874, 57501
535, 2, 447, 0, 0, 25, 8404, 36, 48587, 57501
541, 2, 687, 0, 0, 22, 16017, 5, 40768, 57501
547, 3, 2169, 0, 0, 16, 23852, 6, 31455, 57501
553, 2, 4750, 0, 0, 14, 31296, 92, 21347, 57501
559, 2, 6305, 0, 0, 13, 34460, 89, 16632, 57501
565, 2, 8019, 1, 0, 11, 39068, 128, 10272, 57501
571, 1, 8756, 0, 0, 11, 40876, 38, 7819, 57501
577, 1, 9298, 1, 0, 13, 41884, 39, 6265, 57501
583, 1, 9337, 0, 0, 17, 41923, 45, 6178, 57501
589, 0, 9303, 0, 0, 16, 41632, 48, 6502, 57501
595, 3, 9306, 2, 0, 14, 41502, 49, 6625, 57501
601, 0, 9283, 0, 0, 14, 41184, 103, 6917, 57501
607, 4, 9238, 1, 0, 9, 40799, 107, 7343, 57501
613, 3, 9049, 0, 0, 14, 33843, 181, 14411, 57501
619, 2, 8476, 0, 0, 13, 26026, 325, 22659, 57501
625, 2, 7160, 1, 0, 12, 18690, 483, 31153, 57501
631, 3, 6142, 1, 0, 10, 17970, 483, 32892, 57501
637, 2, 4818, 3, 0, 10, 16072, 573, 36023, 57501
643, 2, 3398, 3, 0, 12, 13253, 811, 40022, 57501
649, 2, 2609, 0, 0, 14, 12203, 814, 41859, 57501
655, 1, 1750, 1, 0, 14, 10571, 5, 45159, 57501
661, 0, 1346, 1, 0, 17, 10173, 5, 45959, 57501
667, 1, 1081, 2, 0, 14, 9512, 6, 46885, 57501
673, 1, 917, 1, 0, 15, 9271, 5, 47291, 57501
679, 1, 724, 1, 0, 14, 8754, 4, 48003, 57501
685, 1, 534, 0, 0, 15, 8619, 5, 48327, 57501
691, 1, 388, 0, 0, 15, 8292, 4, 48801, 57501
697, 1, 344, 0, 0, 14, 8707, 3, 48432, 57501
703, 1, 296, 0, 0, 13, 8916, 4, 48271, 57501
709, 1, 695, 0, 0, 13, 10469, 5, 46318, 57501
715, 1, 928, 0, 0, 10, 12618, 6, 43938, 57501
721, 1, 1630, 1, 0, 10, 15591, 5, 40263, 57501
727, 1, 2425, 1, 0, 12, 16385, 7, 38670, 57501
733, 2, 3100, 0, 0, 12, 19713, 7, 34667, 57501
739, 2, 3968, 0, 0, 15, 22092, 4, 31420, 57501
745, 2, 4360, 1, 0, 16, 22981, 4, 30137, 57501
751, 2, 4589, 1, 0, 15, 23398, 5, 29491, 57501
757, 1, 4562, 0, 0, 18, 23643, 6, 29271, 57501
763, 1, 4489, 0, 0, 18, 23367, 6, 29620, 57501
769, 1, 4455, 0, 0, 16, 23093, 37, 29899, 57501
775, 0, 4452, 0, 0, 15, 22886, 38, 30110, 57501
781, 0, 4231, 0, 0, 15, 22303, 5, 30947, 57501
787, 0, 4027, 0, 0, 17, 21069, 5, 32383, 57501
