ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57534, 0, 0, 0, 0, 0, 0, 0, 57534
360, 57534, 0, 0, 0, 0, 0, 0, 0, 57534
361, 3, 0, 4, 0, 81, 7096, 21998, 28352, 57534
367, 5, 2, 4, 0, 49, 7095, 22007, 28372, 57534
373, 3, 3, 3, 0, 57, 7096, 24416, 25956, 57534
379, 3, 2, 2, 0, 54, 7098, 26649, 23726, 57534
385, 2, 3, 2, 0, 55, 7097, 28062, 22313, 57534
391, 2, 0, 2, 0, 129, 7098, 29235, 21068, 57534
397, 3, 0, 3, 0, 101, 7127, 30776, 19524, 57534
403, 4, 2, 3, 0, 224, 7242, 398, 49661, 57534
409, 3, 2, 3, 0, 172, 7289, 398, 49667, 57534
415, 3, 2, 4, 0, 334, 7286, 397, 49508, 57534
421, 4, 0, 4, 0, 312, 7276, 396, 49542, 57534
427, 3, 2, 4, 0, 246, 7431, 404, 49444, 57534
433, 3, 2, 4, 0, 235, 7432, 415, 49443, 57534
439, 4, 2, 4, 0, 238, 8164, 414, 48708, 57534
445, 4, 318, 4, 0, 189, 10337, 0, 46682, 57534
451, 3, 853, 4, 0, 183, 12313, 0, 44178, 57534
457, 2, 1948, 4, 0, 232, 15158, 0, 40190, 57534
463, 2, 2739, 5, 0, 145, 17531, 0, 37112, 57534
469, 2, 3640, 5, 0, 109, 20438, 2, 33338, 57534
475, 2, 4372, 3, 0, 108, 23338, 2, 29709, 57534
481, 2, 5027, 2, 0, 71, 24694, 4, 27734, 57534
487, 1, 5225, 1, 0, 72, 25212, 7, 27016, 57534
493, 2, 5286, 1, 0, 69, 25336, 9, 26831, 57534
499, 2, 5286, 1, 0, 70, 25278, 8, 26889, 57534
505, 2, 5287, 1, 0, 56, 25214, 8, 26966, 57534
511, 2, 5287, 1, 0, 55, 24852, 70, 27267, 57534
517, 3, 5257, 0, 0, 34, 24254, 100, 27886, 57534
523, 2, 5047, 0, 0, 35, 23709, 100, 28641, 57534
529, 2, 4444, 0, 0, 33, 21568, 1148, 30339, 57534
535, 2, 3721, 1, 0, 34, 19801, 1860, 32115, 57534
541, 2, 2942, 1, 0, 29, 17250, 2865, 34445, 57534
547, 1, 2520, 1, 0, 29, 15029, 3726, 36228, 57534
553, 1, 2010, 1, 0, 28, 13499, 4199, 37796, 57534
559, 2, 1760, 1, 0, 28, 12219, 4541, 38983, 57534
565, 2, 1400, 0, 0, 30, 11482, 5642, 38978, 57534
571, 4, 900, 0, 0, 28, 10248, 1244, 45110, 57534
577, 3, 719, 0, 0, 30, 9239, 1857, 45686, 57534
583, 2, 489, 0, 0, 32, 8713, 2232, 46066, 57534
589, 2, 440, 0, 0, 31, 8133, 2766, 46162, 57534
595, 1, 261, 0, 0, 30, 7911, 3564, 45767, 57534
601, 1, 190, 0, 0, 30, 7895, 4126, 45292, 57534
607, 1, 191, 0, 0, 27, 8276, 4509, 44530, 57534
613, 2, 189, 0, 0, 25, 10998, 441, 45879, 57534
619, 2, 442, 1, 0, 23, 11533, 571, 44962, 57534
625, 2, 986, 2, 0, 17, 14022, 955, 41550, 57534
631, 2, 1557, 2, 0, 16, 15812, 1187, 38958, 57534
637, 2, 2868, 1, 0, 14, 19709, 1578, 33362, 57534
643, 2, 3082, 0, 0, 16, 21405, 1745, 31284, 57534
649, 1, 3614, 0, 0, 15, 23286, 1829, 28789, 57534
655, 1, 3876, 0, 0, 15, 23805, 164, 29673, 57534
661, 1, 3939, 0, 0, 16, 23779, 264, 29535, 57534
667, 0, 3909, 0, 0, 18, 23600, 409, 29598, 57534
673, 0, 3908, 0, 0, 19, 23471, 481, 29655, 57534
679, 0, 3882, 0, 0, 20, 23389, 490, 29753, 57534
685, 0, 3851, 0, 0, 19, 22547, 1012, 30105, 57534
691, 0, 3807, 0, 0, 18, 21802, 1161, 30746, 57534
697, 0, 3508, 0, 0, 19, 20512, 217, 33278, 57534
703, 1, 3158, 0, 0, 18, 19243, 247, 34867, 57534
709, 2, 2858, 0, 0, 18, 17453, 387, 36816, 57534
715, 2, 2174, 0, 0, 17, 15023, 889, 39429, 57534
721, 3, 1583, 1, 0, 15, 13482, 1121, 41329, 57534
727, 3, 1002, 1, 0, 13, 11999, 1275, 43241, 57534
733, 3, 781, 1, 0, 13, 10701, 1457, 44578, 57534
739, 2, 691, 1, 0, 16, 9462, 57, 47305, 57534
745, 1, 411, 1, 0, 17, 9113, 59, 47932, 57534
751, 0, 201, 1, 0, 18, 8383, 344, 48587, 57534
757, 0, 182, 1, 0, 17, 8212, 803, 48319, 57534
763, 0, 73, 1, 0, 16, 7983, 805, 48656, 57534
769, 0, 53, 1, 0, 16, 7793, 806, 48865, 57534
775, 0, 54, 1, 0, 16, 8248, 810, 48405, 57534
781, 0, 717, 0, 0, 17, 10948, 2348, 43504, 57534
787, 0, 1085, 0, 0, 17, 13257, 3223, 39952, 57534
793, 1, 1414, 0, 0, 16, 15691, 3973, 36439, 57534
799, 0, 2159, 0, 0, 18, 16311, 4383, 34663, 57534
805, 0, 3426, 0, 0, 16, 18025, 5230, 30837, 57534
811, 0, 4145, 1, 0, 15, 19642, 5502, 28229, 57534
817, 0, 4303, 1, 0, 15, 19945, 5750, 27520, 57534
823, 0, 4656, 1, 0, 15, 20671, 3087, 29104, 57534
