ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57516, 0, 0, 0, 0, 0, 0, 0, 57516
360, 57516, 0, 0, 0, 0, 0, 0, 0, 57516
361, 2, 1857, 3, 0, 170, 13498, 27364, 14622, 57516
367, 2, 1856, 3, 0, 127, 13495, 27402, 14631, 57516
373, 2, 1853, 4, 0, 102, 13538, 30683, 11334, 57516
379, 3, 1888, 4, 0, 76, 13538, 33119, 8888, 57516
385, 2, 1888, 3, 0, 79, 13568, 34722, 7254, 57516
391, 2, 1861, 3, 0, 83, 13569, 35432, 6566, 57516
397, 2, 1811, 2, 0, 61, 13568, 36208, 5864, 57516
403, 1, 1781, 3, 0, 250, 13629, 9680, 32172, 57516
409, 1, 1752, 4, 0, 242, 13627, 9796, 32094, 57516
415, 1, 1690, 4, 0, 229, 13627, 10057, 31908, 57516
421, 2, 1659, 5, 0, 148, 13627, 11041, 31034, 57516
427, 2, 1658, 5, 0, 149, 13628, 11377, 30697, 57516
433, 2, 1148, 5, 0, 284, 11807, 12893, 31377, 57516
439, 1, 640, 5, 0, 271, 10422, 13414, 32763, 57516
445, 2, 468, 6, 0, 300, 9713, 6447, 40580, 57516
451, 2, 408, 5, 0, 315, 9359, 6992, 40435, 57516
457, 1, 348, 6, 0, 269, 9077, 8518, 39297, 57516
463, 1, 226, 6, 0, 216, 8647, 9631, 38789, 57516
469, 1, 147, 6, 0, 180, 8257, 10954, 37971, 57516
475, 0, 98, 7, 0, 139, 8121, 11978, 37173, 57516
481, 2, 70, 5, 0, 112, 7810, 15412, 34105, 57516
487, 2, 21, 3, 0, 60, 8138, 5843, 43449, 57516
493, 2, 121, 4, 0, 46, 12832, 9040, 35471, 57516
499, 2, 519, 3, 0, 37, 19912, 11243, 25800, 57516
505, 3, 2444, 4, 0, 35, 25911, 12594, 16525, 57516
511, 1, 3272, 4, 0, 36, 28949, 12951, 12303, 57516
517, 1, 3997, 2, 0, 29, 31296, 13692, 8499, 57516
523, 1, 4416, 2, 0, 28, 33172, 14017, 5880, 57516
529, 1, 5639, 3, 0, 24, 36417, 6099, 9333, 57516
535, 1, 5695, 2, 0, 23, 36411, 5937, 9447, 57516
541, 2, 5673, 2, 0, 24, 36148, 8298, 7369, 57516
547, 1, 5654, 1, 0, 25, 35976, 9942, 5917, 57516
553, 1, 5564, 1, 0, 25, 35945, 11383, 4597, 57516
559, 1, 5514, 1, 0, 25, 35825, 11509, 4641, 57516
565, 2, 5424, 1, 0, 23, 34831, 12245, 4990, 57516
571, 2, 3448, 1, 0, 13, 24452, 14194, 15406, 57516
577, 4, 2126, 1, 0, 10, 18279, 19892, 17204, 57516
583, 2, 1874, 3, 0, 12, 17808, 20726, 17091, 57516
589, 2, 1783, 2, 0, 10, 17172, 21731, 16816, 57516
595, 2, 1535, 1, 0, 10, 15185, 24857, 15926, 57516
601, 1, 1145, 0, 0, 12, 13044, 27191, 16123, 57516
607, 0, 827, 1, 0, 8, 11707, 28924, 16049, 57516
613, 2, 677, 1, 0, 9, 11065, 9713, 36049, 57516
619, 2, 495, 2, 0, 10, 9899, 10616, 36492, 57516
625, 2, 326, 1, 0, 10, 9559, 11738, 35880, 57516
631, 2, 296, 1, 0, 10, 9321, 12656, 35230, 57516
637, 3, 245, 1, 0, 13, 8971, 13916, 34367, 57516
643, 3, 164, 3, 0, 9, 8949, 14480, 33908, 57516
649, 2, 146, 1, 0, 11, 8690, 15880, 32786, 57516
655, 2, 147, 0, 0, 10, 9074, 5445, 42838, 57516
661, 1, 208, 1, 0, 10, 10264, 7331, 39701, 57516
667, 2, 526, 0, 0, 10, 12223, 7968, 36787, 57516
673, 2, 2160, 0, 0, 11, 15132, 9783, 30428, 57516
679, 2, 2250, 0, 0, 10, 15530, 9881, 29843, 57516
685, 2, 3260, 0, 0, 10, 18228, 11046, 24970, 57516
691, 2, 3599, 0, 0, 10, 20131, 11510, 22264, 57516
697, 2, 5313, 0, 0, 10, 24198, 3655, 24338, 57516
703, 1, 5580, 1, 0, 11, 24192, 4055, 23676, 57516
709, 1, 5579, 1, 0, 10, 24112, 4475, 23338, 57516
715, 2, 5580, 0, 0, 11, 23878, 5269, 22776, 57516
721, 2, 5549, 1, 0, 9, 23711, 6643, 21601, 57516
727, 2, 5457, 1, 0, 11, 23350, 7047, 21648, 57516
733, 2, 5267, 1, 0, 11, 22618, 9010, 20607, 57516
739, 3, 4778, 2, 0, 10, 21731, 7175, 23817, 57516
745, 3, 4538, 1, 0, 11, 20962, 8198, 23803, 57516
751, 3, 3877, 1, 0, 12, 19492, 10151, 23980, 57516
757, 2, 3117, 1, 0, 13, 17698, 13970, 22715, 57516
763, 2, 2718, 1, 0, 12, 16910, 15673, 22200, 57516
769, 3, 1939, 0, 0, 11, 14750, 18057, 22756, 57516
775, 3, 1263, 0, 0, 12, 11471, 20781, 23986, 57516
781, 4, 733, 0, 0, 13, 10321, 4215, 42230, 57516
787, 5, 663, 0, 0, 11, 9821, 4469, 42547, 57516
793, 4, 463, 0, 0, 12, 9050, 5296, 42691, 57516
799, 4, 404, 0, 0, 10, 8811, 5406, 42881, 57516
805, 5, 354, 0, 0, 9, 8491, 6334, 42323, 57516
811, 5, 452, 0, 0, 9, 8061, 7344, 41645, 57516
817, 4, 402, 0, 0, 10, 8152, 7977, 40971, 57516
823, 3, 412, 0, 0, 9, 8405, 6686, 42001, 57516
829, 2, 516, 0, 0, 9, 12357, 10857, 33775, 57516
835, 1, 914, 0, 0, 9, 13719, 13009, 29864, 57516
841, 1, 1570, 1, 0, 10, 15081, 14840, 26013, 57516
847, 1, 1563, 1, 0, 11, 15457, 15515, 24968, 57516
853, 1, 1791, 1, 0, 11, 16038, 16670, 23004, 57516
859, 1, 1993, 2, 0, 12, 16207, 17425, 21876, 57516
865, 1, 2515, 2, 0, 12, 35345, 1616, 18025, 57516
871, 1, 2410, 2, 0, 13, 39976, 2039, 13075, 57516
877, 1, 2319, 3, 0, 12, 41890, 2300, 10991, 57516
883, 1, 2298, 3, 0, 11, 42941, 2577, 9685, 57516
889, 2, 2128, 2, 0, 11, 44605, 3139, 7629, 57516
895, 0, 2057, 2, 0, 13, 16239, 10461, 28744, 57516
901, 0, 1807, 2, 0, 14, 17648, 10541, 27504, 57516
907, 0, 1627, 2, 0, 13, 21583, 10700, 23591, 57516
913, 0, 1417, 1, 0, 12, 25228, 10753, 20105, 57516
919, 0, 995, 0, 0, 15, 29520, 10571, 16415, 57516
925, 1, 868, 0, 0, 14, 31923, 10554, 14156, 57516
931, 2, 655, 0, 0, 12, 36327, 9764, 10756, 57516
937, 3, 505, 0, 0, 12, 38876, 7837, 10283, 57516
943, 2, 354, 0, 0, 9, 40370, 6660, 10121, 57516
949, 3, 303, 0, 0, 8, 43227, 5047, 8928, 57516
955, 3, 242, 0, 0, 8, 46401, 3750, 7112, 57516
961, 3, 162, 0, 0, 10, 47067, 3530, 6744, 57516
967, 4, 142, 0, 0, 9, 7678, 10191, 39492, 57516
973, 4, 42, 0, 0, 9, 10293, 9602, 37566, 57516
979, 4, 42, 0, 0, 9, 23271, 8717, 25473, 57516
985, 3, 41, 0, 0, 11, 27348, 8696, 21417, 57516
991, 3, 101, 0, 0, 9, 8634, 13224, 35545, 57516
997, 3, 99, 0, 0, 10, 12756, 13107, 31541, 57516
1003, 4, 350, 0, 0, 6, 18222, 12898, 26036, 57516
1009, 4, 555, 0, 0, 8, 27567, 10995, 18387, 57516
