ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57511, 0, 0, 0, 0, 0, 0, 0, 57511
360, 57511, 0, 0, 0, 0, 0, 0, 0, 57511
361, 3, 2, 4, 0, 199, 7245, 34071, 15987, 57511
367, 3, 4, 3, 0, 122, 7242, 34112, 16025, 57511
373, 2, 6, 3, 0, 89, 7242, 38169, 12000, 57511
379, 0, 4, 3, 0, 53, 7283, 40414, 9754, 57511
385, 1, 34, 3, 0, 71, 7315, 41752, 8335, 57511
391, 3, 35, 2, 0, 26, 7318, 42703, 7424, 57511
397, 2, 66, 2, 0, 70, 7399, 43727, 6245, 57511
403, 1, 1926, 2, 0, 301, 18206, 13449, 23626, 57511
409, 1, 2650, 2, 0, 131, 20582, 11692, 22453, 57511
415, 1, 4386, 1, 0, 49, 24451, 12456, 16167, 57511
421, 2, 5445, 1, 0, 54, 27765, 13178, 11066, 57511
427, 1, 6113, 3, 0, 38, 29876, 14019, 7461, 57511
433, 0, 6356, 3, 0, 66, 30965, 14827, 5294, 57511
439, 0, 6463, 3, 0, 148, 31129, 15093, 4675, 57511
445, 0, 6522, 3, 0, 180, 31513, 6697, 12596, 57511
451, 1, 6522, 4, 0, 179, 31510, 6770, 12525, 57511
457, 1, 6492, 6, 0, 162, 31479, 7078, 12293, 57511
463, 1, 6451, 5, 0, 127, 31416, 7361, 12150, 57511
469, 1, 6370, 5, 0, 84, 31326, 7945, 11780, 57511
475, 0, 5360, 4, 0, 75, 27860, 9457, 14755, 57511
481, 0, 4745, 3, 0, 43, 25483, 10580, 16657, 57511
487, 0, 1605, 33, 0, 34, 15258, 3058, 37523, 57511
493, 1, 776, 31, 0, 18, 11483, 3572, 41630, 57511
499, 1, 216, 31, 0, 12, 9318, 4883, 43050, 57511
505, 0, 98, 1, 0, 7, 8048, 6532, 42825, 57511
511, 1, 37, 1, 0, 7, 7780, 6805, 42880, 57511
517, 1, 34, 2, 0, 9, 7815, 7170, 42480, 57511
523, 2, 35, 1, 0, 6, 7750, 7586, 42131, 57511
529, 1, 7, 1, 0, 5, 7358, 4541, 45598, 57511
535, 1, 7, 1, 0, 6, 7257, 6180, 44059, 57511
541, 1, 8, 1, 0, 7, 7266, 8873, 41355, 57511
547, 1, 8, 1, 0, 6, 7384, 11464, 38647, 57511
553, 1, 8, 1, 0, 7, 7432, 14286, 35776, 57511
559, 1, 8, 1, 0, 7, 7664, 14614, 35216, 57511
565, 1, 8, 1, 0, 7, 7904, 15025, 34565, 57511
571, 1, 1203, 1, 0, 7, 12270, 9336, 34693, 57511
577, 1, 1638, 0, 0, 11, 13349, 11344, 31168, 57511
583, 0, 1990, 2, 0, 10, 14952, 13603, 26954, 57511
589, 0, 2167, 2, 0, 10, 15206, 14127, 25999, 57511
595, 0, 2511, 2, 0, 9, 16121, 15755, 23113, 57511
601, 1, 2982, 2, 0, 8, 16931, 18033, 19554, 57511
607, 1, 3188, 1, 0, 10, 17311, 19157, 17843, 57511
613, 1, 3357, 0, 0, 9, 18318, 5810, 30016, 57511
619, 1, 3354, 1, 0, 9, 18194, 6749, 29203, 57511
625, 2, 3354, 1, 0, 8, 18163, 7626, 28357, 57511
631, 0, 3324, 2, 0, 9, 18041, 7944, 28191, 57511
637, 0, 3244, 2, 0, 8, 17890, 8911, 27456, 57511
643, 0, 2651, 2, 0, 7, 16310, 9954, 28587, 57511
649, 1, 2430, 0, 0, 7, 15685, 10361, 29027, 57511
655, 1, 2107, 0, 0, 7, 14716, 3685, 36995, 57511
661, 2, 1693, 0, 0, 7, 13499, 5638, 36672, 57511
667, 1, 1459, 1, 0, 8, 12695, 7052, 36295, 57511
673, 1, 1228, 1, 0, 8, 11708, 8807, 35758, 57511
679, 1, 914, 1, 0, 7, 10796, 9525, 36267, 57511
685, 1, 734, 1, 0, 6, 10278, 10513, 35978, 57511
691, 0, 334, 1, 0, 7, 9321, 11931, 35917, 57511
697, 0, 192, 1, 0, 9, 8643, 2810, 45856, 57511
703, 0, 161, 1, 0, 9, 8233, 3070, 46037, 57511
709, 0, 131, 2, 0, 7, 8003, 3294, 46074, 57511
715, 0, 51, 2, 0, 8, 8041, 3998, 45411, 57511
721, 0, 51, 2, 0, 8, 7782, 4761, 44907, 57511
727, 0, 22, 2, 0, 7, 7811, 5074, 44595, 57511
733, 0, 154, 1, 0, 8, 8609, 5706, 43033, 57511
739, 1, 1252, 1, 0, 7, 14595, 2329, 39326, 57511
745, 1, 2362, 1, 0, 8, 17956, 3003, 34180, 57511
751, 7, 2792, 1, 0, 8, 19458, 3526, 31719, 57511
757, 6, 3971, 19, 0, 8, 22896, 4161, 26450, 57511
