ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57514, 0, 0, 0, 0, 0, 0, 0, 57514
360, 57514, 0, 0, 0, 0, 0, 0, 0, 57514
361, 1, 4, 3, 0, 67, 7404, 30086, 19949, 57514
367, 0, 1, 4, 0, 51, 7394, 30108, 19956, 57514
373, 1, 1, 6, 0, 56, 7592, 34107, 15751, 57514
379, 1, 3, 6, 0, 56, 7591, 36666, 13191, 57514
385, 1, 5, 5, 0, 63, 7590, 39125, 10725, 57514
391, 1, 5, 5, 0, 54, 7590, 39791, 10068, 57514
397, 3, 4, 5, 0, 44, 7591, 40779, 9088, 57514
403, 3, 39, 4, 0, 196, 7778, 6477, 43017, 57514
409, 2, 39, 4, 0, 157, 7778, 6563, 42971, 57514
415, 2, 39, 4, 0, 259, 8033, 7032, 42145, 57514
421, 3, 162, 3, 0, 199, 9690, 7349, 40108, 57514
427, 3, 615, 5, 0, 296, 12101, 7792, 36702, 57514
433, 3, 1338, 4, 0, 261, 15634, 8112, 32162, 57514
439, 4, 2126, 4, 0, 248, 17293, 8270, 29569, 57514
445, 4, 3207, 3, 0, 281, 20624, 217, 33178, 57514
451, 4, 3565, 3, 0, 258, 21889, 299, 31496, 57514
457, 4, 4139, 3, 0, 244, 23118, 378, 29628, 57514
463, 4, 4355, 5, 0, 122, 23724, 525, 28779, 57514
469, 3, 4353, 5, 0, 124, 23692, 668, 28669, 57514
475, 3, 4346, 5, 0, 118, 23601, 766, 28675, 57514
481, 3, 4345, 3, 0, 102, 23330, 841, 28890, 57514
487, 2, 4345, 2, 0, 100, 23232, 124, 29709, 57514
493, 3, 4314, 2, 0, 98, 22640, 249, 30208, 57514
499, 3, 4075, 3, 0, 67, 20778, 809, 31779, 57514
505, 2, 3836, 2, 0, 67, 19418, 949, 33240, 57514
511, 2, 3134, 2, 0, 67, 18088, 886, 35335, 57514
517, 2, 2557, 2, 0, 67, 16179, 1119, 37588, 57514
523, 3, 2117, 2, 0, 64, 14369, 1078, 39881, 57514
529, 2, 1547, 1, 0, 63, 12699, 1434, 41768, 57514
535, 2, 1135, 1, 0, 62, 11420, 2565, 42329, 57514
541, 4, 845, 1, 0, 61, 10300, 3489, 42814, 57514
547, 2, 444, 1, 0, 62, 8680, 5059, 43266, 57514
553, 3, 384, 0, 0, 51, 8450, 5482, 43144, 57514
559, 3, 324, 1, 0, 51, 8209, 5806, 43120, 57514
565, 4, 325, 1, 0, 50, 8029, 6984, 42121, 57514
571, 3, 285, 1, 0, 51, 7729, 747, 48698, 57514
577, 3, 225, 1, 0, 50, 7679, 875, 48681, 57514
583, 5, 144, 2, 0, 49, 8055, 1167, 48092, 57514
589, 5, 123, 2, 0, 50, 9369, 1320, 46645, 57514
595, 3, 217, 4, 0, 46, 11253, 1872, 44119, 57514
601, 3, 791, 3, 0, 38, 12481, 2208, 41990, 57514
607, 1, 3338, 3, 0, 35, 18228, 2531, 33378, 57514
613, 0, 6213, 3, 0, 28, 24653, 514, 26103, 57514
619, 0, 7906, 3, 0, 29, 29329, 505, 19742, 57514
625, 0, 8984, 3, 0, 30, 32083, 557, 15857, 57514
