ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
895, 0, 4317, 1, 0, 21472, 18, 141, 31564, 57513
901, 1, 4226, 1, 0, 22833, 18, 130, 30304, 57513
907, 3, 3932, 1, 0, 28194, 16, 214, 25153, 57513
913, 3, 3482, 1, 0, 32643, 15, 445, 20924, 57513
919, 3, 3311, 1, 0, 35229, 17, 573, 18379, 57513
925, 3, 2792, 2, 0, 40967, 16, 771, 12962, 57513
931, 3, 2066, 2, 0, 43024, 15, 857, 11546, 57513
937, 2, 1619, 3, 0, 42587, 12, 1426, 11864, 57513
943, 2, 1148, 3, 0, 43855, 12, 1625, 10868, 57513
949, 2, 909, 1, 0, 46289, 12, 301, 9999, 57513
955, 4, 428, 1, 0, 48055, 11, 327, 8687, 57513
961, 4, 274, 1, 0, 47625, 13, 344, 9252, 57513
967, 4, 94, 1, 0, 47530, 14, 232, 9638, 57513
973, 3, 64, 1, 0, 48315, 14, 257, 8859, 57513
979, 3, 63, 1, 0, 49098, 14, 187, 8147, 57513
985, 3, 33, 0, 0, 49191, 14, 714, 7558, 57513
991, 4, 254, 0, 0, 13438, 15, 2238, 41564, 57513
997, 4, 374, 0, 0, 12152, 16, 2116, 42851, 57513
1003, 4, 343, 0, 0, 18871, 18, 1942, 36335, 57513
1009, 3, 767, 2, 0, 23002, 16, 1817, 31906, 57513
1015, 4, 967, 2, 0, 27661, 18, 1799, 27062, 57513
1021, 3, 1162, 3, 0, 34353, 17, 1401, 20574, 57513
1027, 3, 1222, 3, 0, 36292, 15, 1318, 18660, 57513
1033, 3, 1531, 3, 0, 39743, 17, 310, 15906, 57513
1039, 3, 1530, 3, 0, 41973, 16, 161, 13827, 57513
1045, 3, 1559, 2, 0, 44506, 17, 150, 11276, 57513
1051, 5, 1539, 2, 0, 46882, 15, 297, 8773, 57513
1057, 4, 1540, 2, 0, 47574, 14, 335, 8044, 57513
1063, 5, 1450, 2, 0, 48578, 13, 331, 7134, 57513
1069, 5, 1389, 2, 0, 50147, 14, 333, 5623, 57513
1075, 1, 1269, 1, 0, 51199, 18, 90, 4935, 57513
1081, 1, 1089, 2, 0, 51172, 14, 368, 4867, 57513
1087, 1, 1015, 0, 0, 13463, 14, 3013, 40007, 57513
1093, 0, 730, 0, 0, 14636, 14, 3042, 39091, 57513
1099, 1, 552, 0, 0, 21979, 13, 3013, 31955, 57513
1105, 2, 401, 0, 0, 27586, 13, 3067, 26444, 57513
1111, 2, 342, 0, 0, 31355, 14, 3054, 22746, 57513
1117, 2, 214, 1, 0, 38218, 17, 462, 18599, 57513
1123, 2, 125, 1, 0, 42290, 15, 195, 14885, 57513
1129, 2, 92, 1, 0, 45764, 18, 112, 11524, 57513
1135, 2, 92, 1, 0, 46466, 19, 122, 10811, 57513
1141, 2, 63, 0, 0, 48005, 18, 104, 9321, 57513
1147, 1, 33, 0, 0, 49843, 19, 101, 7516, 57513
1153, 1, 33, 0, 0, 49266, 18, 245, 7950, 57513
1159, 1, 156, 0, 0, 11892, 17, 3563, 41884, 57513
1165, 1, 207, 1, 0, 10640, 17, 3936, 42711, 57513
1171, 1, 328, 2, 0, 18858, 19, 4036, 34269, 57513
1177, 1, 653, 2, 0, 24938, 18, 4108, 27793, 57513
1183, 1, 729, 2, 0, 27915, 17, 4099, 24750, 57513
1189, 0, 845, 2, 0, 32638, 15, 4179, 19834, 57513
1195, 0, 873, 2, 0, 38008, 15, 4399, 14216, 57513
1201, 0, 1490, 2, 0, 41246, 17, 418, 14340, 57513
1207, 0, 1491, 2, 0, 43288, 16, 241, 12475, 57513
1213, 2, 1461, 2, 0, 43985, 14, 228, 11821, 57513
1219, 1, 1461, 2, 0, 45907, 15, 200, 9927, 57513
1225, 1, 1432, 2, 0, 46481, 11, 240, 9346, 57513
1231, 0, 1399, 2, 0, 47591, 14, 326, 8181, 57513
1237, 0, 1340, 1, 0, 48157, 14, 564, 7437, 57513
1243, 0, 1253, 0, 0, 49223, 13, 49, 6975, 57513
1249, 0, 1105, 0, 0, 47771, 14, 71, 8552, 57513
1255, 0, 983, 0, 0, 15086, 15, 543, 40886, 57513
1261, 0, 892, 0, 0, 17118, 15, 383, 39105, 57513
1267, 0, 742, 0, 0, 22813, 16, 340, 33602, 57513
1273, 0, 562, 0, 0, 28331, 15, 359, 28246, 57513
1279, 1, 441, 0, 0, 34630, 15, 360, 22066, 57513
1285, 1, 322, 1, 0, 38562, 13, 282, 18332, 57513
1291, 2, 304, 1, 0, 40142, 13, 418, 16633, 57513
1297, 2, 272, 0, 0, 42549, 13, 449, 14228, 57513
1303, 2, 213, 0, 0, 45427, 13, 471, 11387, 57513
1309, 2, 184, 0, 0, 45750, 14, 596, 10967, 57513
1315, 2, 95, 1, 0, 47995, 12, 562, 8846, 57513
1321, 2, 95, 1, 0, 46591, 12, 564, 10248, 57513
1327, 2, 63, 2, 0, 8859, 12, 5878, 42697, 57513
1333, 2, 97, 1, 0, 9336, 14, 5891, 42172, 57513
1339, 1, 354, 0, 0, 20057, 17, 5401, 31683, 57513
1345, 1, 1026, 0, 0, 28026, 19, 4895, 23546, 57513
1351, 0, 1253, 0, 0, 31788, 20, 4488, 19964, 57513
1357, 0, 1471, 0, 0, 37491, 19, 3822, 14710, 57513
1363, 0, 1627, 0, 0, 39983, 18, 3291, 12594, 57513
1369, 0, 1868, 1, 0, 44087, 18, 728, 10811, 57513
1375, 0, 1865, 1, 0, 46328, 17, 716, 8586, 57513
1381, 0, 1864, 0, 0, 47658, 16, 705, 7270, 57513
1387, 0, 1864, 0, 0, 49117, 17, 767, 5748, 57513
1393, 0, 1814, 0, 0, 47987, 12, 1207, 6493, 57513
1399, 0, 1694, 0, 0, 14011, 12, 9882, 31914, 57513
1405, 0, 1563, 0, 0, 14985, 12, 9868, 31085, 57513
1411, 0, 1173, 0, 0, 28482, 12, 947, 26899, 57513
1417, 0, 805, 0, 0, 34292, 11, 1883, 20522, 57513
1423, 0, 686, 0, 0, 11471, 10, 6614, 38732, 57513
1429, 0, 477, 0, 0, 15439, 10, 6868, 34719, 57513
1435, 1, 357, 0, 0, 26826, 10, 7624, 22695, 57513
1441, 1, 267, 0, 0, 30875, 11, 7776, 18583, 57513
1447, 1, 207, 1, 0, 33808, 12, 7820, 15664, 57513
1453, 3, 177, 1, 0, 43599, 13, 756, 12964, 57513
1459, 3, 147, 1, 0, 47386, 13, 369, 9594, 57513
1465, 3, 146, 1, 0, 46667, 13, 851, 9832, 57513
1471, 2, 148, 1, 0, 46901, 11, 950, 9500, 57513
1477, 1, 148, 2, 0, 48147, 11, 1089, 8115, 57513
1483, 1, 32, 1, 0, 50188, 11, 1128, 6152, 57513
1489, 1, 129, 0, 0, 48895, 12, 1407, 7069, 57513
1495, 3, 128, 1, 0, 51233, 11, 27, 6110, 57513
1501, 2, 1020, 2, 0, 24820, 12, 2804, 28853, 57513
1507, 1, 1054, 0, 0, 26322, 11, 2791, 27334, 57513
1513, 2, 1262, 0, 0, 34234, 12, 3016, 18987, 57513
1519, 2, 1350, 0, 0, 36846, 12, 3011, 16292, 57513
1525, 1, 1479, 0, 0, 38511, 13, 3040, 14469, 57513
1531, 1, 1522, 2, 0, 40105, 12, 3040, 12831, 57513
1537, 2, 3217, 0, 0, 32897, 12, 1442, 19943, 57513
1543, 2, 3342, 0, 0, 33508, 10, 1536, 19115, 57513
1549, 1, 3340, 0, 0, 33608, 12, 1824, 18728, 57513
1555, 1, 3340, 0, 0, 33576, 11, 2326, 18259, 57513
1561, 1, 3307, 1, 0, 33468, 10, 2493, 18233, 57513
1567, 1, 3265, 1, 0, 33466, 12, 2596, 18172, 57513
1573, 2, 2968, 1, 0, 29167, 11, 3295, 22069, 57513
1579, 2, 2364, 1, 0, 25857, 11, 572, 28706, 57513
1585, 2, 2198, 1, 0, 23161, 11, 554, 31586, 57513
1591, 1, 1877, 2, 0, 20720, 12, 574, 34327, 57513
1597, 2, 1629, 2, 0, 18690, 9, 581, 36600, 57513
1603, 2, 1519, 2, 0, 17939, 9, 611, 37431, 57513
1609, 1, 1219, 3, 0, 15768, 8, 479, 40035, 57513
1615, 2, 922, 3, 0, 13195, 8, 374, 43009, 57513
1621, 4, 381, 0, 0, 11094, 10, 1080, 44944, 57513
1627, 0, 272, 2, 0, 10532, 11, 1707, 44989, 57513
1633, 0, 195, 1, 0, 9573, 9, 2533, 45202, 57513
1639, 0, 73, 0, 0, 8952, 8, 2644, 45836, 57513
1645, 0, 23, 1, 0, 8442, 9, 4256, 44782, 57513
1651, 1, 3, 1, 0, 8169, 9, 4530, 44800, 57513
1657, 0, 2, 0, 0, 8120, 11, 5073, 44307, 57513
1663, 0, 4, 0, 0, 8169, 13, 544, 48783, 57513
1669, 1, 258, 0, 0, 11342, 11, 500, 45401, 57513
1675, 1, 707, 0, 0, 14437, 11, 472, 41885, 57513
1681, 1, 2151, 1, 0, 19307, 11, 473, 35569, 57513
1687, 15, 2496, 1, 0, 20163, 9, 570, 34259, 57513
1693, 12, 2896, 26, 0, 21464, 10, 570, 32535, 57513
1699, 17, 3379, 19, 0, 22695, 9, 679, 30715, 57513
1705, 16, 4431, 21, 0, 24421, 10, 747, 27867, 57513
1711, 16, 4630, 22, 0, 24260, 12, 728, 27845, 57513
1717, 10, 4697, 20, 0, 24115, 10, 1435, 27226, 57513
1723, 13, 4697, 22, 0, 23946, 10, 1895, 26930, 57513
1729, 3, 4684, 25, 0, 23879, 11, 2239, 26672, 57513
1735, 1, 4661, 25, 0, 23822, 10, 2381, 26613, 57513
1741, 2, 4562, 24, 0, 22924, 9, 2705, 27287, 57513
1747, 1, 4192, 21, 0, 21830, 9, 444, 31016, 57513
1753, 1, 3212, 18, 0, 17389, 10, 274, 36609, 57513
1759, 1, 2629, 16, 0, 15569, 11, 335, 38952, 57513
1765, 2, 2357, 13, 0, 14065, 11, 673, 40392, 57513
1771, 2, 1958, 10, 0, 12288, 9, 675, 42571, 57513
1777, 1, 1229, 8, 0, 10421, 10, 764, 45080, 57513
