ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57517, 0, 0, 0, 0, 0, 0, 0, 57517
360, 57517, 0, 0, 0, 0, 0, 0, 0, 57517
361, 1, 3811, 3, 0, 43, 17866, 25423, 10370, 57517
367, 3, 3807, 4, 0, 23, 17878, 25432, 10370, 57517
373, 3, 4716, 4, 0, 39, 19288, 29057, 4410, 57517
379, 4, 4853, 4, 0, 16, 19970, 30549, 2121, 57517
385, 2, 5007, 3, 0, 24, 20225, 31369, 887, 57517
391, 3, 5032, 3, 0, 21, 20253, 31607, 598, 57517
397, 2, 5031, 3, 0, 24, 20249, 31718, 490, 57517
403, 2, 5055, 3, 0, 139, 20394, 6212, 25712, 57517
409, 2, 5012, 3, 0, 59, 20394, 3872, 28175, 57517
415, 2, 4970, 3, 0, 58, 20377, 4439, 27668, 57517
421, 2, 4950, 4, 0, 55, 20492, 5421, 26593, 57517
427, 2, 4631, 5, 0, 61, 20504, 5807, 26507, 57517
433, 2, 3750, 4, 0, 39, 18806, 6155, 28761, 57517
439, 2, 2733, 5, 0, 50, 16352, 6370, 32005, 57517
445, 2, 2209, 6, 0, 145, 15019, 471, 39665, 57517
451, 1, 1831, 5, 0, 149, 13864, 842, 40825, 57517
457, 1, 1178, 4, 0, 153, 11998, 956, 43227, 57517
463, 1, 981, 4, 0, 141, 11326, 934, 44130, 57517
469, 1, 761, 3, 0, 79, 10477, 1184, 45012, 57517
475, 0, 572, 4, 0, 37, 9778, 1688, 45438, 57517
481, 0, 341, 2, 0, 35, 9186, 1612, 46341, 57517
487, 0, 231, 0, 0, 30, 8681, 544, 48031, 57517
493, 0, 152, 0, 0, 26, 8190, 805, 48344, 57517
499, 0, 149, 0, 0, 24, 7879, 1389, 48076, 57517
505, 0, 98, 0, 0, 25, 7649, 2846, 46899, 57517
511, 0, 64, 0, 0, 25, 7980, 3610, 45838, 57517
517, 0, 359, 0, 0, 20, 10600, 4045, 42493, 57517
523, 0, 605, 0, 0, 18, 12213, 4702, 39979, 57517
529, 1, 2810, 0, 0, 15, 17544, 790, 36357, 57517
535, 1, 3288, 0, 0, 15, 18070, 787, 35356, 57517
541, 2, 3904, 0, 0, 14, 22034, 1132, 30431, 57517
547, 1, 4792, 0, 0, 17, 24855, 1296, 26556, 57517
553, 1, 4930, 0, 0, 12, 25637, 1344, 25593, 57517
559, 1, 4994, 0, 0, 12, 26016, 1575, 24919, 57517
565, 19, 4989, 1, 0, 11, 26189, 1833, 24475, 57517
571, 10, 4932, 20, 0, 10, 26012, 4054, 22479, 57517
577, 11, 4931, 23, 0, 8, 25901, 5268, 21375, 57517
583, 6, 4750, 25, 0, 10, 25714, 7164, 19848, 57517
589, 2, 4576, 26, 0, 12, 24632, 9954, 18315, 57517
595, 5, 3978, 27, 0, 10, 23823, 12310, 17364, 57517
601, 2, 2807, 27, 0, 10, 20514, 17251, 16906, 57517
607, 1, 2275, 27, 0, 12, 19146, 19165, 16891, 57517
613, 2, 1908, 24, 0, 13, 17536, 1730, 36304, 57517
619, 3, 1370, 18, 0, 10, 14837, 2568, 38711, 57517
625, 2, 1069, 12, 0, 11, 13549, 2778, 40096, 57517
631, 3, 775, 10, 0, 11, 11706, 2911, 42101, 57517
637, 2, 598, 6, 0, 12, 10473, 3208, 43218, 57517
643, 2, 458, 4, 0, 11, 10034, 3364, 43644, 57517
649, 2, 247, 3, 0, 11, 9388, 4077, 43789, 57517
655, 3, 219, 1, 0, 10, 9120, 350, 47814, 57517
661, 4, 165, 0, 0, 11, 8969, 1285, 47083, 57517
667, 4, 152, 0, 0, 11, 8791, 1374, 47185, 57517
673, 3, 291, 0, 0, 12, 8723, 1885, 46603, 57517
679, 4, 387, 0, 0, 10, 8804, 2187, 46125, 57517
685, 3, 521, 0, 0, 9, 9922, 2639, 44423, 57517
691, 3, 769, 0, 0, 11, 11429, 2925, 42380, 57517
697, 3, 1814, 0, 0, 11, 15680, 2279, 37730, 57517
703, 2, 2265, 1, 0, 11, 17225, 2688, 35325, 57517
709, 4, 3451, 1, 0, 10, 18543, 3794, 31714, 57517
715, 4, 4124, 1, 0, 10, 20777, 5186, 27415, 57517
721, 3, 5121, 1, 0, 11, 22097, 5914, 24370, 57517
727, 4, 5155, 0, 0, 10, 21941, 6230, 24177, 57517
