ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
360, 57505, 0, 0, 0, 0, 0, 0, 0, 57505
361, 4, 2, 157, 0, 229, 7107, 31567, 18439, 57505
367, 2, 3, 154, 0, 101, 7107, 31643, 18495, 57505
373, 6, 63, 153, 0, 62, 7096, 35196, 14929, 57505
379, 2, 113, 154, 0, 65, 7146, 37277, 12748, 57505
385, 2, 115, 3, 0, 60, 7147, 39234, 10944, 57505
391, 2, 116, 4, 0, 65, 7149, 39776, 10393, 57505
397, 1, 116, 2, 0, 64, 7206, 40111, 10005, 57505
403, 1, 2948, 5, 0, 182, 19360, 91, 34918, 57505
409, 1, 3112, 5, 0, 90, 20066, 82, 34149, 57505
415, 2, 3982, 4, 0, 177, 21350, 72, 31918, 57505
421, 2, 4478, 3, 0, 94, 22503, 132, 30293, 57505
427, 2, 4840, 3, 0, 100, 24143, 105, 28312, 57505
433, 2, 5473, 4, 0, 142, 25311, 103, 26470, 57505
439, 2, 5535, 4, 0, 128, 25698, 48, 26090, 57505
445, 2, 5533, 2, 0, 206, 25758, 4, 26000, 57505
451, 2, 5480, 3, 0, 101, 25754, 4, 26161, 57505
457, 2, 5417, 2, 0, 105, 25747, 6, 26226, 57505
463, 2, 5416, 2, 0, 90, 25589, 70, 26336, 57505
469, 2, 5416, 132, 0, 84, 25570, 274, 26027, 57505
475, 2, 2805, 197, 0, 82, 14722, 253, 39444, 57505
481, 2, 2442, 195, 0, 80, 13206, 310, 41270, 57505
487, 0, 1588, 196, 0, 63, 11728, 36, 43894, 57505
493, 0, 1093, 196, 0, 53, 10766, 9, 45388, 57505
499, 0, 707, 197, 0, 43, 8983, 4, 47571, 57505
505, 1, 126, 194, 0, 45, 8314, 7, 48818, 57505
511, 0, 8, 95, 0, 40, 7422, 5, 49935, 57505
517, 3, 5, 31, 0, 38, 7284, 5, 50139, 57505
523, 2, 5, 1, 0, 39, 7258, 7, 50193, 57505
529, 1, 6, 1, 0, 38, 7434, 8, 50017, 57505
535, 0, 7, 2, 0, 39, 7583, 156, 49718, 57505
541, 1, 6, 3, 0, 39, 7771, 155, 49530, 57505
547, 1, 9, 0, 0, 39, 7653, 270, 49533, 57505
553, 2, 8, 1, 0, 25, 7652, 273, 49544, 57505
559, 3, 8, 1, 0, 25, 7946, 273, 49249, 57505
565, 3, 6, 0, 0, 25, 10825, 274, 46372, 57505
571, 3, 416, 2, 0, 15, 12970, 25, 44074, 57505
577, 3, 2006, 1, 0, 17, 15435, 279, 39764, 57505
583, 2, 2310, 2, 0, 17, 17026, 391, 37757, 57505
589, 2, 3591, 2, 0, 16, 19704, 387, 33803, 57505
595, 2, 4372, 1, 0, 15, 21207, 436, 31472, 57505
601, 1, 4772, 11, 0, 16, 22593, 440, 29672, 57505
607, 1, 4843, 1, 0, 15, 22755, 449, 29441, 57505
613, 1, 4874, 0, 0, 17, 22654, 82, 29877, 57505
619, 1, 4873, 0, 0, 18, 22623, 156, 29834, 57505
625, 2, 4872, 0, 0, 15, 22462, 159, 29995, 57505
631, 2, 4871, 10, 0, 16, 22340, 164, 30102, 57505
637, 2, 4872, 10, 0, 16, 21115, 325, 31165, 57505
643, 2, 4760, 0, 0, 15, 20179, 517, 32032, 57505
649, 2, 4430, 1, 0, 14, 19059, 761, 33238, 57505
655, 2, 4201, 1, 0, 14, 17590, 21, 35676, 57505
661, 2, 3200, 1, 0, 16, 15441, 21, 38824, 57505
667, 2, 2440, 1, 0, 16, 13853, 12, 41181, 57505
673, 2, 1943, 1, 0, 16, 12237, 15, 43291, 57505
679, 2, 1503, 1, 0, 15, 10705, 14, 45265, 57505
685, 2, 744, 0, 0, 26, 9832, 11, 46890, 57505
691, 1, 594, 0, 0, 18, 9095, 10, 47787, 57505
697, 2, 476, 0, 0, 14, 9086, 11, 47916, 57505
703, 5, 385, 31, 0, 13, 8805, 10, 48256, 57505
709, 4, 315, 31, 0, 16, 8290, 10, 48839, 57505
715, 4, 275, 31, 0, 16, 7971, 10, 49198, 57505
721, 4, 186, 31, 0, 15, 7973, 12, 49284, 57505
727, 4, 126, 31, 0, 15, 8054, 11, 49264, 57505
733, 2, 87, 31, 0, 16, 9261, 11, 48097, 57505
739, 2, 660, 42, 0, 15, 12493, 7, 44286, 57505
745, 2, 2100, 2, 0, 15, 15338, 6, 40042, 57505
751, 2, 3161, 3, 0, 15, 17374, 5, 36945, 57505
757, 2, 3803, 1, 0, 14, 21222, 3, 32460, 57505
763, 3, 4659, 1, 0, 14, 22971, 4, 29853, 57505
769, 2, 4910, 1, 0, 15, 24240, 4, 28333, 57505
775, 1, 4978, 1, 0, 15, 25225, 3, 27282, 57505
781, 2, 4982, 2, 0, 14, 25453, 6, 27046, 57505
787, 1, 4955, 3, 0, 14, 25347, 7, 27178, 57505
793, 1, 4954, 1, 0, 14, 25211, 6, 27318, 57505
799, 0, 4923, 2, 0, 13, 24947, 7, 27613, 57505
805, 0, 4924, 1, 0, 14, 24522, 7, 28037, 57505
811, 1, 4753, 1, 0, 14, 23737, 10, 28989, 57505
817, 1, 4111, 0, 0, 14, 22634, 11, 30734, 57505
823, 1, 2923, 0, 0, 15, 19705, 9, 34852, 57505
829, 1, 2682, 0, 0, 17, 18383, 8, 36414, 57505
835, 1, 1870, 100, 0, 17, 15870, 9, 39638, 57505
841, 0, 1430, 100, 0, 15, 14662, 11, 41287, 57505
847, 0, 981, 100, 0, 15, 13142, 7, 43260, 57505
853, 0, 621, 100, 0, 14, 11563, 11, 45196, 57505
859, 1, 366, 100, 0, 13, 10553, 11, 46461, 57505
865, 2, 284, 0, 0, 14, 19787, 4, 37414, 57505
871, 2, 194, 0, 0, 14, 32661, 4, 24630, 57505
877, 2, 154, 1, 0, 14, 8477, 10, 48847, 57505
883, 2, 97, 1, 0, 13, 14603, 7, 42782, 57505
889, 2, 65, 1, 0, 14, 22786, 5, 34632, 57505
895, 1, 47, 1, 0, 15, 8458, 7, 48976, 57505
901, 0, 154, 1, 0, 14, 9510, 8, 47818, 57505
907, 0, 153, 2, 0, 12, 14413, 6, 42919, 57505
913, 0, 275, 3, 0, 11, 23801, 5, 33410, 57505
919, 0, 849, 2, 0, 11, 32559, 5, 24079, 57505
925, 0, 961, 2, 0, 12, 36235, 5, 20290, 57505
931, 0, 1212, 1, 0, 12, 43941, 5, 12334, 57505
937, 0, 1458, 1, 0, 12, 45987, 6, 10041, 57505
943, 0, 1486, 1, 0, 13, 47489, 5, 8511, 57505
949, 0, 1445, 1, 0, 14, 53140, 11, 2894, 57505
955, 0, 1445, 1, 0, 14, 54110, 10, 1925, 57505
961, 0, 1445, 1, 0, 14, 54476, 11, 1558, 57505
967, 0, 1445, 1, 0, 13, 53796, 12, 2238, 57505
973, 1, 1319, 115, 0, 12, 52821, 13, 3224, 57505
979, 1, 1220, 85, 0, 12, 52592, 17, 3578, 57505
985, 0, 1073, 86, 0, 12, 52991, 16, 3327, 57505
991, 0, 982, 86, 0, 12, 52556, 7, 3862, 57505
997, 0, 882, 86, 0, 12, 53097, 12, 3416, 57505
1003, 0, 701, 86, 0, 11, 53433, 13, 3261, 57505
1009, 0, 573, 86, 0, 10, 52036, 16, 4784, 57505
1015, 0, 334, 86, 0, 9, 52363, 18, 4695, 57505
1021, 0, 302, 56, 0, 10, 53329, 20, 3788, 57505
1027, 0, 183, 26, 0, 9, 54024, 18, 3245, 57505
1033, 0, 153, 26, 0, 11, 53086, 14, 4215, 57505
1039, 0, 93, 26, 0, 11, 7544, 49, 49782, 57505
1045, 0, 92, 27, 0, 9, 7544, 54, 49779, 57505
1051, 0, 92, 26, 0, 9, 20708, 60, 36610, 57505
1057, 1, 3, 2, 0, 7, 31311, 49, 26132, 57505
1063, 1, 3, 2, 0, 9, 8875, 60, 48555, 57505
1069, 1, 3, 1, 0, 9, 16520, 43, 40928, 57505
1075, 2, 66, 1, 0, 10, 48640, 10, 8776, 57505
1081, 1, 273, 0, 0, 10, 55075, 7, 2139, 57505
1087, 2, 632, 0, 0, 7, 54287, 5, 2572, 57505
1093, 1, 964, 0, 0, 6, 53956, 7, 2571, 57505
1099, 0, 1067, 1, 0, 6, 54494, 7, 1930, 57505
1105, 0, 1374, 2, 0, 7, 54227, 8, 1887, 57505
1111, 0, 1372, 2, 0, 7, 53849, 7, 2268, 57505
1117, 1, 1371, 2, 0, 7, 53679, 6, 2439, 57505
1123, 2, 1371, 3, 0, 6, 53839, 7, 2277, 57505
1129, 1, 1372, 2, 0, 8, 51993, 6, 4123, 57505
1135, 1, 1373, 2, 0, 9, 51625, 7, 4488, 57505
1141, 1, 1373, 2, 0, 8, 51527, 6, 4588, 57505
1147, 1, 1263, 2, 0, 8, 51708, 4, 4519, 57505
1153, 1, 1202, 2, 0, 12, 50880, 4, 5404, 57505
1159, 1, 962, 2, 0, 13, 51411, 4, 5112, 57505
1165, 3, 842, 1, 0, 11, 52488, 4, 4156, 57505
1171, 2, 662, 1, 0, 10, 53692, 4, 3134, 57505
1177, 1, 423, 0, 0, 9, 54556, 6, 2510, 57505
1183, 1, 362, 0, 0, 9, 54628, 5, 2500, 57505
1189, 1, 211, 0, 0, 10, 55049, 4, 2230, 57505
