ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57517, 0, 0, 0, 0, 0, 0, 0, 57517
360, 57517, 0, 0, 0, 0, 0, 0, 0, 57517
361, 36, 74, 155, 0, 332, 7218, 33291, 16411, 57517
367, 18, 75, 174, 0, 139, 7211, 33473, 16427, 57517
373, 5, 119, 174, 0, 152, 7883, 36333, 12851, 57517
379, 4, 225, 174, 0, 120, 8607, 38534, 9853, 57517
385, 2, 363, 22, 0, 121, 9049, 39400, 8560, 57517
391, 2, 453, 23, 0, 109, 9210, 40077, 7643, 57517
397, 0, 638, 23, 0, 49, 9534, 41000, 6273, 57517
403, 1, 4607, 23, 0, 153, 20340, 11767, 20626, 57517
409, 2, 4782, 17, 0, 121, 20758, 11201, 20636, 57517
415, 1, 4860, 14, 0, 93, 21139, 11207, 20203, 57517
421, 0, 4879, 12, 0, 96, 21223, 11706, 19601, 57517
427, 0, 4863, 9, 0, 95, 21234, 12153, 19163, 57517
433, 0, 4711, 6, 0, 34, 21186, 12864, 18716, 57517
439, 0, 4596, 5, 0, 35, 21149, 12883, 18849, 57517
445, 0, 4353, 6, 0, 78, 20941, 10869, 21270, 57517
451, 1, 3971, 6, 0, 62, 20800, 11749, 20928, 57517
457, 3, 3603, 37, 0, 60, 20245, 13468, 20101, 57517
463, 3, 3213, 35, 0, 57, 19993, 13334, 20882, 57517
469, 2, 2853, 6, 0, 53, 19752, 14885, 19966, 57517
475, 1, 2342, 3, 0, 51, 17103, 17451, 20566, 57517
481, 2, 1615, 2, 0, 17, 14190, 20428, 21263, 57517
487, 2, 1053, 0, 0, 19, 12219, 15178, 29046, 57517
493, 2, 555, 0, 0, 16, 10578, 18816, 27550, 57517
499, 2, 291, 0, 0, 14, 9212, 25113, 22885, 57517
505, 3, 254, 1, 0, 15, 8656, 28148, 20440, 57517
511, 3, 166, 1, 0, 14, 8488, 28141, 20704, 57517
517, 3, 120, 2, 0, 16, 8186, 28877, 20313, 57517
523, 3, 123, 2, 0, 15, 8158, 30206, 19010, 57517
529, 20, 171, 2, 0, 16, 8155, 17908, 31245, 57517
535, 12, 168, 16, 0, 16, 8360, 18049, 30896, 57517
541, 12, 423, 21, 0, 15, 10280, 20252, 26514, 57517
547, 12, 566, 19, 0, 14, 11780, 21543, 23583, 57517
553, 14, 1230, 25, 0, 15, 13152, 22715, 20366, 57517
559, 10, 1438, 35, 0, 15, 14416, 22665, 18938, 57517
565, 3, 1418, 36, 0, 14, 15234, 23081, 17731, 57517
571, 2, 2660, 38, 0, 12, 18722, 17254, 18829, 57517
577, 10, 3435, 33, 0, 12, 19678, 17983, 16366, 57517
583, 18, 3461, 25, 0, 15, 19605, 18723, 15670, 57517
589, 15, 3409, 29, 0, 14, 19468, 21431, 13151, 57517
595, 11, 3418, 30, 0, 14, 19339, 22403, 12302, 57517
601, 9, 3395, 36, 0, 14, 19216, 24021, 10826, 57517
607, 11, 3361, 35, 0, 12, 19032, 23959, 11107, 57517
613, 13, 3242, 32, 0, 13, 18360, 13286, 22571, 57517
619, 13, 3142, 26, 0, 13, 17465, 13429, 23429, 57517
625, 8, 2739, 28, 0, 14, 15753, 15704, 23271, 57517
631, 3, 2676, 25, 0, 14, 15327, 15439, 24033, 57517
637, 1, 2487, 26, 0, 14, 14647, 16146, 24196, 57517
643, 1, 2236, 24, 0, 12, 12692, 17879, 24673, 57517
649, 11, 1119, 16, 0, 12, 10074, 21761, 24524, 57517
655, 9, 944, 17, 0, 12, 9742, 10404, 36389, 57517
661, 10, 854, 16, 0, 9, 9313, 12014, 35301, 57517
667, 13, 614, 24, 0, 10, 8704, 14064, 34088, 57517
673, 7, 356, 25, 0, 10, 8187, 17486, 31446, 57517
679, 4, 220, 25, 0, 8, 8069, 17681, 31510, 57517
685, 3, 175, 23, 0, 12, 7978, 18440, 30886, 57517
691, 3, 176, 23, 0, 14, 7844, 19859, 29598, 57517
697, 5, 268, 22, 0, 12, 7860, 15830, 33520, 57517
703, 5, 246, 18, 0, 13, 7930, 16496, 32809, 57517
709, 5, 313, 13, 0, 14, 8721, 19577, 28874, 57517
715, 5, 806, 9, 0, 15, 9693, 21565, 25424, 57517
721, 3, 1212, 4, 0, 17, 11133, 23533, 21615, 57517
727, 3, 1651, 2, 0, 16, 12451, 23113, 20281, 57517
