ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57512, 0, 0, 0, 0, 0, 0, 0, 57512
360, 57512, 0, 0, 0, 0, 0, 0, 0, 57512
361, 1, 5, 153, 0, 70, 7244, 16270, 33769, 57512
367, 1, 6, 154, 0, 47, 7252, 16271, 33781, 57512
373, 2, 4, 155, 0, 43, 7251, 18908, 31149, 57512
379, 1, 5, 156, 0, 43, 7320, 20892, 29095, 57512
385, 1, 6, 4, 0, 53, 7469, 22916, 27063, 57512
391, 1, 5, 4, 0, 64, 7529, 24077, 25832, 57512
397, 2, 4, 5, 0, 66, 7529, 25032, 24874, 57512
403, 1, 4, 5, 0, 77, 7661, 23875, 25889, 57512
409, 0, 4, 5, 0, 62, 7729, 23278, 26434, 57512
415, 2, 3, 4, 0, 59, 7730, 22406, 27308, 57512
421, 3, 3, 4, 0, 56, 7740, 22541, 27165, 57512
427, 4, 2, 3, 0, 64, 7740, 22323, 27376, 57512
433, 3, 2, 4, 0, 67, 7709, 21695, 28032, 57512
439, 2, 2, 74, 0, 60, 7721, 18627, 31026, 57512
445, 2, 3, 74, 0, 164, 7706, 18521, 31042, 57512
451, 2, 3, 73, 0, 122, 7642, 18096, 31574, 57512
457, 3, 2, 3, 0, 102, 7513, 17939, 31950, 57512
463, 4, 2, 3, 0, 91, 7540, 16980, 32892, 57512
469, 4, 2, 3, 0, 83, 9179, 16568, 31673, 57512
475, 2, 560, 4, 0, 69, 11425, 14955, 30497, 57512
481, 1, 1583, 3, 0, 66, 13463, 14019, 28377, 57512
487, 2, 2362, 2, 0, 31, 15236, 12368, 27511, 57512
493, 2, 2654, 1, 0, 31, 16611, 12412, 25801, 57512
499, 1, 3713, 0, 0, 31, 18284, 11413, 24070, 57512
505, 2, 4176, 0, 0, 28, 19289, 11248, 22769, 57512
511, 2, 4496, 0, 0, 30, 19651, 10785, 22548, 57512
517, 3, 4493, 0, 0, 29, 19760, 10872, 22355, 57512
523, 1, 4489, 1, 0, 29, 19752, 10442, 22798, 57512
529, 1, 4489, 1, 0, 31, 19692, 104, 33194, 57512
535, 2, 4489, 1, 0, 29, 19632, 105, 33254, 57512
541, 1, 4489, 1, 0, 28, 19042, 97, 33854, 57512
547, 1, 4308, 2, 0, 29, 18500, 100, 34572, 57512
553, 3, 3870, 1, 0, 30, 16860, 355, 36393, 57512
559, 4, 3500, 2, 0, 29, 15589, 353, 38035, 57512
565, 4, 2717, 2, 0, 27, 13745, 384, 40633, 57512
571, 4, 2328, 2, 0, 26, 12886, 384, 41882, 57512
577, 3, 2108, 2, 0, 27, 12265, 473, 42634, 57512
583, 2, 1432, 2, 0, 27, 10944, 452, 44653, 57512
589, 2, 1043, 2, 0, 27, 10039, 788, 45611, 57512
595, 0, 663, 3, 0, 29, 9251, 895, 46671, 57512
601, 1, 481, 1, 0, 30, 8652, 842, 47505, 57512
607, 1, 391, 1, 0, 30, 8533, 752, 47804, 57512
613, 1, 271, 1, 0, 31, 8264, 694, 48250, 57512
619, 0, 221, 1, 0, 31, 8188, 671, 48400, 57512
625, 1, 347, 2, 0, 30, 8120, 701, 48311, 57512
631, 1, 297, 2, 0, 30, 8635, 740, 47807, 57512
637, 1, 270, 2, 0, 29, 10555, 833, 45822, 57512
643, 2, 749, 2, 0, 28, 12118, 726, 43887, 57512
649, 2, 3789, 0, 0, 20, 22902, 610, 30189, 57512
655, 2, 6131, 0, 0, 22, 28199, 384, 22774, 57512
661, 2, 7442, 0, 0, 22, 33475, 471, 16100, 57512
667, 2, 8177, 0, 0, 21, 36051, 374, 12887, 57512
673, 2, 9120, 0, 0, 21, 38182, 317, 9870, 57512
679, 3, 9350, 0, 0, 18, 37859, 345, 9937, 57512
685, 3, 9405, 0, 0, 19, 37909, 303, 9873, 57512
691, 4, 9389, 0, 0, 19, 37563, 238, 10299, 57512
697, 6, 9360, 0, 0, 17, 37449, 5, 10675, 57512
703, 1, 9303, 1, 0, 19, 36941, 34, 11213, 57512
709, 1, 9299, 2, 0, 21, 35100, 44, 13045, 57512
715, 3, 9058, 2, 0, 17, 33759, 43, 14630, 57512
721, 2, 7520, 0, 0, 15, 29833, 71, 20071, 57512
727, 3, 6200, 1, 0, 14, 26595, 74, 24625, 57512
733, 1, 5556, 3, 0, 18, 24859, 72, 27003, 57512
739, 2, 4707, 3, 0, 11, 22064, 74, 30651, 57512
745, 1, 3343, 2, 0, 12, 17971, 136, 36047, 57512
751, 2, 2326, 0, 0, 10, 15315, 171, 39688, 57512
757, 2, 1658, 1, 0, 15, 12593, 305, 42938, 57512
763, 0, 1059, 1, 0, 16, 10505, 274, 45657, 57512
