ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
360, 57519, 0, 0, 0, 0, 0, 0, 0, 57519
361, 4, 9, 13, 0, 182, 7248, 23620, 26443, 57519
367, 3, 8, 13, 0, 137, 7246, 23629, 26483, 57519
373, 2, 6, 3, 0, 127, 7246, 26375, 23760, 57519
379, 1, 6, 3, 0, 135, 7249, 29922, 20203, 57519
385, 2, 5, 3, 0, 138, 7310, 32308, 17753, 57519
391, 2, 7, 3, 0, 106, 7452, 33316, 16633, 57519
397, 2, 56, 2, 0, 99, 7955, 34945, 14460, 57519
403, 4, 1713, 4, 0, 335, 18357, 198, 36908, 57519
409, 1, 2021, 4, 0, 239, 19636, 253, 35365, 57519
415, 4, 2763, 5, 0, 287, 20519, 241, 33700, 57519
421, 5, 3595, 5, 0, 288, 22979, 332, 30315, 57519
427, 5, 4317, 5, 0, 215, 25857, 405, 26715, 57519
433, 5, 4906, 5, 0, 254, 27622, 486, 24241, 57519
439, 4, 5014, 4, 0, 258, 27774, 478, 23987, 57519
445, 3, 5079, 4, 0, 284, 27833, 2, 24314, 57519
451, 3, 5075, 4, 0, 280, 27864, 3, 24290, 57519
457, 4, 5074, 4, 0, 234, 27898, 2, 24303, 57519
463, 5, 5013, 2, 0, 189, 27798, 2, 24510, 57519
469, 3, 5015, 1, 0, 159, 27738, 1, 24602, 57519
475, 3, 4274, 2, 0, 111, 23154, 40, 29935, 57519
481, 2, 4084, 1, 0, 65, 21864, 41, 31462, 57519
487, 2, 3405, 1, 0, 55, 19573, 4, 34479, 57519
493, 1, 3144, 1, 0, 45, 18323, 4, 36001, 57519
499, 1, 2614, 1, 0, 45, 16132, 4, 38722, 57519
505, 1, 1937, 0, 0, 46, 15001, 3, 40531, 57519
511, 0, 1447, 0, 0, 43, 12841, 6, 43182, 57519
517, 0, 1060, 0, 0, 33, 11072, 6, 45348, 57519
523, 0, 809, 30, 0, 32, 9943, 7, 46698, 57519
529, 1, 648, 30, 0, 34, 9473, 6, 47327, 57519
535, 1, 448, 30, 0, 34, 8655, 6, 48345, 57519
541, 1, 308, 30, 0, 34, 8326, 8, 48812, 57519
547, 0, 218, 30, 0, 36, 8124, 17, 49094, 57519
553, 0, 199, 30, 0, 36, 8020, 8, 49226, 57519
559, 0, 138, 32, 0, 35, 7955, 8, 49351, 57519
565, 2, 236, 32, 0, 32, 9366, 9, 47842, 57519
571, 0, 777, 3, 0, 33, 12860, 155, 43691, 57519
577, 0, 1781, 1, 0, 35, 15816, 277, 39609, 57519
583, 1, 2380, 2, 0, 31, 17484, 475, 37146, 57519
589, 1, 3444, 2, 0, 31, 21042, 490, 32509, 57519
595, 1, 4192, 2, 0, 32, 22764, 569, 29959, 57519
601, 0, 4706, 2, 0, 34, 23974, 638, 28165, 57519
607, 1, 4679, 2, 0, 32, 24224, 639, 27942, 57519
613, 2, 4679, 2, 0, 30, 24418, 13, 28375, 57519
619, 1, 4675, 68, 0, 29, 24418, 4, 28324, 57519
625, 2, 4595, 1, 0, 29, 24224, 6, 28662, 57519
631, 2, 4576, 2, 0, 30, 24141, 5, 28763, 57519
637, 2, 4485, 72, 0, 29, 23482, 6, 29443, 57519
643, 2, 4129, 72, 0, 26, 22430, 76, 30784, 57519
649, 2, 4033, 144, 0, 24, 21760, 77, 31479, 57519
655, 2, 3472, 122, 0, 27, 19930, 163, 33803, 57519
661, 3, 2622, 123, 0, 25, 16675, 301, 37770, 57519
667, 3, 1517, 93, 0, 26, 13673, 517, 41690, 57519
673, 3, 1297, 3, 0, 26, 12444, 578, 43168, 57519
679, 3, 656, 3, 0, 26, 11392, 581, 44858, 57519
685, 3, 316, 1, 0, 27, 9849, 582, 46741, 57519
691, 4, 187, 1, 0, 28, 9474, 843, 46982, 57519
697, 2, 169, 0, 0, 26, 9094, 239, 47989, 57519
703, 3, 138, 0, 0, 26, 8743, 241, 48368, 57519
709, 2, 110, 0, 0, 25, 8334, 381, 48667, 57519
715, 1, 111, 0, 0, 25, 8243, 404, 48735, 57519
721, 1, 111, 0, 0, 24, 7992, 559, 48832, 57519
727, 1, 111, 0, 0, 24, 8118, 558, 48707, 57519
733, 1, 772, 0, 0, 25, 10852, 557, 45312, 57519
739, 2, 1763, 0, 0, 24, 14209, 10, 41511, 57519
745, 1, 2645, 0, 0, 24, 16760, 8, 38081, 57519
751, 1, 3385, 2, 0, 23, 18483, 7, 35618, 57519
757, 1, 4577, 2, 0, 23, 21801, 18, 31097, 57519
763, 0, 5482, 2, 0, 26, 23135, 18, 28856, 57519
769, 1, 6078, 1, 0, 25, 24698, 9, 26707, 57519
775, 0, 6107, 0, 0, 25, 24891, 10, 26486, 57519
781, 0, 6104, 1, 0, 26, 24873, 8, 26507, 57519
787, 0, 6101, 1, 0, 27, 24752, 8, 26630, 57519
793, 0, 6097, 11, 0, 17, 24699, 19, 26676, 57519
799, 0, 6096, 11, 0, 16, 24437, 9, 26950, 57519
805, 0, 5885, 11, 0, 17, 22923, 81, 28602, 57519
811, 0, 5494, 11, 0, 17, 21753, 112, 30132, 57519
817, 0, 4796, 11, 0, 19, 20504, 132, 32057, 57519
823, 0, 4436, 1, 0, 19, 18967, 48, 34048, 57519
829, 0, 3136, 1, 0, 18, 15709, 191, 38464, 57519
835, 1, 2568, 1, 0, 16, 13917, 271, 40745, 57519
841, 0, 2028, 1, 0, 16, 12018, 410, 43046, 57519
847, 1, 1488, 2, 0, 16, 10608, 513, 44891, 57519
853, 1, 990, 3, 0, 14, 9824, 671, 46016, 57519
859, 1, 399, 4, 0, 14, 8953, 1377, 46771, 57519
865, 2, 269, 1, 0, 16, 8437, 140, 48654, 57519
