ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
360, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
361, 3, 2, 2, 0, 3, 7244, 33536, 16717, 57507
367, 1, 2, 2, 0, 9, 7243, 33539, 16711, 57507
373, 1, 1, 3, 0, 7, 7243, 37172, 13080, 57507
379, 1, 1, 3, 0, 6, 7242, 39386, 10868, 57507
385, 1, 1, 2, 0, 6, 7276, 40777, 9444, 57507
391, 1, 1, 2, 0, 5, 7276, 41653, 8569, 57507
397, 1, 1, 1, 0, 7, 7277, 42533, 7687, 57507
403, 0, 0, 2, 0, 13, 7752, 4463, 45277, 57507
409, 1, 62, 4, 0, 9, 7822, 1824, 47785, 57507
415, 1, 60, 135, 0, 145, 9070, 1833, 46263, 57507
421, 0, 83, 106, 0, 12, 16155, 2125, 39026, 57507
427, 1, 1678, 77, 0, 8, 24605, 2428, 28710, 57507
433, 1, 4499, 74, 0, 10, 34094, 2469, 16360, 57507
439, 0, 5260, 33, 0, 9, 37519, 2463, 12223, 57507
445, 0, 5763, 33, 0, 11, 39331, 67, 12302, 57507
451, 0, 5947, 34, 0, 8, 40372, 195, 10951, 57507
457, 0, 6100, 4, 0, 8, 40914, 227, 10254, 57507
463, 0, 6125, 4, 0, 7, 41031, 228, 10112, 57507
469, 0, 6153, 3, 0, 6, 41081, 261, 10003, 57507
475, 0, 6120, 2, 0, 7, 40988, 343, 10047, 57507
481, 0, 5639, 1, 0, 8, 40611, 498, 10750, 57507
487, 0, 5199, 0, 0, 8, 39971, 60, 12269, 57507
493, 0, 4726, 0, 0, 10, 38079, 89, 14603, 57507
499, 0, 3908, 1, 0, 10, 33977, 60, 19551, 57507
505, 0, 3011, 1, 0, 9, 27808, 126, 26552, 57507
511, 0, 2137, 2, 0, 7, 22373, 94, 32894, 57507
517, 0, 1690, 1, 0, 9, 18700, 109, 36998, 57507
523, 0, 1286, 3, 0, 8, 16297, 107, 39806, 57507
529, 0, 1096, 3, 0, 8, 15148, 7, 41245, 57507
535, 0, 806, 3, 0, 8, 12978, 5, 43707, 57507
541, 0, 565, 2, 0, 8, 12306, 7, 44619, 57507
547, 0, 404, 2, 0, 9, 11122, 7, 45963, 57507
553, 0, 294, 2, 0, 8, 10000, 8, 47195, 57507
559, 0, 204, 2, 0, 8, 9663, 8, 47622, 57507
565, 0, 184, 2, 0, 8, 8773, 8, 48532, 57507
571, 1, 184, 1, 0, 9, 8605, 149, 48558, 57507
577, 0, 144, 1, 0, 9, 8521, 163, 48669, 57507
583, 14, 81, 0, 0, 7, 8772, 176, 48457, 57507
589, 11, 510, 19, 0, 7, 11720, 190, 45050, 57507
595, 12, 825, 17, 0, 8, 12857, 199, 43589, 57507
601, 6, 1900, 24, 0, 8, 15994, 181, 39394, 57507
607, 1, 2758, 27, 0, 8, 18173, 176, 36364, 57507
613, 0, 4381, 28, 0, 7, 20196, 106, 32789, 57507
619, 1, 4792, 27, 0, 7, 21810, 105, 30765, 57507
625, 1, 5423, 27, 0, 7, 23291, 48, 28710, 57507
631, 2, 5454, 23, 0, 4, 23584, 49, 28391, 57507
637, 3, 5453, 20, 0, 4, 23536, 46, 28445, 57507
643, 3, 5450, 16, 0, 4, 23258, 39, 28737, 57507
649, 3, 5447, 12, 0, 4, 22978, 42, 29021, 57507
655, 2, 5141, 10, 0, 6, 22040, 195, 30113, 57507
661, 3, 4247, 7, 0, 7, 19131, 814, 33298, 57507
667, 2, 2821, 5, 0, 7, 18430, 1130, 35112, 57507
673, 2, 1921, 2, 0, 7, 15276, 1813, 38486, 57507
679, 1, 1131, 2, 0, 8, 13322, 2287, 40756, 57507
685, 1, 631, 1, 0, 8, 11426, 2740, 42700, 57507
691, 1, 360, 1, 0, 9, 9334, 2821, 44981, 57507
697, 1, 330, 0, 0, 8, 8803, 72, 48293, 57507
703, 1, 150, 0, 0, 8, 8358, 82, 48908, 57507
709, 1, 150, 1, 0, 7, 8379, 224, 48745, 57507
715, 1, 61, 1, 0, 7, 8227, 222, 48988, 57507
721, 1, 60, 2, 0, 7, 8076, 365, 48996, 57507
727, 1, 30, 3, 0, 6, 8184, 366, 48917, 57507
733, 1, 31, 3, 0, 5, 8088, 367, 49012, 57507
739, 1, 32, 3, 0, 3, 7933, 162, 49373, 57507
745, 1, 31, 3, 0, 4, 7900, 165, 49403, 57507
751, 1, 175, 3, 0, 5, 8071, 167, 49085, 57507
757, 1, 495, 1, 0, 6, 11589, 322, 45093, 57507
763, 2, 1722, 1, 0, 5, 14739, 580, 40458, 57507
769, 2, 3092, 1, 0, 4, 19188, 576, 34644, 57507
775, 1, 3799, 1, 0, 5, 21406, 578, 31717, 57507
781, 1, 5950, 0, 0, 6, 23476, 20, 28054, 57507
787, 1, 6561, 0, 0, 6, 24883, 24, 26032, 57507
793, 2, 7676, 0, 0, 7, 25770, 44, 24008, 57507
799, 1, 7827, 0, 0, 7, 26049, 45, 23578, 57507
805, 1, 7826, 0, 0, 6, 25837, 94, 23743, 57507
811, 1, 7826, 0, 0, 6, 25759, 104, 23811, 57507
