ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57515, 0, 0, 0, 0, 0, 0, 0, 57515
360, 57515, 0, 0, 0, 0, 0, 0, 0, 57515
361, 1, 5, 3, 0, 206, 7393, 32322, 17585, 57515
367, 1, 5, 4, 0, 43, 7421, 32422, 17619, 57515
373, 0, 2, 3, 0, 61, 7423, 40277, 9749, 57515
379, 0, 2, 3, 0, 59, 7486, 44421, 5544, 57515
385, 2, 2, 4, 0, 49, 7487, 46820, 3151, 57515
391, 1, 1, 4, 0, 50, 7486, 47908, 2065, 57515
397, 1, 1, 4, 0, 61, 7487, 48756, 1205, 57515
403, 1, 3, 3, 0, 137, 8000, 4411, 44960, 57515
409, 1, 3, 3, 0, 90, 8030, 896, 48492, 57515
415, 2, 3, 3, 0, 230, 8292, 773, 48212, 57515
421, 2, 2, 2, 0, 353, 8464, 1037, 47655, 57515
427, 2, 2, 3, 0, 263, 8767, 1147, 47331, 57515
433, 1, 3, 5, 0, 205, 8467, 1115, 47719, 57515
439, 1, 2, 0, 0, 186, 8710, 1109, 47507, 57515
445, 4, 1, 1, 0, 184, 8710, 34, 48581, 57515
451, 0, 2, 2, 0, 141, 8675, 36, 48659, 57515
457, 1, 3, 1, 0, 141, 8827, 36, 48506, 57515
463, 0, 2, 2, 0, 122, 8928, 180, 48281, 57515
469, 1, 281, 3, 0, 93, 11192, 183, 45762, 57515
475, 1, 414, 2, 0, 89, 12878, 182, 43949, 57515
481, 0, 2220, 2, 0, 81, 15583, 186, 39443, 57515
487, 0, 2732, 1, 0, 57, 18301, 43, 36381, 57515
493, 0, 3590, 0, 0, 44, 21100, 58, 32723, 57515
499, 0, 4544, 1, 0, 40, 22431, 48, 30451, 57515
505, 1, 5389, 1, 0, 37, 24646, 49, 27392, 57515
511, 1, 5417, 1, 0, 26, 24810, 53, 27207, 57515
517, 3, 5416, 2, 0, 26, 24565, 67, 27436, 57515
523, 3, 5412, 2, 0, 21, 24354, 65, 27658, 57515
529, 2, 5410, 2, 0, 21, 23284, 109, 28687, 57515
