ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
360, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
361, 2, 153, 3, 0, 155, 7102, 34182, 15909, 57506
367, 2, 155, 3, 0, 63, 7100, 34276, 15907, 57506
373, 1, 125, 3, 0, 34, 7102, 37626, 12615, 57506
379, 1, 123, 3, 0, 34, 7103, 40098, 10144, 57506
385, 1, 124, 3, 0, 35, 7103, 41893, 8347, 57506
391, 1, 124, 3, 0, 35, 7094, 42533, 7716, 57506
397, 1, 123, 4, 0, 4, 7092, 43476, 6806, 57506
403, 1, 124, 4, 0, 90, 8320, 4338, 44629, 57506
409, 2, 121, 3, 0, 82, 8361, 1965, 46972, 57506
415, 2, 121, 3, 0, 48, 8362, 1877, 47093, 57506
421, 1, 121, 3, 0, 9, 8362, 1878, 47132, 57506
427, 1, 120, 3, 0, 12, 8361, 2002, 47007, 57506
433, 1, 120, 3, 0, 15, 8629, 2004, 46734, 57506
439, 0, 123, 4, 0, 18, 8772, 2134, 46455, 57506
445, 0, 255, 4, 0, 11, 11101, 433, 45702, 57506
451, 0, 710, 2, 0, 8, 12552, 724, 43510, 57506
457, 1, 1612, 2, 0, 7, 16065, 1036, 38783, 57506
463, 0, 2722, 2, 0, 6, 17927, 1355, 35494, 57506
469, 0, 3683, 2, 0, 5, 19988, 1951, 31877, 57506
475, 1, 4608, 4, 0, 3, 22866, 2306, 27718, 57506
481, 4, 5272, 3, 0, 3, 24983, 2582, 24659, 57506
487, 2, 5443, 4, 0, 6, 25488, 114, 26449, 57506
493, 2, 5350, 3, 0, 6, 25217, 101, 26827, 57506
499, 3, 5348, 2, 0, 5, 25047, 169, 26932, 57506
505, 0, 5327, 1, 0, 4, 24887, 231, 27056, 57506
511, 0, 5284, 1, 0, 7, 24575, 236, 27403, 57506
517, 0, 5221, 2, 0, 8, 23834, 327, 28114, 57506
523, 0, 4877, 0, 0, 3, 22708, 410, 29508, 57506
529, 1, 4511, 1, 0, 4, 21302, 6, 31681, 57506
535, 3, 4033, 0, 0, 3, 19759, 15, 33693, 57506
541, 0, 3555, 0, 0, 5, 17862, 17, 36067, 57506
547, 0, 2665, 0, 0, 5, 16502, 18, 38316, 57506
553, 2, 1784, 30, 0, 6, 13890, 19, 41775, 57506
559, 1, 1013, 31, 0, 5, 11548, 19, 44889, 57506
565, 1, 743, 30, 0, 6, 10375, 38, 46313, 57506
571, 0, 626, 31, 0, 3, 9494, 7, 47345, 57506
577, 1, 533, 30, 0, 6, 9075, 324, 47537, 57506
583, 0, 454, 30, 0, 4, 8917, 328, 47773, 57506
589, 0, 333, 31, 0, 5, 8314, 500, 48323, 57506
595, 1, 335, 31, 0, 5, 8192, 499, 48443, 57506
601, 2, 242, 31, 0, 5, 7869, 642, 48715, 57506
607, 0, 194, 32, 0, 7, 7809, 645, 48819, 57506
613, 1, 193, 32, 0, 3, 8466, 11, 48800, 57506
619, 3, 270, 32, 0, 5, 9614, 7, 47575, 57506
625, 0, 2134, 2, 0, 5, 13123, 7, 42235, 57506
631, 1, 2135, 2, 0, 4, 13752, 7, 41605, 57506
637, 0, 3619, 3, 0, 7, 17378, 6, 36493, 57506
643, 1, 4160, 1, 0, 6, 19732, 5, 33601, 57506
649, 1, 4836, 0, 0, 6, 21606, 4, 31053, 57506
655, 0, 5184, 0, 0, 6, 22336, 6, 29974, 57506
661, 1, 5270, 0, 0, 7, 22206, 95, 29927, 57506
667, 0, 5239, 1, 0, 5, 22121, 86, 30054, 57506
673, 3, 5218, 1, 0, 3, 22015, 83, 30183, 57506
679, 0, 5188, 0, 0, 7, 21988, 64, 30259, 57506
685, 1, 5167, 1, 0, 5, 21907, 64, 30361, 57506
691, 2, 4946, 2, 0, 3, 21301, 64, 31188, 57506
697, 2, 4537, 0, 0, 3, 19870, 94, 33000, 57506
703, 1, 4224, 0, 0, 9, 18961, 199, 34112, 57506
709, 0, 3499, 0, 0, 6, 17682, 194, 36125, 57506
715, 1, 2840, 1, 0, 4, 16631, 228, 37801, 57506
721, 3, 2231, 0, 0, 4, 14582, 316, 40370, 57506
727, 2, 1899, 1, 0, 5, 13126, 312, 42161, 57506
733, 2, 1400, 0, 0, 6, 12737, 486, 42875, 57506
739, 0, 1059, 1, 0, 6, 11449, 8, 44983, 57506
745, 1, 634, 123, 0, 4, 9811, 126, 46807, 57506
751, 1, 544, 121, 0, 7, 9220, 126, 47487, 57506
757, 1, 364, 121, 0, 6, 8655, 128, 48231, 57506
763, 0, 274, 122, 0, 6, 8187, 129, 48788, 57506
769, 18, 263, 121, 0, 5, 7847, 129, 49123, 57506
775, 17, 143, 134, 0, 5, 7955, 153, 49099, 57506
781, 6, 263, 135, 0, 8, 10546, 25, 46523, 57506
