ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57512, 0, 0, 0, 0, 0, 0, 0, 57512
360, 57512, 0, 0, 0, 0, 0, 0, 0, 57512
361, 4, 2, 1, 0, 104, 7243, 30293, 19865, 57512
367, 5, 6, 2, 0, 65, 7243, 30310, 19881, 57512
373, 5, 4, 3, 0, 61, 7242, 33454, 16743, 57512
379, 5, 4, 4, 0, 50, 7242, 35429, 14778, 57512
385, 6, 3, 3, 0, 48, 7292, 37208, 12952, 57512
391, 6, 2, 2, 0, 59, 7292, 38523, 11628, 57512
397, 2, 2, 2, 0, 73, 7293, 40130, 10010, 57512
403, 2, 2, 3, 0, 336, 7857, 1490, 47822, 57512
409, 2, 4, 3, 0, 289, 7856, 1458, 47900, 57512
415, 2, 5, 3, 0, 255, 7856, 1811, 47580, 57512
421, 2, 7, 3, 0, 219, 7856, 2177, 47248, 57512
427, 2, 5, 3, 0, 212, 8128, 2265, 46897, 57512
433, 2, 35, 3, 0, 155, 8202, 2020, 47095, 57512
439, 2, 35, 4, 0, 144, 8275, 2086, 46966, 57512
445, 1, 268, 5, 0, 165, 16332, 309, 40432, 57512
451, 1, 2190, 5, 0, 327, 23127, 157, 31705, 57512
457, 1, 3914, 5, 0, 339, 28395, 157, 24701, 57512
463, 0, 5398, 68, 0, 128, 31596, 162, 20160, 57512
469, 1, 6772, 67, 0, 92, 35480, 160, 14940, 57512
475, 1, 7923, 67, 0, 88, 37871, 130, 11432, 57512
481, 1, 8660, 68, 0, 82, 39436, 132, 9133, 57512
487, 0, 8722, 65, 0, 71, 39347, 6, 9301, 57512
493, 2, 8717, 64, 0, 60, 39163, 13, 9493, 57512
499, 1, 8714, 65, 0, 60, 38933, 11, 9728, 57512
505, 2, 8712, 35, 0, 60, 38827, 11, 9865, 57512
511, 2, 8711, 7, 0, 58, 38647, 9, 10078, 57512
517, 1, 8640, 38, 0, 56, 36347, 6, 12424, 57512
523, 1, 7749, 34, 0, 55, 32005, 39, 17629, 57512
529, 1, 7209, 34, 0, 54, 28693, 5, 21516, 57512
535, 1, 6493, 34, 0, 51, 26072, 5, 24856, 57512
541, 1, 5036, 34, 0, 52, 21909, 6, 30474, 57512
547, 1, 3956, 34, 0, 51, 18072, 5, 35393, 57512
553, 0, 3075, 33, 0, 53, 16330, 6, 38015, 57512
559, 0, 2194, 33, 0, 53, 13578, 8, 41646, 57512
565, 0, 1643, 3, 0, 55, 11868, 5, 43938, 57512
571, 0, 1182, 3, 0, 55, 10539, 6, 45727, 57512
577, 1, 852, 3, 0, 54, 9719, 13, 46870, 57512
583, 0, 683, 3, 0, 51, 9230, 13, 47532, 57512
589, 0, 533, 3, 0, 49, 8689, 13, 48225, 57512
595, 2, 331, 2, 0, 48, 8586, 15, 48528, 57512
601, 2, 262, 2, 0, 47, 8427, 13, 48759, 57512
607, 2, 122, 1, 0, 50, 8433, 12, 48892, 57512
613, 1, 277, 2, 0, 49, 12658, 9, 44516, 57512
619, 2, 829, 3, 0, 48, 14757, 10, 41863, 57512
625, 2, 1477, 3, 0, 48, 16065, 10, 39907, 57512
631, 2, 2495, 3, 0, 45, 16840, 9, 38118, 57512
637, 2, 4596, 4, 0, 44, 20286, 10, 32570, 57512
643, 2, 5502, 4, 0, 43, 22195, 11, 29755, 57512
649, 1, 5907, 2, 0, 44, 22855, 13, 28690, 57512
655, 1, 6046, 2, 0, 45, 23019, 5, 28394, 57512
661, 2, 6103, 1, 0, 45, 22902, 5, 28454, 57512
667, 2, 6070, 1, 0, 45, 22865, 7, 28522, 57512
673, 2, 6049, 1, 0, 40, 22664, 9, 28747, 57512
679, 3, 6030, 1, 0, 38, 22532, 9, 28899, 57512
685, 2, 5970, 2, 0, 38, 20665, 9, 30826, 57512
691, 2, 5851, 2, 0, 38, 19691, 10, 31918, 57512
697, 3, 5261, 2, 0, 38, 17901, 16, 34291, 57512
703, 3, 4935, 2, 0, 37, 17026, 18, 35491, 57512
709, 2, 3910, 2, 0, 39, 15667, 20, 37872, 57512
715, 2, 3121, 2, 0, 39, 14052, 21, 40275, 57512
721, 2, 2360, 1, 0, 39, 12552, 18, 42540, 57512
727, 2, 1792, 2, 0, 39, 10779, 11, 44887, 57512
733, 3, 1220, 2, 0, 40, 9849, 10, 46388, 57512
739, 3, 1021, 2, 0, 39, 9666, 135, 46646, 57512
745, 2, 753, 2, 0, 39, 9510, 106, 47100, 57512
751, 2, 553, 2, 0, 28, 8987, 69, 47871, 57512
757, 1, 422, 2, 0, 30, 8882, 72, 48103, 57512
763, 1, 412, 2, 0, 29, 8542, 72, 48454, 57512
