ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57514, 0, 0, 0, 0, 0, 0, 0, 57514
360, 57514, 0, 0, 0, 0, 0, 0, 0, 57514
361, 4, 4, 2, 0, 90, 7242, 31617, 18555, 57514
367, 1, 3, 3, 0, 58, 7242, 31622, 18585, 57514
373, 2, 0, 2, 0, 58, 7245, 40301, 9906, 57514
379, 1, 2, 4, 0, 47, 7277, 44350, 5833, 57514
385, 1, 3, 4, 0, 39, 7305, 47010, 3152, 57514
391, 0, 4, 3, 0, 49, 7303, 48182, 1973, 57514
397, 1, 3, 5, 0, 45, 7304, 48833, 1323, 57514
403, 1, 3, 3, 0, 374, 8133, 3793, 45207, 57514
409, 1, 1, 4, 0, 129, 8223, 454, 48702, 57514
415, 0, 2, 3, 0, 278, 8408, 218, 48605, 57514
421, 2, 2, 1, 0, 344, 8410, 178, 48577, 57514
427, 3, 0, 2, 0, 396, 8551, 179, 48383, 57514
433, 0, 1, 2, 0, 143, 8576, 178, 48614, 57514
439, 3, 286, 4, 0, 246, 8852, 173, 47950, 57514
445, 0, 1401, 2, 0, 115, 16999, 16, 38981, 57514
451, 2, 2240, 2, 0, 98, 22716, 46, 32410, 57514
457, 1, 4430, 2, 0, 101, 30421, 44, 22515, 57514
463, 3, 6240, 2, 0, 72, 34059, 45, 17093, 57514
469, 1, 7984, 5, 0, 63, 38053, 55, 11353, 57514
475, 1, 8774, 4, 0, 67, 39844, 25, 8799, 57514
481, 12, 9437, 2, 0, 60, 40786, 35, 7182, 57514
487, 14, 9627, 18, 0, 56, 40124, 122, 7553, 57514
493, 14, 9658, 19, 0, 59, 39728, 300, 7736, 57514
499, 14, 9618, 24, 0, 59, 39401, 354, 8044, 57514
505, 18, 9553, 24, 0, 58, 39255, 410, 8196, 57514
511, 9, 9433, 24, 0, 58, 39194, 436, 8360, 57514
517, 12, 8511, 23, 0, 56, 35494, 632, 12786, 57514
523, 11, 7643, 28, 0, 55, 32980, 755, 16042, 57514
529, 17, 6939, 24, 0, 45, 30041, 188, 20260, 57514
535, 17, 5897, 23, 0, 45, 25184, 236, 26112, 57514
541, 12, 4670, 24, 0, 45, 21704, 344, 30715, 57514
547, 9, 3898, 29, 0, 45, 19226, 467, 33840, 57514
553, 14, 3096, 25, 0, 42, 16738, 634, 36965, 57514
559, 2, 2243, 30, 0, 42, 13855, 621, 40721, 57514
565, 2, 1709, 31, 0, 39, 12660, 719, 42354, 57514
571, 1, 1271, 29, 0, 38, 11545, 110, 44520, 57514
577, 3, 619, 29, 0, 38, 10278, 243, 46304, 57514
583, 2, 477, 30, 0, 37, 9667, 216, 47085, 57514
589, 1, 380, 21, 0, 40, 9162, 225, 47685, 57514
595, 0, 382, 18, 0, 29, 8826, 234, 48025, 57514
601, 0, 321, 13, 0, 32, 8640, 232, 48276, 57514
607, 1, 252, 11, 0, 30, 8448, 219, 48553, 57514
613, 0, 571, 11, 0, 29, 10464, 78, 46361, 57514
619, 0, 914, 8, 0, 25, 12246, 77, 44244, 57514
625, 1, 1931, 8, 0, 24, 14677, 78, 40795, 57514
631, 1, 3027, 6, 0, 26, 16453, 75, 37926, 57514
