ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
360, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
361, 3, 0, 4, 0, 94, 14150, 19317, 23938, 57506
367, 5, 3, 3, 0, 69, 14149, 19327, 23950, 57506
373, 6, 2, 3, 0, 85, 14222, 22050, 21138, 57506
379, 5, 2, 3, 0, 93, 14290, 23854, 19259, 57506
385, 4, 2, 2, 0, 96, 14291, 25373, 17738, 57506
391, 4, 1, 3, 0, 106, 14289, 26240, 16863, 57506
397, 4, 1, 4, 0, 110, 14287, 27351, 15749, 57506
403, 4, 3, 5, 0, 129, 14291, 1282, 41792, 57506
409, 3, 3, 6, 0, 97, 14291, 1433, 41673, 57506
415, 3, 2, 3, 0, 93, 14412, 1684, 41309, 57506
421, 2, 3, 4, 0, 212, 14412, 1684, 41189, 57506
427, 3, 3, 4, 0, 327, 14412, 2039, 40718, 57506
433, 3, 4, 4, 0, 270, 12253, 2811, 42161, 57506
439, 2, 4, 3, 0, 268, 10723, 3167, 43339, 57506
445, 2, 3, 2, 0, 243, 10194, 87, 46975, 57506
451, 2, 2, 3, 0, 489, 9045, 118, 47847, 57506
457, 1, 3, 3, 0, 360, 8596, 157, 48386, 57506
463, 1, 3, 3, 0, 264, 8376, 158, 48701, 57506
469, 1, 4, 3, 0, 141, 8106, 592, 48659, 57506
475, 0, 4, 3, 0, 138, 7994, 589, 48778, 57506
481, 0, 4, 145, 0, 132, 7801, 617, 48807, 57506
487, 0, 4, 144, 0, 70, 8004, 491, 48793, 57506
493, 0, 7, 144, 0, 52, 9359, 931, 47013, 57506
499, 1, 599, 144, 0, 46, 11059, 1206, 44451, 57506
505, 1, 2332, 144, 0, 44, 15160, 1775, 38050, 57506
511, 1, 2727, 145, 0, 42, 16892, 1985, 35714, 57506
517, 1, 3859, 145, 0, 39, 19787, 2073, 31602, 57506
523, 0, 4350, 91, 0, 40, 21317, 2214, 29494, 57506
529, 1, 5115, 0, 0, 42, 22703, 120, 29525, 57506
535, 0, 5302, 0, 0, 34, 22867, 123, 29180, 57506
541, 0, 5301, 0, 0, 34, 22861, 179, 29131, 57506
547, 0, 5300, 0, 0, 32, 22764, 181, 29229, 57506
553, 1, 5297, 0, 0, 35, 22653, 183, 29337, 57506
559, 0, 5296, 2, 0, 36, 22499, 188, 29485, 57506
565, 0, 5295, 2, 0, 35, 21952, 375, 29847, 57506
571, 0, 5183, 1, 0, 36, 21160, 588, 30538, 57506
577, 0, 4904, 1, 0, 33, 19878, 737, 31953, 57506
583, 0, 4295, 1, 0, 31, 18592, 988, 33599, 57506
589, 0, 3278, 1, 0, 31, 15093, 2077, 37026, 57506
595, 1, 2413, 1, 0, 31, 13700, 2499, 38861, 57506
601, 1, 2013, 1, 0, 28, 12160, 3057, 40246, 57506
607, 0, 1263, 2, 0, 30, 10871, 3320, 42020, 57506
613, 1, 983, 1, 0, 30, 10381, 655, 45455, 57506
619, 1, 783, 1, 0, 29, 9971, 688, 46033, 57506
625, 1, 613, 1, 0, 29, 9589, 1209, 46064, 57506
631, 1, 413, 0, 0, 27, 8721, 1523, 46821, 57506
637, 2, 273, 0, 0, 27, 8472, 2047, 46685, 57506
643, 2, 183, 0, 0, 27, 8173, 2048, 47073, 57506
649, 2, 122, 0, 0, 28, 7833, 2301, 47220, 57506
655, 2, 152, 0, 0, 27, 8219, 49, 49057, 57506
661, 2, 289, 0, 0, 27, 9683, 187, 47318, 57506
667, 2, 673, 0, 0, 25, 11122, 193, 45491, 57506
673, 2, 1448, 0, 0, 25, 14074, 193, 41764, 57506
679, 2, 2654, 0, 0, 24, 15492, 308, 39026, 57506
685, 1, 3072, 0, 0, 25, 18016, 607, 35785, 57506
691, 1, 3620, 0, 0, 25, 18354, 603, 34903, 57506
697, 2, 4298, 0, 0, 27, 20246, 21, 32912, 57506
703, 1, 4297, 1, 0, 24, 20381, 20, 32782, 57506
709, 1, 4294, 1, 0, 25, 20609, 102, 32474, 57506
715, 1, 4292, 1, 0, 26, 20437, 100, 32649, 57506
721, 0, 4293, 1, 0, 24, 20385, 102, 32701, 57506
727, 0, 4231, 1, 0, 21, 20093, 101, 33059, 57506
733, 0, 4200, 0, 0, 21, 19512, 216, 33557, 57506
739, 0, 4110, 0, 0, 22, 18631, 606, 34137, 57506
745, 0, 3694, 0, 0, 20, 17160, 1012, 35620, 57506
751, 0, 3236, 0, 0, 21, 15878, 1227, 37144, 57506
757, 0, 2557, 0, 0, 20, 14238, 1473, 39218, 57506
763, 0, 1786, 0, 0, 20, 12378, 1822, 41500, 57506
769, 0, 1391, 0, 0, 17, 10809, 2328, 42961, 57506
775, 0, 942, 0, 0, 18, 10008, 2844, 43694, 57506
781, 1, 762, 0, 0, 21, 9391, 408, 46923, 57506
