ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57516, 0, 0, 0, 0, 0, 0, 0, 57516
360, 57516, 0, 0, 0, 0, 0, 0, 0, 57516
361, 1, 4748, 4, 0, 186, 16615, 24334, 11628, 57516
367, 1, 4746, 5, 0, 125, 16645, 24331, 11663, 57516
373, 2, 5195, 4, 0, 89, 17308, 26673, 8245, 57516
379, 0, 5268, 3, 0, 58, 17663, 27336, 7188, 57516
385, 2, 5289, 4, 0, 61, 17910, 28033, 6217, 57516
391, 3, 5288, 5, 0, 56, 17906, 28633, 5625, 57516
397, 2, 5248, 4, 0, 77, 17904, 29236, 5045, 57516
403, 3, 5287, 4, 0, 501, 18133, 2372, 31216, 57516
409, 3, 5258, 4, 0, 522, 18141, 807, 32781, 57516
415, 2, 5240, 4, 0, 398, 18219, 657, 32996, 57516
421, 1, 5190, 5, 0, 373, 18207, 647, 33093, 57516
427, 0, 5040, 5, 0, 285, 18287, 587, 33312, 57516
433, 0, 3072, 5, 0, 252, 15933, 751, 37503, 57516
439, 0, 2416, 4, 0, 350, 13885, 692, 40169, 57516
445, 0, 1296, 4, 0, 294, 12109, 301, 43512, 57516
451, 0, 1096, 5, 0, 307, 11329, 497, 44282, 57516
457, 0, 806, 6, 0, 188, 10155, 689, 45672, 57516
463, 0, 505, 5, 0, 182, 9077, 728, 47019, 57516
469, 0, 414, 5, 0, 139, 8762, 608, 47588, 57516
475, 0, 274, 2, 0, 47, 8268, 492, 48433, 57516
481, 0, 255, 1, 0, 43, 8258, 639, 48320, 57516
487, 0, 126, 1, 0, 42, 7946, 147, 49254, 57516
493, 0, 126, 1, 0, 38, 7706, 149, 49496, 57516
499, 0, 93, 1, 0, 38, 7511, 150, 49723, 57516
505, 15, 109, 1, 0, 36, 7456, 98, 49801, 57516
511, 19, 109, 16, 0, 34, 7542, 81, 49715, 57516
517, 7, 693, 24, 0, 30, 11110, 74, 45578, 57516
523, 3, 1463, 24, 0, 29, 13571, 202, 42224, 57516
529, 1, 2787, 25, 0, 28, 16109, 65, 38501, 57516
535, 1, 4019, 24, 0, 25, 18658, 34, 34755, 57516
541, 0, 5330, 24, 0, 24, 20158, 119, 31861, 57516
547, 1, 6295, 24, 0, 11, 22198, 79, 28908, 57516
553, 1, 6689, 15, 0, 10, 24082, 80, 26639, 57516
559, 1, 6692, 12, 0, 66, 24455, 137, 26153, 57516
565, 1, 6796, 10, 0, 38, 24394, 154, 26123, 57516
571, 1, 6763, 8, 0, 11, 24422, 13, 26298, 57516
577, 1, 6720, 5, 0, 12, 24428, 14, 26336, 57516
583, 1, 6618, 4, 0, 12, 24365, 219, 26297, 57516
589, 1, 6398, 3, 0, 11, 23557, 285, 27261, 57516
595, 1, 5797, 3, 0, 12, 22172, 164, 29367, 57516
601, 1, 5267, 3, 0, 10, 20328, 205, 31702, 57516
607, 1, 4456, 0, 0, 11, 19221, 205, 33622, 57516
613, 1, 1628, 30, 0, 12, 12180, 560, 43105, 57516
619, 1, 674, 30, 0, 13, 9983, 810, 46005, 57516
625, 1, 180, 30, 0, 11, 8177, 933, 48184, 57516
631, 1, 115, 0, 0, 9, 7391, 890, 49110, 57516
637, 0, 35, 0, 0, 9, 7604, 1618, 48250, 57516
643, 0, 35, 0, 0, 9, 7645, 1254, 48573, 57516
649, 1, 35, 0, 0, 8, 7526, 1226, 48720, 57516
655, 2, 44, 1, 0, 9, 7647, 14, 49799, 57516
661, 1, 42, 1, 0, 10, 7647, 17, 49798, 57516
667, 1, 33, 1, 0, 10, 7648, 17, 49806, 57516
673, 12, 41, 1, 0, 11, 7917, 17, 49517, 57516
679, 9, 40, 14, 0, 11, 8045, 34, 49363, 57516
685, 11, 45, 20, 0, 10, 10897, 284, 46249, 57516
691, 7, 906, 23, 0, 10, 13120, 292, 43158, 57516
697, 11, 4482, 26, 0, 11, 18094, 34, 34858, 57516
703, 5, 5088, 31, 0, 11, 19414, 22, 32945, 57516
709, 4, 6368, 36, 0, 11, 20717, 10, 30370, 57516
715, 1, 6715, 36, 0, 10, 22537, 8, 28209, 57516
721, 10, 7031, 32, 0, 9, 23460, 6, 26968, 57516
727, 14, 7402, 24, 0, 8, 23603, 20, 26445, 57516
733, 17, 7447, 14, 0, 10, 23545, 27, 26456, 57516
739, 16, 7428, 31, 0, 9, 23642, 29, 26361, 57516
745, 23, 7428, 19, 0, 8, 23436, 115, 26487, 57516
751, 20, 7357, 22, 0, 8, 23108, 119, 26882, 57516
757, 15, 7288, 21, 0, 8, 21914, 168, 28102, 57516
763, 11, 6642, 20, 0, 8, 20625, 194, 30016, 57516
769, 5, 5369, 22, 0, 8, 18214, 202, 33696, 57516
775, 3, 4418, 23, 0, 7, 17144, 261, 35660, 57516
781, 1, 2633, 23, 0, 9, 14284, 29, 40537, 57516
787, 1, 1748, 19, 0, 8, 11839, 32, 43869, 57516
793, 13, 1446, 14, 0, 9, 10595, 172, 45267, 57516
799, 9, 727, 19, 0, 9, 9014, 257, 47481, 57516
805, 7, 433, 13, 0, 10, 8758, 273, 48022, 57516
811, 10, 310, 18, 0, 11, 8371, 241, 48555, 57516
817, 4, 227, 19, 0, 11, 8251, 235, 48769, 57516
823, 1, 136, 18, 0, 12, 7965, 74, 49310, 57516
829, 1, 81, 19, 0, 13, 7829, 364, 49209, 57516
835, 1, 48, 16, 0, 11, 7666, 508, 49266, 57516
841, 1, 185, 15, 0, 11, 7878, 804, 48622, 57516
847, 1, 186, 14, 0, 10, 8137, 745, 48423, 57516
853, 1, 558, 12, 0, 11, 11765, 659, 44510, 57516
859, 1, 1645, 9, 0, 10, 14231, 789, 40831, 57516
865, 3, 1949, 7, 0, 7, 23415, 4, 32131, 57516
871, 2, 2477, 6, 0, 8, 26013, 5, 29005, 57516
877, 0, 3081, 3, 0, 7, 32692, 75, 21658, 57516
883, 0, 3294, 2, 0, 9, 38563, 69, 15579, 57516
889, 0, 3624, 2, 0, 9, 38497, 61, 15323, 57516
895, 0, 3695, 1, 0, 10, 40165, 61, 13584, 57516
901, 0, 3726, 1, 0, 10, 42521, 7, 11251, 57516
907, 1, 3679, 0, 0, 8, 44143, 5, 9680, 57516
913, 1, 3353, 0, 0, 8, 45746, 36, 8372, 57516
919, 1, 3314, 1, 0, 8, 17730, 252, 36210, 57516
925, 1, 2889, 1, 0, 9, 19624, 186, 34806, 57516
931, 1, 2413, 1, 0, 9, 28220, 123, 26749, 57516
937, 1, 1823, 1, 0, 8, 32846, 234, 22603, 57516
943, 1, 1598, 1, 0, 8, 35843, 186, 19879, 57516
949, 1, 1206, 1, 0, 9, 38874, 301, 17124, 57516
955, 1, 1036, 1, 0, 10, 41404, 417, 14647, 57516
961, 1, 609, 1, 0, 9, 43213, 424, 13259, 57516
967, 1, 396, 1, 0, 8, 43667, 433, 13010, 57516
973, 1, 306, 0, 0, 9, 46541, 395, 10264, 57516
979, 1, 230, 0, 0, 7, 48475, 277, 8526, 57516
985, 1, 145, 0, 0, 7, 49421, 247, 7695, 57516
991, 1, 136, 0, 0, 7, 50065, 38, 7269, 57516
997, 1, 135, 0, 0, 8, 50459, 38, 6875, 57516
1003, 1, 86, 0, 0, 7, 50689, 99, 6634, 57516
1009, 0, 55, 0, 0, 9, 49651, 257, 7544, 57516
1015, 13, 85, 0, 0, 8, 15341, 825, 41244, 57516
1021, 13, 97, 7, 0, 7, 12779, 735, 43878, 57516
1027, 9, 72, 11, 0, 8, 21550, 652, 35214, 57516
