ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57488, 0, 0, 0, 0, 0, 0, 0, 57488
360, 57488, 0, 0, 0, 0, 0, 0, 0, 57488
361, 1, 4, 405, 0, 38, 7545, 6232, 43263, 57488
367, 1, 2, 403, 0, 22, 7545, 6229, 43286, 57488
373, 1, 4, 405, 0, 26, 7785, 8907, 40360, 57488
379, 1, 6, 405, 0, 25, 8006, 10873, 38172, 57488
385, 0, 110, 33, 0, 28, 8138, 13901, 35278, 57488
391, 0, 112, 4, 0, 111, 8773, 16438, 32050, 57488
397, 0, 265, 3, 0, 28, 13602, 18003, 25587, 57488
403, 0, 1875, 4, 0, 15, 22588, 2081, 30925, 57488
409, 0, 4236, 4, 0, 15, 30159, 1531, 21543, 57488
415, 0, 5423, 4, 0, 23, 33347, 1603, 17088, 57488
421, 0, 6970, 4, 0, 17, 37478, 1802, 11217, 57488
427, 0, 7852, 3, 0, 28, 40381, 2009, 7215, 57488
433, 0, 8312, 3, 0, 14, 41671, 2309, 5179, 57488
439, 0, 8359, 4, 0, 41, 41810, 2367, 4907, 57488
445, 0, 8366, 4, 0, 21, 41870, 467, 6760, 57488
451, 0, 8276, 5, 0, 21, 41652, 277, 7257, 57488
457, 0, 8023, 4, 0, 20, 41408, 308, 7725, 57488
463, 0, 7563, 4, 0, 18, 41121, 299, 8483, 57488
469, 0, 6983, 5, 0, 18, 39746, 436, 10300, 57488
475, 0, 4674, 4, 0, 19, 36030, 683, 16078, 57488
481, 0, 2805, 4, 0, 9, 31653, 839, 22178, 57488
487, 0, 2615, 2, 0, 9, 27813, 46, 27003, 57488
493, 0, 1816, 1, 0, 8, 23270, 91, 32302, 57488
499, 1, 1174, 1, 0, 7, 18858, 121, 37326, 57488
505, 1, 852, 1, 0, 9, 15656, 255, 40714, 57488
511, 1, 552, 1, 0, 9, 13174, 322, 43429, 57488
517, 1, 353, 1, 0, 7, 12200, 448, 44478, 57488
523, 1, 353, 1, 0, 8, 11369, 436, 45320, 57488
529, 0, 33, 0, 0, 10, 10588, 1454, 45403, 57488
535, 1, 3, 1, 0, 8, 9968, 2274, 45233, 57488
541, 1, 3, 1, 0, 9, 10070, 3353, 44051, 57488
547, 1, 3, 1, 0, 10, 9502, 4451, 43520, 57488
553, 0, 3, 3, 0, 10, 9253, 5180, 43039, 57488
559, 16, 17, 124, 0, 7, 8928, 5430, 42966, 57488
