ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57508, 0, 0, 0, 0, 0, 0, 0, 57508
360, 57508, 0, 0, 0, 0, 0, 0, 0, 57508
361, 4, 4, 3, 0, 209, 7241, 31984, 18063, 57508
367, 1, 3, 2, 0, 66, 7244, 32059, 18133, 57508
373, 1, 2, 4, 0, 158, 7275, 40857, 9211, 57508
379, 1, 2, 2, 0, 78, 7335, 45016, 5074, 57508
385, 1, 2, 3, 0, 45, 7453, 47093, 2911, 57508
391, 1, 3, 4, 0, 45, 7483, 48239, 1733, 57508
397, 2, 6, 2, 0, 46, 7591, 48888, 973, 57508
403, 2, 2432, 0, 0, 179, 18532, 14883, 21480, 57508
409, 1, 2784, 1, 0, 62, 19689, 12125, 22846, 57508
415, 1, 4160, 2, 0, 120, 22887, 11887, 18451, 57508
421, 0, 5664, 1, 0, 60, 26108, 12807, 12868, 57508
427, 0, 6424, 2, 0, 54, 28745, 13020, 9263, 57508
433, 1, 6701, 2, 0, 58, 30482, 13271, 6993, 57508
439, 0, 6912, 3, 0, 67, 30798, 12554, 7174, 57508
445, 0, 7048, 3, 0, 108, 31196, 5293, 13860, 57508
451, 0, 7049, 4, 0, 94, 31162, 4101, 15098, 57508
457, 1, 7049, 2, 0, 143, 31106, 4160, 15047, 57508
463, 1, 7018, 4, 0, 41, 31100, 3086, 16258, 57508
469, 2, 6940, 3, 0, 36, 31068, 3611, 15848, 57508
475, 1, 4226, 2, 0, 37, 28487, 4916, 19839, 57508
481, 3, 3274, 1, 0, 32, 26438, 4693, 23067, 57508
487, 1, 2123, 1, 0, 23, 16523, 3519, 35318, 57508
493, 2, 895, 2, 0, 12, 12918, 5909, 37770, 57508
499, 1, 507, 2, 0, 15, 9989, 8037, 38957, 57508
505, 0, 276, 109, 0, 15, 8250, 11743, 37115, 57508
511, 0, 156, 77, 0, 12, 7643, 13151, 36469, 57508
517, 1, 6, 77, 0, 11, 7545, 15286, 34582, 57508
523, 1, 5, 78, 0, 14, 7305, 17777, 32328, 57508
529, 1, 4, 2, 0, 13, 7649, 4332, 45507, 57508
535, 2, 2, 2, 0, 15, 7650, 3307, 46530, 57508
541, 1, 2, 3, 0, 13, 7623, 4553, 45313, 57508
547, 0, 1, 1, 0, 16, 7886, 7017, 42587, 57508
553, 1, 0, 1, 0, 15, 8103, 7774, 41614, 57508
559, 1, 3, 1, 0, 12, 8643, 8230, 40618, 57508
565, 1, 332, 2, 0, 12, 15661, 8355, 33145, 57508
571, 1, 1619, 1, 0, 10, 21999, 6165, 27713, 57508
577, 1, 4434, 1, 0, 11, 29250, 4364, 19447, 57508
583, 0, 6413, 0, 0, 11, 33188, 2523, 15373, 57508
589, 1, 7468, 0, 0, 11, 37289, 2272, 10467, 57508
595, 0, 8235, 0, 0, 14, 39836, 1372, 8051, 57508
601, 1, 8862, 0, 0, 9, 41023, 1150, 6463, 57508
607, 2, 9075, 1, 0, 13, 41259, 902, 6256, 57508
613, 3, 9108, 0, 0, 9, 41173, 741, 6474, 57508
619, 2, 9104, 0, 0, 14, 41055, 617, 6716, 57508
625, 3, 9045, 0, 0, 11, 40919, 398, 7132, 57508
631, 0, 8984, 1, 0, 11, 40551, 658, 7303, 57508
637, 0, 8647, 0, 0, 14, 39106, 619, 9122, 57508
643, 0, 6879, 0, 0, 11, 34056, 1801, 14761, 57508
649, 0, 4554, 0, 0, 10, 30566, 1709, 20669, 57508
655, 1, 2629, 0, 0, 10, 26210, 2203, 26455, 57508
661, 2, 1625, 0, 0, 8, 23223, 1543, 31107, 57508
667, 2, 924, 299, 0, 31, 21730, 32453, 2069, 57508
673, 5, 320, 300, 0, 32, 24028, 32683, 140, 57508
679, 2, 57, 300, 0, 36, 27858, 29255, 0, 57508
685, 2, 31, 302, 0, 32, 26888, 30253, 0, 57508
691, 3, 29, 299, 0, 37, 25160, 31980, 0, 57508
697, 4, 35, 472, 0, 43, 47527, 9427, 0, 57508
703, 5, 42, 532, 0, 39, 51810, 5080, 0, 57508
709, 4, 42, 303, 0, 43, 52553, 4563, 0, 57508
715, 5, 103, 327, 0, 35, 53280, 3758, 0, 57508
721, 4, 186, 297, 0, 44, 53789, 3188, 0, 57508
727, 4, 184, 330, 0, 37, 55815, 1138, 0, 57508
733, 2, 247, 333, 0, 36, 56582, 308, 0, 57508
739, 3, 536, 187, 0, 35, 56633, 114, 0, 57508
745, 7, 881, 86, 0, 39, 56402, 93, 0, 57508
751, 0, 1132, 66, 0, 39, 56126, 145, 0, 57508
757, 5, 1841, 4, 0, 37, 55559, 62, 0, 57508
763, 2, 1965, 5, 0, 35, 55444, 57, 0, 57508
769, 5, 3191, 3, 0, 38, 54108, 163, 0, 57508
775, 2, 4294, 1, 0, 37, 53083, 91, 0, 57508
781, 4, 4764, 2, 0, 39, 52453, 246, 0, 57508
787, 4, 4970, 123, 0, 36, 51933, 442, 0, 57508
793, 3, 4874, 238, 0, 42, 51031, 1320, 0, 57508
799, 2, 4942, 240, 0, 43, 50737, 1544, 0, 57508
805, 2, 4972, 487, 0, 45, 48742, 3260, 0, 57508
811, 3, 4713, 485, 0, 45, 48632, 3630, 0, 57508
817, 3, 4272, 576, 0, 43, 49804, 2810, 0, 57508
823, 5, 4006, 605, 0, 43, 52461, 388, 0, 57508
829, 5, 3353, 484, 0, 42, 53307, 317, 0, 57508
835, 5, 3170, 368, 0, 45, 53499, 421, 0, 57508
841, 5, 2008, 368, 0, 46, 54510, 571, 0, 57508
847, 4, 890, 125, 0, 47, 55917, 525, 0, 57508
853, 5, 383, 120, 0, 48, 56552, 400, 0, 57508
859, 5, 205, 33, 0, 49, 56790, 426, 0, 57508
865, 6, 142, 1, 0, 41, 57231, 87, 0, 57508
871, 8, 151, 49, 0, 40, 56719, 541, 0, 57508
877, 7, 26, 48, 0, 36, 57362, 29, 0, 57508
883, 3, 21, 48, 0, 34, 57396, 6, 0, 57508
889, 3, 18, 48, 0, 34, 57398, 7, 0, 57508
895, 2, 17, 48, 0, 34, 57402, 5, 0, 57508
901, 1, 49, 48, 0, 33, 57371, 6, 0, 57508
907, 1, 674, 47, 0, 32, 56600, 154, 0, 57508
913, 0, 1118, 1, 0, 33, 56240, 116, 0, 57508
919, 0, 1435, 1, 0, 33, 55631, 408, 0, 57508
925, 0, 2030, 0, 0, 32, 54797, 649, 0, 57508
931, 0, 2537, 1, 0, 34, 54617, 319, 0, 57508
937, 1, 2911, 1, 0, 33, 54083, 479, 0, 57508
943, 1, 3330, 1, 0, 31, 53763, 382, 0, 57508
949, 1, 3324, 1, 0, 33, 54061, 88, 0, 57508
955, 1, 3306, 0, 0, 33, 54150, 18, 0, 57508
961, 1, 3265, 0, 0, 34, 54134, 74, 0, 57508
967, 7, 3505, 297, 0, 33, 25284, 28382, 0, 57508
973, 6, 3340, 297, 0, 34, 51159, 2672, 0, 57508
979, 6, 2657, 297, 0, 34, 54291, 223, 0, 57508
985, 6, 2088, 297, 0, 32, 55021, 64, 0, 57508
991, 4, 1836, 297, 0, 35, 55255, 81, 0, 57508
997, 4, 1350, 297, 0, 33, 55532, 292, 0, 57508
1003, 3, 935, 298, 0, 31, 55834, 407, 0, 57508
1009, 1, 645, 0, 0, 29, 56430, 403, 0, 57508
1015, 5, 247, 319, 0, 37, 31187, 25713, 0, 57508
1021, 0, 244, 319, 0, 39, 36330, 20576, 0, 57508
1027, 0, 217, 319, 0, 33, 41262, 15677, 0, 57508
1033, 1, 220, 18, 0, 31, 55802, 1436, 0, 57508
1039, 2, 47, 0, 0, 35, 34267, 23157, 0, 57508
1045, 0, 10, 0, 0, 37, 54349, 3112, 0, 57508
1051, 0, 13, 0, 0, 33, 56785, 677, 0, 57508
1057, 0, 12, 0, 0, 35, 57177, 284, 0, 57508
1063, 0, 13, 0, 0, 34, 57244, 217, 0, 57508
1069, 2, 91, 0, 0, 32, 57220, 163, 0, 57508
1075, 2, 302, 1, 0, 36, 56346, 821, 0, 57508
1081, 1, 754, 1, 0, 32, 55800, 920, 0, 57508
1087, 0, 1935, 0, 0, 35, 54106, 1432, 0, 57508
1093, 1, 3052, 0, 0, 33, 52980, 1442, 0, 57508
1099, 1, 3552, 0, 0, 36, 52597, 1322, 0, 57508
1105, 1, 4370, 0, 0, 36, 52197, 904, 0, 57508
1111, 0, 4480, 0, 0, 38, 51339, 1651, 0, 57508
1117, 1, 4481, 0, 0, 35, 52713, 278, 0, 57508
1123, 1, 4480, 1, 0, 36, 52725, 265, 0, 57508
1129, 0, 4475, 1, 0, 40, 52318, 674, 0, 57508
1135, 2, 4571, 1, 0, 41, 21815, 31078, 0, 57508
1141, 2, 4507, 0, 0, 32, 33100, 19867, 0, 57508
1147, 1, 4113, 1, 0, 35, 40491, 12867, 0, 57508
1153, 0, 3363, 1, 0, 37, 47047, 7060, 0, 57508
1159, 0, 2595, 0, 0, 35, 54313, 565, 0, 57508
1165, 2, 1520, 0, 0, 30, 55879, 77, 0, 57508
1171, 1, 1073, 1, 0, 32, 56382, 19, 0, 57508
1177, 0, 246, 0, 0, 36, 57185, 41, 0, 57508
1183, 5, 144, 127, 0, 35, 41153, 16044, 0, 57508
1189, 1, 113, 96, 0, 34, 55214, 2050, 0, 57508
1195, 0, 110, 66, 0, 39, 57035, 258, 0, 57508
1201, 0, 114, 69, 0, 32, 57209, 84, 0, 57508
1207, 7, 54, 67, 0, 35, 50474, 6871, 0, 57508
1213, 2, 25, 68, 0, 30, 51388, 5995, 0, 57508
1219, 3, 23, 66, 0, 30, 51910, 5476, 0, 57508
1225, 0, 20, 30, 0, 32, 52680, 4746, 0, 57508
1231, 1, 23, 0, 0, 37, 53284, 4163, 0, 57508
1237, 3, 24, 1, 0, 31, 53692, 3757, 0, 57508
1243, 0, 240, 1, 0, 33, 56944, 290, 0, 57508
1249, 1, 593, 0, 0, 37, 56846, 31, 0, 57508
1255, 2, 1463, 0, 0, 34, 56000, 9, 0, 57508
1261, 1, 1909, 0, 0, 32, 55555, 11, 0, 57508
1267, 1, 2632, 0, 0, 29, 54836, 10, 0, 57508
1273, 0, 2883, 1, 0, 32, 54550, 42, 0, 57508
1279, 0, 3269, 1, 0, 33, 54164, 41, 0, 57508
1285, 2, 3270, 1, 0, 28, 54197, 10, 0, 57508
1291, 2, 3266, 0, 0, 33, 54151, 56, 0, 57508
1297, 0, 3267, 2, 0, 32, 54088, 119, 0, 57508
1303, 6, 3765, 129, 0, 33, 32766, 20809, 0, 57508
1309, 0, 3724, 129, 0, 35, 33291, 20329, 0, 57508
1315, 1, 3428, 129, 0, 33, 33842, 20075, 0, 57508
1321, 1, 3100, 129, 0, 31, 34535, 19712, 0, 57508
1327, 3, 2333, 129, 0, 29, 53343, 1671, 0, 57508
1333, 0, 1893, 131, 0, 34, 55261, 189, 0, 57508
1339, 0, 1190, 129, 0, 29, 56142, 18, 0, 57508
1345, 1, 906, 31, 0, 27, 56526, 17, 0, 57508
1351, 6, 517, 36, 0, 27, 44046, 12876, 0, 57508
1357, 1, 514, 6, 0, 32, 49293, 7662, 0, 57508
1363, 3, 513, 6, 0, 31, 53131, 3824, 0, 57508
1369, 2, 510, 7, 0, 29, 56653, 307, 0, 57508
1375, 6, 88, 6, 0, 31, 55037, 2340, 0, 57508
1381, 0, 15, 6, 0, 36, 57249, 202, 0, 57508
1387, 1, 17, 6, 0, 35, 57397, 52, 0, 57508
1393, 1, 17, 2, 0, 30, 57423, 35, 0, 57508
1399, 0, 46, 0, 0, 35, 57401, 26, 0, 57508
1405, 0, 47, 0, 0, 34, 57401, 26, 0, 57508
1411, 1, 94, 1, 0, 33, 57368, 11, 0, 57508
1417, 3, 297, 0, 0, 33, 57164, 11, 0, 57508
1423, 1, 819, 1, 0, 30, 56646, 11, 0, 57508
1429, 4, 1770, 0, 0, 34, 55693, 7, 0, 57508
1435, 1, 2423, 1, 0, 33, 55038, 12, 0, 57508
1441, 0, 2828, 0, 0, 33, 54639, 8, 0, 57508
1447, 1, 3262, 2, 0, 28, 54202, 13, 0, 57508
1453, 2, 3257, 0, 0, 34, 54202, 13, 0, 57508
1459, 2, 3257, 0, 0, 36, 53974, 239, 0, 57508
1465, 2, 3228, 0, 0, 36, 54128, 114, 0, 57508
1471, 6, 3237, 125, 0, 35, 16266, 37839, 0, 57508
1477, 5, 3197, 126, 0, 33, 51098, 3049, 0, 57508
1483, 5, 3091, 95, 0, 30, 53830, 457, 0, 57508
1489, 1, 2752, 32, 0, 31, 54230, 462, 0, 57508
1495, 0, 2419, 0, 0, 35, 54897, 157, 0, 57508
1501, 0, 1445, 0, 0, 35, 55775, 253, 0, 57508
1507, 2, 889, 1, 0, 32, 56365, 219, 0, 57508
1513, 1, 475, 1, 0, 30, 56718, 283, 0, 57508
1519, 8, 63, 122, 0, 29, 39008, 18278, 0, 57508
1525, 1, 27, 124, 0, 32, 44073, 13251, 0, 57508
1531, 2, 27, 122, 0, 32, 47761, 9564, 0, 57508
1537, 1, 26, 2, 0, 29, 56450, 1000, 0, 57508
1543, 9, 26, 5, 0, 36, 43374, 14058, 0, 57508
1549, 2, 22, 5, 0, 35, 45800, 11644, 0, 57508
1555, 0, 23, 1, 0, 35, 47874, 9575, 0, 57508
1561, 2, 21, 34, 0, 34, 49546, 7871, 0, 57508
1567, 3, 18, 34, 0, 34, 49877, 7542, 0, 57508
1573, 1, 85, 30, 0, 34, 50563, 6795, 0, 57508
1579, 3, 370, 31, 0, 31, 56687, 386, 0, 57508
1585, 1, 790, 32, 0, 34, 56543, 108, 0, 57508
1591, 1, 1349, 31, 0, 32, 55900, 195, 0, 57508
1597, 0, 2093, 0, 0, 30, 55171, 214, 0, 57508
1603, 1, 2718, 0, 0, 30, 54560, 199, 0, 57508
1609, 1, 3147, 1, 0, 31, 54044, 284, 0, 57508
1615, 1, 3422, 1, 0, 36, 53789, 259, 0, 57508
1621, 1, 3425, 2, 0, 29, 53905, 146, 0, 57508
1627, 0, 3421, 1, 0, 32, 53852, 202, 0, 57508
1633, 1, 3420, 1, 0, 33, 53863, 190, 0, 57508
1639, 1, 3421, 2, 0, 32, 53831, 221, 0, 57508
1645, 1, 3334, 2, 0, 35, 53331, 805, 0, 57508
1651, 3, 2989, 1, 0, 37, 53487, 991, 0, 57508
1657, 1, 2423, 1, 0, 38, 54086, 959, 0, 57508
1663, 1, 2075, 1, 0, 38, 54340, 1053, 0, 57508
1669, 1, 1445, 1, 0, 38, 54247, 1776, 0, 57508
1675, 1, 689, 2, 0, 37, 55038, 1741, 0, 57508
1681, 2, 291, 1, 0, 36, 55746, 1432, 0, 57508
1687, 4, 12, 1, 0, 36, 20161, 37294, 0, 57508
1693, 4, 9, 1, 0, 39, 15855, 41600, 0, 57508
1699, 3, 13, 2, 0, 32, 29459, 27999, 0, 57508
1705, 2, 10, 3, 0, 35, 54724, 2734, 0, 57508
1711, 4, 8, 1, 0, 36, 57147, 312, 0, 57508
