ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
685, 3, 3770, 16, 0, 22176, 12, 18, 31505, 57500
691, 2, 4412, 17, 0, 23667, 12, 16, 29374, 57500
697, 1, 4592, 17, 0, 24119, 13, 3, 28755, 57500
703, 1, 4800, 16, 0, 24875, 13, 3, 27792, 57500
709, 1, 4739, 14, 0, 24622, 11, 3, 28110, 57500
715, 1, 4710, 12, 0, 24601, 10, 3, 28163, 57500
721, 0, 4660, 9, 0, 24558, 9, 3, 28261, 57500
727, 0, 4601, 5, 0, 24334, 8, 3, 28549, 57500
733, 0, 4310, 4, 0, 23507, 9, 23, 29647, 57500
739, 1, 3939, 3, 0, 21663, 9, 3, 31882, 57500
745, 1, 3270, 2, 0, 20714, 8, 4, 33501, 57500
751, 0, 2807, 1, 0, 18883, 9, 3, 35797, 57500
757, 0, 2347, 1, 0, 16719, 9, 3, 38421, 57500
763, 9, 2134, 0, 0, 15790, 9, 4, 39554, 57500
769, 11, 1548, 18, 0, 13982, 9, 21, 41911, 57500
775, 13, 1103, 21, 0, 12273, 9, 29, 44052, 57500
781, 12, 685, 21, 0, 10892, 10, 28, 45852, 57500
787, 3, 394, 26, 0, 9403, 11, 13, 47650, 57500
793, 2, 355, 27, 0, 9266, 12, 19, 47819, 57500
799, 3, 282, 28, 0, 8882, 11, 8, 48286, 57500
805, 1, 143, 28, 0, 8165, 10, 17, 49136, 57500
811, 0, 122, 24, 0, 7818, 13, 4, 49519, 57500
817, 0, 61, 21, 0, 7841, 13, 4, 49560, 57500
823, 0, 60, 18, 0, 7768, 13, 5, 49636, 57500
829, 0, 146, 13, 0, 11156, 13, 5, 46167, 57500
835, 0, 635, 10, 0, 13607, 12, 4, 43232, 57500
841, 0, 634, 9, 0, 13706, 14, 3, 43134, 57500
847, 0, 757, 3, 0, 15276, 15, 13, 41436, 57500
853, 0, 1970, 1, 0, 18624, 14, 14, 36877, 57500
859, 1, 3118, 1, 0, 21234, 13, 13, 33120, 57500
865, 1, 3512, 0, 0, 26368, 13, 3, 27603, 57500
871, 1, 3602, 0, 0, 29507, 12, 3, 24375, 57500
877, 0, 3599, 1, 0, 31337, 12, 3, 22548, 57500
883, 0, 3569, 1, 0, 33518, 11, 4, 20397, 57500
889, 0, 3479, 1, 0, 34915, 12, 4, 19089, 57500
895, 1, 3479, 1, 0, 21865, 11, 4, 32139, 57500
901, 1, 3348, 1, 0, 24058, 10, 3, 30079, 57500
907, 2, 2738, 0, 0, 28516, 10, 4, 26230, 57500
913, 1, 2258, 1, 0, 31207, 11, 4, 24018, 57500
919, 1, 1978, 0, 0, 17898, 13, 4, 37606, 57500
925, 2, 1793, 1, 0, 18899, 11, 5, 36789, 57500
931, 2, 1332, 1, 0, 24587, 11, 5, 31562, 57500
937, 4, 1123, 1, 0, 24311, 10, 4, 32047, 57500
943, 4, 831, 1, 0, 26395, 10, 5, 30254, 57500
949, 5, 582, 1, 0, 31812, 8, 3, 25089, 57500
955, 5, 341, 1, 0, 34756, 9, 3, 22385, 57500
961, 5, 221, 2, 0, 32222, 9, 3, 25038, 57500
967, 3, 191, 1, 0, 33302, 11, 3, 23989, 57500
973, 3, 227, 1, 0, 35788, 9, 3, 21469, 57500
979, 2, 166, 1, 0, 37997, 10, 4, 19320, 57500
985, 3, 116, 1, 0, 35078, 11, 4, 22287, 57500
991, 4, 56, 1, 0, 33424, 10, 3, 24002, 57500
997, 3, 504, 1, 0, 19829, 12, 3, 37148, 57500
1003, 3, 491, 1, 0, 23118, 10, 3, 33874, 57500
1009, 3, 1616, 0, 0, 29732, 11, 4, 26134, 57500
1015, 3, 2207, 0, 0, 29601, 10, 4, 25675, 57500
1021, 2, 2600, 0, 0, 31651, 12, 5, 23230, 57500
1027, 2, 3035, 0, 0, 34206, 12, 5, 20240, 57500
1033, 4, 3424, 0, 0, 35232, 11, 3, 18826, 57500
1039, 2, 3539, 0, 0, 35734, 12, 4, 18209, 57500
1045, 0, 3538, 0, 0, 36999, 10, 4, 16949, 57500
1051, 0, 3538, 1, 0, 37054, 12, 4, 16891, 57500
1057, 1, 3508, 0, 0, 36642, 12, 4, 17333, 57500
1063, 2, 3509, 1, 0, 29077, 9, 3, 24899, 57500
1069, 2, 3064, 0, 0, 34449, 9, 6, 19970, 57500
1075, 0, 2972, 1, 0, 40773, 11, 4, 13739, 57500
1081, 2, 2762, 0, 0, 46137, 8, 3, 8588, 57500
1087, 0, 2283, 1, 0, 39454, 8, 3, 15751, 57500
1093, 3, 1874, 0, 0, 11974, 7, 5, 43637, 57500
1099, 1, 1525, 1, 0, 18823, 8, 4, 37138, 57500
1105, 0, 1183, 0, 0, 34051, 10, 4, 22252, 57500
1111, 0, 887, 1, 0, 37939, 9, 5, 18659, 57500
1117, 13, 688, 0, 0, 41124, 7, 3, 15665, 57500
1123, 17, 583, 18, 0, 42583, 9, 14, 14276, 57500
1129, 15, 402, 21, 0, 44752, 8, 26, 12276, 57500
1135, 6, 279, 30, 0, 42083, 9, 9, 15084, 57500
1141, 2, 227, 30, 0, 41677, 8, 6, 15550, 57500
1147, 2, 176, 30, 0, 41190, 10, 5, 16087, 57500
1153, 0, 134, 31, 0, 37102, 9, 5, 20219, 57500
1159, 0, 54, 31, 0, 36548, 9, 4, 20854, 57500
1165, 0, 485, 27, 0, 21613, 10, 4, 35361, 57500
1171, 0, 697, 18, 0, 24798, 8, 5, 31974, 57500
1177, 1, 1005, 14, 0, 28740, 8, 5, 27727, 57500
1183, 2, 1689, 11, 0, 31853, 8, 3, 23934, 57500
1189, 1, 2104, 7, 0, 37316, 8, 3, 18061, 57500
1195, 2, 2536, 8, 0, 40071, 8, 3, 14872, 57500
1201, 2, 3707, 6, 0, 33167, 8, 3, 20607, 57500
1207, 2, 3857, 6, 0, 33322, 8, 4, 20301, 57500
1213, 2, 3834, 5, 0, 33351, 7, 4, 20297, 57500
1219, 2, 3791, 4, 0, 33456, 7, 4, 20236, 57500
1225, 2, 3760, 3, 0, 33215, 7, 4, 20509, 57500
1231, 2, 3758, 3, 0, 33080, 7, 5, 20645, 57500
1237, 2, 3573, 2, 0, 29084, 8, 4, 24827, 57500
1243, 3, 3365, 2, 0, 27213, 9, 3, 26905, 57500
1249, 5, 3212, 2, 0, 25633, 8, 3, 28637, 57500
1255, 5, 2922, 2, 0, 23970, 8, 3, 30590, 57500
1261, 4, 2380, 2, 0, 20665, 8, 3, 34438, 57500
1267, 3, 2032, 1, 0, 19707, 11, 3, 35743, 57500
1273, 2, 1401, 2, 0, 17298, 10, 4, 38783, 57500
1279, 2, 1052, 2, 0, 14999, 9, 4, 41432, 57500
1285, 2, 759, 3, 0, 13258, 8, 3, 43467, 57500
1291, 2, 518, 2, 0, 12166, 10, 4, 44798, 57500
1297, 15, 335, 1, 0, 11352, 9, 6, 45782, 57500
1303, 11, 276, 15, 0, 10931, 6, 24, 46237, 57500
1309, 18, 243, 15, 0, 10096, 6, 26, 47096, 57500
1315, 13, 137, 24, 0, 9168, 5, 36, 48117, 57500
1321, 7, 85, 30, 0, 8808, 5, 19, 48546, 57500
1327, 2, 56, 31, 0, 9020, 10, 11, 48370, 57500
1333, 2, 295, 34, 0, 11332, 10, 9, 45818, 57500
1339, 2, 432, 36, 0, 12974, 9, 5, 44042, 57500
1345, 2, 854, 35, 0, 15622, 10, 5, 40972, 57500
1351, 1, 1139, 33, 0, 17032, 10, 4, 39281, 57500
1357, 1, 1816, 25, 0, 19528, 10, 4, 36116, 57500
1363, 2, 2218, 22, 0, 20665, 9, 5, 34579, 57500
1369, 1, 2305, 17, 0, 22265, 9, 3, 32900, 57500
1375, 1, 2465, 13, 0, 22671, 8, 4, 32338, 57500
1381, 1, 2558, 9, 0, 22447, 10, 5, 32470, 57500
1387, 1, 2555, 7, 0, 22098, 10, 4, 32825, 57500
1393, 2, 2551, 7, 0, 21975, 11, 4, 32950, 57500
1399, 3, 2450, 5, 0, 21703, 9, 5, 33325, 57500
1405, 3, 2369, 4, 0, 20905, 9, 5, 34205, 57500
1411, 3, 1849, 4, 0, 19625, 9, 5, 36005, 57500
1417, 3, 1629, 5, 0, 17752, 9, 5, 38097, 57500
1423, 3, 1439, 5, 0, 16787, 9, 5, 39252, 57500
1429, 3, 1269, 6, 0, 15760, 8, 5, 40449, 57500
1435, 3, 843, 6, 0, 14446, 7, 5, 42190, 57500
1441, 2, 693, 6, 0, 12905, 8, 5, 43881, 57500
1447, 1, 504, 6, 0, 11294, 7, 5, 45683, 57500
1453, 2, 370, 7, 0, 10083, 8, 3, 47027, 57500
1459, 1, 141, 5, 0, 9047, 9, 3, 48294, 57500
1465, 1, 81, 5, 0, 8441, 9, 3, 48960, 57500
1471, 0, 81, 5, 0, 8183, 9, 4, 49218, 57500
1477, 0, 227, 4, 0, 8259, 9, 4, 48997, 57500
1483, 1, 197, 4, 0, 7980, 6, 5, 49307, 57500
1489, 2, 167, 4, 0, 8092, 6, 3, 49226, 57500
1495, 3, 149, 1, 0, 8075, 8, 3, 49261, 57500
1501, 3, 297, 2, 0, 9506, 7, 3, 47682, 57500
1507, 4, 997, 1, 0, 11836, 8, 4, 44650, 57500
1513, 3, 2795, 0, 0, 15490, 7, 4, 39201, 57500
1519, 3, 3151, 0, 0, 18319, 8, 4, 36015, 57500
1525, 1, 4609, 0, 0, 21150, 8, 4, 31728, 57500
1531, 1, 4939, 0, 0, 22504, 7, 4, 30045, 57500
1537, 2, 5348, 0, 0, 23972, 11, 3, 28164, 57500
1543, 3, 5701, 0, 0, 25010, 9, 4, 26773, 57500
1549, 3, 5707, 1, 0, 24803, 8, 4, 26974, 57500
1555, 2, 5677, 1, 0, 24729, 10, 4, 27077, 57500
1561, 2, 5586, 1, 0, 24671, 9, 6, 27225, 57500
1567, 1, 5515, 0, 0, 24543, 12, 6, 27423, 57500
1573, 1, 5433, 0, 0, 23803, 10, 8, 28245, 57500
1579, 2, 4780, 0, 0, 22353, 12, 13, 30340, 57500
1585, 2, 4070, 1, 0, 21061, 11, 3, 32352, 57500
1591, 1, 3456, 1, 0, 19315, 12, 3, 34712, 57500
1597, 2, 2595, 1, 0, 17085, 11, 4, 37802, 57500
1603, 0, 2289, 1, 0, 15926, 13, 6, 39265, 57500
1609, 1, 1780, 1, 0, 13755, 12, 5, 41946, 57500
1615, 1, 1280, 1, 0, 12064, 13, 3, 44138, 57500
1621, 2, 980, 1, 0, 10286, 13, 3, 46215, 57500
1627, 3, 736, 1, 0, 9384, 11, 4, 47361, 57500
1633, 3, 567, 1, 0, 8944, 10, 4, 47971, 57500
1639, 3, 487, 1, 0, 8658, 10, 3, 48338, 57500
1645, 2, 279, 143, 0, 8326, 10, 3, 48737, 57500
1651, 2, 279, 143, 0, 8176, 10, 3, 48887, 57500
1657, 1, 139, 143, 0, 7955, 10, 3, 49249, 57500
1663, 1, 263, 114, 0, 7964, 13, 3, 49142, 57500
1669, 1, 264, 91, 0, 8581, 13, 5, 48545, 57500
1675, 1, 799, 61, 0, 10461, 11, 4, 46163, 57500
1681, 0, 1924, 2, 0, 15063, 11, 5, 40495, 57500
1687, 0, 2385, 2, 0, 16789, 10, 4, 38310, 57500
1693, 0, 3403, 3, 0, 22501, 9, 3, 31581, 57500
1699, 0, 3693, 1, 0, 26077, 9, 6, 27714, 57500
1705, 0, 4429, 1, 0, 27392, 11, 5, 25662, 57500
1711, 0, 4559, 1, 0, 27822, 10, 5, 25103, 57500
1717, 2, 4585, 2, 0, 27812, 9, 4, 25086, 57500
1723, 1, 4565, 3, 0, 27660, 9, 4, 25258, 57500
1729, 2, 4534, 2, 0, 27602, 9, 4, 25347, 57500
1735, 2, 4477, 2, 0, 27476, 10, 4, 25529, 57500
1741, 1, 4311, 2, 0, 27276, 9, 5, 25896, 57500
1747, 1, 3638, 0, 0, 26490, 14, 3, 27354, 57500
1753, 0, 3199, 0, 0, 25339, 13, 4, 28945, 57500
1759, 0, 2426, 0, 0, 23485, 12, 3, 31574, 57500
1765, 1, 2126, 1, 0, 20620, 9, 3, 34740, 57500
1771, 0, 1664, 2, 0, 18611, 13, 4, 37206, 57500
1777, 1, 1414, 10, 0, 16377, 11, 5, 39682, 57500
1783, 1, 1081, 0, 0, 14251, 9, 8, 42150, 57500
1789, 1, 704, 0, 0, 12413, 9, 6, 44367, 57500
1795, 1, 544, 0, 0, 11343, 8, 7, 45597, 57500
1801, 2, 245, 0, 0, 9693, 8, 5, 47547, 57500
1807, 0, 223, 1, 0, 9275, 11, 5, 47985, 57500
1813, 0, 163, 2, 0, 8924, 10, 5, 48396, 57500
1819, 1, 112, 2, 0, 8606, 10, 5, 48764, 57500
1825, 1, 81, 3, 0, 8685, 9, 5, 48716, 57500
1831, 1, 30, 3, 0, 8696, 10, 5, 48755, 57500
1837, 1, 30, 3, 0, 10536, 12, 4, 46914, 57500
1843, 1, 813, 3, 0, 13281, 13, 4, 43385, 57500
1849, 0, 1489, 1, 0, 14866, 14, 3, 41127, 57500
1855, 1, 2553, 1, 0, 17918, 13, 4, 37010, 57500
1861, 1, 3825, 0, 0, 21820, 12, 4, 31838, 57500
1867, 0, 4632, 0, 0, 23407, 14, 3, 29444, 57500
1873, 1, 6408, 1, 0, 25972, 12, 3, 25103, 57500
