ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
360, 57506, 0, 0, 0, 0, 0, 0, 0, 57506
361, 4, 1959, 4, 0, 321, 12402, 27068, 15748, 57506
367, 2, 1956, 3, 0, 84, 12416, 27180, 15865, 57506
373, 1, 2033, 2, 0, 82, 12464, 34292, 8632, 57506
379, 1, 2032, 4, 0, 45, 12523, 37840, 5061, 57506
385, 1, 2033, 3, 0, 90, 12521, 40021, 2837, 57506
391, 1, 2033, 3, 0, 132, 12521, 40376, 2440, 57506
397, 2, 2033, 3, 0, 142, 12521, 40468, 2337, 57506
403, 2, 2032, 3, 0, 375, 12561, 2694, 39839, 57506
409, 1, 2031, 4, 0, 279, 12563, 2729, 39899, 57506
415, 1, 2029, 4, 0, 293, 12563, 2731, 39885, 57506
421, 1, 2029, 3, 0, 271, 12563, 2854, 39785, 57506
427, 1, 2029, 3, 0, 237, 12562, 2849, 39825, 57506
433, 1, 1291, 3, 0, 304, 10492, 3331, 42084, 57506
439, 1, 970, 2, 0, 388, 9865, 3662, 42618, 57506
445, 1, 640, 2, 0, 591, 9180, 174, 46918, 57506
451, 0, 461, 3, 0, 612, 8577, 360, 47493, 57506
457, 0, 390, 3, 0, 404, 8252, 559, 47898, 57506
463, 2, 252, 5, 0, 253, 8011, 844, 48139, 57506
469, 3, 144, 3, 0, 239, 7830, 959, 48328, 57506
475, 0, 52, 3, 0, 212, 7530, 1132, 48577, 57506
481, 1, 13, 3, 0, 173, 7685, 1471, 48160, 57506
487, 0, 40, 0, 0, 170, 7952, 764, 48580, 57506
493, 1, 184, 0, 0, 144, 10510, 1851, 44816, 57506
499, 0, 790, 0, 0, 81, 12111, 2844, 41680, 57506
505, 1, 1045, 1, 0, 71, 13639, 3204, 39545, 57506
511, 0, 2239, 0, 0, 50, 14399, 3531, 37287, 57506
517, 1, 3114, 1, 0, 38, 16202, 4110, 34040, 57506
523, 5, 3951, 0, 0, 32, 18487, 5060, 29971, 57506
529, 2, 4853, 1, 0, 37, 20157, 902, 31554, 57506
535, 3, 4852, 0, 0, 38, 20564, 1128, 30921, 57506
541, 2, 4851, 0, 0, 33, 20701, 2258, 29661, 57506
547, 1, 4840, 0, 0, 33, 20740, 3057, 28835, 57506
553, 1, 4839, 0, 0, 32, 20591, 3736, 28307, 57506
559, 0, 4809, 0, 0, 31, 20506, 4057, 28103, 57506
565, 2, 4808, 1, 0, 32, 19802, 4421, 28440, 57506
571, 1, 4637, 1, 0, 30, 18910, 604, 33323, 57506
577, 2, 4407, 1, 0, 28, 17431, 1108, 34529, 57506
583, 0, 3681, 0, 0, 30, 16624, 1380, 35791, 57506
589, 0, 2995, 1, 0, 30, 15442, 2095, 36943, 57506
595, 0, 2509, 1, 0, 28, 14029, 2376, 38563, 57506
601, 1, 1949, 1, 0, 28, 12479, 2727, 40321, 57506
607, 0, 1223, 0, 0, 26, 10689, 3306, 42262, 57506
613, 0, 963, 0, 0, 31, 10094, 2398, 44020, 57506
619, 1, 583, 0, 0, 31, 8756, 3779, 44356, 57506
625, 1, 567, 0, 0, 28, 8556, 4229, 44125, 57506
631, 0, 484, 0, 0, 31, 8245, 5089, 43657, 57506
637, 2, 414, 0, 0, 27, 8105, 5925, 43033, 57506
643, 1, 294, 1, 0, 27, 8025, 7126, 42032, 57506
649, 1, 233, 0, 0, 30, 7825, 8357, 41060, 57506
655, 1, 231, 1, 0, 31, 7944, 2042, 47256, 57506
661, 1, 143, 1, 0, 31, 9268, 3083, 44979, 57506
667, 1, 917, 1, 0, 31, 11890, 4199, 40467, 57506
673, 1, 2068, 1, 0, 29, 14688, 5067, 35652, 57506
679, 2, 2247, 1, 0, 27, 15821, 5426, 33982, 57506
685, 2, 2420, 2, 0, 28, 17972, 5790, 31292, 57506
691, 2, 2552, 1, 0, 28, 19500, 6100, 29323, 57506
697, 2, 4358, 0, 0, 27, 24525, 1441, 27153, 57506
703, 2, 4823, 0, 0, 28, 24707, 1345, 26601, 57506
709, 2, 4780, 1, 0, 28, 24637, 1430, 26628, 57506
715, 2, 4779, 2, 0, 28, 24452, 1709, 26534, 57506
721, 2, 4738, 2, 0, 28, 24378, 1849, 26509, 57506
727, 1, 4717, 2, 0, 29, 24315, 1924, 26518, 57506
733, 1, 4677, 2, 0, 29, 23856, 2396, 26545, 57506
739, 1, 4507, 2, 0, 30, 23104, 35, 29827, 57506
745, 1, 3967, 2, 0, 30, 21824, 95, 31587, 57506
751, 1, 3747, 2, 0, 30, 21124, 337, 32265, 57506
757, 0, 3465, 2, 0, 31, 19109, 297, 34602, 57506
763, 1, 2852, 1, 0, 31, 17911, 537, 36173, 57506
769, 1, 2499, 1, 0, 32, 15153, 675, 39145, 57506
775, 1, 1849, 1, 0, 32, 12969, 831, 41823, 57506
