ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57504, 0, 0, 0, 0, 0, 0, 0, 57504
360, 57504, 0, 0, 0, 0, 0, 0, 0, 57504
361, 4, 1909, 3, 0, 299, 13200, 26335, 15754, 57504
367, 2, 1904, 4, 0, 171, 13197, 26358, 15868, 57504
373, 1, 1907, 4, 0, 139, 13253, 30499, 11701, 57504
379, 2, 1904, 5, 0, 124, 13251, 32304, 9914, 57504
385, 4, 1902, 5, 0, 105, 13251, 33294, 8943, 57504
391, 5, 1902, 4, 0, 140, 13249, 35248, 6956, 57504
397, 3, 1903, 4, 0, 99, 13249, 36431, 5815, 57504
403, 3, 1903, 5, 0, 201, 13307, 8543, 33542, 57504
409, 1, 1902, 5, 0, 189, 13337, 8703, 33367, 57504
415, 1, 1902, 5, 0, 195, 13337, 8935, 33129, 57504
421, 1, 1902, 5, 0, 191, 13430, 9402, 32573, 57504
427, 1, 1882, 4, 0, 147, 13702, 9837, 31931, 57504
433, 2, 1432, 2, 0, 118, 11964, 10729, 33257, 57504
439, 2, 1142, 4, 0, 119, 11032, 11243, 33962, 57504
445, 3, 722, 3, 0, 157, 9955, 1315, 45349, 57504
451, 1, 563, 3, 0, 143, 9660, 1877, 45257, 57504
457, 0, 383, 3, 0, 131, 9050, 2396, 45541, 57504
463, 0, 242, 3, 0, 114, 8757, 2913, 45475, 57504
469, 2, 191, 3, 0, 115, 8699, 3522, 44972, 57504
475, 1, 140, 2, 0, 115, 8340, 3918, 44988, 57504
481, 2, 120, 1, 0, 79, 8250, 4392, 44660, 57504
487, 1, 120, 0, 0, 65, 8445, 576, 48297, 57504
493, 0, 357, 0, 0, 58, 10353, 970, 45766, 57504
499, 0, 859, 0, 0, 55, 13140, 1111, 42339, 57504
505, 0, 1255, 0, 0, 51, 14377, 1691, 40130, 57504
511, 0, 1737, 0, 0, 49, 16188, 1690, 37840, 57504
517, 1, 3521, 0, 0, 48, 19388, 2622, 31924, 57504
523, 2, 3940, 0, 0, 46, 21119, 2962, 29435, 57504
529, 13, 4729, 0, 0, 43, 23545, 693, 28481, 57504
535, 12, 4772, 16, 0, 40, 23726, 989, 27949, 57504
541, 20, 4889, 12, 0, 40, 23524, 1392, 27627, 57504
547, 11, 4892, 19, 0, 40, 23288, 1700, 27554, 57504
553, 12, 4857, 26, 0, 39, 23219, 1892, 27459, 57504
559, 7, 4751, 26, 0, 41, 23049, 1975, 27655, 57504
565, 9, 4726, 18, 0, 42, 22485, 2520, 27704, 57504
571, 13, 4360, 20, 0, 44, 20736, 1437, 30894, 57504
577, 18, 4103, 13, 0, 44, 20174, 1862, 31290, 57504
583, 18, 3801, 14, 0, 35, 19011, 2368, 32257, 57504
589, 11, 3222, 25, 0, 24, 17494, 3404, 33324, 57504
595, 14, 2734, 16, 0, 26, 16754, 3579, 34381, 57504
