ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
360, 57507, 0, 0, 0, 0, 0, 0, 0, 57507
361, 3, 6, 6, 0, 238, 7393, 20099, 29762, 57507
367, 0, 5, 3, 0, 107, 7395, 20139, 29858, 57507
373, 2, 3, 5, 0, 60, 7395, 22857, 27185, 57507
379, 1, 5, 3, 0, 56, 7396, 26347, 23699, 57507
385, 2, 0, 2, 0, 150, 7444, 28431, 21478, 57507
391, 1, 2, 2, 0, 96, 7504, 30193, 19709, 57507
397, 0, 6, 2, 0, 68, 7505, 31165, 18761, 57507
403, 1, 4, 5, 0, 57, 7504, 30175, 19761, 57507
409, 1, 3, 5, 0, 108, 7504, 29457, 20429, 57507
415, 3, 4, 5, 0, 70, 7647, 27888, 21890, 57507
421, 0, 56, 4, 0, 75, 8432, 26737, 22203, 57507
427, 3, 164, 5, 0, 61, 9201, 25654, 22419, 57507
433, 2, 1356, 3, 0, 62, 12815, 23602, 19667, 57507
439, 2, 1734, 3, 0, 61, 14220, 20893, 20594, 57507
445, 2, 3879, 3, 0, 121, 21426, 764, 31312, 57507
451, 1, 4222, 3, 0, 132, 21921, 812, 30416, 57507
457, 1, 4568, 3, 0, 133, 22978, 1068, 28756, 57507
463, 1, 4728, 3, 0, 114, 23152, 1230, 28279, 57507
469, 0, 4727, 4, 0, 115, 23174, 1233, 28254, 57507
475, 1, 4727, 3, 0, 96, 23109, 1297, 28274, 57507
481, 1, 4725, 3, 0, 93, 23031, 1379, 28275, 57507
487, 2, 4704, 0, 0, 92, 22950, 39, 29720, 57507
493, 2, 4704, 0, 0, 69, 22466, 40, 30226, 57507
499, 3, 4668, 0, 0, 69, 22096, 39, 30632, 57507
505, 3, 4137, 0, 0, 70, 20412, 42, 32843, 57507
511, 5, 3677, 0, 0, 68, 19142, 40, 34575, 57507
517, 5, 3281, 0, 0, 67, 17071, 42, 37041, 57507
523, 6, 2800, 0, 0, 68, 15025, 42, 39566, 57507
529, 5, 1563, 0, 0, 66, 11739, 393, 43741, 57507
535, 5, 1354, 0, 0, 65, 10708, 713, 44662, 57507
541, 3, 1135, 1, 0, 67, 10138, 963, 45200, 57507
547, 2, 734, 0, 0, 71, 9065, 1535, 46100, 57507
553, 2, 423, 0, 0, 71, 8627, 2025, 46359, 57507
559, 3, 364, 0, 0, 69, 8249, 2969, 45853, 57507
565, 0, 233, 132, 0, 69, 7825, 3527, 45721, 57507
571, 1, 114, 132, 0, 71, 7871, 898, 48420, 57507
577, 1, 85, 132, 0, 70, 7900, 899, 48420, 57507
583, 1, 57, 133, 0, 69, 8133, 1187, 47927, 57507
589, 0, 194, 133, 0, 72, 9697, 1328, 46083, 57507
595, 0, 443, 133, 0, 69, 12501, 1462, 42899, 57507
601, 1, 1674, 133, 0, 68, 14538, 1582, 39511, 57507
607, 0, 2939, 62, 0, 61, 16399, 1802, 36244, 57507
613, 2, 4271, 32, 0, 61, 19222, 251, 33668, 57507
619, 2, 4706, 31, 0, 60, 20316, 341, 32051, 57507
625, 1, 4944, 1, 0, 61, 22195, 429, 29876, 57507
631, 0, 5310, 2, 0, 59, 22819, 582, 28735, 57507
637, 0, 5375, 2, 0, 58, 22772, 724, 28576, 57507
643, 0, 5345, 1, 0, 60, 22535, 896, 28670, 57507
649, 1, 5344, 1, 0, 61, 22493, 926, 28681, 57507
655, 3, 5343, 1, 0, 59, 22241, 804, 29056, 57507
661, 6, 5283, 1, 0, 56, 21413, 906, 29842, 57507
667, 6, 5116, 2, 0, 55, 20091, 1664, 30573, 57507
673, 6, 4426, 1, 0, 56, 18479, 2152, 32387, 57507
679, 1, 4038, 1, 0, 51, 17477, 3169, 32770, 57507
685, 3, 2962, 31, 0, 49, 15653, 4200, 34609, 57507
691, 3, 2279, 30, 0, 54, 13707, 5701, 35733, 57507
697, 4, 2040, 30, 0, 52, 12954, 99, 42328, 57507
703, 3, 1636, 30, 0, 54, 11748, 193, 43843, 57507
709, 3, 1306, 30, 0, 54, 11134, 316, 44664, 57507
715, 3, 686, 30, 0, 54, 9628, 318, 46788, 57507
721, 3, 537, 30, 0, 53, 9125, 318, 47441, 57507
727, 1, 508, 30, 0, 54, 8995, 458, 47461, 57507
733, 2, 367, 30, 0, 53, 8433, 459, 48163, 57507
739, 2, 364, 0, 0, 53, 8054, 422, 48612, 57507
745, 2, 255, 0, 0, 52, 8026, 850, 48322, 57507
751, 3, 164, 1, 0, 50, 8121, 1135, 48033, 57507
757, 3, 811, 1, 0, 49, 14462, 1246, 40935, 57507
763, 3, 2371, 2, 0, 48, 20903, 1481, 32699, 57507
769, 2, 4594, 2, 0, 49, 28305, 1481, 23074, 57507
775, 1, 6142, 1, 0, 51, 32029, 1708, 17575, 57507
781, 2, 7333, 0, 0, 49, 37123, 10, 12990, 57507
787, 3, 8135, 0, 0, 47, 39851, 42, 9429, 57507
793, 2, 8418, 0, 0, 47, 40993, 67, 7980, 57507
799, 1, 8650, 1, 0, 47, 41438, 90, 7280, 57507
805, 1, 8676, 0, 0, 47, 41446, 131, 7206, 57507
811, 1, 8673, 0, 0, 47, 41232, 133, 7421, 57507
