ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
769, 1, 1538, 2, 0, 15056, 14, 199, 40701, 57511
775, 2, 1005, 1, 0, 13173, 14, 200, 43116, 57511
781, 2, 650, 1, 0, 11543, 15, 302, 44998, 57511
787, 2, 319, 1, 0, 9837, 16, 581, 46755, 57511
793, 3, 250, 1, 0, 9191, 15, 762, 47289, 57511
799, 3, 70, 1, 0, 8541, 16, 1100, 47780, 57511
805, 2, 22, 1, 0, 8111, 15, 1437, 47923, 57511
811, 1, 3, 0, 0, 7761, 17, 1912, 47817, 57511
817, 0, 2, 0, 0, 7631, 18, 2360, 47500, 57511
823, 0, 33, 0, 0, 8017, 17, 236, 49208, 57511
829, 0, 174, 0, 0, 9404, 17, 235, 47681, 57511
835, 1, 965, 0, 0, 11491, 16, 335, 44703, 57511
841, 1, 1318, 0, 0, 14042, 16, 335, 41799, 57511
847, 0, 2826, 1, 0, 16141, 16, 336, 38191, 57511
853, 1, 3544, 0, 0, 18053, 15, 336, 35562, 57511
859, 0, 4608, 0, 0, 20082, 17, 512, 32292, 57511
865, 0, 5768, 0, 0, 21572, 15, 5, 30151, 57511
871, 1, 5955, 0, 0, 21865, 16, 5, 29669, 57511
877, 0, 5954, 2, 0, 21831, 17, 4, 29703, 57511
883, 0, 5952, 1, 0, 21858, 15, 66, 29619, 57511
889, 3, 5951, 1, 0, 21802, 12, 88, 29654, 57511
895, 4, 5869, 1, 0, 21558, 13, 90, 29976, 57511
901, 1, 5871, 3, 0, 20748, 12, 89, 30787, 57511
907, 1, 5611, 2, 0, 19889, 12, 9, 31987, 57511
913, 0, 5492, 2, 0, 19236, 11, 11, 32759, 57511
919, 0, 4535, 1, 0, 17234, 9, 40, 35692, 57511
925, 1, 4097, 1, 0, 15977, 10, 69, 37356, 57511
931, 1, 3066, 1, 0, 14002, 9, 99, 40333, 57511
937, 2, 2433, 1, 0, 12370, 10, 131, 42564, 57511
943, 2, 1531, 1, 0, 10990, 10, 130, 44847, 57511
949, 2, 1171, 0, 0, 10231, 10, 63, 46034, 57511
955, 0, 789, 0, 0, 9510, 12, 65, 47135, 57511
961, 0, 528, 1, 0, 9254, 12, 96, 47620, 57511
967, 0, 387, 0, 0, 8454, 13, 97, 48560, 57511
973, 0, 245, 1, 0, 8045, 24, 94, 49102, 57511
979, 2, 243, 1, 0, 8384, 23, 96, 48762, 57511
985, 1, 183, 0, 0, 8011, 23, 97, 49196, 57511
991, 2, 327, 0, 0, 8088, 21, 6, 49067, 57511
997, 4, 646, 0, 0, 11220, 18, 9, 45614, 57511
1003, 3, 998, 0, 0, 14242, 21, 11, 42236, 57511
1009, 3, 1558, 0, 0, 15603, 19, 10, 40318, 57511
1015, 1, 2304, 0, 0, 17922, 20, 7, 37257, 57511
1021, 0, 2666, 0, 0, 19767, 19, 13, 35046, 57511
1027, 0, 3529, 1, 0, 22052, 19, 107, 31803, 57511
1033, 1, 4036, 1, 0, 24469, 23, 89, 28892, 57511
1039, 0, 3924, 0, 0, 24573, 21, 90, 28903, 57511
1045, 1, 4000, 1, 0, 24368, 20, 88, 29033, 57511
1051, 1, 3964, 0, 0, 24296, 25, 91, 29134, 57511
1057, 1, 3945, 0, 0, 24017, 21, 240, 29287, 57511
1063, 1, 3739, 0, 0, 23821, 23, 240, 29687, 57511
1069, 1, 3532, 0, 0, 23075, 22, 240, 30641, 57511
1075, 0, 3153, 0, 0, 22060, 23, 28, 32247, 57511
1081, 0, 2388, 0, 0, 19891, 23, 108, 35101, 57511
1087, 0, 1636, 1, 0, 17821, 21, 108, 37924, 57511
1093, 1, 1265, 1, 0, 16747, 19, 136, 39342, 57511
1099, 1, 1175, 1, 0, 15617, 19, 176, 40522, 57511
1105, 1, 846, 1, 0, 13264, 20, 205, 43174, 57511
1111, 1, 536, 1, 0, 11838, 22, 320, 44793, 57511
1117, 0, 406, 0, 0, 10527, 21, 163, 46394, 57511
1123, 0, 276, 1, 0, 9798, 19, 196, 47221, 57511
1129, 1, 190, 1, 0, 9198, 14, 391, 47716, 57511
1135, 1, 151, 1, 0, 8644, 12, 395, 48307, 57511
1141, 1, 112, 0, 0, 8673, 13, 535, 48177, 57511
1147, 2, 112, 0, 0, 8543, 12, 630, 48212, 57511
1153, 2, 61, 0, 0, 8454, 13, 725, 48256, 57511
1159, 1, 62, 1, 0, 8589, 13, 144, 48701, 57511
1165, 1, 42, 1, 0, 9370, 13, 145, 47939, 57511
1171, 2, 570, 1, 0, 11383, 13, 144, 45398, 57511
1177, 2, 1733, 0, 0, 15456, 12, 280, 40028, 57511
1183, 2, 2577, 1, 0, 17949, 13, 280, 36689, 57511
1189, 1, 3687, 1, 0, 21092, 14, 280, 32436, 57511
1195, 1, 4879, 0, 0, 23263, 16, 280, 29072, 57511
1201, 0, 5150, 0, 0, 23352, 17, 217, 28775, 57511
1207, 0, 5313, 0, 0, 23807, 16, 217, 28158, 57511
1213, 0, 5382, 0, 0, 23814, 14, 218, 28083, 57511
1219, 0, 5378, 1, 0, 23888, 14, 218, 28012, 57511
1225, 24, 5374, 1, 0, 23477, 14, 219, 28402, 57511
1231, 20, 5328, 16, 0, 23276, 13, 231, 28627, 57511
1237, 16, 5285, 20, 0, 23051, 13, 239, 28887, 57511
1243, 14, 4767, 25, 0, 22369, 15, 101, 30220, 57511
1249, 14, 3926, 24, 0, 20469, 14, 163, 32901, 57511
1255, 5, 3551, 30, 0, 18702, 15, 207, 35001, 57511
1261, 3, 3155, 34, 0, 18036, 15, 293, 35975, 57511
1267, 2, 2514, 35, 0, 16131, 15, 293, 38521, 57511
1273, 2, 1450, 35, 0, 13080, 14, 352, 42578, 57511
1279, 1, 1026, 31, 0, 11170, 14, 380, 44889, 57511
1285, 1, 498, 24, 0, 10260, 14, 35, 46679, 57511
1291, 1, 373, 22, 0, 9691, 14, 5, 47405, 57511
1297, 1, 283, 19, 0, 8843, 14, 5, 48346, 57511
1303, 1, 162, 14, 0, 8439, 14, 5, 48876, 57511
1309, 1, 72, 9, 0, 7874, 15, 5, 49535, 57511
1315, 1, 42, 7, 0, 7616, 15, 5, 49825, 57511
1321, 1, 43, 7, 0, 8237, 13, 5, 49205, 57511
1327, 1, 23, 4, 0, 8283, 13, 5, 49182, 57511
1333, 0, 587, 5, 0, 11551, 15, 7, 45346, 57511
1339, 0, 1224, 5, 0, 13242, 12, 8, 43020, 57511
1345, 0, 2845, 5, 0, 18372, 14, 8, 36267, 57511
1351, 0, 3966, 5, 0, 21104, 15, 9, 32412, 57511
1357, 0, 4980, 1, 0, 23411, 16, 164, 28939, 57511
1363, 1, 5723, 1, 0, 25002, 13, 165, 26606, 57511
1369, 1, 6208, 1, 0, 26712, 14, 5, 24570, 57511
1375, 3, 6469, 1, 0, 27650, 13, 73, 23302, 57511
1381, 1, 6517, 1, 0, 27744, 10, 192, 23046, 57511
1387, 4, 6486, 1, 0, 27685, 10, 192, 23133, 57511
1393, 1, 6483, 1, 0, 27416, 13, 193, 23404, 57511
1399, 1, 6402, 1, 0, 27003, 14, 192, 23898, 57511
1405, 1, 6402, 3, 0, 26303, 13, 191, 24598, 57511
1411, 2, 5581, 3, 0, 24548, 12, 4, 27361, 57511
1417, 1, 4560, 3, 0, 22066, 13, 5, 30863, 57511
1423, 1, 3839, 3, 0, 20069, 14, 4, 33581, 57511
1429, 2, 2811, 4, 0, 18273, 13, 4, 36404, 57511
1435, 2, 1984, 4, 0, 15515, 12, 4, 39990, 57511
1441, 2, 1314, 4, 0, 13603, 11, 4, 42573, 57511
1447, 3, 1083, 4, 0, 12037, 9, 5, 44370, 57511
1453, 4, 883, 3, 0, 11194, 10, 4, 45413, 57511
1459, 2, 622, 4, 0, 10202, 10, 7, 46664, 57511
1465, 2, 542, 4, 0, 9650, 12, 6, 47295, 57511
1471, 2, 306, 4, 0, 9308, 10, 6, 47875, 57511
1477, 3, 157, 3, 0, 9022, 10, 4, 48312, 57511
1483, 2, 94, 1, 0, 8814, 11, 5, 48584, 57511
1489, 2, 93, 0, 0, 8536, 14, 5, 48861, 57511
1495, 1, 61, 0, 0, 8345, 15, 4, 49085, 57511
1501, 0, 477, 1, 0, 9617, 16, 4, 47396, 57511
1507, 0, 695, 1, 0, 12029, 16, 4, 44766, 57511
1513, 0, 1959, 0, 0, 13064, 17, 7, 42464, 57511
1519, 0, 2608, 0, 0, 14438, 16, 6, 40443, 57511
1525, 0, 3955, 0, 0, 17423, 15, 6, 36112, 57511
1531, 0, 4941, 0, 0, 19199, 15, 5, 33351, 57511
1537, 0, 5234, 0, 0, 19631, 15, 5, 32626, 57511
1543, 0, 5233, 0, 0, 20051, 14, 6, 32207, 57511
1549, 0, 5232, 0, 0, 19799, 13, 6, 32461, 57511
1555, 0, 5231, 0, 0, 19729, 12, 4, 32535, 57511
1561, 0, 5191, 1, 0, 19503, 12, 89, 32715, 57511
1567, 1, 5189, 1, 0, 19232, 13, 58, 33017, 57511
1573, 1, 5046, 1, 0, 18861, 15, 59, 33528, 57511
1579, 1, 4932, 1, 0, 17987, 15, 4, 34571, 57511
1585, 1, 4350, 0, 0, 17060, 17, 4, 36079, 57511
1591, 1, 3990, 0, 0, 16474, 17, 4, 37025, 57511
1597, 0, 2901, 0, 0, 14815, 14, 4, 39777, 57511
1603, 0, 2259, 0, 0, 13542, 15, 4, 41691, 57511
1609, 0, 1682, 0, 0, 12318, 16, 4, 43491, 57511
1615, 0, 1303, 0, 0, 11680, 16, 5, 44507, 57511
1621, 1, 1182, 2, 0, 11240, 15, 7, 45064, 57511
1627, 0, 633, 2, 0, 10013, 14, 69, 46780, 57511
1633, 0, 363, 2, 0, 9177, 15, 67, 47887, 57511
1639, 0, 282, 2, 0, 8414, 14, 218, 48581, 57511
1645, 3, 251, 2, 0, 8319, 12, 373, 48551, 57511
1651, 1, 172, 2, 0, 8248, 14, 374, 48700, 57511
1657, 1, 266, 0, 0, 8587, 15, 610, 48032, 57511
1663, 2, 227, 0, 0, 8369, 11, 19, 48883, 57511
1669, 3, 228, 0, 0, 10313, 9, 5, 46953, 57511
1675, 2, 212, 0, 0, 11414, 10, 6, 45867, 57511
1681, 1, 443, 0, 0, 13149, 11, 8, 43899, 57511
1687, 1, 1128, 0, 0, 15095, 13, 7, 41267, 57511
1693, 1, 2233, 0, 0, 19686, 13, 125, 35453, 57511
