ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57518, 0, 0, 0, 0, 0, 0, 0, 57518
360, 57518, 0, 0, 0, 0, 0, 0, 0, 57518
361, 2, 5, 3, 0, 69, 7241, 32709, 17489, 57518
367, 4, 4, 1, 0, 47, 7244, 32725, 17493, 57518
373, 3, 4, 2, 0, 53, 7246, 36389, 13821, 57518
379, 2, 5, 1, 0, 52, 7245, 38862, 11351, 57518
385, 0, 3, 3, 0, 44, 7243, 42914, 7311, 57518
391, 3, 1, 4, 0, 36, 7242, 45369, 4863, 57518
397, 1, 1, 3, 0, 106, 7272, 47601, 2534, 57518
403, 3, 2, 3, 0, 451, 8448, 3443, 45168, 57518
409, 1, 6, 3, 0, 163, 8447, 361, 48537, 57518
415, 3, 4, 2, 0, 511, 8940, 313, 47745, 57518
421, 3, 2, 2, 0, 334, 9381, 308, 47488, 57518
427, 3, 1, 3, 0, 557, 9518, 319, 47117, 57518
433, 1, 2, 3, 0, 96, 9803, 316, 47297, 57518
439, 2, 2, 3, 0, 254, 9645, 310, 47302, 57518
445, 0, 4, 3, 0, 292, 9686, 65, 47468, 57518
451, 0, 6, 3, 0, 298, 9823, 4, 47384, 57518
457, 1, 6, 2, 0, 392, 10094, 3, 47020, 57518
463, 0, 6, 2, 0, 123, 10732, 5, 46650, 57518
469, 0, 1306, 1, 0, 94, 16163, 5, 39949, 57518
475, 1, 2573, 2, 0, 77, 21820, 4, 33041, 57518
481, 0, 4445, 1, 0, 65, 28128, 6, 24873, 57518
487, 1, 6086, 0, 0, 53, 31294, 5, 20079, 57518
493, 0, 8052, 1, 0, 50, 34899, 7, 14509, 57518
499, 3, 9056, 0, 0, 50, 37098, 7, 11304, 57518
505, 2, 9700, 0, 0, 44, 37986, 6, 9780, 57518
511, 1, 9791, 0, 0, 19, 37695, 9, 10003, 57518
517, 0, 9780, 0, 0, 25, 36829, 8, 10876, 57518
523, 0, 9779, 1, 0, 21, 36408, 13, 11296, 57518
529, 2, 9775, 0, 0, 24, 35911, 41, 11765, 57518
535, 1, 9776, 2, 0, 21, 35443, 45, 12230, 57518
541, 1, 9242, 0, 0, 22, 33302, 111, 14840, 57518
547, 0, 8253, 0, 0, 21, 29835, 145, 19264, 57518
553, 1, 7351, 0, 0, 21, 27182, 142, 22821, 57518
559, 2, 6717, 0, 0, 23, 25285, 212, 25279, 57518
565, 2, 4748, 1, 0, 18, 21675, 248, 30826, 57518
571, 2, 3328, 0, 0, 18, 19051, 7, 35112, 57518
577, 0, 2887, 0, 0, 19, 17305, 8, 37299, 57518
583, 3, 1945, 1, 0, 18, 14278, 8, 41265, 57518
589, 3, 1303, 0, 0, 21, 13411, 7, 42773, 57518
595, 1, 1102, 1, 0, 18, 12095, 7, 44294, 57518
601, 0, 885, 2, 0, 19, 11099, 6, 45507, 57518
607, 5, 643, 0, 0, 18, 9948, 10, 46894, 57518
613, 1, 545, 0, 0, 18, 9479, 8, 47467, 57518
619, 3, 383, 0, 0, 16, 9167, 5, 47944, 57518
625, 3, 311, 1, 0, 22, 8959, 6, 48216, 57518
631, 2, 254, 0, 0, 19, 8680, 13, 48550, 57518
637, 3, 276, 0, 0, 20, 9419, 13, 47787, 57518
643, 2, 909, 1, 0, 18, 11365, 13, 45210, 57518
649, 1, 2232, 0, 0, 19, 13630, 15, 41621, 57518
655, 1, 2171, 2, 0, 19, 14452, 6, 40867, 57518
661, 1, 2851, 1, 0, 19, 15778, 6, 38862, 57518
667, 1, 3311, 1, 0, 19, 17574, 5, 36607, 57518
673, 1, 4280, 0, 0, 18, 19309, 7, 33903, 57518
679, 2, 4910, 1, 0, 18, 20363, 9, 32215, 57518
685, 1, 4908, 0, 0, 19, 20124, 8, 32458, 57518
691, 1, 4876, 0, 0, 20, 19953, 6, 32662, 57518
697, 3, 4876, 1, 0, 20, 19648, 3, 32967, 57518
703, 1, 4876, 2, 0, 20, 18823, 9, 33787, 57518
709, 1, 4877, 1, 0, 16, 18105, 10, 34508, 57518
715, 1, 4497, 2, 0, 13, 16380, 9, 36616, 57518
721, 3, 4014, 2, 0, 20, 14542, 7, 38930, 57518
727, 2, 3462, 2, 0, 19, 13435, 11, 40587, 57518
733, 1, 3134, 2, 0, 22, 11847, 7, 42505, 57518
739, 0, 2698, 3, 0, 22, 10424, 7, 44364, 57518
745, 2, 2299, 2, 0, 9, 8740, 5, 46461, 57518
751, 0, 1650, 2, 0, 9, 8026, 4, 47827, 57518
757, 1, 1247, 2, 0, 8, 7950, 5, 48305, 57518
763, 1, 1017, 2, 0, 8, 7709, 14, 48767, 57518
769, 1, 768, 3, 0, 7, 7701, 5, 49033, 57518
775, 0, 418, 2, 0, 8, 7696, 4, 49390, 57518
781, 0, 358, 2, 0, 8, 7738, 6, 49406, 57518
787, 1, 203, 1, 0, 10, 7706, 7, 49590, 57518
793, 3, 184, 2, 0, 7, 7646, 5, 49671, 57518
799, 1, 85, 1, 0, 9, 7585, 6, 49831, 57518
805, 0, 476, 0, 0, 11, 9374, 6, 47651, 57518
811, 1, 762, 0, 0, 10, 12162, 6, 44577, 57518
817, 4, 2014, 1, 0, 8, 14494, 5, 40992, 57518
823, 4, 3021, 0, 0, 11, 16141, 3, 38338, 57518
829, 2, 3726, 0, 0, 10, 17780, 6, 35994, 57518
835, 2, 4530, 0, 0, 9, 20163, 6, 32808, 57518
841, 2, 5393, 1, 0, 7, 21544, 5, 30566, 57518
847, 2, 5695, 0, 0, 11, 21596, 4, 30210, 57518
853, 1, 5665, 1, 0, 8, 21923, 6, 29914, 57518
859, 0, 5610, 0, 0, 12, 21728, 6, 30162, 57518
865, 0, 5606, 1, 0, 12, 26276, 5, 25618, 57518
871, 1, 5604, 2, 0, 10, 21745, 5, 30151, 57518
877, 3, 5410, 1, 0, 8, 26865, 5, 25226, 57518
883, 0, 5120, 1, 0, 13, 30867, 5, 21512, 57518
889, 0, 4650, 1, 0, 10, 35690, 6, 17161, 57518
895, 4, 4085, 1, 0, 8, 15050, 10, 38360, 57518
901, 4, 3598, 2, 0, 7, 20218, 9, 33680, 57518
907, 1, 2538, 2, 0, 10, 33903, 3, 21061, 57518
913, 2, 2407, 1, 0, 9, 34989, 5, 20105, 57518
919, 1, 1778, 0, 0, 10, 39564, 6, 16159, 57518
925, 4, 1510, 0, 0, 8, 42077, 3, 13916, 57518
931, 4, 1041, 0, 0, 9, 45360, 3, 11101, 57518
937, 0, 849, 1, 0, 10, 46052, 4, 10602, 57518
943, 0, 490, 2, 0, 11, 48734, 4, 8277, 57518
949, 0, 50, 2, 0, 11, 54211, 5, 3239, 57518
955, 0, 0, 2, 0, 11, 55745, 5, 1755, 57518
961, 1, 0, 3, 0, 12, 55704, 5, 1793, 57518
967, 1, 1, 2, 0, 11, 54357, 6, 3140, 57518
973, 1, 3, 1, 0, 12, 53762, 4, 3735, 57518
979, 2, 253, 1, 0, 11, 52932, 134, 4185, 57518
985, 1, 713, 0, 0, 12, 52505, 134, 4153, 57518
