ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57504, 0, 0, 0, 0, 0, 0, 0, 57504
360, 57504, 0, 0, 0, 0, 0, 0, 0, 57504
361, 3, 1, 5, 0, 9, 7694, 32850, 16942, 57504
367, 0, 1, 2, 0, 13, 7694, 32859, 16935, 57504
373, 1, 1, 4, 0, 15, 7720, 37103, 12660, 57504
379, 1, 2, 3, 0, 53, 7721, 39513, 10211, 57504
385, 2, 4, 3, 0, 38, 7720, 40690, 9047, 57504
391, 2, 2, 3, 0, 42, 7720, 41620, 8115, 57504
397, 2, 2, 4, 0, 38, 7720, 42728, 7010, 57504
403, 1, 95, 3, 0, 149, 8181, 1392, 47683, 57504
409, 1, 94, 4, 0, 116, 8212, 1435, 47642, 57504
415, 2, 94, 4, 0, 80, 8488, 1433, 47403, 57504
421, 1, 96, 2, 0, 16, 10371, 1408, 45610, 57504
427, 3, 547, 3, 0, 16, 13451, 1405, 42079, 57504
433, 1, 2036, 2, 0, 20, 17772, 1405, 36268, 57504
439, 1, 2815, 2, 0, 19, 19391, 1414, 33862, 57504
445, 0, 3821, 3, 0, 29, 21825, 12, 31814, 57504
451, 1, 4358, 2, 0, 17, 23319, 14, 29793, 57504
457, 0, 4788, 2, 0, 12, 25239, 17, 27446, 57504
463, 1, 5013, 3, 0, 8, 25413, 19, 27047, 57504
469, 1, 5011, 3, 0, 4, 25351, 15, 27119, 57504
475, 1, 4987, 3, 0, 4, 25225, 18, 27266, 57504
481, 0, 4934, 3, 0, 6, 25204, 21, 27336, 57504
487, 0, 4854, 3, 0, 6, 24794, 3, 27844, 57504
493, 0, 4764, 2, 0, 6, 23921, 5, 28806, 57504
499, 0, 4426, 2, 0, 6, 22526, 5, 30539, 57504
505, 0, 3927, 2, 0, 6, 20348, 7, 33214, 57504
511, 0, 3188, 2, 0, 7, 17417, 7, 36883, 57504
517, 0, 2458, 1, 0, 8, 15448, 7, 39582, 57504
523, 0, 2065, 32, 0, 6, 13970, 5, 41426, 57504
529, 0, 1655, 32, 0, 7, 12895, 5, 42910, 57504
535, 0, 1228, 32, 0, 6, 11597, 15, 44626, 57504
541, 0, 828, 33, 0, 6, 10195, 101, 46341, 57504
547, 0, 587, 33, 0, 6, 9664, 101, 47113, 57504
553, 0, 557, 33, 0, 6, 9190, 91, 47627, 57504
559, 0, 498, 33, 0, 5, 8860, 112, 47996, 57504
565, 0, 428, 33, 0, 4, 8462, 103, 48474, 57504
571, 1, 197, 2, 0, 6, 8301, 34, 48963, 57504
577, 1, 144, 32, 0, 4, 8162, 34, 49127, 57504
583, 18, 96, 32, 0, 5, 8100, 35, 49218, 57504
589, 13, 352, 51, 0, 7, 9640, 52, 47389, 57504
595, 10, 349, 58, 0, 6, 12240, 56, 44785, 57504
601, 2, 1265, 158, 0, 7, 14267, 50, 41755, 57504
