ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57499, 0, 0, 0, 0, 0, 0, 0, 57499
360, 57499, 0, 0, 0, 0, 0, 0, 0, 57499
361, 3, 2, 152, 0, 40, 7244, 33752, 16306, 57499
367, 3, 1, 153, 0, 38, 7247, 33747, 16310, 57499
373, 5, 1, 151, 0, 48, 7246, 37020, 13028, 57499
379, 4, 1, 153, 0, 50, 7241, 38939, 11111, 57499
385, 4, 2, 2, 0, 35, 7241, 41269, 8946, 57499
391, 3, 3, 2, 0, 29, 7242, 41813, 8407, 57499
397, 2, 3, 2, 0, 32, 7243, 42841, 7376, 57499
403, 3, 4, 2, 0, 161, 7533, 17083, 32713, 57499
409, 3, 5, 2, 0, 159, 7563, 16195, 33572, 57499
415, 2, 5, 2, 0, 140, 7626, 16556, 33168, 57499
421, 2, 4, 2, 0, 140, 8041, 17345, 31965, 57499
427, 2, 299, 2, 0, 138, 9412, 18381, 29265, 57499
433, 3, 536, 2, 0, 172, 10562, 19049, 27175, 57499
439, 1, 1120, 3, 0, 141, 11507, 19562, 25165, 57499
445, 0, 3986, 2, 0, 203, 18623, 2827, 31858, 57499
451, 1, 4717, 2, 0, 197, 21738, 1685, 29159, 57499
457, 2, 5325, 2, 0, 167, 23498, 1844, 26661, 57499
463, 2, 5389, 1, 0, 142, 23610, 1884, 26471, 57499
469, 3, 5389, 2, 0, 138, 23668, 2283, 26016, 57499
475, 5, 5454, 3, 0, 98, 23443, 2836, 25660, 57499
481, 0, 5397, 2, 0, 96, 23294, 2976, 25734, 57499
487, 4, 5373, 2, 0, 98, 23192, 523, 28307, 57499
493, 3, 5313, 2, 0, 93, 23104, 347, 28637, 57499
499, 3, 4845, 3, 0, 72, 22622, 790, 29164, 57499
505, 2, 4616, 2, 0, 74, 22010, 1501, 29294, 57499
511, 3, 4175, 2, 0, 73, 21559, 2040, 29647, 57499
517, 0, 3245, 1, 0, 77, 19741, 2452, 31983, 57499
523, 1, 2732, 1, 0, 77, 17955, 2799, 33934, 57499
529, 2, 1631, 1, 0, 79, 13985, 988, 40813, 57499
535, 2, 1210, 2, 0, 79, 12775, 845, 42586, 57499
541, 3, 779, 31, 0, 77, 11090, 1186, 44333, 57499
547, 1, 569, 31, 0, 78, 10139, 1277, 45404, 57499
553, 1, 319, 30, 0, 77, 9522, 1626, 45924, 57499
559, 1, 244, 30, 0, 71, 9244, 1786, 46123, 57499
565, 0, 232, 30, 0, 73, 8812, 2054, 46298, 57499
571, 2, 184, 30, 0, 75, 8655, 1569, 46984, 57499
577, 0, 160, 31, 0, 78, 8546, 2231, 46453, 57499
583, 0, 103, 31, 0, 75, 8761, 3516, 45013, 57499
589, 0, 82, 30, 0, 78, 10540, 4002, 42767, 57499
595, 3, 703, 30, 0, 63, 12863, 4581, 39256, 57499
601, 0, 2339, 1, 0, 58, 15888, 5319, 33894, 57499
607, 1, 3128, 1, 0, 57, 18347, 5799, 30166, 57499
613, 1, 4835, 1, 0, 58, 23298, 1353, 27953, 57499
619, 2, 5330, 2, 0, 53, 24863, 1915, 25334, 57499
625, 0, 5620, 1, 0, 54, 26309, 2789, 22726, 57499
631, 3, 5742, 1, 0, 54, 26497, 3527, 21675, 57499
637, 2, 5721, 2, 0, 53, 26042, 4334, 21345, 57499
643, 1, 5718, 2, 0, 55, 25928, 5041, 20754, 57499
649, 1, 5698, 2, 0, 44, 25695, 5814, 20245, 57499
655, 1, 5575, 36, 0, 46, 25513, 1898, 24430, 57499
661, 1, 5542, 37, 0, 44, 25062, 1925, 24888, 57499
667, 4, 5173, 30, 0, 43, 24284, 2365, 25600, 57499
673, 2, 4532, 0, 0, 48, 22722, 2900, 27295, 57499
679, 3, 3933, 2, 0, 43, 21011, 3731, 28776, 57499
685, 2, 3042, 2, 0, 42, 17938, 5735, 30738, 57499
691, 1, 2237, 0, 0, 48, 14898, 6540, 33775, 57499
697, 1, 1547, 0, 0, 44, 12762, 2924, 40221, 57499
703, 1, 1147, 1, 0, 45, 11319, 2863, 42123, 57499
709, 1, 1044, 0, 0, 50, 10903, 2924, 42577, 57499
715, 1, 696, 0, 0, 45, 9936, 3282, 43539, 57499
721, 1, 485, 1, 0, 46, 9445, 3785, 43736, 57499
727, 2, 332, 1, 0, 45, 8854, 4055, 44210, 57499
733, 1, 284, 0, 0, 45, 8220, 4426, 44523, 57499
739, 0, 190, 1, 0, 50, 8218, 1079, 47961, 57499
745, 2, 161, 2, 0, 44, 8095, 655, 48540, 57499
751, 0, 52, 1, 0, 48, 8562, 764, 48072, 57499
757, 2, 443, 0, 0, 46, 13286, 1256, 42466, 57499
763, 1, 446, 0, 0, 47, 15101, 1450, 40454, 57499
769, 0, 1361, 0, 0, 51, 19001, 1352, 35734, 57499
775, 1, 2354, 0, 0, 43, 20397, 1353, 33351, 57499
781, 0, 2984, 0, 0, 48, 22298, 578, 31591, 57499
787, 2, 3787, 0, 0, 42, 24596, 529, 28543, 57499
793, 0, 4186, 3, 0, 43, 25212, 596, 27459, 57499
799, 2, 4245, 1, 0, 41, 25452, 609, 27149, 57499
805, 1, 4245, 4, 0, 39, 25400, 1011, 26799, 57499
811, 2, 4244, 6, 0, 36, 25255, 1212, 26744, 57499
817, 1, 4244, 3, 0, 39, 25063, 1682, 26467, 57499
823, 2, 4178, 3, 0, 42, 24774, 478, 28022, 57499
829, 0, 4027, 3, 0, 45, 23774, 671, 28979, 57499
835, 1, 3709, 3, 0, 41, 22086, 1082, 30577, 57499
841, 0, 3192, 0, 0, 42, 19374, 1765, 33126, 57499
847, 2, 2710, 2, 0, 38, 18322, 1855, 34570, 57499
853, 2, 2285, 0, 0, 36, 16029, 3000, 36147, 57499
859, 2, 1651, 2, 0, 39, 14070, 3395, 38340, 57499
865, 2, 980, 0, 0, 31, 27989, 598, 27899, 57499
871, 1, 571, 1, 0, 31, 33143, 566, 23186, 57499
877, 3, 317, 1, 0, 26, 39141, 653, 17358, 57499
883, 0, 265, 0, 0, 30, 41928, 706, 14570, 57499
889, 0, 172, 0, 0, 32, 42674, 1214, 13407, 57499
895, 0, 144, 0, 0, 31, 42795, 1353, 13176, 57499
901, 0, 112, 0, 0, 31, 45201, 1335, 10820, 57499
907, 2, 31, 0, 0, 30, 47355, 959, 9122, 57499
913, 2, 31, 2, 0, 24, 47013, 1574, 8853, 57499
919, 2, 32, 2, 0, 22, 12124, 10827, 34490, 57499
925, 0, 32, 0, 0, 22, 15373, 10208, 31864, 57499
931, 0, 370, 0, 0, 25, 21177, 10269, 25658, 57499
937, 3, 783, 0, 0, 22, 23987, 10227, 22477, 57499
943, 14, 1059, 1, 0, 14, 28626, 9928, 17857, 57499
949, 11, 1586, 19, 0, 9, 40516, 760, 14598, 57499
955, 11, 1667, 22, 0, 11, 42905, 343, 12540, 57499
961, 6, 2174, 27, 0, 12, 42724, 855, 11701, 57499
967, 3, 2243, 26, 0, 11, 43642, 915, 10659, 57499
973, 2, 2318, 26, 0, 12, 45075, 1073, 8993, 57499
979, 2, 2139, 26, 0, 8, 46734, 1149, 7441, 57499
985, 2, 1894, 27, 0, 10, 46579, 1404, 7583, 57499
991, 0, 1805, 19, 0, 9, 17058, 3646, 34962, 57499
997, 0, 1752, 17, 0, 8, 13669, 4895, 37158, 57499
1003, 1, 1329, 16, 0, 7, 23556, 4846, 27744, 57499
1009, 0, 1192, 15, 0, 9, 27874, 5103, 23306, 57499
1015, 2, 900, 11, 0, 7, 30414, 5234, 20931, 57499
1021, 2, 695, 7, 0, 9, 36247, 5337, 15202, 57499
1027, 0, 463, 5, 0, 13, 39867, 5716, 11435, 57499
1033, 2, 224, 4, 0, 9, 47894, 759, 8607, 57499
1039, 1, 195, 4, 0, 11, 48935, 669, 7684, 57499
1045, 1, 144, 3, 0, 6, 49250, 917, 7178, 57499
1051, 2, 53, 3, 0, 8, 50295, 1798, 5340, 57499
1057, 3, 54, 4, 0, 7, 49991, 2052, 5388, 57499
1063, 1, 53, 3, 0, 8, 49815, 2066, 5553, 57499
1069, 0, 54, 2, 0, 13, 50420, 2048, 4962, 57499
1075, 1, 23, 2, 0, 12, 51292, 1884, 4285, 57499
1081, 4, 23, 3, 0, 4, 50443, 2308, 4714, 57499
1087, 2, 149, 1, 0, 9, 13370, 8219, 35749, 57499
1093, 0, 175, 2, 0, 12, 15061, 7493, 34756, 57499
1099, 0, 241, 2, 0, 7, 21322, 7439, 28488, 57499
1105, 0, 520, 2, 0, 10, 26888, 7233, 22846, 57499
1111, 1, 623, 2, 0, 10, 31021, 7081, 18761, 57499
1117, 1, 1115, 2, 0, 10, 41006, 712, 14653, 57499
1123, 1, 1225, 1, 0, 10, 44590, 216, 11456, 57499
1129, 0, 1666, 2, 0, 7, 44347, 398, 11079, 57499
1135, 0, 1744, 2, 0, 8, 45828, 407, 9510, 57499
1141, 1, 1741, 2, 0, 6, 47659, 495, 7595, 57499
1147, 0, 1744, 1, 0, 8, 48496, 465, 6785, 57499
1153, 1, 1682, 1, 0, 9, 48959, 585, 6262, 57499
1159, 0, 1683, 2, 0, 8, 18255, 2610, 34941, 57499
1165, 1, 1564, 1, 0, 8, 13558, 3232, 39135, 57499
1171, 1, 1234, 1, 0, 8, 19414, 3003, 33838, 57499
1177, 0, 1084, 0, 0, 10, 25836, 3033, 27536, 57499
1183, 1, 824, 1, 0, 11, 31586, 3150, 21926, 57499
1189, 1, 749, 1, 0, 12, 34942, 3011, 18783, 57499
1195, 1, 636, 3, 0, 13, 36323, 2850, 17673, 57499
1201, 3, 569, 3, 0, 7, 41141, 326, 15450, 57499
1207, 0, 395, 3, 0, 11, 43135, 305, 13650, 57499
1213, 2, 345, 3, 0, 8, 44973, 536, 11632, 57499
1219, 0, 210, 3, 0, 10, 46383, 667, 10226, 57499
1225, 1, 91, 4, 0, 7, 45391, 1309, 10696, 57499
1231, 1, 90, 3, 0, 11, 45627, 1453, 10314, 57499
1237, 2, 2, 1, 0, 10, 47350, 1513, 8621, 57499
1243, 2, 2, 1, 0, 9, 48437, 229, 8819, 57499
1249, 2, 2, 4, 0, 8, 47499, 821, 9163, 57499
1255, 0, 2, 1, 0, 13, 11212, 5644, 40627, 57499
1261, 1, 4, 2, 0, 10, 15484, 3705, 38293, 57499
1267, 1, 34, 0, 0, 12, 27649, 2698, 27105, 57499
1273, 2, 258, 1, 0, 8, 34854, 2172, 20204, 57499
1279, 2, 455, 2, 0, 10, 39401, 1913, 15716, 57499
1285, 1, 856, 1, 0, 9, 44394, 197, 12041, 57499
1291, 2, 1043, 2, 0, 11, 47428, 53, 8960, 57499
1297, 0, 1218, 1, 0, 12, 47601, 60, 8607, 57499
1303, 1, 1317, 1, 0, 10, 48207, 97, 7866, 57499
1309, 12, 1329, 1, 0, 10, 49564, 96, 6487, 57499
1315, 16, 1306, 10, 0, 7, 49719, 174, 6267, 57499
1321, 12, 1305, 16, 0, 7, 48532, 388, 7239, 57499
1327, 9, 1297, 21, 0, 9, 15751, 847, 39565, 57499
1333, 5, 1298, 21, 0, 11, 12192, 1257, 42715, 57499
1339, 5, 1067, 21, 0, 8, 23502, 1317, 31579, 57499
1345, 3, 867, 21, 0, 10, 33792, 1647, 21159, 57499
1351, 0, 597, 21, 0, 12, 37626, 1827, 17416, 57499
1357, 2, 397, 17, 0, 8, 41791, 1987, 13297, 57499
1363, 2, 240, 15, 0, 10, 42441, 2390, 12401, 57499
1369, 4, 192, 13, 0, 10, 45065, 963, 11252, 57499
1375, 4, 150, 11, 0, 8, 47194, 729, 9403, 57499
1381, 4, 151, 8, 0, 8, 48828, 507, 7993, 57499
1387, 4, 148, 6, 0, 10, 50221, 589, 6521, 57499
1393, 5, 91, 5, 0, 7, 49923, 828, 6640, 57499
1399, 3, 63, 5, 0, 8, 48956, 1226, 7238, 57499
1405, 4, 32, 1, 0, 8, 49768, 1026, 6660, 57499
1411, 4, 2, 0, 0, 6, 50394, 1189, 5904, 57499
1417, 3, 2, 1, 0, 10, 49922, 1560, 6001, 57499
1423, 2, 3, 1, 0, 8, 11682, 8390, 37413, 57499
1429, 3, 5, 0, 0, 9, 14697, 6458, 36327, 57499
1435, 2, 144, 1, 0, 8, 22854, 5104, 29386, 57499
1441, 0, 571, 1, 0, 15, 30147, 3732, 23033, 57499
1447, 0, 785, 1, 0, 9, 35993, 2809, 17902, 57499
1453, 0, 908, 3, 0, 10, 39914, 500, 16164, 57499
1459, 2, 1042, 0, 0, 10, 42637, 260, 13548, 57499
1465, 2, 1655, 9, 0, 9, 44646, 380, 10798, 57499
1471, 3, 1684, 14, 0, 7, 45793, 393, 9605, 57499
1477, 0, 1686, 16, 0, 10, 46742, 610, 8435, 57499
1483, 1, 1684, 16, 0, 10, 48137, 639, 7012, 57499
1489, 1, 1623, 16, 0, 10, 48272, 849, 6728, 57499
1495, 0, 1587, 17, 0, 11, 16728, 3194, 35962, 57499
1501, 22, 1597, 16, 0, 8, 14813, 3253, 37790, 57499
1507, 20, 1450, 18, 0, 6, 20136, 3105, 32764, 57499
1513, 4, 1033, 22, 0, 8, 26356, 3163, 26913, 57499
1519, 2, 619, 23, 0, 11, 34189, 2991, 19664, 57499
1525, 2, 493, 24, 0, 9, 39090, 2849, 15032, 57499
1531, 3, 464, 27, 0, 7, 41427, 2913, 12658, 57499
1537, 2, 323, 30, 0, 10, 45724, 181, 11229, 57499
1543, 1, 174, 34, 0, 9, 12176, 697, 44408, 57499
1549, 0, 115, 39, 0, 8, 15054, 668, 41615, 57499
1555, 0, 54, 42, 0, 7, 25826, 790, 30780, 57499
1561, 0, 21, 44, 0, 10, 33704, 791, 22929, 57499
1567, 2, 20, 46, 0, 7, 37989, 854, 18581, 57499
1573, 0, 2, 46, 0, 9, 40789, 843, 15810, 57499
1579, 2, 2, 47, 0, 10, 44257, 832, 12349, 57499
1585, 1, 108, 47, 0, 4, 44018, 837, 12484, 57499
1591, 0, 107, 47, 0, 9, 46066, 622, 10648, 57499
1597, 4, 106, 47, 0, 7, 47356, 607, 9372, 57499
1603, 1, 220, 47, 0, 10, 49073, 427, 7721, 57499
1609, 0, 712, 49, 0, 12, 49434, 379, 6913, 57499
1615, 3, 883, 47, 0, 11, 50088, 344, 6123, 57499
1621, 1, 1141, 44, 0, 13, 51226, 8, 5066, 57499
1627, 0, 1161, 43, 0, 10, 52444, 21, 3820, 57499
1633, 1, 1394, 43, 0, 8, 51110, 239, 4704, 57499
1639, 0, 1393, 43, 0, 10, 51938, 111, 4004, 57499
1645, 0, 1393, 42, 0, 11, 52422, 84, 3547, 57499
1651, 2, 1372, 43, 0, 7, 53375, 79, 2621, 57499
1657, 3, 1285, 45, 0, 5, 52065, 195, 3901, 57499
1663, 0, 1280, 44, 0, 15, 14217, 1908, 40035, 57499
1669, 3, 1179, 44, 0, 11, 11094, 1674, 43494, 57499
1675, 3, 1049, 45, 0, 7, 19960, 1199, 35236, 57499
1681, 0, 820, 43, 0, 9, 32779, 846, 23002, 57499
1687, 2, 797, 42, 0, 11, 36848, 627, 19172, 57499
1693, 1, 730, 45, 0, 10, 40284, 535, 15894, 57499
1699, 2, 581, 42, 0, 8, 43997, 447, 12422, 57499
1705, 2, 431, 43, 0, 12, 45525, 93, 11393, 57499
1711, 2, 381, 44, 0, 10, 12545, 1039, 43478, 57499
1717, 3, 202, 45, 0, 7, 16382, 798, 40062, 57499
1723, 2, 121, 46, 0, 6, 25157, 627, 31540, 57499
1729, 1, 90, 43, 0, 11, 33324, 627, 23403, 57499
1735, 1, 70, 43, 0, 12, 37203, 468, 19702, 57499
1741, 1, 72, 44, 0, 7, 40599, 495, 16281, 57499
1747, 2, 70, 45, 0, 9, 43223, 519, 13631, 57499
1753, 1, 72, 45, 0, 7, 43472, 563, 13339, 57499
1759, 1, 71, 48, 0, 9, 45330, 550, 11490, 57499
1765, 0, 71, 45, 0, 10, 47628, 433, 9312, 57499
1771, 1, 71, 45, 0, 11, 49040, 356, 7975, 57499
1777, 2, 437, 47, 0, 8, 48354, 444, 8207, 57499
1783, 2, 466, 47, 0, 6, 49310, 526, 7142, 57499
1789, 0, 506, 48, 0, 10, 51252, 145, 5538, 57499
1795, 1, 486, 47, 0, 10, 51949, 113, 4893, 57499
1801, 0, 599, 48, 0, 10, 50841, 380, 5621, 57499
1807, 1, 569, 46, 0, 9, 50865, 493, 5516, 57499
1813, 2, 565, 46, 0, 8, 51877, 600, 4401, 57499
1819, 3, 505, 45, 0, 7, 53074, 725, 3140, 57499
1825, 0, 506, 45, 0, 8, 52033, 845, 4062, 57499
1831, 1, 506, 45, 0, 7, 13396, 2430, 41114, 57499
1837, 5, 503, 44, 0, 7, 10669, 2798, 43473, 57499
1843, 3, 365, 44, 0, 6, 21655, 2781, 32645, 57499
1849, 0, 243, 44, 0, 7, 29007, 2836, 25362, 57499
1855, 2, 213, 45, 0, 10, 33712, 2603, 20914, 57499
1861, 1, 164, 44, 0, 12, 38756, 2597, 15925, 57499
1867, 2, 133, 44, 0, 13, 41147, 2667, 13493, 57499
