ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57494, 0, 0, 0, 0, 0, 0, 0, 57494
360, 57494, 0, 0, 0, 0, 0, 0, 0, 57494
361, 3, 5, 3, 0, 8, 7101, 32206, 18168, 57494
367, 1, 2, 4, 0, 9, 7091, 32207, 18180, 57494
373, 1, 3, 3, 0, 17, 7090, 36231, 14149, 57494
379, 0, 2, 4, 0, 14, 7091, 38423, 11960, 57494
385, 1, 3, 3, 0, 11, 7135, 40575, 9766, 57494
391, 1, 3, 3, 0, 16, 7135, 41496, 8840, 57494
397, 1, 4, 3, 0, 15, 7135, 43284, 7052, 57494
403, 1, 3, 2, 0, 158, 7219, 4965, 45146, 57494
409, 2, 3, 2, 0, 85, 7249, 1695, 48458, 57494
415, 2, 3, 2, 0, 86, 7279, 1465, 48657, 57494
421, 2, 4, 2, 0, 91, 7278, 1580, 48537, 57494
427, 2, 5, 2, 0, 38, 7277, 1559, 48611, 57494
433, 2, 4, 1, 0, 18, 7564, 1865, 48040, 57494
439, 2, 2, 3, 0, 27, 7563, 1866, 48031, 57494
445, 1, 2, 4, 0, 48, 7661, 655, 49123, 57494
451, 3, 3, 3, 0, 52, 7662, 282, 49489, 57494
457, 2, 3, 2, 0, 51, 7952, 294, 49190, 57494
463, 19, 17, 2, 0, 38, 8240, 276, 48902, 57494
469, 16, 19, 17, 0, 36, 8959, 274, 48173, 57494
475, 12, 539, 27, 0, 21, 12417, 348, 44130, 57494
481, 3, 750, 28, 0, 17, 14248, 386, 42062, 57494
487, 3, 1412, 28, 0, 16, 16630, 43, 39362, 57494
493, 3, 1947, 28, 0, 14, 18561, 24, 36917, 57494
499, 4, 2485, 28, 0, 15, 20572, 36, 34354, 57494
505, 3, 3197, 28, 0, 6, 22213, 134, 31913, 57494
511, 0, 3198, 25, 0, 10, 22229, 131, 31901, 57494
517, 0, 3352, 22, 0, 9, 22276, 210, 31625, 57494
523, 0, 3347, 27, 0, 10, 22266, 276, 31568, 57494
529, 0, 3351, 15, 0, 6, 22118, 118, 31886, 57494
535, 0, 3350, 11, 0, 5, 21970, 84, 32074, 57494
541, 1, 3291, 7, 0, 4, 21382, 46, 32763, 57494
547, 0, 2806, 7, 0, 7, 19566, 125, 34983, 57494
553, 0, 2618, 34, 0, 5, 18515, 93, 36229, 57494
559, 1, 2438, 32, 0, 5, 16708, 74, 38236, 57494
565, 0, 2206, 33, 0, 6, 15732, 24, 39493, 57494
571, 0, 1915, 33, 0, 9, 14331, 8, 41198, 57494
577, 0, 1190, 32, 0, 9, 11872, 7, 44384, 57494
583, 3, 871, 32, 0, 4, 10960, 10, 45614, 57494
589, 2, 574, 62, 0, 4, 9591, 148, 47113, 57494
595, 0, 236, 61, 0, 6, 8581, 151, 48459, 57494
601, 0, 154, 31, 0, 7, 8220, 154, 48928, 57494
607, 0, 125, 32, 0, 7, 7901, 88, 49341, 57494
613, 0, 102, 32, 0, 9, 7828, 18, 49505, 57494
619, 1, 71, 31, 0, 8, 7703, 18, 49662, 57494
625, 1, 70, 33, 0, 8, 7582, 7, 49793, 57494
631, 0, 72, 2, 0, 11, 7807, 13, 49589, 57494
637, 2, 72, 3, 0, 7, 10239, 9, 47162, 57494
643, 0, 955, 2, 0, 8, 12835, 8, 43686, 57494
649, 2, 2560, 3, 0, 7, 16093, 13, 38816, 57494
655, 2, 3524, 2, 0, 8, 18431, 17, 35510, 57494
661, 2, 4237, 3, 0, 7, 20794, 7, 32444, 57494
667, 2, 5539, 3, 0, 6, 22245, 7, 29692, 57494
673, 2, 5840, 3, 0, 7, 23373, 6, 28263, 57494
679, 1, 5873, 1, 0, 8, 23601, 4, 28006, 57494
685, 0, 5853, 1, 0, 9, 23922, 4, 27705, 57494
691, 0, 5851, 1, 0, 8, 23780, 8, 27846, 57494
697, 0, 5848, 1, 0, 9, 23676, 6, 27954, 57494
703, 0, 5847, 1, 0, 9, 23673, 17, 27947, 57494
709, 0, 5825, 2, 0, 9, 22932, 8, 28718, 57494
715, 0, 5484, 3, 0, 8, 21494, 10, 30495, 57494
721, 0, 4712, 4, 0, 7, 20353, 13, 32405, 57494
727, 0, 4063, 4, 0, 7, 18306, 12, 35102, 57494
733, 0, 3642, 4, 0, 7, 16746, 21, 37074, 57494
739, 0, 2600, 4, 0, 6, 14347, 5, 40532, 57494
