ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
763, 1, 5256, 158, 0, 22527, 17, 768, 28784, 57511
769, 1, 5238, 147, 0, 22335, 15, 862, 28913, 57511
775, 1, 5240, 134, 0, 22210, 16, 904, 29006, 57511
781, 1, 5078, 101, 0, 20824, 16, 321, 31170, 57511
787, 1, 4841, 101, 0, 20114, 16, 503, 31935, 57511
793, 0, 4379, 21, 0, 19271, 16, 567, 33257, 57511
799, 1, 3257, 15, 0, 16913, 16, 528, 36781, 57511
805, 1, 2864, 10, 0, 15154, 16, 590, 38876, 57511
811, 1, 1983, 5, 0, 13083, 15, 939, 41485, 57511
817, 0, 1138, 6, 0, 11711, 17, 967, 43672, 57511
823, 0, 908, 34, 0, 10549, 17, 355, 45648, 57511
829, 0, 677, 160, 0, 9628, 17, 1283, 45746, 57511
835, 0, 578, 160, 0, 9307, 16, 1710, 45740, 57511
841, 0, 589, 158, 0, 9027, 15, 1895, 45827, 57511
847, 0, 520, 159, 0, 8624, 15, 1923, 46270, 57511
853, 0, 381, 188, 0, 8215, 15, 2916, 45796, 57511
859, 0, 329, 189, 0, 7947, 15, 3262, 45769, 57511
865, 0, 164, 130, 0, 25422, 16, 273, 31506, 57511
871, 1, 62, 32, 0, 49760, 15, 281, 7360, 57511
877, 0, 665, 122, 0, 22908, 16, 876, 32924, 57511
883, 0, 654, 112, 0, 24763, 16, 857, 31109, 57511
889, 0, 1128, 143, 0, 49520, 17, 945, 5758, 57511
895, 0, 1363, 93, 0, 52543, 16, 924, 2572, 57511
901, 0, 1666, 93, 0, 53677, 15, 980, 1080, 57511
907, 0, 1744, 63, 0, 52808, 15, 1827, 1054, 57511
913, 0, 1770, 31, 0, 52021, 4, 2899, 786, 57511
919, 0, 1903, 1, 0, 49418, 5, 4674, 1510, 57511
925, 0, 1905, 1, 0, 47533, 6, 6789, 1277, 57511
931, 0, 1813, 0, 0, 46684, 6, 7959, 1049, 57511
937, 0, 1634, 0, 0, 46038, 8, 8833, 998, 57511
943, 0, 1513, 0, 0, 45793, 8, 9042, 1155, 57511
949, 0, 1213, 0, 0, 53853, 8, 662, 1775, 57511
955, 0, 992, 1, 0, 53619, 8, 825, 2066, 57511
961, 0, 963, 1, 0, 52611, 7, 1349, 2580, 57511
967, 0, 844, 1, 0, 51377, 6, 1695, 3588, 57511
973, 0, 677, 2, 0, 12658, 6, 15198, 28970, 57511
979, 0, 586, 2, 0, 13407, 6, 15182, 28328, 57511
985, 1, 496, 0, 0, 15593, 6, 15321, 26094, 57511
991, 1, 378, 0, 0, 10156, 6, 7640, 39330, 57511
997, 1, 254, 0, 0, 15191, 6, 7712, 34347, 57511
1003, 1, 254, 0, 0, 23142, 7, 7982, 26125, 57511
1009, 1, 125, 1, 0, 31535, 4, 8557, 17288, 57511
1015, 1, 126, 0, 0, 35216, 4, 8828, 13336, 57511
1021, 1, 125, 0, 0, 38994, 4, 8989, 9398, 57511
1027, 0, 94, 0, 0, 40681, 3, 9077, 7656, 57511
1033, 0, 35, 0, 0, 52173, 4, 1781, 3518, 57511
1039, 0, 35, 0, 0, 50112, 4, 1605, 5755, 57511
1045, 0, 34, 0, 0, 51210, 4, 2429, 3834, 57511
1051, 0, 149, 60, 0, 51680, 4, 2938, 2680, 57511
1057, 0, 405, 61, 0, 52997, 4, 3270, 774, 57511
1063, 0, 754, 61, 0, 52055, 4, 3238, 1399, 57511
1069, 0, 972, 31, 0, 51734, 4, 3539, 1231, 57511
1075, 0, 1026, 30, 0, 54737, 6, 237, 1475, 57511
1081, 0, 1038, 30, 0, 54278, 7, 342, 1816, 57511
1087, 0, 1026, 30, 0, 54062, 6, 448, 1939, 57511
1093, 17, 1036, 0, 0, 53275, 6, 891, 2286, 57511
1099, 13, 1031, 11, 0, 53395, 7, 907, 2147, 57511
1105, 14, 1040, 21, 0, 52382, 7, 1259, 2788, 57511
1111, 2, 1032, 27, 0, 52309, 8, 1455, 2678, 57511
1117, 2, 1045, 31, 0, 11575, 7, 3325, 41526, 57511
1123, 1, 1045, 32, 0, 12237, 6, 3317, 40873, 57511
1129, 2, 880, 32, 0, 19886, 6, 3424, 33281, 57511
1135, 0, 721, 31, 0, 30549, 6, 3461, 22743, 57511
1141, 1, 423, 60, 0, 9342, 5, 6696, 40984, 57511
1147, 0, 328, 49, 0, 12182, 5, 6630, 38317, 57511
1153, 1, 328, 46, 0, 17460, 6, 6604, 33066, 57511
1159, 1, 244, 46, 0, 8508, 6, 4791, 43915, 57511
1165, 2, 241, 43, 0, 14001, 6, 4855, 38363, 57511
1171, 4, 210, 40, 0, 23788, 6, 5108, 28355, 57511
1177, 4, 150, 9, 0, 31130, 5, 6016, 20197, 57511
1183, 5, 119, 7, 0, 34962, 5, 6441, 15972, 57511
1189, 4, 116, 5, 0, 38569, 5, 6682, 12130, 57511
1195, 3, 66, 3, 0, 40726, 5, 6793, 9915, 57511
1201, 4, 70, 34, 0, 7997, 4, 9602, 39800, 57511
1207, 4, 71, 34, 0, 8027, 4, 9779, 39592, 57511
1213, 2, 302, 35, 0, 9010, 3, 10757, 37402, 57511
1219, 2, 382, 35, 0, 10720, 3, 11140, 35229, 57511
1225, 2, 1571, 36, 0, 12997, 1, 11768, 31136, 57511
1231, 2, 2246, 34, 0, 14380, 1, 12707, 28141, 57511
1237, 3, 3016, 34, 0, 16591, 1, 13148, 24718, 57511
1243, 3, 4941, 35, 0, 21990, 1, 277, 30264, 57511
1249, 2, 5562, 34, 0, 23041, 1, 341, 28530, 57511
1255, 1, 5775, 4, 0, 23398, 2, 343, 27988, 57511
1261, 0, 5743, 4, 0, 23739, 3, 477, 27545, 57511
1267, 0, 5739, 3, 0, 23736, 4, 478, 27551, 57511
1273, 0, 5700, 70, 0, 23591, 4, 623, 27523, 57511
1279, 1, 5640, 70, 0, 23488, 4, 613, 27695, 57511
1285, 13, 5500, 98, 0, 23044, 5, 1147, 27704, 57511
1291, 21, 5166, 110, 0, 22212, 3, 1572, 28427, 57511
1297, 8, 4471, 113, 0, 21015, 3, 2102, 29799, 57511
1303, 4, 3646, 116, 0, 19886, 2, 2791, 31066, 57511
1309, 5, 3135, 116, 0, 18206, 2, 3487, 32560, 57511
1315, 3, 2335, 116, 0, 15864, 3, 4250, 34940, 57511
1321, 5, 2010, 116, 0, 14654, 2, 4942, 35782, 57511
1327, 3, 1602, 56, 0, 13731, 2, 843, 41274, 57511
1333, 8, 1419, 252, 0, 17723, 31, 38078, 0, 57511
1339, 8, 1120, 259, 0, 17415, 30, 38679, 0, 57511
1345, 7, 980, 257, 0, 16190, 31, 40046, 0, 57511
1351, 5, 900, 255, 0, 15839, 35, 40477, 0, 57511
1357, 4, 681, 225, 0, 15228, 31, 41342, 0, 57511
1363, 5, 609, 222, 0, 14893, 29, 41753, 0, 57511
1369, 4, 1915, 1990, 0, 29061, 33, 24508, 0, 57511
1375, 1, 1840, 1938, 0, 29280, 32, 24420, 0, 57511
1381, 3, 1770, 1892, 0, 31523, 26, 22297, 0, 57511
1387, 1, 2314, 1774, 0, 34855, 28, 18539, 0, 57511
1393, 2, 3235, 1771, 0, 36627, 28, 15848, 0, 57511
1399, 0, 4090, 1770, 0, 38100, 29, 13522, 0, 57511
1405, 1, 4380, 1740, 0, 38942, 29, 12419, 0, 57511
1411, 1, 7726, 1280, 0, 47960, 28, 516, 0, 57511
1417, 1, 7954, 979, 0, 48008, 30, 539, 0, 57511
1423, 0, 8078, 485, 0, 48286, 31, 631, 0, 57511
1429, 1, 8077, 375, 0, 48295, 31, 732, 0, 57511
1435, 3, 8058, 350, 0, 47959, 27, 1114, 0, 57511
1441, 1, 7673, 790, 0, 43921, 95, 5031, 0, 57511
1447, 0, 7369, 926, 0, 41237, 59, 7920, 0, 57511
1453, 7, 7055, 2292, 0, 40269, 60, 7828, 0, 57511
1459, 8, 6741, 2485, 0, 39132, 61, 9084, 0, 57511
1465, 7, 6466, 2499, 0, 39080, 27, 9432, 0, 57511
1471, 7, 6048, 2496, 0, 39338, 26, 9596, 0, 57511
1477, 7, 5640, 2523, 0, 39560, 26, 9755, 0, 57511
1483, 7, 3711, 2806, 0, 40405, 25, 10557, 0, 57511
1489, 7, 2962, 2672, 0, 40835, 29, 11006, 0, 57511
1495, 7, 2381, 3059, 0, 47892, 28, 4144, 0, 57511
1501, 5, 1892, 2594, 0, 47566, 29, 5425, 0, 57511
1507, 5, 1689, 2424, 0, 47703, 30, 5660, 0, 57511
1513, 5, 1086, 2357, 0, 47047, 32, 6984, 0, 57511
1519, 3, 743, 2331, 0, 46492, 34, 7908, 0, 57511
1525, 2, 641, 2249, 0, 46308, 37, 8274, 0, 57511
1531, 4, 582, 2134, 0, 45695, 33, 9063, 0, 57511
1537, 4, 847, 2098, 0, 49643, 31, 4888, 0, 57511
1543, 3, 780, 1888, 0, 49708, 32, 5100, 0, 57511
1549, 3, 996, 1368, 0, 50643, 30, 4471, 0, 57511
1555, 2, 1563, 1175, 0, 50903, 32, 3836, 0, 57511
1561, 2, 2695, 738, 0, 50807, 34, 3235, 0, 57511
1567, 2, 3637, 649, 0, 50649, 32, 2542, 0, 57511
1573, 2, 5071, 509, 0, 49732, 33, 2164, 0, 57511
1579, 1, 6086, 479, 0, 50890, 32, 23, 0, 57511
1585, 1, 7410, 349, 0, 49593, 33, 125, 0, 57511
1591, 1, 7858, 125, 0, 49369, 32, 126, 0, 57511
1597, 1, 8271, 119, 0, 48274, 31, 815, 0, 57511
1603, 1, 8268, 359, 0, 46659, 32, 2192, 0, 57511
1609, 1, 7981, 1202, 0, 40026, 34, 8267, 0, 57511
1615, 0, 7977, 1196, 0, 36518, 33, 11787, 0, 57511
1621, 0, 7743, 2565, 0, 34950, 37, 12216, 0, 57511
1627, 0, 7403, 2924, 0, 33879, 36, 13269, 0, 57511
1633, 0, 7252, 2989, 0, 33557, 35, 13678, 0, 57511
1639, 0, 6920, 2918, 0, 33734, 35, 13904, 0, 57511
1645, 0, 6160, 2958, 0, 34105, 35, 14253, 0, 57511
1651, 0, 4217, 2448, 0, 35801, 68, 14977, 0, 57511
1657, 0, 3466, 2237, 0, 36009, 40, 15759, 0, 57511
1663, 0, 2884, 1393, 0, 44133, 42, 9059, 0, 57511
1669, 0, 2352, 350, 0, 43406, 41, 11362, 0, 57511
1675, 0, 1945, 167, 0, 42896, 37, 12466, 0, 57511
1681, 0, 1474, 129, 0, 41303, 37, 14568, 0, 57511
