ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57520, 0, 0, 0, 0, 0, 0, 0, 57520
360, 57520, 0, 0, 0, 0, 0, 0, 0, 57520
361, 2, 2106, 8, 0, 73, 12345, 27885, 15101, 57520
367, 0, 2106, 6, 0, 50, 12347, 27887, 15124, 57520
373, 3, 2107, 4, 0, 36, 12445, 31863, 11062, 57520
379, 3, 2104, 3, 0, 37, 12444, 34300, 8629, 57520
385, 4, 2107, 3, 0, 31, 12442, 35504, 7429, 57520
391, 3, 2108, 3, 0, 29, 12440, 36557, 6380, 57520
397, 2, 2108, 4, 0, 32, 12440, 37155, 5779, 57520
403, 6, 2046, 5, 0, 46, 12568, 8622, 34227, 57520
409, 1, 1998, 4, 0, 44, 12569, 8979, 33925, 57520
415, 2, 1997, 2, 0, 41, 12569, 9335, 33574, 57520
421, 2, 1939, 4, 0, 42, 12570, 10437, 32526, 57520
427, 2, 1907, 3, 0, 38, 12568, 11219, 31783, 57520
433, 1, 1557, 3, 0, 41, 11389, 12208, 32321, 57520
439, 1, 1027, 2, 0, 73, 10301, 12819, 33297, 57520
445, 2, 854, 1, 0, 117, 10051, 5676, 40819, 57520
451, 3, 585, 2, 0, 101, 9031, 8429, 39369, 57520
457, 1, 452, 3, 0, 192, 8360, 11437, 37075, 57520
463, 2, 342, 3, 0, 185, 8070, 12020, 36898, 57520
469, 2, 232, 1, 0, 126, 7951, 12911, 36297, 57520
475, 2, 202, 1, 0, 91, 7700, 14515, 35009, 57520
481, 1, 182, 0, 0, 90, 7619, 16948, 32680, 57520
487, 2, 190, 2, 0, 86, 8374, 4100, 44766, 57520
493, 2, 312, 1, 0, 52, 9443, 3424, 44286, 57520
499, 1, 677, 1, 0, 50, 11388, 4045, 41358, 57520
505, 1, 1780, 1, 0, 48, 13949, 6614, 35127, 57520
511, 1, 2517, 1, 0, 45, 15154, 6914, 32888, 57520
517, 1, 3990, 2, 0, 16, 16636, 8227, 28648, 57520
523, 3, 4150, 1, 0, 15, 18234, 8689, 26428, 57520
529, 3, 5170, 92, 0, 14, 19960, 2075, 30206, 57520
535, 2, 5196, 94, 0, 15, 20594, 1912, 29707, 57520
541, 2, 5144, 93, 0, 14, 20746, 2310, 29211, 57520
547, 3, 5110, 105, 0, 11, 20699, 2523, 29069, 57520
553, 3, 5108, 105, 0, 12, 20565, 2819, 28908, 57520
559, 2, 5108, 103, 0, 13, 20473, 2910, 28911, 57520
565, 1, 5060, 92, 0, 12, 20031, 3325, 28999, 57520
571, 1, 4859, 3, 0, 11, 19730, 1405, 31511, 57520
577, 1, 4700, 3, 0, 11, 18989, 1846, 31970, 57520
583, 1, 4169, 3, 0, 12, 17158, 2477, 33700, 57520
589, 1, 3658, 4, 0, 10, 16149, 3509, 34189, 57520
595, 1, 2887, 2, 0, 11, 13947, 5068, 35604, 57520
601, 1, 2217, 2, 0, 12, 12817, 6859, 35612, 57520
607, 1, 1332, 2, 0, 12, 10988, 7720, 37465, 57520
613, 2, 1126, 0, 0, 12, 10258, 3463, 42659, 57520
619, 3, 904, 0, 0, 12, 9668, 4431, 42502, 57520
625, 3, 565, 0, 0, 12, 8780, 8235, 39925, 57520
631, 2, 345, 0, 0, 13, 8259, 9255, 39646, 57520
637, 3, 286, 0, 0, 13, 8020, 10844, 38354, 57520
643, 3, 206, 1, 0, 14, 7738, 11737, 37821, 57520
649, 2, 206, 3, 0, 12, 7791, 13270, 36236, 57520
655, 3, 290, 5, 0, 12, 8046, 3277, 45887, 57520
661, 5, 382, 4, 0, 10, 8418, 3473, 45228, 57520
667, 5, 616, 4, 0, 12, 11272, 4535, 41076, 57520
673, 4, 1724, 3, 0, 13, 14579, 5389, 35808, 57520
679, 3, 2724, 3, 0, 13, 15609, 5754, 33414, 57520
685, 3, 4146, 2, 0, 12, 18022, 6702, 28633, 57520
691, 3, 4728, 1, 0, 14, 20201, 8128, 24445, 57520
697, 3, 6272, 1, 0, 17, 23224, 773, 27230, 57520
703, 4, 6416, 2, 0, 14, 23388, 838, 26858, 57520
709, 3, 6416, 1, 0, 14, 23784, 1130, 26172, 57520
715, 1, 6323, 3, 0, 14, 23671, 1459, 26049, 57520
721, 2, 6275, 3, 0, 9, 23489, 1577, 26165, 57520
727, 3, 6252, 3, 0, 18, 23299, 1573, 26372, 57520
733, 2, 6223, 4, 0, 12, 23126, 1696, 26457, 57520
739, 1, 5901, 1, 0, 16, 21867, 1588, 28146, 57520
745, 2, 5708, 0, 0, 15, 20295, 2522, 28978, 57520
751, 1, 4990, 4, 0, 14, 19314, 2812, 30385, 57520
757, 2, 4664, 1, 0, 16, 18283, 3451, 31103, 57520
763, 1, 4102, 10, 0, 18, 16754, 4136, 32499, 57520
769, 0, 3082, 11, 0, 16, 14115, 6561, 33735, 57520
775, 2, 2094, 0, 0, 13, 12224, 7646, 35541, 57520
781, 1, 1984, 0, 0, 16, 11629, 593, 43297, 57520
