ts, default broker, CrocodileAgent, SPOT, COLDPower18, VidyutVanika, EWIIS3, AgentUDE, Bunnie, total
985, 0, 1041, 2, 0, 51645, 13, 18, 4799, 57518
991, 0, 961, 2, 0, 52440, 12, 5, 4098, 57518
997, 1, 872, 2, 0, 53000, 11, 5, 3627, 57518
1003, 3, 760, 2, 0, 53256, 13, 4, 3480, 57518
1009, 3, 611, 1, 0, 53478, 10, 131, 3284, 57518
1015, 0, 582, 1, 0, 53462, 11, 132, 3330, 57518
1021, 0, 525, 0, 0, 54281, 9, 134, 2569, 57518
1027, 0, 336, 1, 0, 55122, 9, 134, 1916, 57518
1033, 0, 217, 1, 0, 53762, 12, 381, 3145, 57518
1039, 0, 186, 2, 0, 53752, 12, 515, 3051, 57518
1045, 0, 114, 1, 0, 54245, 15, 518, 2625, 57518
1051, 0, 63, 1, 0, 54863, 15, 519, 2057, 57518
1057, 0, 63, 2, 0, 54571, 13, 688, 2181, 57518
1063, 0, 3, 4, 0, 53920, 9, 857, 2725, 57518
1069, 0, 4, 3, 0, 54241, 9, 859, 2402, 57518
1075, 1, 4, 3, 0, 54599, 9, 3, 2899, 57518
1081, 1, 3, 2, 0, 54244, 11, 4, 3253, 57518
1087, 1, 3, 2, 0, 54647, 10, 4, 2851, 57518
1093, 1, 277, 1, 0, 24764, 13, 179, 32283, 57518
1099, 2, 278, 1, 0, 25402, 13, 166, 31656, 57518
1105, 2, 487, 1, 0, 36497, 12, 279, 20240, 57518
1111, 1, 556, 1, 0, 41309, 12, 278, 15361, 57518
1117, 2, 581, 2, 0, 44049, 11, 4, 12869, 57518
1123, 1, 582, 2, 0, 45866, 10, 6, 11051, 57518
1129, 1, 682, 2, 0, 48191, 10, 7, 8625, 57518
1135, 1, 685, 1, 0, 49494, 9, 7, 7321, 57518
1141, 2, 685, 1, 0, 51118, 6, 7, 5699, 57518
1147, 3, 683, 1, 0, 52712, 7, 8, 4104, 57518
1153, 4, 623, 1, 0, 53143, 5, 9, 3733, 57518
1159, 4, 622, 87, 0, 26220, 7, 1095, 29483, 57518
1165, 3, 512, 87, 0, 26907, 7, 1094, 28908, 57518
1171, 2, 301, 57, 0, 31717, 8, 1185, 24248, 57518
1177, 2, 270, 0, 0, 36462, 9, 1201, 19574, 57518
1183, 2, 180, 0, 0, 14301, 10, 1902, 41123, 57518
1189, 2, 140, 1, 0, 17706, 11, 1952, 37706, 57518
1195, 2, 139, 1, 0, 24639, 12, 1919, 30806, 57518
1201, 5, 130, 0, 0, 11340, 14, 1456, 44573, 57518
1207, 4, 100, 1, 0, 10317, 14, 1913, 45169, 57518
1213, 4, 92, 2, 0, 9167, 13, 2537, 45703, 57518
1219, 4, 31, 3, 0, 8758, 13, 2761, 45948, 57518
1225, 1, 31, 0, 0, 8613, 20, 3366, 45487, 57518
1231, 0, 31, 0, 0, 8217, 19, 3460, 45791, 57518
1237, 0, 30, 0, 0, 8163, 20, 3850, 45455, 57518
1243, 0, 31, 0, 0, 8069, 20, 65, 49333, 57518
1249, 0, 32, 0, 0, 7939, 18, 66, 49463, 57518
1255, 0, 32, 0, 0, 7850, 19, 77, 49540, 57518
1261, 0, 180, 0, 0, 8288, 16, 88, 48946, 57518
1267, 0, 1372, 0, 0, 11827, 15, 79, 44225, 57518
1273, 0, 2356, 0, 0, 14884, 16, 79, 40183, 57518
1279, 0, 3551, 0, 0, 17276, 15, 81, 36595, 57518
1285, 0, 4840, 0, 0, 21496, 15, 93, 31074, 57518
1291, 0, 5374, 0, 0, 23767, 14, 107, 28256, 57518
1297, 3, 5618, 0, 0, 24967, 11, 97, 26822, 57518
1303, 3, 5805, 1, 0, 25430, 12, 96, 26171, 57518
1309, 2, 5741, 1, 0, 25560, 13, 96, 26105, 57518
1315, 2, 5691, 1, 0, 25422, 13, 117, 26272, 57518
1321, 2, 5596, 1, 0, 25267, 13, 108, 26531, 57518
1327, 2, 5404, 1, 0, 25101, 12, 38, 26960, 57518
1333, 2, 5173, 2, 0, 24910, 11, 38, 27382, 57518
1339, 1, 4716, 2, 0, 24250, 12, 69, 28468, 57518
1345, 1, 4223, 2, 0, 23554, 13, 67, 29658, 57518
1351, 1, 3943, 2, 0, 22817, 12, 67, 30676, 57518
1357, 1, 2304, 0, 0, 17905, 12, 139, 37157, 57518
1363, 1, 1605, 0, 0, 15785, 11, 181, 39935, 57518
1369, 1, 1424, 0, 0, 14715, 12, 5, 41361, 57518
1375, 0, 965, 0, 0, 12185, 16, 37, 44315, 57518
1381, 1, 765, 1, 0, 11226, 14, 47, 45464, 57518
1387, 2, 557, 1, 0, 10865, 13, 36, 46044, 57518
1393, 3, 518, 2, 0, 10374, 11, 36, 46574, 57518
1399, 3, 366, 3, 0, 9925, 12, 37, 47172, 57518
1405, 2, 218, 3, 0, 8981, 12, 38, 48264, 57518
1411, 2, 218, 3, 0, 9023, 13, 156, 48103, 57518
1417, 2, 188, 3, 0, 8964, 13, 155, 48193, 57518
1423, 2, 173, 3, 0, 9107, 14, 290, 47929, 57518
1429, 2, 528, 3, 0, 10852, 14, 203, 45916, 57518
1435, 2, 801, 2, 0, 11914, 15, 204, 44580, 57518
1441, 2, 2034, 2, 0, 14867, 15, 335, 40263, 57518
1447, 16, 2659, 0, 0, 16354, 16, 335, 38138, 57518
1453, 6, 3781, 18, 0, 19560, 15, 107, 34031, 57518
1459, 12, 3998, 16, 0, 20958, 15, 188, 32331, 57518
1465, 15, 4409, 14, 0, 22194, 14, 165, 30707, 57518
1471, 12, 4954, 25, 0, 22366, 13, 255, 29893, 57518
1477, 15, 4888, 21, 0, 21979, 13, 335, 30267, 57518
1483, 17, 4860, 20, 0, 21706, 11, 410, 30494, 57518
1489, 9, 4856, 23, 0, 21567, 9, 305, 30749, 57518
1495, 6, 4853, 22, 0, 21360, 8, 5, 31264, 57518
1501, 5, 4609, 21, 0, 20720, 8, 4, 32151, 57518
1507, 6, 4418, 21, 0, 19931, 7, 5, 33130, 57518
1513, 7, 4066, 19, 0, 19162, 8, 4, 34252, 57518
1519, 6, 3525, 13, 0, 17679, 9, 4, 36282, 57518
1525, 5, 2654, 12, 0, 15061, 10, 34, 39742, 57518
1531, 4, 2225, 9, 0, 13693, 11, 44, 41532, 57518
1537, 6, 1468, 7, 0, 11338, 11, 3, 44685, 57518
1543, 5, 1048, 5, 0, 10230, 12, 3, 46215, 57518
1549, 11, 525, 4, 0, 9335, 11, 37, 47595, 57518
1555, 16, 456, 19, 0, 9324, 11, 51, 47641, 57518
1561, 18, 429, 22, 0, 9137, 14, 57, 47841, 57518
1567, 16, 323, 26, 0, 8716, 14, 56, 48367, 57518
1573, 8, 286, 26, 0, 8377, 14, 46, 48761, 57518
1579, 5, 234, 27, 0, 8085, 13, 7, 49147, 57518
1585, 3, 237, 26, 0, 8066, 13, 8, 49165, 57518
1591, 2, 176, 27, 0, 8463, 13, 9, 48828, 57518
1597, 3, 319, 28, 0, 10011, 13, 6, 47138, 57518
1603, 2, 984, 24, 0, 12266, 12, 9, 44221, 57518
1609, 2, 1519, 20, 0, 13559, 12, 7, 42399, 57518
1615, 2, 2153, 17, 0, 15725, 11, 17, 39593, 57518
1621, 1, 3532, 15, 0, 20502, 13, 550, 32905, 57518
1627, 0, 3766, 11, 0, 22007, 14, 411, 31309, 57518
1633, 1, 4406, 9, 0, 23669, 12, 505, 28916, 57518
1639, 1, 4700, 7, 0, 24145, 12, 356, 28297, 57518
1645, 2, 4674, 4, 0, 24131, 13, 329, 28365, 57518
1651, 1, 4674, 2, 0, 24002, 15, 259, 28565, 57518
1657, 1, 4568, 2, 0, 23744, 14, 283, 28906, 57518
1663, 1, 4516, 0, 0, 23202, 15, 5, 29779, 57518
1669, 0, 4496, 0, 0, 22848, 15, 6, 30153, 57518
1675, 0, 4136, 0, 0, 21747, 16, 7, 31612, 57518
1681, 0, 3623, 0, 0, 20120, 15, 6, 33754, 57518
1687, 2, 3078, 1, 0, 18837, 14, 3, 35583, 57518
1693, 3, 2597, 2, 0, 16612, 10, 15, 38279, 57518
1699, 0, 1977, 1, 0, 15104, 11, 5, 40420, 57518
1705, 1, 1488, 1, 0, 13583, 14, 3, 42428, 57518
1711, 1, 1227, 1, 0, 12163, 13, 4, 44109, 57518
1717, 1, 957, 1, 0, 11314, 13, 5, 45227, 57518
1723, 0, 542, 1, 0, 9582, 14, 4, 47375, 57518
1729, 0, 413, 0, 0, 8893, 15, 3, 48194, 57518
1735, 0, 303, 0, 0, 8712, 17, 3, 48483, 57518
1741, 1, 163, 0, 0, 8232, 15, 4, 49103, 57518
1747, 1, 132, 0, 0, 8156, 16, 157, 49056, 57518
1753, 1, 104, 0, 0, 8173, 14, 278, 48948, 57518
1759, 0, 75, 0, 0, 8824, 15, 251, 48353, 57518
1765, 0, 74, 0, 0, 9608, 16, 400, 47420, 57518
1771, 1, 240, 0, 0, 12358, 14, 284, 44621, 57518
1777, 2, 2510, 0, 0, 15197, 14, 242, 39553, 57518
1783, 2, 2950, 0, 0, 16150, 16, 185, 38215, 57518
1789, 4, 4084, 0, 0, 18824, 15, 37, 34554, 57518
1795, 3, 4549, 0, 0, 22396, 15, 137, 30418, 57518
1801, 3, 4866, 0, 0, 23246, 16, 220, 29167, 57518
1807, 2, 5116, 0, 0, 23011, 17, 127, 29245, 57518
1813, 3, 5278, 0, 0, 22967, 16, 102, 29152, 57518
1819, 2, 5247, 0, 0, 22798, 14, 176, 29281, 57518
1825, 2, 5217, 0, 0, 22776, 12, 173, 29338, 57518
