ts, default broker, CrocodileAgent, SPOT, COLDPower18, EWIIS3, VidyutVanika, AgentUDE, Bunnie, total
359, 57503, 0, 0, 0, 0, 0, 0, 0, 57503
360, 57503, 0, 0, 0, 0, 0, 0, 0, 57503
361, 5, 2658, 4, 0, 80, 11948, 28684, 14124, 57503
367, 5, 2653, 5, 0, 35, 11947, 28722, 14136, 57503
373, 2, 2652, 6, 0, 77, 11944, 31869, 10953, 57503
379, 2, 2655, 6, 0, 44, 11942, 33757, 9097, 57503
385, 2, 2637, 3, 0, 55, 11942, 34186, 8678, 57503
391, 1, 2606, 2, 0, 86, 11941, 35186, 7681, 57503
397, 2, 2554, 3, 0, 129, 11940, 36240, 6635, 57503
403, 2, 2555, 3, 0, 372, 11942, 4210, 38419, 57503
409, 2, 2433, 4, 0, 281, 11972, 4246, 38565, 57503
415, 2, 2283, 3, 0, 243, 11974, 4558, 38440, 57503
421, 1, 2173, 4, 0, 311, 11974, 4892, 38148, 57503
427, 1, 2083, 3, 0, 209, 12056, 5796, 37355, 57503
433, 0, 1494, 3, 0, 147, 10696, 6697, 38466, 57503
439, 0, 945, 4, 0, 316, 9466, 6828, 39944, 57503
445, 1, 803, 4, 0, 317, 9063, 2806, 44509, 57503
451, 1, 562, 3, 0, 321, 8883, 3604, 44129, 57503
457, 1, 444, 2, 0, 219, 8504, 6327, 42006, 57503
463, 1, 364, 3, 0, 123, 8383, 7437, 41192, 57503
469, 0, 174, 3, 0, 47, 8023, 12484, 36772, 57503
475, 1, 144, 3, 0, 44, 7977, 13509, 35825, 57503
481, 1, 123, 0, 0, 43, 7914, 14847, 34575, 57503
487, 0, 162, 30, 0, 43, 8363, 2866, 46039, 57503
493, 1, 132, 30, 0, 43, 10154, 3865, 43278, 57503
499, 1, 695, 30, 0, 31, 12638, 4787, 39321, 57503
505, 1, 1758, 31, 0, 28, 15286, 5976, 34423, 57503
511, 1, 2736, 31, 0, 26, 17170, 6264, 31275, 57503
517, 0, 3407, 1, 0, 27, 18759, 7041, 28268, 57503
523, 1, 4013, 2, 0, 26, 20469, 7698, 25294, 57503
529, 1, 5529, 2, 0, 23, 23041, 1484, 27423, 57503
535, 1, 5806, 2, 0, 23, 23306, 1763, 26602, 57503
541, 1, 5804, 2, 0, 22, 23274, 2478, 25922, 57503
547, 1, 5772, 2, 0, 12, 23221, 2777, 25718, 57503
553, 1, 5721, 2, 0, 13, 23049, 3599, 25118, 57503
559, 1, 5570, 2, 0, 13, 22567, 4011, 25339, 57503
565, 0, 5526, 2, 0, 15, 21916, 4723, 25321, 57503
571, 0, 5092, 1, 0, 16, 20188, 1456, 30750, 57503
577, 0, 4393, 1, 0, 13, 18667, 1858, 32571, 57503
583, 1, 3994, 1, 0, 10, 17546, 1996, 33955, 57503
589, 1, 3625, 1, 0, 9, 16306, 2307, 35254, 57503
595, 1, 3473, 2, 0, 10, 15847, 2379, 35791, 57503
601, 2, 2573, 1, 0, 11, 14011, 3006, 37899, 57503
607, 2, 1702, 0, 0, 13, 12985, 3652, 39149, 57503
613, 2, 1192, 0, 0, 13, 11244, 1787, 43265, 57503
619, 2, 932, 0, 0, 14, 10651, 2417, 43487, 57503
625, 2, 743, 0, 0, 14, 10241, 2809, 43694, 57503
631, 1, 573, 1, 0, 14, 9644, 3338, 43932, 57503
637, 1, 423, 1, 0, 14, 9364, 3855, 43845, 57503
643, 1, 334, 0, 0, 15, 9094, 4348, 43711, 57503
649, 1, 274, 0, 0, 15, 8848, 5047, 43318, 57503
655, 1, 204, 0, 0, 16, 9174, 1642, 46466, 57503
661, 1, 245, 0, 0, 17, 11236, 2800, 43204, 57503
667, 1, 275, 0, 0, 16, 13942, 3522, 39747, 57503
673, 1, 559, 1, 0, 15, 15253, 3785, 37889, 57503
679, 1, 905, 1, 0, 15, 15690, 3839, 37052, 57503
685, 1, 1866, 1, 0, 15, 19180, 4715, 31725, 57503
691, 1, 2808, 1, 0, 14, 20596, 5299, 28784, 57503
697, 3, 3377, 1, 0, 11, 22410, 1355, 30346, 57503
703, 3, 3420, 0, 0, 12, 22190, 1515, 30363, 57503
709, 3, 3420, 0, 0, 12, 21676, 2767, 29625, 57503
715, 2, 3359, 0, 0, 12, 21380, 3729, 29021, 57503
721, 3, 3327, 0, 0, 12, 21248, 4588, 28325, 57503
727, 3, 3327, 0, 0, 12, 20925, 5082, 28154, 57503
733, 3, 3147, 0, 0, 12, 20405, 5997, 27939, 57503
739, 3, 2872, 31, 0, 10, 18924, 5563, 30100, 57503
745, 2, 2547, 1, 0, 11, 17654, 7350, 29938, 57503
751, 2, 2129, 1, 0, 14, 16921, 8208, 30228, 57503
757, 1, 1616, 1, 0, 14, 14705, 10525, 30641, 57503
763, 0, 1449, 1, 0, 13, 13970, 11834, 30236, 57503
769, 1, 1036, 1, 0, 12, 11961, 14124, 30368, 57503
775, 1, 720, 1, 0, 12, 10879, 15414, 30476, 57503
781, 0, 682, 2, 0, 14, 10127, 4753, 41925, 57503
787, 0, 521, 2, 0, 15, 9256, 5209, 42500, 57503
793, 0, 401, 1, 0, 16, 8896, 5991, 42198, 57503
799, 1, 331, 1, 0, 15, 8596, 6500, 42059, 57503
805, 1, 211, 0, 0, 13, 8419, 7370, 41489, 57503
811, 2, 180, 0, 0, 14, 8177, 8412, 40718, 57503
817, 2, 60, 0, 0, 15, 7805, 8968, 40653, 57503
823, 1, 178, 0, 0, 18, 7964, 3290, 46052, 57503
829, 2, 180, 0, 0, 17, 9143, 3780, 44381, 57503
835, 1, 408, 0, 0, 17, 10240, 5021, 41816, 57503
841, 0, 774, 1, 0, 17, 11977, 6282, 38452, 57503
847, 0, 1233, 1, 0, 18, 13269, 7191, 35791, 57503
853, 1, 1847, 1, 0, 14, 15340, 8314, 31986, 57503
859, 2, 2236, 1, 0, 11, 18060, 10404, 26789, 57503
865, 3, 2711, 1, 0, 9, 30257, 2437, 22085, 57503
871, 3, 2704, 0, 0, 10, 31354, 2698, 20734, 57503
877, 2, 2672, 0, 0, 12, 33202, 3229, 18386, 57503
883, 3, 2645, 0, 0, 9, 35670, 3691, 15485, 57503
889, 1, 2625, 1, 0, 10, 36962, 4256, 13648, 57503
895, 0, 2624, 0, 0, 14, 20903, 7363, 26599, 57503
901, 1, 2595, 0, 0, 12, 19475, 8151, 27269, 57503
907, 1, 2391, 0, 0, 14, 26665, 3110, 25322, 57503
913, 0, 2215, 1, 0, 13, 27551, 4580, 23143, 57503
919, 1, 1743, 2, 0, 12, 16822, 10324, 28599, 57503
925, 2, 1403, 0, 0, 10, 19721, 11077, 25290, 57503
931, 2, 1029, 0, 0, 7, 23212, 12704, 20549, 57503
937, 3, 805, 1, 0, 10, 24536, 14660, 17488, 57503
943, 1, 576, 1, 0, 11, 24756, 15954, 16204, 57503
949, 1, 463, 0, 0, 12, 34653, 5418, 16956, 57503
955, 2, 343, 0, 0, 11, 35476, 6734, 14937, 57503
961, 0, 283, 1, 0, 12, 32805, 9441, 14961, 57503
967, 1, 252, 1, 0, 13, 31783, 9764, 15689, 57503
973, 0, 225, 0, 0, 11, 32370, 10171, 14726, 57503
979, 0, 167, 2, 0, 7, 33744, 10786, 12797, 57503
985, 1, 84, 0, 0, 11, 32031, 12416, 12960, 57503
991, 1, 83, 0, 0, 12, 36910, 4641, 15856, 57503
997, 2, 82, 1, 0, 12, 37139, 5403, 14864, 57503
1003, 0, 88, 0, 0, 12, 38180, 7074, 12149, 57503
1009, 0, 1038, 0, 0, 13, 33736, 10781, 11935, 57503
1015, 10, 1241, 0, 0, 14, 33676, 11381, 11181, 57503
1021, 11, 1764, 18, 0, 12, 34469, 12835, 8394, 57503
1027, 14, 1930, 16, 0, 13, 35057, 13415, 7058, 57503
1033, 8, 2644, 23, 0, 12, 40981, 4236, 9599, 57503
1039, 1, 2610, 24, 0, 12, 40330, 4792, 9734, 57503
1045, 0, 2610, 24, 0, 12, 40080, 5633, 9144, 57503
1051, 0, 2608, 24, 0, 10, 40076, 6976, 7809, 57503
1057, 3, 2607, 23, 0, 12, 37005, 9071, 8782, 57503
1063, 2, 2607, 20, 0, 9, 14151, 17551, 23163, 57503
